timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
1644685248, ,3.2999999523,3.5,3.2000000477,3.4000000954,3.5,3.4000000954,3.5,0,3.4000000954,3.4000000954,3.5,2.9000000954,3.2999999523
1644685249, ,5,3.5,3.2000000477,3.4000000954,3.5,3.4000000954,3.5,0,3.2999999523,3.4000000954,3.2999999523,3,3.2999999523
1644685250, ,5,3.5,3.2000000477,3.4000000954,3.5,3.4000000954,3.5,0,3.2999999523,3.4000000954,3.2999999523,3,3.2999999523
1644685251, ,5,3.4000000954,3.2000000477,3.5,3.5,3.4000000954,3.2999999523,0,3.2999999523,3.4000000954,3.2999999523,3,3.5999999046
1644685252, ,4.9000000954,3.4000000954,3.2000000477,3.5,3.5,3.4000000954,3.2999999523,0,3.4000000954,3.7999999523,3.4000000954,3,3.5999999046
1644685253, ,4.9000000954,3.5,3,3.2000000477,3.4000000954,3.4000000954,3.4000000954,0,3.4000000954,3.7999999523,3.4000000954,3,3.5
1644685254, ,4.9000000954,3.5,3,3.2000000477,3.4000000954,3.4000000954,3.4000000954,0,3.4000000954,3.7999999523,3.4000000954,3,3.5
1644685255, ,4.9000000954,3.5,3,3.2000000477,3.4000000954,3.4000000954,3.4000000954,0,3.4000000954,3.7999999523,3.4000000954,3,3.5
1644685256, ,5.4000000954,3.5,3,3.2000000477,3.4000000954,3.4000000954,3.4000000954,0,3.2000000477,3.5,3.5,2.9000000954,3.5
1644685257, ,5.4000000954,3.2999999523,3.0999999046,3.5,3.4000000954,3.4000000954,3.4000000954,0,3.2000000477,3.5,3.5,2.9000000954,3.4000000954
1644685258, ,5.4000000954,3.2999999523,3.0999999046,3.5,3.4000000954,3.4000000954,3.4000000954,0,3.2000000477,3.5,3.5,2.9000000954,3.4000000954
1644685259, ,5.0999999046,3.5,3.2000000477,3.2999999523,3.5,3.5,3.5,0,3.2999999523,3.4000000954,3.2999999523,3,3.4000000954
1644685260, ,5.0999999046,3.5,3.2000000477,3.2999999523,3.5,3.5,3.5,0,3.2999999523,3.4000000954,3.2999999523,3,3.5999999046
1644685261, ,5.0999999046,3.5,3.2000000477,3.2999999523,3.5,3.5,3.5,0,3.2999999523,3.4000000954,3.2999999523,3,3.5999999046
1644685262, ,5.8000001907,3.2999999523,3.2000000477,3.2999999523,3.5,3.5,3.5,0,3.4000000954,3.7000000477,3.4000000954,3,3.5999999046
1644685263, ,5.8000001907,3.2999999523,3.2000000477,3.2999999523,3.4000000954,3.4000000954,3.2999999523,0,3.4000000954,3.7000000477,3.4000000954,3,3.5999999046
1644685264, ,5.3000001907,3.2000000477,3.2000000477,3.2999999523,3.4000000954,3.4000000954,3.2999999523,0,3.4000000954,3.7000000477,3.4000000954,3,3.5999999046
1644685265, ,5.3000001907,3.2000000477,3.2000000477,3.2999999523,3.4000000954,3.4000000954,3.2999999523,0,3.2999999523,3.2999999523,3.4000000954,2.9000000954,3.5999999046
1644685266, ,5.3000001907,3.2000000477,3.2999999523,3.2999999523,3.4000000954,3.5,3.5,0,3.2999999523,3.2999999523,3.4000000954,2.9000000954,3.5999999046
1644685267, ,5.3000001907,3.2000000477,3.2999999523,3.2999999523,3.4000000954,3.5,3.5,0,3.2999999523,3.2999999523,3.4000000954,2.9000000954,3.5999999046
1644685268, ,5.1999998093,3.9000000954,3.2999999523,3.2000000477,3.5999999046,3.5,3.5,0,3.2999999523,3.4000000954,3.2999999523,3,3.5999999046
1644685269, ,5.1999998093,3.9000000954,3.2999999523,3.2000000477,3.5999999046,3.5,3.5,0,3.2999999523,3.4000000954,3.2999999523,3,3.5999999046
1644685270, ,5.1999998093,3.9000000954,3.2999999523,3.2000000477,3.5999999046,3.5,3.5,0,3.2999999523,3.4000000954,3.2999999523,3,3.5999999046
1644685271, ,6.0999999046,5.5999999046,3.2999999523,3.2000000477,3.5999999046,3.5,3.5,0,3.4000000954,3.5999999046,3.5,3,3.4000000954
1644685272, ,6.0999999046,5.5999999046,3.2000000477,3.2999999523,3.2999999523,3.4000000954,3.2000000477,0,3.4000000954,3.5999999046,3.5,3,3.4000000954
1644685273, ,6.0999999046,5.5999999046,3.2000000477,3.2999999523,3.2999999523,3.4000000954,3.2000000477,0,3.4000000954,3.5999999046,3.5,3,3.4000000954
1644685274, ,5.0999999046,4.5,3.2000000477,3.4000000954,3.4000000954,3.5,3.5,0,3.2999999523,3.4000000954,3.4000000954,2.9000000954,3.7000000477
1644685275, ,5.0999999046,4.5,3.2000000477,3.4000000954,3.4000000954,3.5,3.5,0,3.2999999523,3.4000000954,3.4000000954,2.9000000954,3.7000000477
1644685276, ,5.0999999046,5.3000001907,3.2000000477,3.4000000954,3.4000000954,3.5,3.5,0,3.2999999523,3.4000000954,3.4000000954,2.9000000954,3.7000000477
1644685277, ,5.0999999046,5.3000001907,3.2000000477,3.2999999523,3.2999999523,3.4000000954,3.5,0,3.2999999523,3.5,3.4000000954,3.0999999046,3.2000000477
1644685278, ,5.0999999046,5.3000001907,3.2000000477,3.2999999523,3.2999999523,3.4000000954,3.5,0,3.2999999523,3.5,3.4000000954,3.0999999046,3.2000000477
1644685279, ,5.0999999046,5.3000001907,3.2000000477,3.2999999523,3.2999999523,3.4000000954,3.5,0,3.2999999523,3.5,3.4000000954,3.0999999046,3.2000000477
1644685280, ,5.5,5.0999999046,3,3.2999999523,3.2999999523,3.4000000954,3.4000000954,0,3.4000000954,3.7999999523,3.4000000954,3,3
1644685281, ,5.5,5.0999999046,3,3.2999999523,3.2999999523,3.4000000954,3.4000000954,0,3.4000000954,3.7999999523,3.4000000954,3,3
1644685282, ,6,4.6999998093,3.2000000477,3.2999999523,3.2999999523,3.4000000954,3.4000000954,0,3.4000000954,3.7999999523,3.4000000954,3,3
1644685283, ,6,4.6999998093,3.2000000477,3.2999999523,3.2999999523,3.4000000954,3.4000000954,0,3.5,4,3.5,3,3
1644685284, ,6,4.6999998093,3.2000000477,3.4000000954,3.4000000954,3.9000000954,3.5,0,3.5,4,3.5,3,3
1644685285, ,6,4.6999998093,3.2000000477,3.4000000954,3.4000000954,3.9000000954,3.5,0,3.5,4,3.5,3,3
1644685286, ,5.5999999046,4.5999999046,3.2999999523,3.5,3.4000000954,3.4000000954,3.5,0,3.2999999523,3.4000000954,3.4000000954,3,3.0999999046
1644685287, ,5.5999999046,4.5999999046,3.2999999523,3.5,3.4000000954,3.4000000954,3.5,0,3.2999999523,3.4000000954,3.4000000954,3,3.0999999046
1644685288, ,5.5999999046,4.5999999046,3.2999999523,3.5,3.4000000954,3.4000000954,3.5,0,3.2999999523,3.4000000954,3.4000000954,3,3.0999999046
1644685289, ,6,5.1999998093,3.0999999046,3.2999999523,3.2999999523,3.4000000954,3.4000000954,0,3.2999999523,3.2000000477,3.2999999523,3.0999999046,3.0999999046
1644685290, ,6,5.1999998093,3.0999999046,3.2999999523,3.2999999523,3.4000000954,3.4000000954,0,3.2999999523,3.2000000477,3.2999999523,3.0999999046,3.0999999046
1644685291, ,6,5.1999998093,3.0999999046,3.2999999523,3.2999999523,3.4000000954,3.4000000954,0,3.2999999523,3.2000000477,3.2999999523,3.0999999046,3.0999999046
1644685292, ,5.5,4.6999998093,3.7000000477,3.7000000477,3.2999999523,3.4000000954,3.4000000954,0,3.4000000954,3.9000000954,3.5,2.9000000954,2.9000000954
1644685293, ,5.5,4.6999998093,3.7000000477,3.7000000477,3.7999999523,3.4000000954,3.5,0,3.4000000954,3.9000000954,3.5,2.9000000954,2.9000000954
1644685294, ,5.5,4.6999998093,3.7000000477,3.7000000477,3.7999999523,3.4000000954,3.5,0,3.2999999523,3.4000000954,3.2999999523,3.5,3.9000000954
1644685295, ,5.6999998093,4.5,3.2999999523,3.5999999046,3.4000000954,3.5,3.5,0,3.2999999523,3.4000000954,3.2999999523,3.5,3.9000000954
1644685296, ,5.6999998093,4.5,3.2999999523,3.5999999046,3.4000000954,3.5,3.5,0,3.2999999523,3.4000000954,3.2999999523,3.5,3.9000000954
1644685297, ,7.0999999046,5.5999999046,3.4000000954,3.2999999523,3.4000000954,3.5,3.5,0,3.2999999523,3.5999999046,3.2999999523,3,3.5
1644685298, ,7.0999999046,5.5999999046,3.4000000954,3.2999999523,3.4000000954,3.5,3.5,0,3.2999999523,3.5999999046,3.2999999523,3,3.5
1644685299, ,7.0999999046,5.5999999046,3.4000000954,3.2999999523,3.2999999523,3.5,3.4000000954,0,3.2999999523,3.5999999046,3.2999999523,3,3.5
1644685300, ,7.0999999046,5.5999999046,3.4000000954,3.2999999523,3.2999999523,3.5,3.4000000954,0,3.2999999523,3.5999999046,3.2999999523,3,3.5
1644685301, ,7.3000001907,5.8000001907,3.5999999046,3.2999999523,3.2999999523,3.2999999523,3.5,0,3.4000000954,3.2000000477,3.5,2.9000000954,3
1644685302, ,7.3000001907,5.8000001907,3.5999999046,3.2999999523,3.2999999523,3.2999999523,3.5,0,3.4000000954,3.2000000477,3.5,2.9000000954,3
1644685303, ,7,6.3000001907,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.5,0,3.4000000954,3.2000000477,3.5,2.9000000954,3
1644685304, ,7,6.3000001907,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.5,0,3.2999999523,3.4000000954,3.2000000477,2.9000000954,3.2999999523
1644685305, ,7,6.3000001907,3.2999999523,3.4000000954,3.5,3.4000000954,3.5,0,3.2999999523,3.4000000954,3.2000000477,2.9000000954,3.2999999523
1644685306, ,7,6.3000001907,3.2999999523,3.4000000954,3.5,3.4000000954,3.5,0,3.2999999523,3.4000000954,3.2000000477,2.9000000954,3.2999999523
1644685307, ,6.9000000954,6.1999998093,2.9000000954,3.2999999523,3.4000000954,3.4000000954,3.5,0,3.5,3.5,3.4000000954,3,3.5
1644685308, ,6.9000000954,6.1999998093,2.9000000954,3.2999999523,3.4000000954,3.2999999523,3.2999999523,0,3.5,3.5,3.4000000954,3,3.5
1644685309, ,7.0999999046,6.4000000954,3.2000000477,3.2999999523,3.2999999523,3.2999999523,3.2999999523,0,3.4000000954,3.5999999046,3.4000000954,2.9000000954,3.5999999046
1644685310, ,7.0999999046,6.4000000954,3.2000000477,3.2999999523,3.2999999523,3.2999999523,3.2999999523,0,3.4000000954,3.5999999046,3.4000000954,2.9000000954,3.5999999046
1644685311, ,7.0999999046,6.4000000954,3.2000000477,3.2999999523,3.2999999523,3.4000000954,3.7000000477,0,3.4000000954,3.5999999046,3.4000000954,2.9000000954,3.5999999046
1644685312, ,7.0999999046,6.9000000954,3.2000000477,3.4000000954,3.5,3.4000000954,3.7000000477,0,3.2999999523,3.4000000954,3.5,2.9000000954,3.5
1644685313, ,7.0999999046,6.9000000954,3.2000000477,3.4000000954,3.5,3.5,3.5,0,3.2999999523,3.4000000954,3.5,2.9000000954,3.5
1644685314, ,7.0999999046,6.9000000954,3.2000000477,3.4000000954,3.5,3.5,3.5,0,3.2999999523,3.4000000954,3.5,2.9000000954,3.5
1644685315, ,7.0999999046,6.9000000954,3.2000000477,3.4000000954,3.5,3.5,3.5,0,3.2999999523,3.4000000954,3.5,2.9000000954,3.5
1644685316, ,7.0999999046,6.9000000954,3.2999999523,3.5,3.2999999523,3.4000000954,3.4000000954,0,3.5,3.5,3.4000000954,3,3.5999999046
1644685317, ,7.0999999046,6.9000000954,3.2999999523,3.5,3.2999999523,3.4000000954,3.4000000954,0,3.5,3.5,3.4000000954,3,3.5999999046
1644685318, ,7.0999999046,6.9000000954,3.2999999523,3.5,3.2999999523,3.4000000954,3.4000000954,0,3.5,3.5,3.4000000954,3,3.5999999046
1644685319, ,7.1999998093,7.1999998093,3,3.2999999523,3.2999999523,3.2999999523,3.2999999523,0,3.5,3.7999999523,3.4000000954,2.9000000954,3.0999999046
1644685320, ,7.1999998093,7.1999998093,3,3.2999999523,3.2999999523,3.2999999523,3.2999999523,0,3.5,3.7999999523,3.4000000954,2.9000000954,3.0999999046
1644685321, ,7.1999998093,7.1999998093,3,3.2999999523,3.2999999523,3.2999999523,3.2999999523,0,3.5,3.7999999523,3.4000000954,2.9000000954,3.0999999046
1644685322, ,7.0999999046,7,3.2000000477,3.2000000477,3.5,3.4000000954,3.2999999523,0,3.2999999523,3.2999999523,3.5,2.9000000954,3.4000000954
1644685323, ,7.0999999046,7,3.2000000477,3.2000000477,3.5,3.4000000954,3.5,0,3.2999999523,3.2999999523,3.5,2.9000000954,3.4000000954
1644685324, ,7.0999999046,7,3.2000000477,3.2000000477,3.5,3.4000000954,3.5,0,3.9000000954,3.4000000954,3.2999999523,3,3.5
1644685325, ,7.0999999046,7,3.0999999046,3.2000000477,3.2999999523,3.5,3.5,0,3.9000000954,3.4000000954,3.2999999523,3,3.5
1644685326, ,7.0999999046,7,3.0999999046,3.2000000477,3.2999999523,3.5,3.4000000954,0,3.9000000954,3.4000000954,3.2999999523,3,3.5
1644685327, ,7.0999999046,7,3.0999999046,3.2000000477,3.2999999523,3.5,3.4000000954,0,3.9000000954,3.4000000954,3.2999999523,3,3.5
1644685328, ,7.1999998093,7.0999999046,2.9000000954,3.2999999523,3.2999999523,3.2999999523,3.2999999523,0,3.2999999523,3.7999999523,3.4000000954,3,3.5
1644685329, ,7.1999998093,7.0999999046,2.9000000954,3.2999999523,3.2999999523,3.2999999523,3.2999999523,0,3.2999999523,3.7999999523,3.4000000954,3,3.5
1644685330, ,7,6.9000000954,3.2000000477,3.2999999523,3.5,3.4000000954,3.2999999523,0,3.2000000477,3.4000000954,3.2999999523,2.9000000954,3.5999999046
1644685331, ,7,6.9000000954,3.2000000477,3.2999999523,3.5,3.4000000954,3.2999999523,0,3.2000000477,3.4000000954,3.2999999523,2.9000000954,3.5999999046
1644685332, ,7,6.9000000954,3.2000000477,3.2999999523,3.5,3.4000000954,3.5,0,3.2000000477,3.4000000954,3.2999999523,2.9000000954,3.5999999046
1644685333, ,7,6.9000000954,3.2000000477,3.2999999523,3.5,3.4000000954,3.5,0,3.5999999046,3.4000000954,3.2999999523,2.9000000954,3.5999999046
1644685334, ,7.0999999046,6.1999998093,3.0999999046,3.2999999523,3.2999999523,3.5,3.2999999523,0,3.5999999046,3.4000000954,3.2999999523,3,3.4000000954
1644685335, ,7.0999999046,6.1999998093,3.0999999046,3.2999999523,3.2999999523,3.5,3.2999999523,0,3.5,3.4000000954,3.2999999523,3,3.4000000954
1644685336, ,6.4000000954,7,3.0999999046,3.2999999523,3.2999999523,3.4000000954,3.2999999523,0,3.5,3.2000000477,3.5,2.9000000954,3.2000000477
1644685337, ,6.4000000954,7,3.0999999046,3.2999999523,3.2999999523,3.4000000954,3.2999999523,0,3.5,3.2000000477,3.5,2.9000000954,3.2000000477
1644685338, ,6.4000000954,7,3.0999999046,3.2999999523,3.2999999523,3.4000000954,3.2999999523,0,3.5,3.2000000477,3.5,2.9000000954,3.2000000477
1644685339, ,6.4000000954,7,3.0999999046,3.2999999523,3.2999999523,3.4000000954,3.2999999523,0,3.2999999523,3.4000000954,3.2999999523,2.9000000954,3.2000000477
1644685340, ,7.0999999046,7.0999999046,3.2000000477,3.0999999046,3.2999999523,3.5,3.2999999523,0,3.2999999523,3.4000000954,3.2999999523,2.9000000954,3.2000000477
1644685341, ,7.0999999046,7.0999999046,3.2000000477,3.0999999046,3.2999999523,3.5,3.5,0,3.2999999523,3.4000000954,3.2999999523,2.9000000954,3.2000000477
1644685342, ,7.1999998093,6.6999998093,3.0999999046,3.2999999523,3.2999999523,3.5,3.4000000954,0,3.2999999523,3.5,3.4000000954,3,3.2000000477
1644685343, ,7.1999998093,6.6999998093,3.0999999046,3.2999999523,3.2999999523,3.5,3.4000000954,0,3.2999999523,3.5,3.4000000954,3,3.2000000477
1644685344, ,7.1999998093,6.6999998093,3.0999999046,3.2999999523,3.2999999523,3.5,3.4000000954,0,3.2999999523,3.5,3.4000000954,3,3.2000000477
1644685345, ,7.1999998093,6.6999998093,3.0999999046,3.2999999523,3.2999999523,3.5,3.4000000954,0,3.4000000954,3.5,3.4000000954,3,3.2000000477
1644685346, ,6.9000000954,7,3.2999999523,3.2999999523,3.2999999523,3.4000000954,3.4000000954,0,3.4000000954,3.5,3.4000000954,2.9000000954,2.9000000954
1644685347, ,6.9000000954,7,3.2999999523,3.2999999523,3.2999999523,3.4000000954,3.4000000954,0,3.4000000954,3.5,3.4000000954,2.9000000954,2.9000000954
1644685348, ,6.9000000954,7,3.2999999523,3.2999999523,3.2999999523,3.4000000954,3.4000000954,0,3.4000000954,3.7000000477,3.4000000954,2.9000000954,2.9000000954
1644685349, ,7.0999999046,7,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.5,0,3.4000000954,3.7000000477,3.5,2.9000000954,3
1644685350, ,7.0999999046,7,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.5,0,3.4000000954,3.7000000477,3.5,2.9000000954,3
1644685351, ,7.0999999046,7,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.5,0,3.2999999523,3.4000000954,3.5,2.9000000954,3
1644685352, ,6.9000000954,7,3.0999999046,3.5999999046,3.2000000477,3.4000000954,3.2000000477,0,3.2999999523,3.4000000954,3.2999999523,3,3.4000000954
1644685353, ,6.9000000954,7,3.0999999046,3.5999999046,3.2000000477,3.4000000954,3.2000000477,0,3.2999999523,3.4000000954,3.2999999523,3,3.4000000954
1644685354, ,6.9000000954,7,3.0999999046,3.5999999046,3.2000000477,3.4000000954,3.2000000477,0,3.5,3.7999999523,3.2999999523,3,3.4000000954
1644685355, ,7.4000000954,7.0999999046,2.9000000954,3.2999999523,3.2000000477,3.2999999523,3.2999999523,0,3.5,3.7999999523,3.4000000954,3,3.5
1644685356, ,7.4000000954,7.0999999046,2.9000000954,3.2999999523,3.2000000477,3.2999999523,3.2999999523,0,3.5,3.7999999523,3.4000000954,3,3.5
1644685357, ,7.4000000954,7.0999999046,2.9000000954,3.2999999523,3.2000000477,3.2999999523,3.2999999523,0,3.2000000477,3.7000000477,3.4000000954,2.9000000954,3.5999999046
1644685358, ,7.0999999046,6.9000000954,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.5,0,3.2000000477,3.7000000477,3.4000000954,2.9000000954,3.5999999046
1644685359, ,7.0999999046,6.9000000954,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.5,0,3.2999999523,3.4000000954,3.4000000954,2.9000000954,3.5999999046
1644685360, ,7.0999999046,6.9000000954,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.5,0,3.2999999523,3.4000000954,3.2999999523,3,3.5999999046
1644685361, ,7.1999998093,7,3.2000000477,3.2999999523,3.2999999523,3.4000000954,3.5,0,3.2999999523,3.4000000954,3.2999999523,3,3.5999999046
1644685362, ,7.1999998093,7,3.2000000477,3.2999999523,3.2999999523,3.4000000954,3.5,0,3.2999999523,3.4000000954,3.2999999523,3,3.5999999046
1644685363, ,7.1999998093,6.9000000954,3,3.2000000477,3.2999999523,3.4000000954,3.2999999523,0,3.4000000954,3.5,3.5,3,3.4000000954
1644685364, ,7.1999998093,6.9000000954,3,3.2000000477,3.2999999523,3.4000000954,3.2999999523,0,3.4000000954,3.5,3.5,3,3.4000000954
1644685365, ,7.1999998093,6.9000000954,3,3.2000000477,3.2999999523,3.4000000954,3.2999999523,0,3.2000000477,3.4000000954,3.5,3,3.4000000954
1644685366, ,7,7.1999998093,3.0999999046,3.4000000954,3.2999999523,3.5,3.5,0,3.2000000477,3.4000000954,3.5,2.9000000954,3.5
1644685367, ,7,7.1999998093,3.0999999046,3.4000000954,3.2999999523,3.5,3.5,0,3.2000000477,3.4000000954,3.5,2.9000000954,3.5
1644685368, ,7,7.1999998093,3.0999999046,3.4000000954,3.2999999523,3.5,3.5,0,3.2000000477,3.4000000954,3.5,2.9000000954,3.5
1644685369, ,7.0999999046,7.0999999046,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.4000000954,0,3.2999999523,3.4000000954,3.2999999523,3,3.5
1644685370, ,7.0999999046,7.0999999046,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.4000000954,0,3.2999999523,3.4000000954,3.2999999523,3,3.5
1644685371, ,7.0999999046,7.0999999046,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.4000000954,0,3.2999999523,3.4000000954,3.2999999523,3,3.5
1644685372, ,7.0999999046,7.0999999046,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.4000000954,0,3.4000000954,3.7999999523,3.5,3,3.5
1644685373, ,7.0999999046,6.9000000954,2.9000000954,3.2999999523,3.2000000477,3.4000000954,3.2000000477,0,3.4000000954,3.7999999523,3.5,3,3.5
1644685374, ,7.0999999046,6.9000000954,2.9000000954,3.2999999523,3.2000000477,3.4000000954,3.2000000477,0,3.4000000954,3.7999999523,3.5,3,3.5
1644685375, ,7.1999998093,6.9000000954,3.2000000477,3.2999999523,3.4000000954,3.4000000954,3.5,0,3.2000000477,3.4000000954,3.5,3,3.5
1644685376, ,7.1999998093,6.9000000954,3.2000000477,3.2999999523,3.4000000954,3.4000000954,3.5,0,3.2000000477,3.4000000954,3.5,2.9000000954,3.2000000477
1644685377, ,7.1999998093,6.9000000954,3.2000000477,3.2999999523,3.4000000954,3.4000000954,3.5,0,3.2000000477,3.4000000954,3.5,2.9000000954,3.2000000477
1644685378, ,6.9000000954,6.9000000954,3,3.5,3.4000000954,3.4000000954,3.4000000954,0,3.2999999523,3.4000000954,3.2000000477,3,3.5999999046
