timestamp, ,total_energy,192.168.1.161,192.168.1.162,192.168.1.163
1611624204, ,10.10000014305,3.40000009537,3.20000004768,3.5
1611624205, ,9.79999995232,3.29999995232,3.40000009537,3.09999990463
1611624206, ,9.79999995232,3.29999995232,3.40000009537,3.09999990463
1611624207, ,9.70000004768,3,3.5,3.20000004768
1611624208, ,9.70000004768,3,3.5,3.20000004768
1611624209, ,9.70000004768,3,3.5,3.20000004768
1611624210, ,9.20000004768,2.90000009537,3.20000004768,3.09999990463
1611624211, ,9.20000004768,2.90000009537,3.20000004768,3.09999990463
1611624212, ,9.49999976158,3.09999990463,3.29999995232,3.09999990463
1611624213, ,9.49999976158,3.09999990463,3.29999995232,3.09999990463
1611624214, ,9.49999976158,3.09999990463,3.29999995232,3.09999990463
1611624215, ,9.49999976158,3.09999990463,3.29999995232,3.09999990463
1611624216, ,9.49999976158,3.09999990463,3.29999995232,3.09999990463
1611624217, ,9.49999976158,3.09999990463,3.29999995232,3.09999990463
1611624218, ,9.70000004768,3.09999990463,3.40000009537,3.20000004768
1611624219, ,9.70000004768,3.09999990463,3.40000009537,3.20000004768
1611624220, ,9.70000004768,3.09999990463,3.40000009537,3.20000004768
1611624221, ,9.60000014305,3,3.40000009537,3.20000004768
1611624222, ,9.60000014305,3,3.40000009537,3.20000004768
1611624223, ,9.60000014305,3,3.40000009537,3.20000004768
1611624224, ,9.29999995231,3,3.20000004768,3.09999990463
1611624225, ,9.29999995231,3,3.20000004768,3.09999990463
1611624226, ,9.29999995231,3,3.20000004768,3.09999990463
1611624227, ,9.5,3.09999990463,3.40000009537,3
1611624228, ,9.5,3.09999990463,3.40000009537,3
1611624229, ,9.70000004768,3.09999990463,3.40000009537,3.20000004768
1611624230, ,9.70000004768,3.09999990463,3.40000009537,3.20000004768
1611624231, ,9.70000004768,3.09999990463,3.40000009537,3.20000004768
1611624232, ,9.90000009536,3.20000004768,3.5,3.20000004768
1611624233, ,9.90000009536,3.20000004768,3.5,3.20000004768
1611624234, ,9.20000004769,2.90000009537,3.29999995232,3
1611624235, ,9.20000004769,2.90000009537,3.29999995232,3
1611624236, ,9.20000004769,2.90000009537,3.29999995232,3
1611624237, ,9.59999990464,3.29999995232,3.29999995232,3
1611624238, ,9.59999990464,3.29999995232,3.29999995232,3
1611624239, ,9.59999990464,3.29999995232,3.29999995232,3
1611624240, ,9.79999995231,3.09999990463,3.5,3.20000004768
1611624241, ,9.79999995231,3.09999990463,3.5,3.20000004768
1611624242, ,9.90000009537,3.40000009537,3.29999995232,3.20000004768
1611624243, ,9.90000009537,3.40000009537,3.29999995232,3.20000004768
1611624244, ,9.90000009537,3.40000009537,3.29999995232,3.20000004768
1611624245, ,9.90000009537,3.40000009537,3.29999995232,3.20000004768
1611624246, ,9.90000009537,3.40000009537,3.29999995232,3.20000004768
1611624247, ,9.90000009537,3.40000009537,3.29999995232,3.20000004768
1611624248, ,9.39999985695,3,3.29999995232,3.09999990463
1611624249, ,9.39999985695,3,3.29999995232,3.09999990463
1611624250, ,9.39999985695,3,3.29999995232,3.09999990463
1611624251, ,9.09999990463,3.09999990463,2.90000009537,3.09999990463
1611624252, ,9.09999990463,3.09999990463,2.90000009537,3.09999990463
1611624253, ,9.29999971389,3.09999990463,3.09999990463,3.09999990463
1611624254, ,9.39999985694,3.09999990463,3.09999990463,3.20000004768
1611624255, ,9.39999985694,3.09999990463,3.09999990463,3.20000004768
1611624256, ,9.40000009536,3,3.20000004768,3.20000004768
1611624257, ,9.40000009536,3,3.20000004768,3.20000004768
1611624258, ,9.40000009536,3,3.20000004768,3.20000004768
1611624259, ,9.20000004768,3.20000004768,2.90000009537,3.09999990463
1611624260, ,9.20000004768,3.20000004768,2.90000009537,3.09999990463
1611624261, ,9.20000004768,3.20000004768,2.90000009537,3.09999990463
1611624262, ,9.20000004768,3.20000004768,2.90000009537,3.09999990463
1611624263, ,9.59999990464,3.29999995232,3.29999995232,3
1611624264, ,9.59999990464,3.29999995232,3.29999995232,3
1611624265, ,9.89999985695,3.29999995232,3.5,3.09999990463
1611624266, ,9.89999985695,3.29999995232,3.5,3.09999990463
1611624267, ,9.90000009537,3.40000009537,3.5,3
1611624268, ,9.90000009537,3.40000009537,3.5,3
1611624269, ,9.90000009537,3.40000009537,3.5,3
1611624270, ,9.40000009537,2.90000009537,3.40000009537,3.09999990463
1611624271, ,9.40000009537,2.90000009537,3.40000009537,3.09999990463
1611624272, ,9.40000009537,2.90000009537,3.40000009537,3.09999990463
1611624273, ,9.20000004769,3,3.29999995232,2.90000009537
1611624274, ,9.20000004769,3,3.29999995232,2.90000009537
1611624275, ,9.20000004769,3,3.29999995232,2.90000009537
1611624276, ,9.20000004768,3.09999990463,3.20000004768,2.90000009537
1611624277, ,9.20000004768,3.09999990463,3.20000004768,2.90000009537
1611624278, ,9.59999990463,3,3.5,3.09999990463
1611624279, ,9.59999990463,3,3.5,3.09999990463
1611624280, ,9.59999990463,3,3.5,3.09999990463
1611624281, ,9.59999990463,3.09999990463,3.5,3
1611624282, ,9.59999990463,3.09999990463,3.5,3
1611624283, ,9.59999990463,3.09999990463,3.5,3
1611624284, ,9.20000004769,3,3.29999995232,2.90000009537
1611624285, ,9.20000004769,3,3.29999995232,2.90000009537
1611624286, ,9.39999985695,3,3.29999995232,3.09999990463
1611624287, ,9.39999985695,3,3.29999995232,3.09999990463
1611624288, ,9.39999985695,3,3.29999995232,3.09999990463
1611624289, ,10.29999971389,4.09999990463,3.09999990463,3.09999990463
1611624290, ,10.29999971389,4.09999990463,3.09999990463,3.09999990463
1611624291, ,10.29999971389,4.09999990463,3.09999990463,3.09999990463
1611624292, ,10.29999971389,4.09999990463,3.09999990463,3.09999990463
1611624293, ,10.89999961853,4.69999980927,3.09999990463,3.09999990463
1611624294, ,11.20000004768,4.90000009537,3.20000004768,3.09999990463
1611624295, ,11.30000019073,4.90000009537,3.20000004768,3.20000004768
1611624296, ,11.30000019073,4.90000009537,3.20000004768,3.20000004768
1611624297, ,11.30000019073,4.90000009537,3.20000004768,3.20000004768
1611624298, ,11.2999997139,5.19999980927,3,3.09999990463
1611624299, ,11.2999997139,5.19999980927,3,3.09999990463
1611624300, ,11.39999985695,5,3.29999995232,3.09999990463
1611624301, ,11.39999985695,5,3.29999995232,3.09999990463
1611624302, ,11.99999976158,5.59999990463,3.29999995232,3.09999990463
1611624303, ,12.59999990463,5.59999990463,3.5,3.5
1611624304, ,12.59999990463,5.59999990463,3.5,3.5
1611624305, ,11.5,5,3.40000009537,3.09999990463
1611624306, ,11.5,5,3.40000009537,3.09999990463
1611624307, ,11.5,5,3.40000009537,3.09999990463
1611624308, ,11.89999985695,5.19999980927,3.5,3.20000004768
1611624309, ,11.89999985695,5.19999980927,3.5,3.20000004768
1611624310, ,11.89999985695,5.19999980927,3.5,3.20000004768
1611624311, ,14.00000023842,4.90000009537,5.90000009537,3.20000004768
1611624312, ,14.00000023842,4.90000009537,5.90000009537,3.20000004768
1611624313, ,14.00000023842,4.90000009537,5.90000009537,3.20000004768
1611624314, ,13.69999980927,5,3.5,5.19999980927
1611624315, ,13.69999980927,5,3.5,5.19999980927
1611624316, ,19.19999980927,6.80000019073,6.19999980927,6.19999980927
1611624317, ,19.19999980927,6.80000019073,6.19999980927,6.19999980927
1611624318, ,19.19999980927,6.80000019073,6.19999980927,6.19999980927
1611624319, ,19.19999980927,6.80000019073,6.19999980927,6.19999980927
1611624320, ,20.09999942781,6.69999980927,6.69999980927,6.69999980927
1611624321, ,20.09999942781,6.69999980927,6.69999980927,6.69999980927
1611624322, ,20.09999942781,6.69999980927,6.69999980927,6.69999980927
1611624323, ,21.09999990464,7,6.90000009537,7.19999980927
1611624324, ,21.09999990464,7,6.90000009537,7.19999980927
1611624325, ,20.90000009537,7.30000019073,6.69999980927,6.90000009537
1611624326, ,20.90000009537,7.30000019073,6.69999980927,6.90000009537
1611624327, ,20.90000009537,7.30000019073,6.69999980927,6.90000009537
1611624328, ,20.60000038147,6.80000019073,6.90000009537,6.90000009537
1611624329, ,20.60000038147,6.80000019073,6.90000009537,6.90000009537
1611624330, ,20.80000019074,6.90000009537,6.90000009537,7
1611624331, ,20.80000019074,6.90000009537,6.90000009537,7
1611624332, ,20.80000019074,6.90000009537,6.90000009537,7
1611624333, ,20.90000009537,6.90000009537,7,7
1611624334, ,20.90000009537,6.90000009537,7,7
1611624335, ,20.90000009537,6.90000009537,7,7
1611624336, ,20.90000009537,7,6.90000009537,7
1611624337, ,20.90000009537,7,6.90000009537,7
1611624338, ,20.90000009537,7,6.90000009537,7
1611624339, ,20.30000019073,6.90000009537,6.80000019073,6.59999990463
1611624340, ,20.30000019073,6.90000009537,6.80000019073,6.59999990463
1611624341, ,20.30000019073,6.90000009537,6.80000019073,6.59999990463
1611624342, ,20.80000019074,7,6.90000009537,6.90000009537
1611624343, ,20.80000019074,7,6.90000009537,6.90000009537
1611624344, ,20.80000019074,7,6.90000009537,6.90000009537
1611624345, ,20.69999980927,7,6.69999980927,7
1611624346, ,20.80000019073,7,6.80000019073,7
1611624347, ,20.80000019073,7,6.80000019073,7
1611624348, ,20.80000019073,7,6.80000019073,7
1611624349, ,20.30000019074,7,6.40000009537,6.90000009537
1611624350, ,20.30000019074,7,6.40000009537,6.90000009537
1611624351, ,20.30000019074,7,6.40000009537,6.90000009537
1611624352, ,20.7000002861,6.80000019073,6.90000009537,7
1611624353, ,20.7000002861,6.80000019073,6.90000009537,7
1611624354, ,20.7000002861,6.80000019073,6.90000009537,7
1611624355, ,20.60000038147,6.90000009537,6.80000019073,6.90000009537
1611624356, ,20.60000038147,6.90000009537,6.80000019073,6.90000009537
1611624357, ,20.60000038147,6.90000009537,6.80000019073,6.90000009537
1611624358, ,21.2000002861,7,7.30000019073,6.90000009537
1611624359, ,21.2000002861,7,7.30000019073,6.90000009537
1611624360, ,21.2000002861,7,7.30000019073,6.90000009537
1611624361, ,21.19999980927,7,7.19999980927,7
1611624362, ,21.19999980927,7,7.19999980927,7
1611624363, ,21.19999980927,7,7.19999980927,7
1611624364, ,20.80000019074,6.90000009537,6.90000009537,7
1611624365, ,21,6.90000009537,7.09999990463,7
1611624366, ,21,6.90000009537,7.09999990463,7
1611624367, ,21,6.90000009537,7.09999990463,7
1611624368, ,20.99999999999,7.09999990463,6.80000019073,7.09999990463
1611624369, ,20.99999999999,7.09999990463,6.80000019073,7.09999990463
1611624370, ,20.99999999999,7.09999990463,6.80000019073,7.09999990463
1611624371, ,20.950000047675,7.09999990463,6.80000019073,7.049999952315
1611624372, ,20.90000009536,7.09999990463,6.80000019073,7
1611624373, ,20.60000038146,6.80000019073,6.80000019073,7
1611624374, ,20.50000047683,6.80000019073,6.80000019073,6.90000009537
1611624375, ,20.50000047683,6.80000019073,6.80000019073,6.90000009537
1611624376, ,20.40000009537,6.90000009537,6.90000009537,6.59999990463
1611624377, ,20.40000009537,6.90000009537,6.90000009537,6.59999990463
1611624378, ,20.40000009537,6.90000009537,6.90000009537,6.59999990463
1611624379, ,20.40000009537,6.90000009537,6.90000009537,6.59999990463
1611624380, ,20.40000009537,6.90000009537,6.90000009537,6.59999990463
1611624381, ,20.7000002861,6.90000009537,6.80000019073,7
1611624382, ,20.7000002861,6.90000009537,6.80000019073,7
1611624383, ,21.09999990464,7,7.19999980927,6.90000009537
1611624384, ,21.09999990464,7,7.19999980927,6.90000009537
1611624385, ,21.09999990464,7,7.19999980927,6.90000009537
1611624386, ,20.80000019073,7,6.80000019073,7
1611624387, ,20.80000019073,7,6.80000019073,7
1611624388, ,20.80000019073,7,6.80000019073,7
1611624389, ,20.7000002861,6.90000009537,6.80000019073,7
1611624390, ,20.7000002861,6.90000009537,6.80000019073,7
1611624391, ,20.90000009537,6.90000009537,7,7
1611624392, ,20.90000009537,6.90000009537,7,7
1611624393, ,20.90000009537,6.90000009537,7,7
1611624394, ,21.19999980926,7.09999990463,7.09999990463,7
1611624395, ,21.19999980926,7.09999990463,7.09999990463,7
1611624396, ,20.60000038146,6.80000019073,6.80000019073,7
1611624397, ,20.60000038146,6.80000019073,6.80000019073,7
1611624398, ,20.60000038146,6.80000019073,6.80000019073,7
1611624399, ,20.60000038146,6.80000019073,6.80000019073,7
1611624400, ,21.2999997139,7.09999990463,7.19999980927,7
1611624401, ,21.2999997139,7.09999990463,7.19999980927,7
1611624402, ,21.2999997139,7.09999990463,7.19999980927,7
1611624403, ,20.80000019073,7,6.80000019073,7
1611624404, ,20.5,6.69999980927,6.80000019073,7
1611624405, ,20.59999990464,6.69999980927,6.90000009537,7
1611624406, ,20.59999990464,6.69999980927,6.90000009537,7
1611624407, ,21.19999980927,7,7.19999980927,7
1611624408, ,21.19999980927,7,7.19999980927,7
1611624409, ,21.19999980927,7,7.19999980927,7
1611624410, ,20.69999980926,7.09999990463,6.59999990463,7
1611624411, ,20.69999980926,7.09999990463,6.59999990463,7
1611624412, ,20.69999980926,7.09999990463,6.59999990463,7
1611624413, ,20.80000019073,7,6.80000019073,7
1611624414, ,20.80000019073,7,6.80000019073,7
1611624415, ,20.80000019073,7,6.80000019073,7
1611624416, ,20.70000028609,7.09999990463,6.80000019073,6.80000019073
1611624417, ,20.70000028609,7.09999990463,6.80000019073,6.80000019073
1611624418, ,21,7,7,7
1611624419, ,21,7,7,7
1611624420, ,21,7,7,7
1611624421, ,21,7,7,7
1611624422, ,20.90000009537,6.90000009537,7,7
1611624423, ,20.90000009537,6.90000009537,7,7
1611624424, ,20.90000009537,6.90000009537,7,7
1611624425, ,20.90000009537,6.90000009537,7,7
1611624426, ,20.90000009537,6.90000009537,7,7
1611624427, ,21.09999990464,6.90000009537,7.19999980927,7
1611624428, ,21.09999990464,6.90000009537,7.19999980927,7
1611624429, ,21.09999990464,6.90000009537,7.19999980927,7
1611624430, ,21,7,6.90000009537,7.09999990463
1611624431, ,21,7,6.90000009537,7.09999990463
1611624432, ,21,7,6.90000009537,7.09999990463
1611624433, ,20.80000019074,6.90000009537,7,6.90000009537
1611624434, ,20.80000019074,6.90000009537,7,6.90000009537
1611624435, ,20.80000019073,7,6.80000019073,7
1611624436, ,20.80000019073,7,6.80000019073,7
1611624437, ,20.90000009537,7,6.90000009537,7
1611624438, ,20.90000009537,7,6.90000009537,7
1611624439, ,20.90000009537,7,6.90000009537,7
1611624440, ,21,7.09999990463,6.90000009537,7
1611624441, ,21,7.09999990463,6.90000009537,7
1611624442, ,21,7.09999990463,6.90000009537,7
1611624443, ,21.09999990463,7,7,7.09999990463
1611624444, ,21.09999990463,7,7,7.09999990463
1611624445, ,21,6.90000009537,7,7.09999990463
1611624446, ,20.7000002861,6.90000009537,6.80000019073,7
1611624447, ,20.7000002861,6.90000009537,6.80000019073,7
1611624448, ,20.80000019074,7,6.90000009537,6.90000009537
1611624449, ,20.80000019074,7,6.90000009537,6.90000009537
1611624450, ,20.80000019074,7,6.90000009537,6.90000009537
1611624451, ,21,7,7,7
1611624452, ,21,7,7,7
1611624453, ,21,7,7,7
1611624454, ,21,7,7,7
1611624455, ,21,7,7,7
1611624456, ,21,7,7,7
1611624457, ,20.80000019073,7,6.80000019073,7
1611624458, ,20.80000019073,7,6.80000019073,7
1611624459, ,21.2999997139,7.09999990463,7.19999980927,7
1611624460, ,21.2999997139,7.09999990463,7.19999980927,7
1611624461, ,21.2999997139,7.09999990463,7.19999980927,7
1611624462, ,20.69999980927,6.90000009537,6.69999980927,7.09999990463
1611624463, ,20.69999980927,6.90000009537,6.69999980927,7.09999990463
1611624464, ,20.69999980927,6.90000009537,6.69999980927,7.09999990463
1611624465, ,20.69999980927,6.90000009537,6.69999980927,7.09999990463
1611624466, ,21.09999990464,7,7.19999980927,6.90000009537
1611624467, ,21.09999990464,7,7.19999980927,6.90000009537
1611624468, ,20.69999980927,6.90000009537,6.69999980927,7.09999990463
1611624469, ,20.69999980927,6.90000009537,6.69999980927,7.09999990463
1611624470, ,20.69999980927,6.90000009537,6.69999980927,7.09999990463
1611624471, ,21,6.90000009537,7.09999990463,7
1611624472, ,21,6.90000009537,7.09999990463,7
1611624473, ,20.90000009537,6.90000009537,7.09999990463,6.90000009537
1611624474, ,20.90000009537,6.90000009537,7.09999990463,6.90000009537
1611624475, ,20.90000009537,6.90000009537,7.09999990463,6.90000009537
1611624476, ,20.90000009537,6.90000009537,7,7
1611624477, ,20.90000009537,6.90000009537,7,7
1611624478, ,20.90000009537,6.90000009537,7,7
1611624479, ,20.90000009537,6.90000009537,7.09999990463,6.90000009537
1611624480, ,20.90000009537,6.90000009537,7.09999990463,6.90000009537
1611624481, ,20.80000019074,6.90000009537,6.90000009537,7
1611624482, ,20.80000019074,6.90000009537,6.90000009537,7
1611624483, ,20.80000019074,6.90000009537,6.90000009537,7
1611624484, ,20.90000009537,7,7,6.90000009537
1611624485, ,20.90000009537,7,7,6.90000009537
1611624486, ,20.90000009537,7,7,6.90000009537
1611624487, ,20.80000019074,6.90000009537,7,6.90000009537
1611624488, ,20.7000002861,6.90000009537,6.80000019073,7
1611624489, ,20.7000002861,6.90000009537,6.80000019073,7
1611624490, ,20.90000009537,6.90000009537,7,7
1611624491, ,20.90000009537,6.90000009537,7,7
1611624492, ,20.90000009537,7,6.90000009537,7
1611624493, ,20.90000009537,7,6.90000009537,7
1611624494, ,20.90000009537,7,6.90000009537,7
1611624495, ,20.90000009537,7,6.90000009537,7
1611624496, ,20.90000009537,7,6.90000009537,7
1611624497, ,20.90000009537,7,6.90000009537,7
1611624498, ,20.80000019073,7.09999990463,6.80000019073,6.90000009537
1611624499, ,20.80000019073,7.09999990463,6.80000019073,6.90000009537
1611624500, ,20.80000019073,7.09999990463,6.80000019073,6.90000009537
1611624501, ,21,7,7.09999990463,6.90000009537
1611624502, ,21,7,7.09999990463,6.90000009537
1611624503, ,20.90000009537,7,7,6.90000009537
1611624504, ,20.90000009537,7,7,6.90000009537
1611624505, ,20.90000009537,7,7,6.90000009537
1611624506, ,20.7999997139,6.69999980927,7.09999990463,7
1611624507, ,20.7999997139,6.69999980927,7.09999990463,7
1611624508, ,20.7999997139,6.69999980927,7.09999990463,7
1611624509, ,20.80000019074,6.90000009537,6.90000009537,7
1611624510, ,20.80000019074,6.90000009537,6.90000009537,7
1611624511, ,20.80000019074,6.90000009537,6.90000009537,7
1611624512, ,20.90000009537,6.90000009537,7,7
1611624513, ,20.90000009537,6.90000009537,7,7
1611624514, ,20.90000009537,7,6.90000009537,7
1611624515, ,20.90000009537,7,6.90000009537,7
1611624516, ,20.90000009537,7,6.90000009537,7
1611624517, ,20.59999990464,7,6.90000009537,6.69999980927
1611624518, ,20.59999990464,7,6.90000009537,6.69999980927
1611624519, ,20.59999990464,7,6.90000009537,6.69999980927
1611624520, ,20.80000019074,6.90000009537,6.90000009537,7
1611624521, ,20.80000019074,6.90000009537,6.90000009537,7
1611624522, ,20.80000019074,6.90000009537,6.90000009537,7
1611624523, ,20.90000009536,7.09999990463,6.80000019073,7
1611624524, ,20.90000009536,7.09999990463,6.80000019073,7
1611624525, ,20.90000009536,7.09999990463,6.80000019073,7
1611624526, ,20.60000038147,6.90000009537,6.80000019073,6.90000009537
1611624527, ,20.60000038147,6.90000009537,6.80000019073,6.90000009537
1611624528, ,20.80000019073,7,6.80000019073,7
1611624529, ,20.80000019073,7,6.80000019073,7
1611624530, ,20.80000019073,7,6.80000019073,7
1611624531, ,21.40000009536,7.09999990463,7.30000019073,7
1611624532, ,21.40000009536,7.09999990463,7.30000019073,7
1611624533, ,21.40000009536,7.09999990463,7.30000019073,7
1611624534, ,21,7,7,7
1611624535, ,21,7,7,7
1611624536, ,21.40000009536,7.09999990463,7.30000019073,7
1611624537, ,21.40000009536,7.09999990463,7.30000019073,7
1611624538, ,21.2000002861,6.90000009537,7.30000019073,7
1611624539, ,20.7000002861,6.90000009537,6.80000019073,7
1611624540, ,20.7000002861,6.90000009537,6.80000019073,7
1611624541, ,20.7999997139,7.09999990463,6.69999980927,7
1611624542, ,20.7999997139,7.09999990463,6.69999980927,7
1611624543, ,20.7999997139,7.09999990463,6.69999980927,7
1611624544, ,20.80000019074,6.90000009537,7,6.90000009537
1611624545, ,20.80000019074,6.90000009537,7,6.90000009537
1611624546, ,20.80000019074,6.90000009537,7,6.90000009537
1611624547, ,20.70000028611,6.90000009537,6.90000009537,6.90000009537
1611624548, ,20.70000028611,6.90000009537,6.90000009537,6.90000009537
1611624549, ,20.70000028611,6.90000009537,6.90000009537,6.90000009537
1611624550, ,20.80000019074,6.90000009537,6.90000009537,7
1611624551, ,20.80000019074,6.90000009537,6.90000009537,7
1611624552, ,20.80000019074,6.90000009537,6.90000009537,7
1611624553, ,21,7.09999990463,6.90000009537,7
1611624554, ,21,7.09999990463,6.90000009537,7
1611624555, ,20.90000009537,7,6.90000009537,7
1611624556, ,20.90000009537,7,6.90000009537,7
1611624557, ,20.90000009537,7,6.90000009537,7
1611624558, ,20.50000000001,6.90000009537,6.69999980927,6.90000009537
1611624559, ,20.50000000001,6.90000009537,6.69999980927,6.90000009537
1611624560, ,20.50000000001,6.90000009537,6.69999980927,6.90000009537
1611624561, ,21.09999990463,7,7.09999990463,7
1611624562, ,21.09999990463,7,7.09999990463,7
1611624563, ,20.80000019073,7,6.80000019073,7
1611624564, ,20.80000019073,7,6.80000019073,7
1611624565, ,20.80000019073,7,6.80000019073,7
1611624566, ,20.80000019073,7,6.80000019073,7
1611624567, ,20.59999990464,6.90000009537,6.69999980927,7
1611624568, ,20.69999980927,7,6.69999980927,7
1611624569, ,20.69999980927,7,6.69999980927,7
1611624570, ,21.09999990463,7,7.09999990463,7
1611624571, ,21.29999971389,7.09999990463,7.09999990463,7.09999990463
1611624572, ,21.29999971389,7.09999990463,7.09999990463,7.09999990463
1611624573, ,21.29999971389,7.09999990463,7.09999990463,7.09999990463
1611624574, ,21.09999990463,7,7.09999990463,7
1611624575, ,21.09999990463,7,7.09999990463,7
1611624576, ,21.09999990463,7,7.09999990463,7
1611624577, ,20.60000038147,6.90000009537,6.80000019073,6.90000009537
1611624578, ,20.60000038147,6.90000009537,6.80000019073,6.90000009537
1611624579, ,20.60000038147,6.90000009537,6.80000019073,6.90000009537
1611624580, ,20.90000009537,6.90000009537,7.09999990463,6.90000009537
1611624581, ,20.90000009537,6.90000009537,7.09999990463,6.90000009537
1611624582, ,20.90000009537,6.90000009537,7.09999990463,6.90000009537
1611624583, ,20.7000002861,6.80000019073,6.90000009537,7
1611624584, ,20.7000002861,6.80000019073,6.90000009537,7
1611624585, ,20.59999990464,7,6.69999980927,6.90000009537
1611624586, ,20.59999990464,7,6.69999980927,6.90000009537
1611624587, ,20.59999990464,7,6.69999980927,6.90000009537
1611624588, ,20.80000019074,7,6.90000009537,6.90000009537
1611624589, ,20.80000019074,7,6.90000009537,6.90000009537
1611624590, ,20.80000019074,7,6.90000009537,6.90000009537
1611624591, ,21,7,7.09999990463,6.90000009537
1611624592, ,21.09999990463,7,7.09999990463,7
1611624593, ,21,7,7,7
1611624594, ,21,7,7,7
1611624595, ,21,7,7,7
1611624596, ,21.2000002861,6.90000009537,7.30000019073,7
1611624597, ,21.2000002861,6.90000009537,7.30000019073,7
1611624598, ,21.2000002861,6.90000009537,7.30000019073,7
1611624599, ,20.80000019074,6.90000009537,6.90000009537,7
1611624600, ,20.80000019074,6.90000009537,6.90000009537,7
1611624601, ,20.7000002861,7,6.80000019073,6.90000009537
1611624602, ,20.7000002861,7,6.80000019073,6.90000009537
1611624603, ,20.7000002861,7,6.80000019073,6.90000009537
1611624604, ,20.80000019074,6.90000009537,6.90000009537,7
1611624605, ,20.80000019074,6.90000009537,6.90000009537,7
1611624606, ,20.80000019074,6.90000009537,6.90000009537,7
1611624607, ,21,7.09999990463,6.90000009537,7
1611624608, ,21,7.09999990463,6.90000009537,7
1611624609, ,21,7.09999990463,6.90000009537,7
1611624610, ,20.90000009537,7,6.90000009537,7
1611624611, ,21.09999990463,7,7.09999990463,7
1611624612, ,21.09999990463,7,7.09999990463,7
1611624613, ,20.90000009537,7,7,6.90000009537
1611624614, ,20.90000009537,7,7,6.90000009537
1611624615, ,21,7,7,7
1611624616, ,21,7,7,7
1611624617, ,21,7,7,7
1611624618, ,21,6.90000009537,7,7.09999990463
1611624619, ,21,6.90000009537,7,7.09999990463
1611624620, ,21,6.90000009537,7,7.09999990463
1611624621, ,20.80000019073,7,6.80000019073,7
1611624622, ,20.80000019073,7,6.80000019073,7
1611624623, ,20.80000019073,7,6.80000019073,7
1611624624, ,20.59999990463,7,6.59999990463,7
