Job,ID,DagmanID,Node IP,SUBMIT,EXECUTE,JOB_TERMINATED,JOB_SUCCESS,POST_SCRIPT_STARTED,POST_SCRIPT_TERMINATED,POST_SCRIPT_SUCCESS,wait_time,exec_time,ps_time
mDiffFit,ID0000447,11624.000.000,192.168.1.162,1611630504,1611630559,1611630563,1611630570,1611630570,1611630573,1611630582,55,11,12
mDiffFit,ID0000079,11757.000.000,192.168.1.163,1611631354,1611631381,1611631384,1611631393,1611631393,1611631394,1611631405,27,12,12
mDiffFit,ID0000437,11622.000.000,192.168.1.162,1611630500,1611630558,1611630562,1611630570,1611630570,1611630573,1611630582,58,12,12
mDiffFit,ID0000253,11428.000.000,192.168.1.161,1611627740,1611627779,1611627785,1611627789,1611627789,1611627790,1611627795,39,10,6
mProject,ID0000009,11340.000.000,192.168.1.161,1611624369,1611629226,1611631000,1611631001,1611631001,1611631004,1611631007,4857,1775,6
mAdd,ID0000470,11781.000.000,192.168.1.161,1611631499,1611631568,1611631642,1611631645,1611631645,1611631646,1611631655,69,77,10
mBackground,ID0000296,11652.000.000,192.168.1.163,1611630726,1611630770,1611630823,1611630823,1611630823,1611630824,1611630828,44,53,5
stage_in_remote_local,0_3,11288.000.000,192.168.1.4,1611624174,1611624176,1611624181,1611624185,1611624185,1611624186,1611624193,2,9,8
mDiffFit,ID0000444,11546.000.000,192.168.1.162,1611629335,1611629510,1611629516,1611629517,1611629517,1611629517,1611629522,175,7,5
mBackground,ID0000308,11663.000.000,192.168.1.163,1611630744,1611630837,1611630889,1611630898,1611630898,1611630899,1611630910,93,61,12
mDiffFit,ID0000198,11442.000.000,192.168.1.162,1611628161,1611628308,1611628309,1611628312,1611628312,1611628312,1611628317,147,4,5
mProject,ID0000163,11311.000.000,192.168.1.162,1611624307,1611625386,1611626517,1611626519,1611626519,1611626519,1611626524,1079,1133,5
stage_in_remote_local,0_2,11280.000.000,192.168.1.4,1611624168,1611624168,1611624172,1611624175,1611624175,1611624175,1611624180,0,7,5
mDiffFit,ID0000237,11629.000.000,192.168.1.161,1611630527,1611630583,1611630587,1611630594,1611630594,1611630594,1611630608,56,11,14
mProject,ID0000002,11323.000.000,192.168.1.162,1611624349,1611626569,1611628265,1611628268,1611628268,1611628268,1611628273,2220,1699,5
mDiffFit,ID0000176,11379.000.000,192.168.1.163,1611627006,1611627171,1611627173,1611627177,1611627177,1611627178,1611627189,165,6,12
mDiffFit,ID0000377,11396.000.000,192.168.1.161,1611627466,1611627485,1611627486,1611627494,1611627494,1611627495,1611627506,19,9,12
mDiffFit,ID0000235,11639.000.000,192.168.1.163,1611630576,1611630648,1611630654,1611630655,1611630655,1611630658,1611630661,72,7,6
mBackground,ID0000305,11660.000.000,192.168.1.162,1611630738,1611630817,1611630859,1611630872,1611630872,1611630874,1611630886,79,55,14
mDiffFit,ID0000259,11611.000.000,192.168.1.162,1611630434,1611630493,1611630497,1611630505,1611630505,1611630508,1611630517,59,12,12
mDiffFit,ID0000390,11467.000.000,192.168.1.163,1611628799,1611628887,1611628888,1611628889,1611628889,1611628889,1611628894,88,2,5
mDiffFit,ID0000379,11471.000.000,192.168.1.162,1611628800,1611628923,1611628926,1611628929,1611628929,1611628930,1611628935,123,6,6
mDiffFit,ID0000359,11547.000.000,192.168.1.162,1611629335,1611629522,1611629523,1611629527,1611629527,1611629528,1611629533,187,5,6
register_local,14_1,11720.000.000,192.168.1.4,1611631136,1611631140,1611631147,1611631159,1611631159,1611631161,1611631172,4,19,13
mBgModel,ID0000138,11786.000.000,192.168.1.163,1611631517,1611631518,1611631526,1611631528,1611631528,1611631528,1611631534,1,10,6
mDiffFit,ID0000376,11682.000.000,192.168.1.161,1611630894,1611630951,1611630989,1611630991,1611630991,1611630996,1611631001,57,40,10
mBackground,ID0000303,11653.000.000,192.168.1.163,1611630731,1611630770,1611630819,1611630823,1611630823,1611630823,1611630828,39,53,5
mProject,ID0000016,11326.000.000,192.168.1.161,1611624350,1611627257,1611629009,1611629010,1611629010,1611629011,1611629016,2907,1753,6
clean_up_local_level,7_3,11678.000.000,192.168.1.4,1611630860,1611630866,1611630880,1611630886,1611630886,1611630890,1611630898,6,20,12
mProject,ID0000001,11313.000.000,192.168.1.163,1611624315,1611625409,1611627122,1611627129,1611627129,1611627129,1611627134,1094,1720,5
mDiffFit,ID0000091,11508.000.000,192.168.1.162,1611629023,1611629144,1611629148,1611629153,1611629153,1611629154,1611629159,121,9,6
mDiffFit,ID0000219,11506.000.000,192.168.1.161,1611628982,1611629130,1611629147,1611629153,1611629153,1611629154,1611629159,148,23,6
