timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
1644979927, ,3.2000000477,3.5,3,3.4000000954,3.2999999523,3.4000000954,3.5,0,3.2000000477,3.5999999046,3.5,2.9000000954,3.5999999046,3.2999999523
1644979928, ,3.4000000954,3.2999999523,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.4000000954,0,3.2999999523,3.4000000954,3.5,3,3.2999999523,3.7999999523
1644979929, ,3.4000000954,3.2999999523,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.4000000954,0,3.2999999523,3.4000000954,3.5,3,3.2999999523,3.7999999523
1644979930, ,3.4000000954,3.2999999523,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.4000000954,0,3.2999999523,3.4000000954,3.5,3,3.2999999523,3.7999999523
1644979931, ,3.4000000954,3.2999999523,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.4000000954,0,3.2999999523,3.4000000954,3.4000000954,3,3.5,3.5
1644979932, ,3.4000000954,3.7000000477,3.0999999046,3.2000000477,3.5,3.4000000954,3.2999999523,0,3.2999999523,3.4000000954,3.4000000954,3,3.5,3.5
1644979933, ,3.4000000954,3.7000000477,3.0999999046,3.2000000477,3.5,3.4000000954,3.2999999523,0,3.2999999523,3.4000000954,3.4000000954,3,3.5,3.5
1644979934, ,3.4000000954,3.7000000477,3.0999999046,3.2000000477,3.5,3.4000000954,3.2999999523,0,3.2000000477,3.5999999046,3.4000000954,2.9000000954,3.5,3.5
1644979935, ,3.2999999523,3.2999999523,3.0999999046,3.5,3.2999999523,3.4000000954,3.5,0,3.2000000477,3.5999999046,3.4000000954,2.9000000954,3.5,3.5
1644979936, ,3.2999999523,3.2999999523,3.0999999046,3.5,3.2999999523,3.4000000954,3.5,0,3.2000000477,3.5999999046,3.4000000954,2.9000000954,3.5,3.5
1644979937, ,3.4000000954,3.2999999523,3.2000000477,3.2999999523,3.4000000954,3.2000000477,3.4000000954,0,3.4000000954,3.5,3.4000000954,3.2000000477,3.2999999523,3.5999999046
