Job,ID,DagmanID,Node IP,SUBMIT,EXECUTE,JOB_TERMINATED,JOB_SUCCESS,POST_SCRIPT_STARTED,POST_SCRIPT_TERMINATED,POST_SCRIPT_SUCCESS,wait_time,exec_time,ps_time
frequency,ID0000066,2811.000.000,192.168.5.101,1645785951,1645786808,1645787518,1645787522,1645787522,1645787522,1645787527,857,714,5
individuals,ID0000003,2771.000.000,192.168.5.101,1645772873,1645776288,1645776967,1645776968,1645776968,1645776968,1645776973,3415,680,5
individuals,ID0000032,2759.000.000,192.168.5.101,1645772857,1645774247,1645774900,1645774901,1645774901,1645774901,1645774906,1390,654,5
stage_in_remote_local_0,0,2742.000.000,192.168.5.10,1645772832,1645772834,1645772836,1645772837,1645772837,1645772837,1645772842,2,3,5
individuals,ID0000005,2762.000.000,192.168.5.101,1645772862,1645774905,1645775593,1645775597,1645775597,1645775597,1645775602,2043,692,5
individuals,ID0000035,2755.000.000,192.168.5.101,1645772857,1645773553,1645774218,1645774220,1645774220,1645774220,1645774225,696,667,5
stage_in_local_local_0,2,2749.000.000,192.168.5.10,1645772837,1645772838,1645772841,1645772842,1645772842,1645772843,1645772847,1,4,5
individuals,ID0000043,2778.000.000,192.168.5.101,1645772878,1645777302,1645777953,1645777954,1645777954,1645777955,1645777959,4424,652,5
individuals,ID0000048,2761.000.000,192.168.5.101,1645772862,1645774247,1645774906,1645774906,1645774906,1645774907,1645774911,1385,659,5
mutation_overlap,ID0000061,2812.000.000,192.168.5.101,1645785956,1645786867,1645786989,1645786992,1645786992,1645786993,1645786997,911,125,5
individuals,ID0000017,2781.000.000,192.168.5.101,1645772883,1645777684,1645778339,1645778339,1645778339,1645778340,1645778344,4801,655,5
stage_in_remote_local_0,1,2745.000.000,192.168.5.10,1645772837,1645772839,1645772841,1645772842,1645772842,1645772843,1645772847,2,3,5
individuals,ID0000020,2798.000.000,192.168.5.101,1645772899,1645780627,1645781291,1645781293,1645781293,1645781293,1645781298,7728,666,5
individuals,ID0000034,2754.000.000,192.168.5.101,1645772852,1645773542,1645774192,1645774195,1645774195,1645774196,1645774200,690,653,5
frequency,ID0000062,2803.000.000,192.168.5.101,1645785946,1645785947,1645786700,1645786702,1645786702,1645786703,1645786707,1,755,5
