Timestamp,Time,Node IP,Node ID,WaitingJobs,frequency,individuals,individuals_merge,mutation_overlap,sifting,TotalJobs,NodeActive,Energy,Utilization,comp_frequency,comp_individuals,comp_individuals_merge,comp_mutation_overlap,comp_sifting,comp_TotalJobs
1645772829, 17, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.2999999523,0, 0, 0, 0, 0, 0,0
1645772829, 17, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.2999999523,0,0,0,0,0,0,0
1645772830, 18, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.2999999523,0, 0, 0, 0, 0, 0,0
1645772830, 18, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.2999999523,0,0,0,0,0,0,0
1645772831, 19, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0, 0, 0, 0, 0, 0,0
1645772831, 19, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0,0,0,0,0,0,0
1645772832, 20, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0, 0, 0, 0, 0, 0,0
1645772832, 20, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0,0,0,0,0,0,0
1645772833, 21, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0, 0, 0, 0, 0, 0,0
1645772833, 21, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0,0,0,0,0,0,0
1645772834, 22, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0, 0, 0, 0, 0, 0,0
1645772834, 22, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0,0,0,0,0,0,0
1645772835, 23, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0, 0, 0, 0, 0, 0,0
1645772835, 23, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0,0,0,0,0,0,0
1645772836, 24, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0, 0, 0, 0, 0, 0,0
1645772836, 24, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0,0,0,0,0,0,0
1645772837, 25, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0, 0, 0, 0, 0, 0,0
1645772837, 25, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0,0,0,0,0,0,0
1645772838, 26, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.2000000477,0, 0, 0, 0, 0, 0,0
1645772838, 26, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.2000000477,0,0,0,0,0,0,0
1645772839, 27, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.2000000477,0, 0, 0, 0, 0, 0,0
1645772839, 27, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.2000000477,0,0,0,0,0,0,0
1645772840, 28, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.2000000477,0, 0, 0, 0, 0, 0,0
1645772840, 28, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.2000000477,0,0,0,0,0,0,0
1645772841, 29, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0, 0, 0, 0, 0, 0,0
1645772841, 29, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0,0,0,0,0,0,0
1645772842, 30, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0, 0, 0, 0, 0, 0,0
1645772842, 30, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.4000000954,0,0,0,0,0,0,0
1645772843, 31, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0,0
1645772843, 31, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0
1645772844, 32, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0,0
1645772844, 32, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0
1645772845, 33, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0,0
1645772845, 33, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0
1645772846, 34, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.2999999523,0, 0, 0, 0, 0, 0,0
1645772846, 34, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.2999999523,0,0,0,0,0,0,0
1645772847, 35, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.2999999523,0, 0, 0, 0, 0, 0,0
1645772847, 35, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.2999999523,0,0,0,0,0,0,0
1645772848, 36, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.2999999523,0, 0, 0, 0, 0, 0,0
1645772848, 36, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.2999999523,0,0,0,0,0,0,0
1645772849, 37, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.2000000477,0, 0, 0, 0, 0, 0,0
1645772849, 37, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.2000000477,0,0,0,0,0,0,0
1645772850, 38, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.2000000477,0, 0, 0, 0, 0, 0,0
1645772850, 38, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.2000000477,0,0,0,0,0,0,0
1645772851, 39, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0,0
1645772851, 39, All, -1,0, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0
1645772852, 40, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0,0
1645772852, 40, All, -1,5, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0
1645772853, 41, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0,0
1645772853, 41, All, -1,5, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0
1645772854, 42, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0,0
1645772854, 42, All, -1,5, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0
1645772855, 43, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0,0
1645772855, 43, All, -1,5, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0
1645772856, 44, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0,0
1645772856, 44, All, -1,5, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0
1645772857, 45, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0,0
1645772857, 45, All, -1,10, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0
1645772858, 46, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,5.3000001907,0, 0, 0, 0, 0, 0,0
1645772858, 46, All, -1,10, 0, 0, 0, 0, 0, 0, 0,5.3000001907,0,0,0,0,0,0,0
1645772859, 47, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,5.3000001907,0, 0, 0, 0, 0, 0,0
1645772859, 47, All, -1,10, 0, 0, 0, 0, 0, 0, 0,5.3000001907,0,0,0,0,0,0,0
1645772860, 48, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,5.3000001907,0, 0, 0, 0, 0, 0,0
1645772860, 48, All, -1,10, 0, 0, 0, 0, 0, 0, 0,5.3000001907,0,0,0,0,0,0,0
1645772861, 49, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,4.4000000954,0, 0, 0, 0, 0, 0,0
1645772861, 49, All, -1,10, 0, 0, 0, 0, 0, 0, 0,4.4000000954,0,0,0,0,0,0,0
1645772862, 50, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,4.4000000954,0, 0, 0, 0, 0, 0,0
1645772862, 50, All, -1,15, 0, 0, 0, 0, 0, 0, 0,4.4000000954,0,0,0,0,0,0,0
1645772863, 51, 192.168.5.101, 1,0, 0, 0, 0, 0, 0, 0, 0,5.0999999046,0, 0, 0, 0, 0, 0,0
1645772863, 51, All, -1,15, 0, 0, 0, 0, 0, 0, 0,5.0999999046,0,0,0,0,0,0,0
1645772864, 52, 192.168.5.101, 1,0, 0, 1, 0, 0, 0, 1, 1,5.0999999046,0.25, 0, 0, 0, 0, 0,0
1645772864, 52, All, -1,14, 0, 1, 0, 0, 0, 1, 1,5.0999999046,1,0,0,0,0,0,0
1645772865, 53, 192.168.5.101, 1,0, 0, 2, 0, 0, 0, 2, 1,5.5,0.5, 0, 0, 0, 0, 0,0
1645772865, 53, All, -1,13, 0, 2, 0, 0, 0, 2, 1,5.5,1,0,0,0,0,0,0
1645772866, 54, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645772866, 54, All, -1,11, 0, 4, 0, 0, 0, 4, 1,5.5,1,0,0,0,0,0,0
1645772867, 55, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645772867, 55, All, -1,11, 0, 4, 0, 0, 0, 4, 1,5.5,1,0,0,0,0,0,0
1645772868, 56, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,5.9000000954,1, 0, 0, 0, 0, 0,0
1645772868, 56, All, -1,16, 0, 4, 0, 0, 0, 4, 1,5.9000000954,1,0,0,0,0,0,0
1645772869, 57, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,5.9000000954,1, 0, 0, 0, 0, 0,0
1645772869, 57, All, -1,16, 0, 4, 0, 0, 0, 4, 1,5.9000000954,1,0,0,0,0,0,0
1645772870, 58, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,5.9000000954,1, 0, 0, 0, 0, 0,0
1645772870, 58, All, -1,16, 0, 4, 0, 0, 0, 4, 1,5.9000000954,1,0,0,0,0,0,0
1645772871, 59, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,5.9000000954,1, 0, 0, 0, 0, 0,0
1645772871, 59, All, -1,16, 0, 4, 0, 0, 0, 4, 1,5.9000000954,1,0,0,0,0,0,0
1645772872, 60, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,5.9000000954,1, 0, 0, 0, 0, 0,0
1645772872, 60, All, -1,16, 0, 4, 0, 0, 0, 4, 1,5.9000000954,1,0,0,0,0,0,0
1645772873, 61, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,5.9000000954,1, 0, 0, 0, 0, 0,0
1645772873, 61, All, -1,21, 0, 4, 0, 0, 0, 4, 1,5.9000000954,1,0,0,0,0,0,0
1645772874, 62, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,5.9000000954,1, 0, 0, 0, 0, 0,0
1645772874, 62, All, -1,21, 0, 4, 0, 0, 0, 4, 1,5.9000000954,1,0,0,0,0,0,0
1645772875, 63, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.6999998093,1, 0, 0, 0, 0, 0,0
1645772875, 63, All, -1,21, 0, 4, 0, 0, 0, 4, 1,6.6999998093,1,0,0,0,0,0,0
1645772876, 64, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.6999998093,1, 0, 0, 0, 0, 0,0
1645772876, 64, All, -1,21, 0, 4, 0, 0, 0, 4, 1,6.6999998093,1,0,0,0,0,0,0
1645772877, 65, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7,1, 0, 0, 0, 0, 0,0
1645772877, 65, All, -1,21, 0, 4, 0, 0, 0, 4, 1,7,1,0,0,0,0,0,0
1645772878, 66, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7,1, 0, 0, 0, 0, 0,0
1645772878, 66, All, -1,26, 0, 4, 0, 0, 0, 4, 1,7,1,0,0,0,0,0,0
1645772879, 67, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7,1, 0, 0, 0, 0, 0,0
1645772879, 67, All, -1,26, 0, 4, 0, 0, 0, 4, 1,7,1,0,0,0,0,0,0
1645772880, 68, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1, 0, 0, 0, 0, 0,0
1645772880, 68, All, -1,26, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1,0,0,0,0,0,0
1645772881, 69, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1, 0, 0, 0, 0, 0,0
1645772881, 69, All, -1,26, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1,0,0,0,0,0,0
1645772882, 70, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1, 0, 0, 0, 0, 0,0
1645772882, 70, All, -1,26, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1,0,0,0,0,0,0
1645772883, 71, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1, 0, 0, 0, 0, 0,0
1645772883, 71, All, -1,31, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1,0,0,0,0,0,0
1645772884, 72, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.8000001907,1, 0, 0, 0, 0, 0,0
1645772884, 72, All, -1,31, 0, 4, 0, 0, 0, 4, 1,6.8000001907,1,0,0,0,0,0,0
1645772885, 73, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.8000001907,1, 0, 0, 0, 0, 0,0
1645772885, 73, All, -1,31, 0, 4, 0, 0, 0, 4, 1,6.8000001907,1,0,0,0,0,0,0
1645772886, 74, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.6999998093,1, 0, 0, 0, 0, 0,0
1645772886, 74, All, -1,31, 0, 4, 0, 0, 0, 4, 1,6.6999998093,1,0,0,0,0,0,0
1645772887, 75, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.6999998093,1, 0, 0, 0, 0, 0,0
1645772887, 75, All, -1,31, 0, 4, 0, 0, 0, 4, 1,6.6999998093,1,0,0,0,0,0,0
1645772888, 76, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.6999998093,1, 0, 0, 0, 0, 0,0
1645772888, 76, All, -1,36, 0, 4, 0, 0, 0, 4, 1,6.6999998093,1,0,0,0,0,0,0
1645772889, 77, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5,1, 0, 0, 0, 0, 0,0
1645772889, 77, All, -1,36, 0, 4, 0, 0, 0, 4, 1,6.5,1,0,0,0,0,0,0
1645772890, 78, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5,1, 0, 0, 0, 0, 0,0
1645772890, 78, All, -1,36, 0, 4, 0, 0, 0, 4, 1,6.5,1,0,0,0,0,0,0
1645772891, 79, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5,1, 0, 0, 0, 0, 0,0
1645772891, 79, All, -1,36, 0, 4, 0, 0, 0, 4, 1,6.5,1,0,0,0,0,0,0
1645772892, 80, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1, 0, 0, 0, 0, 0,0
1645772892, 80, All, -1,36, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1,0,0,0,0,0,0
1645772893, 81, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1, 0, 0, 0, 0, 0,0
1645772893, 81, All, -1,38, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1,0,0,0,0,0,0
1645772894, 82, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1, 0, 0, 0, 0, 0,0
1645772894, 82, All, -1,41, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1,0,0,0,0,0,0
1645772895, 83, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5999999046,1, 0, 0, 0, 0, 0,0
1645772895, 83, All, -1,41, 0, 4, 0, 0, 0, 4, 1,6.5999999046,1,0,0,0,0,0,0
1645772896, 84, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5999999046,1, 0, 0, 0, 0, 0,0
1645772896, 84, All, -1,41, 0, 4, 0, 0, 0, 4, 1,6.5999999046,1,0,0,0,0,0,0
1645772897, 85, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5999999046,1, 0, 0, 0, 0, 0,0
1645772897, 85, All, -1,41, 0, 4, 0, 0, 0, 4, 1,6.5999999046,1,0,0,0,0,0,0
1645772898, 86, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5999999046,1, 0, 0, 0, 0, 0,0
1645772898, 86, All, -1,41, 0, 4, 0, 0, 0, 4, 1,6.5999999046,1,0,0,0,0,0,0
1645772899, 87, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5999999046,1, 0, 0, 0, 0, 0,0
1645772899, 87, All, -1,46, 0, 4, 0, 0, 0, 4, 1,6.5999999046,1,0,0,0,0,0,0
1645772900, 88, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1, 0, 0, 0, 0, 0,0
1645772900, 88, All, -1,46, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1,0,0,0,0,0,0
1645772901, 89, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1, 0, 0, 0, 0, 0,0
1645772901, 89, All, -1,46, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1,0,0,0,0,0,0
1645772902, 90, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1, 0, 0, 0, 0, 0,0
1645772902, 90, All, -1,46, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1,0,0,0,0,0,0
1645772903, 91, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.5,1, 0, 0, 0, 0, 0,0
1645772903, 91, All, -1,46, 0, 4, 0, 0, 0, 4, 1,7.5,1,0,0,0,0,0,0
1645772904, 92, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.5,1, 0, 0, 0, 0, 0,0
1645772904, 92, All, -1,47, 0, 4, 0, 0, 0, 4, 1,7.5,1,0,0,0,0,0,0
1645772905, 93, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.5,1, 0, 0, 0, 0, 0,0
1645772905, 93, All, -1,47, 0, 4, 0, 0, 0, 4, 1,7.5,1,0,0,0,0,0,0
1645772906, 94, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.4000000954,1, 0, 0, 0, 0, 0,0
1645772906, 94, All, -1,47, 0, 4, 0, 0, 0, 4, 1,7.4000000954,1,0,0,0,0,0,0
1645772907, 95, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.4000000954,1, 0, 0, 0, 0, 0,0
1645772907, 95, All, -1,47, 0, 4, 0, 0, 0, 4, 1,7.4000000954,1,0,0,0,0,0,0
1645772908, 96, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.4000000954,1, 0, 0, 0, 0, 0,0
1645772908, 96, All, -1,47, 0, 4, 0, 0, 0, 4, 1,7.4000000954,1,0,0,0,0,0,0
1645772909, 97, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.4000000954,1, 0, 0, 0, 0, 0,0
1645772909, 97, All, -1,47, 0, 4, 0, 0, 0, 4, 1,7.4000000954,1,0,0,0,0,0,0
1645772910, 98, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.4000000954,1, 0, 0, 0, 0, 0,0
1645772910, 98, All, -1,47, 0, 4, 0, 0, 0, 4, 1,7.4000000954,1,0,0,0,0,0,0
1645772911, 99, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.4000000954,1, 0, 0, 0, 0, 0,0
1645772911, 99, All, -1,47, 0, 4, 0, 0, 0, 4, 1,7.4000000954,1,0,0,0,0,0,0
1645772912, 100, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1, 0, 0, 0, 0, 0,0
1645772912, 100, All, -1,47, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1,0,0,0,0,0,0
1645772913, 101, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1, 0, 0, 0, 0, 0,0
1645772913, 101, All, -1,47, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1,0,0,0,0,0,0
1645772914, 102, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1, 0, 0, 0, 0, 0,0
1645772914, 102, All, -1,47, 0, 4, 0, 0, 0, 4, 1,7.3000001907,1,0,0,0,0,0,0
1645772915, 103, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.4000000954,1, 0, 0, 0, 0, 0,0
1645772915, 103, All, -1,47, 0, 4, 0, 0, 0, 4, 1,6.4000000954,1,0,0,0,0,0,0
1645772916, 104, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.4000000954,1, 0, 0, 0, 0, 0,0
1645772916, 104, All, -1,47, 0, 4, 0, 0, 0, 4, 1,6.4000000954,1,0,0,0,0,0,0
1645772917, 105, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.4000000954,1, 0, 0, 0, 0, 0,0
1645772917, 105, All, -1,47, 0, 4, 0, 0, 0, 4, 1,6.4000000954,1,0,0,0,0,0,0
1645772918, 106, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1, 0, 0, 0, 0, 0,0
1645772918, 106, All, -1,47, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1,0,0,0,0,0,0
1645772919, 107, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1, 0, 0, 0, 0, 0,0
1645772919, 107, All, -1,47, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1,0,0,0,0,0,0
1645772920, 108, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1, 0, 0, 0, 0, 0,0
1645772920, 108, All, -1,47, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1,0,0,0,0,0,0
1645772921, 109, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.9000000954,1, 0, 0, 0, 0, 0,0
1645772921, 109, All, -1,47, 0, 4, 0, 0, 0, 4, 1,6.9000000954,1,0,0,0,0,0,0
