Timestamp,Time,Total_energy,192.168.5.101,192.168.5.102,192.168.5.103,192.168.5.104,192.168.5.105,192.168.5.106,192.168.5.107
1646001497,2153,24.1000001431,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.5,3.5,3.4000000954
1646001498,2154,24.1000001431,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.5,3.5,3.4000000954
1646001499,2155,24.2000000477,3.5,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.4000000954
1646001500,2156,24.2000000477,3.5,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.4000000954
1646001501,2157,24.2000000477,3.5,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.4000000954
1646001502,2158,24.2999999523,3.5,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.5
1646001503,2159,24.3999998569,3.5,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.5,3.5
1646001504,2160,24.1999998092,3.5,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.5,3.2999999523
1646001505,2161,23.9999997615,3.2999999523,3.5999999046,3.2999999523,3.5,3.5,3.5,3.2999999523
1646001506,2162,23.9999997615,3.2999999523,3.5999999046,3.2999999523,3.5,3.5,3.5,3.2999999523
1646001507,2163,23.9999997615,3.2999999523,3.5999999046,3.2999999523,3.5,3.5,3.5,3.2999999523
1646001508,2164,23.8000001908,3.2999999523,3.5,3.4000000954,3.4000000954,3.5,3.4000000954,3.2999999523
1646001509,2165,23.8000001908,3.2999999523,3.5,3.4000000954,3.4000000954,3.5,3.4000000954,3.2999999523
1646001510,2166,24.0000002385,3.2999999523,3.5,3.4000000954,3.4000000954,3.5,3.4000000954,3.5
1646001511,2167,24.7999997138,3.5999999046,3.5999999046,3.5999999046,3.5999999046,3.4000000954,3.5,3.5
1646001512,2168,24.7999997138,3.5999999046,3.5999999046,3.5999999046,3.5999999046,3.4000000954,3.5,3.5
1646001513,2169,24.7999997138,3.5999999046,3.5999999046,3.5999999046,3.5999999046,3.4000000954,3.5,3.5
1646001514,2170,24.6999998092,3.4000000954,3.5999999046,3.5999999046,3.5999999046,3.5,3.5,3.5
1646001515,2171,24.4999997615,3.4000000954,3.5999999046,3.5999999046,3.5999999046,3.5,3.5,3.2999999523
1646001516,2172,24.4999997615,3.4000000954,3.5999999046,3.5999999046,3.5999999046,3.5,3.5,3.2999999523
1646001517,2173,23.5999999046,3.2999999523,3.2999999523,3.2999999523,3.4000000954,3.5,3.5,3.2999999523
1646001518,2174,23.5999999046,3.2999999523,3.2999999523,3.2999999523,3.4000000954,3.5,3.5,3.2999999523
1646001519,2175,23.9000003339,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.2999999523
1646001520,2176,23.9000003339,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.2999999523
1646001521,2177,23.9000003339,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.2999999523
1646001522,2178,24.5,3.5,3.5999999046,3.5,3.5999999046,3.4000000954,3.4000000954,3.5
1646001523,2179,24.5,3.5,3.5999999046,3.5,3.5999999046,3.4000000954,3.4000000954,3.5
1646001524,2180,24.5,3.5,3.5999999046,3.5,3.5999999046,3.4000000954,3.4000000954,3.5
1646001525,2181,24,3.2999999523,3.4000000954,3.5,3.2999999523,3.5,3.5,3.5
1646001526,2182,24,3.2999999523,3.4000000954,3.5,3.2999999523,3.5,3.5,3.5
1646001527,2183,24,3.2999999523,3.4000000954,3.5,3.2999999523,3.5,3.5,3.5
1646001528,2184,23.7000000477,3.2999999523,3.4000000954,3.4000000954,3.2999999523,3.5,3.5,3.2999999523
1646001529,2185,24.2000000477,3.2999999523,3.4000000954,3.4000000954,3.7999999523,3.5,3.5,3.2999999523
1646001530,2186,24.7000002862,3.4000000954,3.7000000477,3.4000000954,3.7000000477,3.5,3.5,3.5
1646001531,2187,24.4000003339,3.4000000954,3.7000000477,3.4000000954,3.7000000477,3.2999999523,3.4000000954,3.5
1646001532,2188,24.4000003339,3.4000000954,3.7000000477,3.4000000954,3.7000000477,3.2999999523,3.4000000954,3.5
1646001533,2189,24.2000002862,3.4000000954,3.5,3.4000000954,3.5,3.5,3.4000000954,3.5
1646001534,2190,24.2000002862,3.4000000954,3.5,3.4000000954,3.5,3.5,3.4000000954,3.5
1646001535,2191,24.2000002862,3.4000000954,3.5,3.4000000954,3.5,3.5,3.4000000954,3.5
1646001536,2192,24.1000003816,3.4000000954,3.5,3.4000000954,3.5,3.5,3.4000000954,3.4000000954
1646001537,2193,24.1000001431,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.5999999046,3.4000000954
1646001538,2194,24,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.5999999046,3.2999999523
1646001539,2195,24,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.5999999046,3.2999999523
1646001540,2196,24,3.2999999523,3.5,3.4000000954,3.5999999046,3.5,3.4000000954,3.2999999523
1646001541,2197,24,3.2999999523,3.5,3.4000000954,3.5999999046,3.5,3.4000000954,3.2999999523
1646001542,2198,24.4000000954,3.4000000954,3.5999999046,3.5,3.7000000477,3.2999999523,3.4000000954,3.5
1646001543,2199,24.4000000954,3.4000000954,3.5999999046,3.5,3.7000000477,3.2999999523,3.4000000954,3.5
1646001544,2200,24.4000000954,3.4000000954,3.5999999046,3.5,3.7000000477,3.2999999523,3.4000000954,3.5
1646001545,2201,24.6000001431,3.4000000954,3.4000000954,3.5,3.5999999046,3.7000000477,3.5,3.5
1646001546,2202,24.6000001431,3.4000000954,3.4000000954,3.5,3.5999999046,3.7000000477,3.5,3.5
1646001547,2203,24.6000001431,3.4000000954,3.4000000954,3.5,3.5999999046,3.7000000477,3.5,3.5
1646001548,2204,23.7999999523,3.4000000954,3.5,3.4000000954,3.0999999046,3.5,3.5999999046,3.2999999523
1646001549,2205,23.7999999523,3.4000000954,3.5,3.4000000954,3.0999999046,3.5,3.5999999046,3.2999999523
1646001550,2206,23.7999999523,3.4000000954,3.5,3.4000000954,3.0999999046,3.5,3.5999999046,3.2999999523
1646001551,2207,24.1999998092,3.5,3.5999999046,3.2999999523,3.4000000954,3.5,3.5999999046,3.2999999523
1646001552,2208,24.0999999046,3.5,3.5999999046,3.2999999523,3.4000000954,3.5,3.5,3.2999999523
1646001553,2209,24.2999999523,3.5,3.5999999046,3.2999999523,3.4000000954,3.5,3.5,3.5
1646001554,2210,24.3999998569,3.5999999046,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.5
1646001555,2211,24.3999998569,3.5999999046,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.5
1646001556,2212,24.5999999046,3.5,3.5999999046,3.5999999046,3.4000000954,3.5,3.5,3.5
1646001557,2213,24.5999999046,3.5,3.5999999046,3.5999999046,3.4000000954,3.5,3.5,3.5
1646001558,2214,24.3999998569,3.5,3.5999999046,3.5999999046,3.4000000954,3.5,3.5,3.2999999523
1646001559,2215,24.0999999046,3.2999999523,3.5,3.4000000954,3.4000000954,3.5999999046,3.5999999046,3.2999999523
1646001560,2216,24.0999999046,3.2999999523,3.5,3.4000000954,3.4000000954,3.5999999046,3.5999999046,3.2999999523
1646001561,2217,24.2999999523,3.2999999523,3.5,3.4000000954,3.4000000954,3.5999999046,3.5999999046,3.5
1646001562,2218,24.2999999523,3.2999999523,3.5999999046,3.5,3.5999999046,3.4000000954,3.4000000954,3.5
1646001563,2219,24.2999999523,3.2999999523,3.5999999046,3.5,3.5999999046,3.4000000954,3.4000000954,3.5
1646001564,2220,24.2999999523,3.2999999523,3.5999999046,3.5,3.5999999046,3.4000000954,3.4000000954,3.5
1646001565,2221,24.5,3.5,3.5999999046,3.5,3.5999999046,3.4000000954,3.4000000954,3.5
1646001566,2222,24.2999999523,3.5,3.5999999046,3.5,3.4000000954,3.2999999523,3.5,3.5
1646001567,2223,24.2999999523,3.5,3.5999999046,3.5,3.4000000954,3.2999999523,3.5,3.5
1646001568,2224,23.9000003339,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.5,3.5,3.4000000954
1646001569,2225,23.9000003339,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.5,3.5,3.4000000954
1646001570,2226,23.9000003339,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.5,3.5,3.4000000954
1646001571,2227,24.2999999523,3.7000000477,3.5999999046,3.2999999523,3.4000000954,3.5,3.5,3.2999999523
1646001572,2228,24.4999997615,3.7000000477,3.5999999046,3.2999999523,3.5999999046,3.4000000954,3.2999999523,3.5999999046
1646001573,2229,24.4999997615,3.7000000477,3.5999999046,3.2999999523,3.5999999046,3.4000000954,3.2999999523,3.5999999046
1646001574,2230,24.0999996661,3.2999999523,3.5999999046,3.2999999523,3.5999999046,3.4000000954,3.2999999523,3.5999999046
1646001575,2231,24.1999995707,3.2999999523,3.5999999046,3.2999999523,3.5999999046,3.2999999523,3.5,3.5999999046
1646001576,2232,24.2000000477,3.2999999523,3.4000000954,3.2000000477,3.7000000477,3.5999999046,3.5,3.5
1646001577,2233,24.2000000477,3.2999999523,3.4000000954,3.2000000477,3.7000000477,3.5999999046,3.5,3.5
1646001578,2234,24.2000000477,3.2999999523,3.4000000954,3.2000000477,3.7000000477,3.5999999046,3.5,3.5
1646001579,2235,24.2000000477,3.2999999523,3.5,3.4000000954,3.5999999046,3.5,3.5,3.4000000954
1646001580,2236,24.2000000477,3.2999999523,3.5,3.4000000954,3.5999999046,3.5,3.5,3.4000000954
1646001581,2237,24.2000000477,3.2999999523,3.5,3.4000000954,3.5999999046,3.5,3.5,3.4000000954
1646001582,2238,24.0999999046,3.2999999523,3.5,3.4000000954,3.5999999046,3.5,3.5,3.2999999523
1646001583,2239,24.4000003339,3.4000000954,3.7000000477,3.4000000954,3.9000000954,3.4000000954,3.2999999523,3.2999999523
1646001584,2240,24.6000003816,3.4000000954,3.7000000477,3.4000000954,3.9000000954,3.4000000954,3.2999999523,3.5
1646001585,2241,24.6000003816,3.4000000954,3.7000000477,3.4000000954,3.9000000954,3.4000000954,3.2999999523,3.5
1646001586,2242,24.6999998092,3.4000000954,3.5999999046,3.5999999046,3.5999999046,3.4000000954,3.5999999046,3.5
1646001587,2243,24.6999998092,3.4000000954,3.5999999046,3.5999999046,3.5999999046,3.4000000954,3.5999999046,3.5
1646001588,2244,23.7000000477,3.2999999523,3.4000000954,3.0999999046,3.4000000954,3.5,3.5,3.5
1646001589,2245,23.7000000477,3.2999999523,3.4000000954,3.0999999046,3.4000000954,3.5,3.5,3.5
1646001590,2246,23.7000000477,3.2999999523,3.4000000954,3.0999999046,3.4000000954,3.5,3.5,3.5
1646001591,2247,23.7000000477,3.2999999523,3.5,3.2999999523,3.5,3.5,3.2000000477,3.4000000954
1646001592,2248,23.8999998569,3.2999999523,3.5,3.2999999523,3.5,3.5,3.2000000477,3.5999999046
1646001593,2249,23.8999998569,3.2999999523,3.5,3.2999999523,3.5,3.5,3.2000000477,3.5999999046
1646001594,2250,24.2999999523,3.4000000954,3.5,3.5999999046,3.5,3.5,3.2000000477,3.5999999046
1646001595,2251,24.2000000477,3.4000000954,3.5,3.5999999046,3.5,3.4000000954,3.2999999523,3.5
1646001596,2252,24.2000000477,3.4000000954,3.5,3.5999999046,3.5,3.4000000954,3.2999999523,3.5
1646001597,2253,24.5,3.4000000954,3.5,3.7999999523,3.5999999046,3.4000000954,3.2999999523,3.5
1646001598,2254,24.7000000477,3.4000000954,3.5,3.7999999523,3.5999999046,3.4000000954,3.5,3.5
1646001599,2255,24.2000000477,3.2999999523,3.4000000954,3.4000000954,3.5999999046,3.5999999046,3.5,3.4000000954
1646001600,2256,24.2000000477,3.2999999523,3.4000000954,3.4000000954,3.5999999046,3.5999999046,3.5,3.4000000954
1646001601,2257,24.2000000477,3.2999999523,3.4000000954,3.4000000954,3.5999999046,3.5999999046,3.5,3.4000000954
1646001602,2258,24.2999999523,3.2999999523,3.4000000954,3.4000000954,3.5999999046,3.5999999046,3.5,3.5
1646001603,2259,24.2000000477,3.2000000477,3.7000000477,3.4000000954,3.2999999523,3.5999999046,3.5,3.5
1646001604,2260,24.2000000477,3.2000000477,3.7000000477,3.4000000954,3.2999999523,3.5999999046,3.5,3.5
1646001605,2261,24.5000002385,3.4000000954,3.5999999046,3.7999999523,3.4000000954,3.4000000954,3.4000000954,3.5
1646001606,2262,24.5000002385,3.4000000954,3.5999999046,3.7999999523,3.4000000954,3.4000000954,3.4000000954,3.5
1646001607,2263,24.5000002385,3.5,3.5,3.7999999523,3.4000000954,3.4000000954,3.4000000954,3.5
1646001608,2264,25,3.5,3.5,3.7999999523,3.7999999523,3.4000000954,3.5,3.5
1646001609,2265,25,3.5,3.5,3.7999999523,3.7999999523,3.4000000954,3.5,3.5
1646001610,2266,24.2000002862,3.2999999523,3.4000000954,3.4000000954,3.7999999523,3.4000000954,3.5,3.4000000954
1646001611,2267,24.2000002862,3.2999999523,3.4000000954,3.4000000954,3.7999999523,3.4000000954,3.5,3.4000000954
1646001612,2268,24.1000001431,3.2999999523,3.4000000954,3.4000000954,3.5,3.5,3.5999999046,3.4000000954
1646001613,2269,24.1000001431,3.2999999523,3.4000000954,3.4000000954,3.5,3.5,3.5999999046,3.4000000954
1646001614,2270,24.4000000954,3.5,3.5999999046,3.2999999523,3.7999999523,3.4000000954,3.4000000954,3.4000000954
1646001615,2271,24.4000000954,3.5,3.5999999046,3.2999999523,3.7999999523,3.4000000954,3.4000000954,3.4000000954
1646001616,2272,24.2999999523,3.5,3.5999999046,3.2999999523,3.7999999523,3.4000000954,3.4000000954,3.2999999523
1646001617,2273,24.0999999046,3.4000000954,3.5999999046,3.7000000477,3.5,3.2999999523,3.2999999523,3.2999999523
1646001618,2274,24.0999999046,3.4000000954,3.5999999046,3.7000000477,3.5,3.2999999523,3.2999999523,3.2999999523
1646001619,2275,24.2999999523,3.4000000954,3.5999999046,3.7000000477,3.5,3.2999999523,3.2999999523,3.5
1646001620,2276,24.0000002385,3.2999999523,3.4000000954,3.2000000477,3.7000000477,3.4000000954,3.5,3.5
1646001621,2277,24.0000002385,3.2999999523,3.4000000954,3.2000000477,3.7000000477,3.4000000954,3.5,3.5
1646001622,2278,23.7000000477,3.2999999523,3.4000000954,3.4000000954,3.2999999523,3.5,3.5,3.2999999523
1646001623,2279,23.7000000477,3.2999999523,3.4000000954,3.4000000954,3.2999999523,3.5,3.5,3.2999999523
1646001624,2280,23.7000000477,3.2999999523,3.4000000954,3.4000000954,3.2999999523,3.5,3.5,3.2999999523
1646001625,2281,24.7999997138,3.5999999046,3.5999999046,3.7000000477,3.5999999046,3.2999999523,3.5,3.5
1646001626,2282,24.7999997138,3.5999999046,3.5999999046,3.7000000477,3.5999999046,3.2999999523,3.5,3.5
1646001627,2283,24.7999997138,3.5999999046,3.5999999046,3.7000000477,3.5999999046,3.2999999523,3.5,3.5
1646001628,2284,23.7999999523,3.4000000954,3.5,3.0999999046,3.4000000954,3.2999999523,3.5999999046,3.5
1646001629,2285,23.7999999523,3.4000000954,3.5,3.0999999046,3.4000000954,3.2999999523,3.5999999046,3.5
1646001630,2286,23.7000000477,3.4000000954,3.5,3.0999999046,3.4000000954,3.2999999523,3.5999999046,3.4000000954
1646001631,2287,24.1000001431,3.2999999523,3.5,3.4000000954,3.2000000477,3.7999999523,3.5,3.4000000954
1646001632,2288,24.1000001431,3.2999999523,3.5,3.4000000954,3.2000000477,3.7999999523,3.5,3.4000000954
1646001633,2289,24,3.2999999523,3.5,3.4000000954,3.2000000477,3.7999999523,3.5,3.2999999523
1646001634,2290,24.7000000477,3.5,4,3.4000000954,3.2000000477,3.7999999523,3.5,3.2999999523
1646001635,2291,24.4000000954,3.5,4,3.4000000954,3.2000000477,3.4000000954,3.5999999046,3.2999999523
1646001636,2292,24.6000001431,3.5,4,3.4000000954,3.2000000477,3.4000000954,3.5999999046,3.5
1646001637,2293,24.1000001431,3.4000000954,3.5999999046,3.2000000477,3.5,3.4000000954,3.5,3.5
1646001638,2294,24.1000001431,3.4000000954,3.5999999046,3.2000000477,3.5,3.4000000954,3.5,3.5
1646001639,2295,24.2000000477,3.4000000954,3.5999999046,3.2000000477,3.5,3.4000000954,3.5,3.5999999046
1646001640,2296,25.0999996661,3.2999999523,3.4000000954,4.0999999046,3.5999999046,3.5,3.5999999046,3.5999999046
1646001641,2297,25.0999996661,3.2999999523,3.4000000954,4.0999999046,3.5999999046,3.5,3.5999999046,3.5999999046
1646001642,2298,23.7999999523,3.2999999523,3.4000000954,3.4000000954,3.2999999523,3.5999999046,3.5,3.2999999523
1646001643,2299,23.7999999523,3.2999999523,3.4000000954,3.4000000954,3.2999999523,3.5999999046,3.5,3.2999999523
1646001644,2300,23.7999999523,3.2999999523,3.4000000954,3.4000000954,3.2999999523,3.5999999046,3.5,3.2999999523
1646001645,2301,24.2000000477,3.4000000954,3.5999999046,3.4000000954,3.7000000477,3.5,3.2999999523,3.2999999523
1646001646,2302,24.2000000477,3.4000000954,3.5999999046,3.4000000954,3.7000000477,3.5,3.2999999523,3.2999999523
1646001647,2303,24.2000000477,3.4000000954,3.5999999046,3.4000000954,3.7000000477,3.5,3.2999999523,3.2999999523
1646001648,2304,24.2000000477,3.4000000954,3.5999999046,2.9000000954,3.5999999046,3.4000000954,3.7999999523,3.5
1646001649,2305,24.2000000477,3.4000000954,3.5999999046,2.9000000954,3.5999999046,3.4000000954,3.7999999523,3.5
1646001650,2306,24.2000000477,3.4000000954,3.5999999046,2.9000000954,3.5999999046,3.4000000954,3.7999999523,3.5
1646001651,2307,24.2000002862,3.2999999523,3.5,3.9000000954,3.4000000954,3.4000000954,3.4000000954,3.2999999523
1646001652,2308,24.2000002862,3.2999999523,3.5,3.9000000954,3.4000000954,3.4000000954,3.4000000954,3.2999999523
1646001653,2309,24.2000002862,3.2999999523,3.5,3.9000000954,3.4000000954,3.4000000954,3.4000000954,3.2999999523
1646001654,2310,23.6000003816,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.2999999523
1646001655,2311,23.8000001908,3.2999999523,3.4000000954,3.4000000954,3.5,3.2999999523,3.4000000954,3.5
1646001656,2312,24.6000001431,3.4000000954,3.5,3.9000000954,3.5999999046,3.2999999523,3.4000000954,3.5
1646001657,2313,24.7000000477,3.4000000954,3.5,3.9000000954,3.5999999046,3.2999999523,3.5,3.5
1646001658,2314,24.7000000477,3.4000000954,3.5,3.9000000954,3.5999999046,3.2999999523,3.5,3.5
1646001659,2315,24.6000001431,3.4000000954,3.5,3.9000000954,3.5999999046,3.2999999523,3.5,3.4000000954
1646001660,2316,24.4000000954,3.4000000954,3.5999999046,3.4000000954,3.7000000477,3.2999999523,3.5999999046,3.4000000954
1646001661,2317,24.4000000954,3.4000000954,3.5999999046,3.4000000954,3.7000000477,3.2999999523,3.5999999046,3.4000000954
1646001662,2318,24.4000000954,3.4000000954,3.5999999046,3.4000000954,3.7000000477,3.2999999523,3.5999999046,3.4000000954
1646001663,2319,23.9000000954,3.2000000477,3.4000000954,3.2999999523,3.5,3.5999999046,3.5,3.4000000954
1646001664,2320,23.9000000954,3.2000000477,3.4000000954,3.2999999523,3.5,3.5999999046,3.5,3.4000000954
1646001665,2321,23.7000000477,3.2000000477,3.4000000954,3.2999999523,3.5,3.5999999046,3.5,3.2000000477
1646001666,2322,23.8000001908,3.2999999523,3.7000000477,3.2999999523,3.7000000477,3.4000000954,3.2000000477,3.2000000477
1646001667,2323,24.1000001431,3.2999999523,3.7000000477,3.2999999523,3.7000000477,3.4000000954,3.2000000477,3.5
1646001668,2324,25.0999999046,3.5,3.5,4.0999999046,3.7000000477,3.2999999523,3.5,3.5
1646001669,2325,25.0999999046,3.5,3.5,4.0999999046,3.7000000477,3.2999999523,3.5,3.5
1646001670,2326,25.0999999046,3.5,3.5,4.0999999046,3.7000000477,3.2999999523,3.5,3.5
1646001671,2327,23.5999999046,3.2999999523,3.5999999046,3,3.4000000954,3.2000000477,3.5999999046,3.5
1646001672,2328,23.5999999046,3.2999999523,3.5999999046,3,3.4000000954,3.2000000477,3.5999999046,3.5
1646001673,2329,23.5,3.2999999523,3.5999999046,3,3.4000000954,3.2000000477,3.5999999046,3.4000000954
1646001674,2330,23.8000004293,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.2000000477,3.5999999046,3.4000000954
1646001675,2331,23.9000005724,3.4000000954,3.4000000954,3.4000000954,3.5,3.4000000954,3.4000000954,3.4000000954
1646001676,2332,23.9000005724,3.4000000954,3.4000000954,3.4000000954,3.5,3.4000000954,3.4000000954,3.4000000954
1646001677,2333,24.9000005723,3.5,3.5,3.4000000954,4.3000001907,3.4000000954,3.4000000954,3.4000000954
1646001678,2334,25.0000004769,3.5,3.5,3.4000000954,4.3000001907,3.7000000477,3.2000000477,3.4000000954
1646001679,2335,25.0000004769,3.5,3.5,3.4000000954,4.3000001907,3.7000000477,3.2000000477,3.4000000954
1646001680,2336,24.6999998092,3.5999999046,3.5999999046,3.5999999046,3.7000000477,3.2999999523,3.5,3.4000000954
1646001681,2337,24.6999998092,3.5999999046,3.5999999046,3.5999999046,3.7000000477,3.2999999523,3.5,3.4000000954
1646001682,2338,24.7999997138,3.5999999046,3.5999999046,3.5999999046,3.7000000477,3.2999999523,3.5,3.5
1646001683,2339,24.1000001431,3.4000000954,3.5,3.2999999523,3.4000000954,3.5,3.5,3.5
1646001684,2340,24.1000001431,3.4000000954,3.5,3.2999999523,3.4000000954,3.5,3.5,3.5
1646001685,2341,23.8000001908,3.4000000954,3.5,3.2999999523,3.4000000954,3.5,3.5,3.2000000477
1646001686,2342,23.6000003816,3.4000000954,3.5,3.4000000954,3.4000000954,3.2999999523,3.4000000954,3.2000000477
1646001687,2343,24.1000003816,3.4000000954,3.5,3.4000000954,3.4000000954,3.2999999523,3.4000000954,3.7000000477
1646001688,2344,25.7000000476,3.5999999046,3.5999999046,4.3000001907,3.5999999046,3.4000000954,3.5,3.7000000477
1646001689,2345,25.7000000476,3.5999999046,3.5999999046,4.3000001907,3.5999999046,3.4000000954,3.5,3.7000000477
1646001690,2346,25.5000002384,3.4000000954,3.5999999046,4.3000001907,3.5999999046,3.4000000954,3.5,3.7000000477
1646001691,2347,25.5000002384,3.4000000954,3.5999999046,4.3000001907,3.5999999046,3.4000000954,3.5,3.7000000477
1646001692,2348,24.3000001908,3.4000000954,3.5999999046,3.2000000477,3.7000000477,3.2999999523,3.4000000954,3.7000000477
1646001693,2349,24.1000001431,3.4000000954,3.5999999046,3.2000000477,3.7000000477,3.2999999523,3.4000000954,3.5
1646001694,2350,25,3.2999999523,3.5,3.5999999046,3.9000000954,3.7000000477,3.5,3.5
1646001695,2351,24.7999999523,3.2999999523,3.5,3.5999999046,3.9000000954,3.7000000477,3.5,3.2999999523
1646001696,2352,24.7999999523,3.2999999523,3.5,3.5999999046,3.9000000954,3.7000000477,3.5,3.2999999523
1646001697,2353,24.2000000477,3.2999999523,3.4000000954,3.2999999523,3.5,3.9000000954,3.5,3.2999999523
1646001698,2354,24.2999999523,3.2999999523,3.4000000954,3.2999999523,3.5,3.9000000954,3.5999999046,3.2999999523
1646001699,2355,24.2999999523,3.2999999523,3.4000000954,3.2999999523,3.5,3.9000000954,3.5999999046,3.2999999523
1646001700,2356,24.1000001431,3.5,3.5999999046,3.2000000477,3.7000000477,3.4000000954,3.4000000954,3.2999999523
1646001701,2357,24.1000001431,3.5,3.5999999046,3.2000000477,3.7000000477,3.4000000954,3.4000000954,3.2999999523
1646001702,2358,24.4000000954,3.5,3.5999999046,3.2000000477,3.7000000477,3.4000000954,3.4000000954,3.5999999046
1646001703,2359,24.6999998092,3.4000000954,3.5999999046,3.5999999046,3.4000000954,3.5999999046,3.5,3.5999999046
1646001704,2360,24.2999999523,3.4000000954,3.5999999046,3.5999999046,3.4000000954,3.5999999046,3.5,3.2000000477
1646001705,2361,24.1000001431,3.2999999523,3.4000000954,3.4000000954,3.5,3.7000000477,3.5999999046,3.2000000477
1646001706,2362,24.1000001431,3.2999999523,3.4000000954,3.4000000954,3.5,3.7000000477,3.5999999046,3.2000000477
1646001707,2363,24.1000001431,3.2999999523,3.4000000954,3.4000000954,3.5,3.7000000477,3.5999999046,3.2000000477
1646001708,2364,24.2000000477,3.4000000954,3.5999999046,3.4000000954,4,3.2999999523,3.2999999523,3.2000000477
1646001709,2365,24.2000000477,3.4000000954,3.5999999046,3.4000000954,4,3.2999999523,3.2999999523,3.2000000477
1646001710,2366,24.2000000477,3.4000000954,3.5999999046,3.4000000954,4,3.2999999523,3.2999999523,3.2000000477
1646001711,2367,24.5999999046,3.4000000954,3.5999999046,3.4000000954,4,3.2999999523,3.2999999523,3.5999999046
1646001712,2368,24.4999997615,3.4000000954,3.5999999046,3.5,3.5999999046,3.2999999523,3.5,3.5999999046
1646001713,2369,23.8999998569,3.2999999523,3.4000000954,3.2999999523,3.5999999046,3.2999999523,3.5,3.5
1646001714,2370,23.8999998569,3.2999999523,3.4000000954,3.2999999523,3.5999999046,3.2999999523,3.5,3.5
1646001715,2371,23.9000000954,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.5,3.5,3.5
1646001716,2372,24.2000000477,3.4000000954,3.5,3.4000000954,3.5999999046,3.5,3.5,3.2999999523
1646001717,2373,24.2000000477,3.4000000954,3.5,3.4000000954,3.5999999046,3.5,3.5,3.2999999523
1646001718,2374,24.2000000477,3.4000000954,3.5,3.4000000954,3.5999999046,3.5,3.5,3.2999999523
1646001719,2375,24.3000001908,3.5,3.5,3.4000000954,3.7000000477,3.4000000954,3.2999999523,3.5
1646001720,2376,24.3000001908,3.5,3.5,3.4000000954,3.7000000477,3.4000000954,3.2999999523,3.5
1646001721,2377,24.3000001908,3.5,3.5,3.4000000954,3.7000000477,3.4000000954,3.2999999523,3.5
1646001722,2378,24.3000001908,3.5,3.5,3.4000000954,3.7000000477,3.4000000954,3.2999999523,3.5
1646001723,2379,24.6000001431,3.4000000954,3.5999999046,3.4000000954,3.5999999046,3.4000000954,3.7000000477,3.5
1646001724,2380,24.4000000954,3.4000000954,3.5999999046,3.4000000954,3.5999999046,3.4000000954,3.7000000477,3.2999999523
1646001725,2381,24.4000000954,3.4000000954,3.5999999046,3.4000000954,3.5999999046,3.4000000954,3.7000000477,3.2999999523
1646001726,2382,24,3.2999999523,3.5,3.4000000954,3.5,3.5,3.5,3.2999999523
1646001727,2383,24,3.2999999523,3.5,3.4000000954,3.5,3.5,3.5,3.2999999523
1646001728,2384,24.4000000954,3.2999999523,3.7999999523,3.4000000954,3.4000000954,3.9000000954,3.2999999523,3.2999999523
1646001729,2385,24.4000000954,3.2999999523,3.7999999523,3.4000000954,3.4000000954,3.9000000954,3.2999999523,3.2999999523
1646001730,2386,24.4000000954,3.2999999523,3.7999999523,3.4000000954,3.4000000954,3.9000000954,3.2999999523,3.2999999523
1646001731,2387,24.2000000477,3.4000000954,3.5999999046,3.5,3.5999999046,3.2999999523,3.4000000954,3.4000000954
1646001732,2388,24.2000000477,3.4000000954,3.5999999046,3.5,3.5999999046,3.2999999523,3.4000000954,3.4000000954
1646001733,2389,24.2000000477,3.4000000954,3.5999999046,3.5,3.5999999046,3.2999999523,3.4000000954,3.4000000954
1646001734,2390,24.2999999523,3.2999999523,3.5,3.5,3.5,3.5,3.5,3.5
1646001735,2391,24.0999999046,3.2999999523,3.5,3.5,3.5,3.5,3.5,3.2999999523
1646001736,2392,23.9000000954,3.2999999523,3.4000000954,3.4000000954,3.5,3.5,3.5,3.2999999523
