1645001412	 	3.3	3.4	3.3	3.2	3.3	3.3	3.4	0	3.3	3.4	3.4	3	3.8	3.5	3.7	0	3.6	3.4	3.5	4.7	3.5	3.5	0	0
1645001413	 	3.3	3.4	3	3.3	3.3	3.4	3.3	0	3.3	3.4	3.4	3	3.5	3.4	3.3	0	3.6	3.4	3.5	4.7	3.5	3.5	0	0
1645001414	 	3.3	3.4	3	3.3	3.3	3.4	3.3	0	3.3	3.4	3.4	3	3.5	3.4	3.3	0	3.6	3.4	3.5	4.7	3.5	3.5	0	0
1645001415	 	3.4	3.4	3.2	3.3	3.4	3.4	3.5	0	3.2	3.7	3.4	2.9	3.4	3.4	3.3	0	3.6	3.6	3.5	4.8	3.4	3.6	0	0
1645001416	 	3.4	3.4	3.2	3.3	3.4	3.4	3.5	0	3.2	3.7	3.4	2.9	3.4	3.4	3.3	0	3.6	3.6	3.5	4.8	3.4	3.6	0	0
1645001417	 	3.2	3.4	3.2	3.3	3.4	3.4	3.5	0	3.3	3.5	3.4	3	3.4	3.4	3.3	0	3.5	3.6	3.5	4.8	3.4	3.6	0	0
1645001418	 	3.2	3.4	3.1	3.3	3.3	3.3	3.3	0	3.3	3.5	3.4	3	3.4	3.4	3.2	0	3.5	3.5	3.4	4.6	3.4	3.5	0	0
1645001419	 	3.2	3.4	3.1	3.3	3.3	3.3	3.3	0	3.3	3.5	3.4	3	3.4	3.4	3.2	0	3.5	3.5	3.4	4.6	3.4	3.5	0	0
1645001420	 	3.2	3.4	3.1	3.3	3.3	3.3	3.3	0	3.4	3.4	3.4	3.1	3.4	3.4	3.2	0	3.3	3.4	3.4	4.6	3.4	3.5	0	0
1645001421	 	2.9	3.4	3.1	3.3	3.3	3.3	3.3	0	3.4	3.4	3.4	3.1	3.2	3.5	3.5	0	3.3	3.4	3.4	4.7	3.5	3.5	0	0
1645001422	 	2.9	3.4	3.1	3.6	3.3	3.3	3.3	0	3.4	3.4	3.4	3.1	3.2	3.5	3.5	0	3.3	3.4	3.4	4.7	3.5	3.5	0	0
1645001423	 	2.9	3.4	3.1	3.6	3.3	3.3	3.3	0	3.4	3.4	3.4	3.1	3.2	3.5	3.5	0	3.5	3.4	3.4	4.7	3.5	3.5	0	0
1645001424	 	3.1	3.3	3.1	3.6	3.3	3.3	3.3	0	3.4	3.4	3.5	2.9	3.2	3.5	3.5	0	3.5	3.4	3.4	4.6	3.5	3.6	0	0
1645001425	 	3.1	3.3	3.1	3.3	3.4	3.4	3.5	0	3.4	3.4	3.5	2.9	3.5	3.4	3.3	0	3.5	3.4	3.4	4.6	3.5	3.6	0	0
1645001426	 	3.1	3.3	3.1	3.3	3.4	3.4	3.5	0	3.4	3.4	3.5	2.9	3.5	3.4	3.3	0	3.6	3.5	3.3	4.7	3.5	3.6	0	0
1645001427	 	3.1	3.5	3.2	3.3	3.3	3.4	3.5	0	3.2	3.4	3.5	3	3.2	3.1	3.3	0	3.6	3.5	3.3	4.7	3.4	3.6	0	0
1645001428	 	3.1	3.5	3.2	3.3	3.3	3.4	3.5	0	3.2	3.4	3.5	3	3.2	3.1	3.3	0	3.6	3.5	3.3	4.7	3.4	3.6	0	0
1645001429	 	2.9	3.2	3.1	3.3	3.3	3.4	3.5	0	3.2	3.4	3.5	3	3.2	3.1	3.3	0	3.5	3.5	3.4	4.7	3.4	3.5	0	0
1645001430	 	2.9	3.2	3.1	3.3	3.3	3.4	3.5	0	3.3	3.4	3.4	3.2	3.7	3.6	3.5	0	3.5	3.5	3.4	4.7	3.4	3.5	0	0
1645001431	 	2.9	3.2	3.1	3.5	3.2	3.3	3.3	0	3.3	3.4	3.4	3.2	3.7	3.6	3.5	0	3.5	3.5	3.4	4.7	3.4	3.5	0	0
1645001432	 	2.9	3.2	3.1	3.5	3.2	3.3	3.3	0	3.3	3.4	3.4	3.2	3.7	3.6	3.5	0	4.3	3.4	3.5	4.6	3.5	3.5	0	0
1645001433	 	3.4	3.3	3.2	3.5	3.2	3.3	3.3	0	3.4	3.5	3.4	2.9	3.4	3.6	3.5	0	4.3	3.4	3.5	4.6	3.5	3.5	0	0
1645001434	 	3.4	3.3	3.2	3.3	3.5	3.4	3.4	0	3.4	3.5	3.4	2.9	3.4	3.4	3.4	0	4.3	3.4	3.5	4.6	3.5	3.5	0	0
1645001435	 	3.4	3.3	3.2	3.3	3.5	3.4	3.4	0	3.4	3.5	3.4	2.9	3.4	3.4	3.4	0	3.6	3.7	3.5	4.6	3.6	3.6	0	0
1645001436	 	3.5	3.5	3.2	3.3	3.5	3.4	3.4	0	3.2	3.5	3.4	3	3.2	3.4	3.4	0	3.6	3.7	3.5	4.6	3.6	3.6	0	0
1645001437	 	3.5	3.5	3.2	3.3	3.4	3.4	3.3	0	3.2	3.5	3.4	3	3.2	3.3	3.3	0	3.5	3.7	3.5	4.6	3.6	3.6	0	0
1645001438	 	3.5	3.5	3.2	3.3	3.4	3.4	3.3	0	3.2	3.5	3.4	3	3.2	3.3	3.3	0	3.5	3.5	3.4	4.7	3.4	3.4	0	0
1645001439	 	3.3	3.7	3.1	3.3	3.4	3.4	3.3	0	3.4	3.4	3.3	3	3.5	3.3	3.3	0	3.5	3.5	3.4	4.7	3.4	3.4	0	0
1645001440	 	3.3	3.7	3.1	3.5	3.3	3.3	3.2	0	3.4	3.4	3.3	3	3.5	3.4	3.6	0	3.3	3.4	3.4	4.7	3.4	3.4	0	0
1645001441	 	3.3	3.7	3.1	3.5	3.3	3.3	3.2	0	3.4	3.4	3.3	3	3.5	3.4	3.6	0	3.3	3.4	3.4	4.6	3.6	3.4	0	0
1645001442	 	3.4	3.4	3.1	3.5	3.4	3.5	3.4	0	3.4	3.7	3.5	2.9	3.5	3.1	3.6	0	3.3	3.4	3.4	4.6	3.6	3.4	0	0
1645001443	 	3.4	3.4	3.1	3.5	3.4	3.5	3.4	0	3.4	3.7	3.5	2.9	3.5	3.1	3.6	0	3.6	3.3	3.5	4.6	3.6	3.4	0	0
1645001444	 	3.4	3.4	3.1	3.5	3.4	3.5	3.4	0	3.4	3.7	3.5	2.9	3.5	3.1	3.6	0	3.6	3.3	3.5	4.6	3.5	3.4	0	0
1645001445	 	3.3	3.4	3.3	3.3	3.4	3.4	3.4	0	3.2	3.6	3.5	3	3.4	3.4	3.3	0	3.6	3.3	3.5	4.6	3.5	3.4	0	0
1645001446	 	3.3	3.4	3.3	3.3	3.4	3.4	3.4	0	3.2	3.6	3.5	3	3.4	3.4	3.3	0	3.6	3.5	3.4	4.6	3.5	3.4	0	0
1645001447	 	3.3	3.3	3.2	3.4	3.4	3.4	3.4	0	3.5	3.4	3.4	3	3.2	3.4	3.3	0	3.6	3.5	3.4	4.6	3.4	3.6	0	0
