Job,ID,DagmanID,Node IP,SUBMIT,EXECUTE,JOB_TERMINATED,JOB_SUCCESS,POST_SCRIPT_STARTED,POST_SCRIPT_TERMINATED,POST_SCRIPT_SUCCESS,wait_time,exec_time,ps_time
individuals,ID0000003,2236.000.000,192.168.5.106,1645612721,1645612772,1645613694,1645613698,1645613698,1645613699,1645613703,51,926,5
mutation_overlap,ID0000063,2271.000.000,192.168.5.104,1645619199,1645619222,1645619432,1645619434,1645619434,1645619435,1645619439,23,212,5
individuals,ID0000016,2245.000.000,192.168.5.102,1645612731,1645613536,1645614384,1645614388,1645614388,1645614389,1645614393,805,852,5
stage_in_remote_local_0,0,2207.000.000,192.168.5.10,1645612680,1645612682,1645612684,1645612685,1645612685,1645612685,1645612690,2,3,5
mutation_overlap,ID0000053,2269.000.000,192.168.5.102,1645619199,1645619221,1645619439,1645619444,1645619444,1645619444,1645619449,22,223,5
individuals,ID0000034,2219.000.000,192.168.5.104,1645612700,1645612707,1645613562,1645613563,1645613563,1645613564,1645613568,7,856,5
individuals,ID0000026,2255.000.000,192.168.5.104,1645612742,1645613628,1645614514,1645614518,1645614518,1645614518,1645614523,886,890,5
stage_out_local_local_2,0,2282.000.000,192.168.5.10,1645620156,1645620156,1645620160,1645620161,1645620161,1645620161,1645620166,0,5,5
sifting,ID0000052,2265.000.000,192.168.5.101,1645612752,1645614202,1645614205,1645614208,1645614208,1645614208,1645614213,1450,6,5
individuals,ID0000020,2263.000.000,192.168.5.103,1645612747,1645614026,1645614745,1645614749,1645614749,1645614749,1645614754,1279,723,5
individuals,ID0000050,2254.000.000,192.168.5.105,1645612737,1645613629,1645614493,1645614498,1645614498,1645614499,1645614503,892,869,5
stage_in_local_local_0,1,2211.000.000,192.168.5.10,1645612685,1645612686,1645612689,1645612690,1645612690,1645612691,1645612695,1,4,5
individuals,ID0000015,2244.000.000,192.168.5.102,1645612726,1645613534,1645614385,1645614388,1645614388,1645614389,1645614393,808,854,5
individuals,ID0000010,2253.000.000,192.168.5.105,1645612737,1645613625,1645614496,1645614498,1645614498,1645614499,1645614503,888,873,5
mutation_overlap,ID0000065,2273.000.000,192.168.5.104,1645619204,1645619222,1645619432,1645619434,1645619434,1645619435,1645619439,18,212,5
frequency,ID0000054,2275.000.000,192.168.5.101,1645619204,1645619222,1645620145,1645620146,1645620146,1645620146,1645620151,18,924,5
stage_in_local_local_0,0,2208.000.000,192.168.5.10,1645612680,1645612682,1645612684,1645612685,1645612685,1645612685,1645612690,2,3,5
individuals,ID0000022,2259.000.000,192.168.5.106,1645612742,1645613685,1645614637,1645614638,1645614638,1645614638,1645614643,943,953,5
individuals,ID0000029,2258.000.000,192.168.5.104,1645612742,1645613651,1645614527,1645614528,1645614528,1645614529,1645614533,909,877,5
individuals,ID0000033,2218.000.000,192.168.5.102,1645612700,1645612713,1645613537,1645613538,1645613538,1645613538,1645613543,13,825,5
individuals,ID0000013,2250.000.000,192.168.5.103,1645612737,1645613595,1645614449,1645614453,1645614453,1645614454,1645614458,858,858,5
individuals,ID0000036,2221.000.000,192.168.5.104,1645612705,1645612739,1645613622,1645613623,1645613623,1645613624,1645613628,34,884,5
individuals,ID0000039,2217.000.000,192.168.5.102,1645612700,1645612713,1645613529,1645613533,1645613533,1645613533,1645613538,13,820,5
stage_in_remote_local_2,0,2205.000.000,192.168.5.10,1645612680,1645612680,1645612682,1645612685,1645612685,1645612685,1645612690,0,5,5
individuals,ID0000048,2226.000.000,192.168.5.101,1645612710,1645612742,1645613477,1645613478,1645613478,1645613478,1645613483,32,736,5
frequency,ID0000064,2274.000.000,192.168.5.104,1645619204,1645619222,1645619939,1645619940,1645619940,1645619940,1645619945,18,718,5
individuals,ID0000045,2233.000.000,192.168.5.103,1645612716,1645612755,1645613595,1645613598,1645613598,1645613598,1645613603,39,843,5
individuals,ID0000023,2260.000.000,192.168.5.106,1645612747,1645613701,1645614642,1645614643,1645614643,1645614644,1645614648,954,942,5
individuals,ID0000006,2229.000.000,192.168.5.105,1645612710,1645612769,1645613621,1645613623,1645613623,1645613624,1645613628,59,854,5
individuals,ID0000019,2252.000.000,192.168.5.105,1645612737,1645613613,1645614481,1645614483,1645614483,1645614483,1645614488,876,870,5
