timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
1646382231, ,3.5,3.5,3.5,3.5999999046,3.5999999046,3.4000000954,0,0,3.5,3.5,3.7999999523,3.2999999523,3.2999999523,3.5
1646382232, ,3.5,3.5,3.5,3.5999999046,3.5999999046,3.4000000954,0,0,3.5,3.5,3.7999999523,3.2999999523,3.2999999523,3.5
1646382233, ,3.5,3.5,3.5,3.5999999046,3.5999999046,3.4000000954,0,0,3.2999999523,3.4000000954,3.5,3.4000000954,3.0999999046,3.4000000954
1646382234, ,3.4000000954,3.5,3.5,3.5999999046,3.5999999046,3.4000000954,0,0,3.2999999523,3.4000000954,3.5,3.4000000954,3.0999999046,3.4000000954
1646382235, ,3.4000000954,3.5,3.2999999523,3.5,3.5,3.7000000477,0,0,3.2999999523,3.4000000954,3.5,3.4000000954,3.0999999046,3.4000000954
1646382236, ,3.4000000954,3.5,3.2999999523,3.5,3.5,3.7000000477,0,0,3.4000000954,3.5,3.5,3.5999999046,3.0999999046,3.5999999046
1646382237, ,3.2999999523,3.4000000954,3.2999999523,3.5,3.5,3.7000000477,0,0,3.4000000954,3.5,3.5,3.5999999046,3.0999999046,3.5999999046
1646382238, ,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.5,0,0,3.4000000954,3.5,3.5,3.5999999046,3.0999999046,3.5999999046
1646382239, ,3.2999999523,3.5,3.4000000954,3.4000000954,3.5999999046,3.5,0,0,3.5,3.2999999523,3.5,3.2000000477,3.2000000477,3.5999999046
1646382240, ,3.2999999523,3.5,3.4000000954,3.4000000954,3.5999999046,3.5,0,0,3.5,3.2999999523,3.5,3.2000000477,3.2000000477,3.5999999046
1646382241, ,3.2999999523,3.5,3.4000000954,3.5,3.5999999046,3.5,0,0,3.4000000954,3.2999999523,3.5,3.2000000477,3.2000000477,3.5999999046
