timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
1646375989, ,3.2999999523,3.5,3.4000000954,3.4000000954,3.5,3.9000000954,0,0,3.5,3.2999999523,3.4000000954,3.5999999046,3.7999999523,3.5999999046
1646375990, ,3.2999999523,3.5,3.5,3.7000000477,3.2999999523,3.5,0,0,3.5,3.2999999523,3.5999999046,3.2999999523,3.0999999046,3.5
1646375991, ,3.2999999523,3.5,3.5,3.7000000477,3.2999999523,3.5,0,0,3.5,3.2999999523,3.5999999046,3.2999999523,3.0999999046,3.5
1646375992, ,3.2999999523,3.5,3.5,3.7000000477,3.2999999523,3.5,0,0,3.5,3.2999999523,3.5999999046,3.2999999523,3.0999999046,3.5
1646375993, ,3.2999999523,3.5,3.5,3.7000000477,3.2999999523,3.5,0,0,3.4000000954,3.5,3.5,3.4000000954,3.0999999046,3.5
1646375994, ,3.2999999523,3.4000000954,3.5,3.5999999046,3.5999999046,3.2000000477,0,0,3.4000000954,3.5,3.5,3.4000000954,3,3.5
1646375995, ,3.2999999523,3.4000000954,3.5,3.5999999046,3.5999999046,3.2000000477,0,0,3.4000000954,3.5,3.5,3.4000000954,3,3.5
1646375996, ,3.4000000954,3.4000000954,3.5,3.5999999046,3.5999999046,3.2000000477,0,0,3.5,3.4000000954,3.5,3.7000000477,3.0999999046,3.7999999523
1646375997, ,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.5,3.2000000477,0,0,3.5,3.4000000954,3.5,3.7000000477,3.0999999046,3.7999999523
1646375998, ,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.5,3.2000000477,0,0,3.5999999046,3.2999999523,3.5999999046,3.7999999523,3.2000000477,3.5
1646375999, ,3.2999999523,3.5999999046,3.2999999523,3.4000000954,3.5,3.2000000477,0,0,3.5999999046,3.2999999523,3.5999999046,3.7999999523,3.2000000477,3.5
1646376000, ,3.2999999523,3.5999999046,3.2999999523,3.5,3.5,3.4000000954,0,0,3.5999999046,3.2999999523,3.5999999046,3.7999999523,3.2000000477,3.5
1646376001, ,3.2999999523,3.5,3.5,3.5999999046,3.5,3.4000000954,0,0,3.5,3.4000000954,3.5,3.5999999046,3.2000000477,3.4000000954
1646376002, ,3.2999999523,3.5,3.5,3.5999999046,3.5,3.4000000954,0,0,3.5,3.4000000954,3.5,3.5999999046,3.2000000477,3.4000000954
1646376003, ,3.2999999523,3.5,3.5,3.5999999046,3.5,3.4000000954,0,0,3.5,3.4000000954,3.5,3.5999999046,3.2000000477,3.4000000954
1646376004, ,3.2999999523,3.5,3.5,3.5999999046,3.5,3.4000000954,0,0,3.2999999523,3.4000000954,3.7000000477,3.4000000954,3.0999999046,3.5
1646376005, ,3.2000000477,3.4000000954,3.4000000954,3.5,3.5999999046,3.4000000954,0,0,3.2999999523,3.4000000954,3.7000000477,3.4000000954,3.0999999046,3.5
1646376006, ,3.2000000477,3.4000000954,3.4000000954,3.5,3.5999999046,3.4000000954,0,0,3.2999999523,3.4000000954,3.7000000477,3.4000000954,3.0999999046,3.5
1646376007, ,3.2000000477,3.4000000954,3.4000000954,3.5,3.5999999046,3.4000000954,0,0,3.5,3.4000000954,3.5999999046,3.5999999046,3.0999999046,3.5999999046
1646376008, ,3.4000000954,3.9000000954,3.4000000954,3.4000000954,3.5,3.2000000477,0,0,3.5,3.4000000954,3.5999999046,3.5999999046,3.0999999046,3.5999999046
1646376009, ,3.4000000954,3.9000000954,3.4000000954,3.4000000954,3.5,3.2000000477,0,0,3.5,3.2999999523,3.5999999046,3.5999999046,3.0999999046,3.5999999046
1646376010, ,3.4000000954,3.9000000954,3.4000000954,3.4000000954,3.5,3.2000000477,0,0,3.5,3.2999999523,3.5999999046,3.4000000954,3,3.4000000954
1646376011, ,3.4000000954,3.5999999046,3.4000000954,3.5999999046,3.4000000954,3.4000000954,0,0,3.5,3.2999999523,3.5999999046,3.4000000954,3,3.4000000954
1646376012, ,3.4000000954,3.5999999046,3.4000000954,3.5999999046,3.4000000954,3.4000000954,0,0,3.5,3.2999999523,3.5999999046,3.4000000954,3,3.4000000954
1646376013, ,3.2999999523,3.5,3.5,3.5999999046,3.5,3.5,0,0,3.2999999523,3.4000000954,3.5,3.2999999523,3.2000000477,3.5999999046
1646376014, ,3.2999999523,3.5,3.5,3.5999999046,3.5,3.5,0,0,3.2999999523,3.4000000954,3.5,3.2999999523,3.2000000477,3.5999999046
1646376015, ,3.2999999523,3.5,3.5,3.5999999046,3.5,3.5,0,0,3.2999999523,3.4000000954,3.5,3.2999999523,3.2000000477,3.5999999046
1646376016, ,3.5,3.5,3.5,3.5999999046,3.5,3.5,0,0,3.4000000954,3.5,3.5,3.4000000954,3.0999999046,3.2999999523
1646376017, ,3.5,3.4000000954,3.4000000954,3.0999999046,3.5,3.7999999523,0,0,3.4000000954,3.5,3.5,3.4000000954,3.0999999046,3.2999999523
1646376018, ,3.5,3.4000000954,3.4000000954,3.0999999046,3.5,3.7999999523,0,0,3.5,3.2999999523,3.7000000477,3.4000000954,3.5,3.5999999046
