timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
1646276999, ,3.5,3.5999999046,3.2999999523,3.5999999046,3.4000000954,3.5,0,0,3.4000000954,3.5,3.5,3.5,3.2000000477,3.5
1646277000, ,3.5,3.5999999046,3.2999999523,3.5999999046,3.4000000954,3.5,0,0,3.4000000954,3.5,3.5,3.5,3.2000000477,3.5
1646277001, ,3.5,3.5999999046,3.2999999523,3.5999999046,3.4000000954,3.5,0,0,3.2999999523,3.4000000954,3.5,3.5,3.2000000477,3.5
1646277002, ,3.5,3.5,3.4000000954,3.5,3.4000000954,3.5,0,0,3.2999999523,3.4000000954,3.5999999046,3.5,3.0999999046,3.5
1646277003, ,3.5,3.5,3.4000000954,3.5,3.4000000954,3.5,0,0,3.2999999523,3.4000000954,3.5999999046,3.5,3.0999999046,3.5
1646277004, ,3.5,3.5,3.4000000954,3.5,3.4000000954,3.5,0,0,3.2000000477,3.4000000954,3.7000000477,3.5,3.0999999046,3.5
1646277005, ,3.2999999523,3.2999999523,3.5,3.7999999523,3.4000000954,3.5,0,0,3.2000000477,3.4000000954,3.7000000477,3.2999999523,3,3.5999999046
1646277006, ,3.2999999523,3.2999999523,3.5,3.7999999523,3.5999999046,3.5999999046,0,0,3.2000000477,3.4000000954,3.7000000477,3.2999999523,3,3.5999999046
1646277007, ,3.2999999523,3.5,3.2999999523,3.5,3.4000000954,3.5999999046,0,0,3.5,3.4000000954,3.5999999046,3.2999999523,3.2000000477,3.5
1646277008, ,3.2999999523,3.5,3.2999999523,3.5,3.4000000954,3.5,0,0,3.5,3.4000000954,3.5999999046,3.2999999523,3.2000000477,3.5
1646277009, ,3.2999999523,3.5,3.2999999523,3.5,3.4000000954,3.5,0,0,3.5,3.4000000954,3.5999999046,3.2999999523,3.2000000477,3.5
1646277010, ,3.2999999523,3.5,3.2999999523,3.5,3.4000000954,3.5,0,0,3.2999999523,3.5,3.5,3.4000000954,3.4000000954,3.5
1646277011, ,3.5,3.5,3.2999999523,3.4000000954,3.2999999523,3.4000000954,0,0,3.2999999523,3.5,3.5,3.4000000954,3.4000000954,3.2999999523
1646277012, ,3.5,3.5,3.2999999523,3.4000000954,3.2999999523,3.4000000954,0,0,3.2999999523,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.5999999046
1646277013, ,3.5,3.4000000954,3.7000000477,3.4000000954,3.5,3.5,0,0,3.2999999523,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.5999999046
1646277014, ,3.5,3.4000000954,3.7000000477,3.4000000954,3.5,3.5,0,0,3.2999999523,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.5999999046
1646277015, ,3.5,3.4000000954,3.7000000477,3.4000000954,3.5,3.5,0,0,3.2999999523,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.5999999046
1646277016, ,3.2999999523,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.5,0,0,3.5999999046,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.5
1646277017, ,3.2999999523,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.5,0,0,3.5999999046,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.5
1646277018, ,3.2999999523,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.5,0,0,3.5999999046,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.5
1646277019, ,3.2999999523,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.5,0,0,3.5,3.4000000954,3.5,3.4000000954,3.4000000954,3.2999999523
1646277020, ,3.2999999523,3.5999999046,3.2999999523,3.4000000954,3.2999999523,3.4000000954,0,0,3.2999999523,3.4000000954,3.5,3.4000000954,3.4000000954,3.2999999523
1646277021, ,3.2999999523,3.5999999046,3.2999999523,3.4000000954,3.2999999523,3.4000000954,0,0,3.2999999523,3.4000000954,3.5,3.4000000954,3.4000000954,3.2999999523
1646277022, ,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.2999999523,3.4000000954,0,0,3.2999999523,3.4000000954,4.1999998093,3.4000000954,3.4000000954,3.4000000954
1646277023, ,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.4000000954,0,0,3.2999999523,3.4000000954,4.1999998093,3.4000000954,3.4000000954,3.4000000954
1646277024, ,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.4000000954,0,0,3.2999999523,3.2999999523,3.5999999046,3.2999999523,3.0999999046,3.5
1646277025, ,3.2999999523,3.5999999046,3.0999999046,3.5999999046,3.2999999523,3.5999999046,0,0,3.2999999523,3.2999999523,3.5999999046,3.2999999523,3.0999999046,3.5
1646277026, ,3.2999999523,3.5999999046,3.0999999046,3.5999999046,3.2999999523,3.5999999046,0,0,3.2999999523,3.2999999523,3.5999999046,3.2999999523,3.0999999046,3.5
1646277027, ,3.2999999523,3.5999999046,3.0999999046,3.5999999046,3.2999999523,3.5999999046,0,0,3.5,3.2999999523,3.4000000954,3.2999999523,3.0999999046,3.5
1646277028, ,3.2000000477,3.5,3.2999999523,3.5999999046,3.2999999523,3.5999999046,0,0,3.5,3.2999999523,3.4000000954,3.2999999523,3.0999999046,3.5
1646277029, ,3.2000000477,3.5,3.2999999523,3.5999999046,3.5,3.4000000954,0,0,3.5,3.2999999523,3.4000000954,3.2999999523,3.0999999046,3.5
1646277030, ,3.5,3.5999999046,3.2999999523,3.4000000954,3.4000000954,3.4000000954,0,0,3.5,3.5,3.4000000954,3.5,3.2000000477,3.2999999523
1646277031, ,3.5,3.5999999046,3.2999999523,3.4000000954,3.4000000954,3.4000000954,0,0,3.5,3.5,3.4000000954,3.5,3.2000000477,3.2999999523
1646277032, ,3.5,3.5999999046,3.2999999523,3.4000000954,3.4000000954,3.4000000954,0,0,3.5,3.5,3.4000000954,3.5,3.2000000477,3.2999999523
1646277033, ,3.5,3.5999999046,3.2999999523,3.4000000954,3.4000000954,3.4000000954,0,0,3.2999999523,3.4000000954,3.5999999046,3.5,3.0999999046,3.5
1646277034, ,3.5,3.5999999046,3.7999999523,3.2999999523,3.4000000954,3.7000000477,0,0,3.2999999523,3.4000000954,3.5999999046,3.5,3.0999999046,3.5
1646277035, ,3.5,3.5999999046,3.7999999523,3.2999999523,3.4000000954,3.7000000477,0,0,3.5999999046,3.2999999523,3.5999999046,3.4000000954,3,3.5
1646277036, ,3.4000000954,3.4000000954,3.2999999523,3.5999999046,3.5999999046,3.5,0,0,3.5999999046,3.2999999523,3.5999999046,3.4000000954,3,3.5
1646277037, ,3.4000000954,3.4000000954,3.2999999523,3.5999999046,3.5999999046,3.5,0,0,3.5999999046,3.2999999523,3.5999999046,3.4000000954,3,3.5
1646277038, ,3.4000000954,3.4000000954,3.2999999523,3.5999999046,3.5999999046,3.5,0,0,3.5999999046,3.2999999523,3.5999999046,3.4000000954,3,3.5
1646277039, ,3.2999999523,3.5,3.4000000954,3.5999999046,3.5,3.2999999523,0,0,3.5,3.5,3.2999999523,3.4000000954,3.5,3.4000000954
1646277040, ,3.2999999523,3.5,3.4000000954,3.5999999046,3.5,3.2999999523,0,0,3.5,3.5,3.2999999523,3.4000000954,3.5,3.4000000954
1646277041, ,3.2999999523,3.5,3.4000000954,3.5999999046,3.5,3.2999999523,0,0,3.5999999046,3.4000000954,3.2999999523,3.4000000954,3.5,3.4000000954
1646277042, ,3.4000000954,3.5999999046,3.2999999523,3.5,3.4000000954,3.4000000954,0,0,3.5999999046,3.4000000954,3.4000000954,3.5,3.2000000477,3.4000000954
1646277043, ,3.4000000954,3.5999999046,3.2999999523,3.5,3.4000000954,3.4000000954,0,0,3.5999999046,3.4000000954,3.4000000954,3.5,3.2000000477,3.4000000954
1646277044, ,3.4000000954,3.5999999046,3.2999999523,3.5,3.4000000954,3.4000000954,0,0,3.4000000954,3.2999999523,3.5,3.5,3.2000000477,3.4000000954
1646277045, ,3.4000000954,3.4000000954,3.2999999523,3.5,3.4000000954,3.4000000954,0,0,3.4000000954,3.2999999523,3.5,3.5,3.2000000477,3.7999999523
1646277046, ,3.4000000954,3.4000000954,3.2999999523,3.2999999523,3.5,3.4000000954,0,0,3.5,3.2000000477,3.5999999046,3.2999999523,3.2000000477,3.7999999523
1646277047, ,3.4000000954,3.4000000954,3.2999999523,3.2999999523,3.5,3.4000000954,0,0,3.5,3.2000000477,3.5999999046,3.2999999523,3.2000000477,3.7999999523
1646277048, ,3.4000000954,3.5,3.5,3.5999999046,3.5,3.4000000954,0,0,3.5,3.2000000477,3.5999999046,3.2999999523,3.0999999046,3.5999999046
1646277049, ,3.4000000954,3.5,3.5,3.5999999046,3.5,3.5999999046,0,0,3.5,3.2000000477,3.5999999046,3.2999999523,3.0999999046,3.5999999046
1646277050, ,3.4000000954,3.5,3.5,3.5999999046,3.5,3.5999999046,0,0,3.5,3.4000000954,3.4000000954,3.5999999046,3.0999999046,3.5999999046
1646277051, ,3.7999999523,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.4000000954,0,0,3.5,3.4000000954,3.4000000954,3.5999999046,3.0999999046,3.5999999046
1646277052, ,3.7999999523,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.4000000954,0,0,3.5,3.4000000954,3.4000000954,3.5999999046,3.0999999046,3.5999999046
1646277053, ,5.6999998093,3.2999999523,3.2000000477,3.4000000954,3.2999999523,3.4000000954,0,0,3.2999999523,3.2999999523,4.0999999046,3.4000000954,3.0999999046,3.4000000954
1646277054, ,5.6999998093,3.2999999523,3.2000000477,3.4000000954,3.2999999523,3.4000000954,0,0,3.2999999523,3.2999999523,4.0999999046,3.4000000954,3.0999999046,3.4000000954
1646277055, ,5.6999998093,3.2999999523,3.2000000477,3.4000000954,3.2999999523,3.4000000954,0,0,3.2999999523,3.2999999523,4.0999999046,3.4000000954,3.0999999046,3.4000000954
1646277056, ,4.5999999046,3.5,3.2999999523,3.5,3.5,3.4000000954,0,0,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.2999999523,3.7000000477
1646277057, ,4.5999999046,3.5,3.2999999523,3.5,3.5,3.4000000954,0,0,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.2999999523,3.7000000477
1646277058, ,4.5999999046,3.5,3.2999999523,3.5,3.5,3.4000000954,0,0,3.5999999046,3.2000000477,3.5,3.2999999523,3.2000000477,3.4000000954
1646277059, ,5.0999999046,3.5,3.2999999523,3.5,3.5,3.4000000954,0,0,3.5999999046,3.2000000477,3.5,3.2999999523,3.2000000477,3.4000000954
1646277060, ,5.0999999046,3.5,3.2999999523,3.5,3.5999999046,3.5,0,0,3.4000000954,3.2000000477,3.5,3.2999999523,3.2000000477,3.4000000954
1646277061, ,5.0999999046,3.5,3.2999999523,3.5,3.5999999046,3.5,0,0,3.4000000954,3.2000000477,3.5,3.2999999523,3.2000000477,3.4000000954
1646277062, ,5.3000001907,3.5,3.2999999523,3.5999999046,3.4000000954,3.4000000954,0,0,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.4000000954
1646277063, ,5.3000001907,3.5,3.2999999523,3.5999999046,3.4000000954,3.4000000954,0,0,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.4000000954
1646277064, ,5.3000001907,3.5,3.2999999523,3.5999999046,3.4000000954,3.4000000954,0,0,3.2999999523,3.5,3.7000000477,3.5999999046,3.2000000477,3.7999999523
1646277065, ,5.3000001907,3.5,3.5999999046,3.4000000954,3.4000000954,3.5,0,0,3.2999999523,3.5,3.7000000477,3.5999999046,3.2000000477,3.7999999523
1646277066, ,5.3000001907,3.5,3.5999999046,3.4000000954,3.4000000954,3.5,0,0,3.2999999523,3.5,3.7000000477,3.5999999046,3.2000000477,3.7999999523
1646277067, ,5.3000001907,3.5,3.5999999046,3.4000000954,3.4000000954,3.5,0,0,3.5,3.2999999523,3.5,3.5,3.2000000477,3.7999999523
1646277068, ,5.9000000954,3.4000000954,3.2999999523,3.5999999046,3.5,3.5,0,0,3.5,3.2999999523,3.5,3.5,3.2000000477,3.5999999046
1646277069, ,5.9000000954,3.4000000954,3.2999999523,3.5999999046,3.5,3.5,0,0,3.5,3.2999999523,3.5,3.5,3.2000000477,3.5999999046
1646277070, ,5.9000000954,3.4000000954,3.2999999523,3.5999999046,3.5,3.5,0,0,3.5,3.2999999523,3.5,3.4000000954,3,3.5999999046
1646277071, ,5.4000000954,3.5,3.2999999523,3.5,3.5,3.5,0,0,3.5,3.2999999523,3.5,3.4000000954,3,3.4000000954
1646277072, ,5.4000000954,3.5,3.2999999523,3.5,3.5,3.5,0,0,3.5,3.2999999523,3.5,3.4000000954,3,3.4000000954
1646277073, ,5.8000001907,3.5,3.4000000954,3.4000000954,3.5,3.4000000954,0,0,3.2999999523,3.4000000954,3.4000000954,3.5999999046,3.2000000477,3.2999999523
1646277074, ,5.8000001907,3.5,3.4000000954,3.4000000954,3.5,3.4000000954,0,0,3.2999999523,3.4000000954,3.4000000954,3.5999999046,3.2000000477,3.2999999523
1646277075, ,5.8000001907,3.5,3.4000000954,3.4000000954,3.5,3.4000000954,0,0,3.2999999523,3.4000000954,3.4000000954,3.5999999046,3.2000000477,3.2999999523
1646277076, ,6.0999999046,3.5999999046,3.5,3.5,3.7000000477,3.5999999046,0,0,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3,3.4000000954
1646277077, ,6.0999999046,3.5999999046,3.5,3.5,3.7000000477,3.5999999046,0,0,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3,3.4000000954
1646277078, ,6.0999999046,3.5999999046,3.5,3.5,3.7000000477,3.5999999046,0,0,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3,3.4000000954
1646277079, ,6.5999999046,3.4000000954,3.7999999523,3.5,3.5,3.5,0,0,3.5,3.4000000954,3.5999999046,3.2999999523,3,3.5999999046
1646277080, ,6.5999999046,3.4000000954,3.7999999523,3.5,3.5,3.5,0,0,3.5,3.4000000954,3.5999999046,3.2999999523,3,3.5999999046
1646277081, ,7.4000000954,3.4000000954,3.7999999523,3.5,3.5,3.5,0,0,3.5,3.4000000954,3.5999999046,3.5,3.0999999046,3.4000000954
1646277082, ,7.4000000954,3.4000000954,3.2999999523,3.5999999046,3.2999999523,3.4000000954,0,0,3.5,3.4000000954,3.5999999046,3.5,3.0999999046,3.4000000954
1646277083, ,7.4000000954,3.4000000954,3.2999999523,3.5999999046,3.2999999523,3.4000000954,0,0,3.2999999523,3.5,3.5,3.5,3.0999999046,3.4000000954
1646277084, ,7.4000000954,3.4000000954,3.2999999523,3.5999999046,3.2999999523,3.4000000954,0,0,3.2999999523,3.5,3.5,3.5,3.0999999046,3.4000000954
1646277085, ,7.0999999046,3.5,3.4000000954,3.5999999046,3.2999999523,3.4000000954,0,0,3.2999999523,3.5,3.5,3.4000000954,3.2000000477,3.4000000954
1646277086, ,7.0999999046,3.5,3.4000000954,3.4000000954,3.2999999523,3.4000000954,0,0,3.2999999523,3.5,3.5,3.4000000954,3.2000000477,3.4000000954
