1644919660 INTERNAL *** MONITORD_STARTED ***
1644919659 INTERNAL *** DAGMAN_STARTED 1578.0 ***
1644919663 create_dir_1000-genome_0_local SUBMIT 1579.0 local - 81
1644919664 create_dir_1000-genome_0_local EXECUTE 1579.0 local - 81
1644919666 create_dir_1000-genome_0_local JOB_TERMINATED 1579.0 local - 81
1644919668 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 81
1644919668 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 1579.0 local - 81
1644919668 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 1579.0 local - 81
1644919673 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 81
1644919678 stage_in_remote_local_2_0 SUBMIT 1580.0 local - 82
1644919678 stage_in_remote_local_2_0 EXECUTE 1580.0 local - 82
1644919678 stage_in_remote_local_1_0 SUBMIT 1581.0 local - 83
1644919678 stage_in_remote_local_0_0 SUBMIT 1582.0 local - 84
1644919678 stage_in_local_local_0_0 SUBMIT 1583.0 local - 85
1644919678 stage_in_local_local_2_0 SUBMIT 1584.0 local - 86
1644919680 stage_in_remote_local_2_0 JOB_TERMINATED 1580.0 local - 82
1644919683 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 82
1644919683 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 1580.0 local - 82
1644919680 stage_in_local_local_2_0 EXECUTE 1584.0 local - 86
1644919680 stage_in_local_local_0_0 EXECUTE 1583.0 local - 85
1644919680 stage_in_remote_local_0_0 EXECUTE 1582.0 local - 84
1644919680 stage_in_remote_local_1_0 EXECUTE 1581.0 local - 83
1644919682 stage_in_remote_local_1_0 JOB_TERMINATED 1581.0 local - 83
1644919683 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 83
1644919683 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 1581.0 local - 83
1644919683 stage_in_remote_local_0_0 JOB_TERMINATED 1582.0 local - 84
1644919683 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 84
1644919683 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 1582.0 local - 84
1644919683 stage_in_local_local_0_0 JOB_TERMINATED 1583.0 local - 85
1644919683 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 85
1644919683 stage_in_local_local_0_0 POST_SCRIPT_STARTED 1583.0 local - 85
1644919683 stage_in_remote_local_0_1 SUBMIT 1585.0 local - 87
1644919683 stage_in_local_local_0_1 SUBMIT 1586.0 local - 88
1644919683 stage_in_remote_local_0_1 EXECUTE 1585.0 local - 87
1644919683 stage_in_local_local_0_1 EXECUTE 1586.0 local - 88
1644919683 stage_in_local_local_2_1 SUBMIT 1587.0 local - 89
1644919683 stage_in_local_local_2_1 EXECUTE 1587.0 local - 89
1644919683 stage_in_remote_local_2_1 SUBMIT 1588.0 local - 90
1644919683 stage_in_local_local_0_2 SUBMIT 1589.0 local - 91
1644919684 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 1583.0 local - 85
1644919688 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 85
1644919684 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 1582.0 local - 84
1644919688 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 84
1644919684 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 1580.0 local - 82
1644919688 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 82
1644919684 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 1581.0 local - 83
1644919688 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 83
1644919684 stage_in_local_local_2_0 JOB_TERMINATED 1584.0 local - 86
1644919688 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 86
1644919688 stage_in_local_local_2_0 POST_SCRIPT_STARTED 1584.0 local - 86
1644919684 stage_in_local_local_0_2 EXECUTE 1589.0 local - 91
1644919684 stage_in_remote_local_2_1 EXECUTE 1588.0 local - 90
1644919685 stage_in_remote_local_0_1 JOB_TERMINATED 1585.0 local - 87
1644919688 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 87
1644919688 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 1585.0 local - 87
1644919686 stage_in_local_local_0_1 JOB_TERMINATED 1586.0 local - 88
1644919688 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 88
1644919688 stage_in_local_local_0_1 POST_SCRIPT_STARTED 1586.0 local - 88
1644919687 stage_in_remote_local_2_1 JOB_TERMINATED 1588.0 local - 90
1644919688 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 90
1644919688 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 1588.0 local - 90
1644919687 stage_in_local_local_0_2 JOB_TERMINATED 1589.0 local - 91
1644919688 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 91
1644919688 stage_in_local_local_0_2 POST_SCRIPT_STARTED 1589.0 local - 91
1644919687 stage_in_local_local_2_1 JOB_TERMINATED 1587.0 local - 89
1644919688 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 89
1644919688 stage_in_local_local_2_1 POST_SCRIPT_STARTED 1587.0 local - 89
1644919688 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 1585.0 local - 87
1644919693 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 87
1644919688 stage_in_local_local_0_2 POST_SCRIPT_TERMINATED 1589.0 local - 91
1644919693 stage_in_local_local_0_2 POST_SCRIPT_SUCCESS 0 local - 91
1644919688 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 1584.0 local - 86
1644919693 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 86
1644919688 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 1588.0 local - 90
1644919693 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 90
1644919688 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 1586.0 local - 88
1644919693 stage_in_local_local_0_1 POST_SCRIPT_SUCCESS 0 local - 88
1644919688 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 1587.0 local - 89
1644919693 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 89
1644919698 sifting_ID0000052 SUBMIT 1590.0 condorpool - 92
1644919698 individuals_ID0000037 SUBMIT 1591.0 condorpool - 93
1644919698 individuals_ID0000038 SUBMIT 1592.0 condorpool - 94
1644919698 individuals_ID0000039 SUBMIT 1593.0 condorpool - 95
1644919698 individuals_ID0000033 SUBMIT 1594.0 condorpool - 96
1644919703 individuals_ID0000034 SUBMIT 1595.0 condorpool - 97
1644919703 individuals_ID0000035 SUBMIT 1596.0 condorpool - 98
1644919703 individuals_ID0000036 SUBMIT 1597.0 condorpool - 99
1644919703 individuals_ID0000030 SUBMIT 1598.0 condorpool - 100
1644919703 individuals_ID0000031 SUBMIT 1599.0 condorpool - 101
1644919708 individuals_ID0000032 SUBMIT 1600.0 condorpool - 102
1644919708 individuals_ID0000004 SUBMIT 1601.0 condorpool - 103
1644919708 individuals_ID0000048 SUBMIT 1602.0 condorpool - 104
1644919708 individuals_ID0000005 SUBMIT 1603.0 condorpool - 105
1644919708 individuals_ID0000049 SUBMIT 1604.0 condorpool - 106
1644919713 sifting_ID0000052 EXECUTE 1590.0 condorpool - 92
1644919714 individuals_ID0000006 SUBMIT 1605.0 condorpool - 107
1644919714 individuals_ID0000007 SUBMIT 1606.0 condorpool - 108
1644919714 individuals_ID0000044 SUBMIT 1607.0 condorpool - 109
1644919714 individuals_ID0000001 SUBMIT 1608.0 condorpool - 110
1644919714 individuals_ID0000045 SUBMIT 1609.0 condorpool - 111
1644919716 sifting_ID0000052 JOB_TERMINATED 1590.0 condorpool - 92
1644919719 sifting_ID0000052 JOB_SUCCESS 0 condorpool - 92
1644919719 sifting_ID0000052 POST_SCRIPT_STARTED 1590.0 condorpool - 92
1644919719 individuals_ID0000002 SUBMIT 1610.0 condorpool - 112
1644919719 individuals_ID0000046 SUBMIT 1611.0 condorpool - 113
1644919719 individuals_ID0000003 SUBMIT 1612.0 condorpool - 114
1644919719 individuals_ID0000047 SUBMIT 1613.0 condorpool - 115
1644919719 individuals_ID0000008 SUBMIT 1614.0 condorpool - 116
1644919719 sifting_ID0000052 POST_SCRIPT_TERMINATED 1590.0 condorpool - 92
1644919724 sifting_ID0000052 POST_SCRIPT_SUCCESS 0 condorpool - 92
1644919724 individuals_ID0000009 SUBMIT 1615.0 condorpool - 117
1644919724 individuals_ID0000034 EXECUTE 1595.0 condorpool - 97
1644919724 individuals_ID0000040 SUBMIT 1616.0 condorpool - 118
1644919724 individuals_ID0000041 SUBMIT 1617.0 condorpool - 119
