1645666939 INTERNAL *** MONITORD_STARTED ***
1645666938 INTERNAL *** DAGMAN_STARTED 2576.0 ***
1645666942 create_dir_1000-genome_0_local SUBMIT 2577.0 local - 81
1645666943 create_dir_1000-genome_0_local EXECUTE 2577.0 local - 81
1645666945 create_dir_1000-genome_0_local JOB_TERMINATED 2577.0 local - 81
1645666947 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 81
1645666947 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 2577.0 local - 81
1645666947 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 2577.0 local - 81
1645666952 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 81
1645666957 stage_in_remote_local_2_0 SUBMIT 2578.0 local - 82
1645666957 stage_in_remote_local_2_0 EXECUTE 2578.0 local - 82
1645666957 stage_in_remote_local_1_0 SUBMIT 2579.0 local - 83
1645666957 stage_in_remote_local_0_0 SUBMIT 2580.0 local - 84
1645666957 stage_in_local_local_0_0 SUBMIT 2581.0 local - 85
1645666957 stage_in_local_local_2_0 SUBMIT 2582.0 local - 86
1645666959 stage_in_remote_local_2_0 JOB_TERMINATED 2578.0 local - 82
1645666962 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 82
1645666962 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 2578.0 local - 82
1645666959 stage_in_local_local_2_0 EXECUTE 2582.0 local - 86
1645666959 stage_in_local_local_0_0 EXECUTE 2581.0 local - 85
1645666959 stage_in_remote_local_0_0 EXECUTE 2580.0 local - 84
1645666959 stage_in_remote_local_1_0 EXECUTE 2579.0 local - 83
1645666962 stage_in_local_local_0_0 JOB_TERMINATED 2581.0 local - 85
1645666962 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 85
1645666962 stage_in_local_local_0_0 POST_SCRIPT_STARTED 2581.0 local - 85
1645666962 stage_in_remote_local_0_0 JOB_TERMINATED 2580.0 local - 84
1645666962 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 84
1645666962 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 2580.0 local - 84
1645666962 stage_in_remote_local_1_0 JOB_TERMINATED 2579.0 local - 83
1645666962 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 83
1645666962 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 2579.0 local - 83
1645666962 stage_in_remote_local_0_1 SUBMIT 2583.0 local - 87
1645666962 stage_in_local_local_0_1 SUBMIT 2584.0 local - 88
1645666962 stage_in_remote_local_0_1 EXECUTE 2583.0 local - 87
1645666962 stage_in_local_local_0_1 EXECUTE 2584.0 local - 88
1645666962 stage_in_local_local_2_1 SUBMIT 2585.0 local - 89
1645666962 stage_in_remote_local_2_1 SUBMIT 2586.0 local - 90
1645666962 stage_in_local_local_2_1 EXECUTE 2585.0 local - 89
1645666962 stage_in_local_local_0_2 SUBMIT 2587.0 local - 91
1645666963 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 2578.0 local - 82
1645666967 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 82
1645666963 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 2581.0 local - 85
1645666967 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 85
1645666963 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 2580.0 local - 84
1645666967 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 84
1645666963 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 2579.0 local - 83
1645666967 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 83
1645666963 stage_in_remote_local_2_1 EXECUTE 2586.0 local - 90
1645666963 stage_in_local_local_0_2 EXECUTE 2587.0 local - 91
1645666964 stage_in_local_local_2_0 JOB_TERMINATED 2582.0 local - 86
1645666967 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 86
1645666967 stage_in_local_local_2_0 POST_SCRIPT_STARTED 2582.0 local - 86
1645666965 stage_in_remote_local_0_1 JOB_TERMINATED 2583.0 local - 87
1645666967 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 87
1645666967 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 2583.0 local - 87
1645666965 stage_in_local_local_0_1 JOB_TERMINATED 2584.0 local - 88
1645666967 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 88
1645666967 stage_in_local_local_0_1 POST_SCRIPT_STARTED 2584.0 local - 88
1645666965 stage_in_remote_local_2_1 JOB_TERMINATED 2586.0 local - 90
1645666967 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 90
1645666967 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 2586.0 local - 90
1645666965 stage_in_local_local_0_2 JOB_TERMINATED 2587.0 local - 91
1645666967 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 91
1645666967 stage_in_local_local_0_2 POST_SCRIPT_STARTED 2587.0 local - 91
1645666967 stage_in_local_local_2_1 JOB_TERMINATED 2585.0 local - 89
1645666967 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 89
1645666967 stage_in_local_local_2_1 POST_SCRIPT_STARTED 2585.0 local - 89
1645666967 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 2586.0 local - 90
1645666972 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 90
1645666967 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 2583.0 local - 87
1645666972 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 87
1645666967 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 2584.0 local - 88
