timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
1645666958, ,3.5,3.2999999523,3.0999999046,3.2999999523,3.2000000477,3.5,0,0,3.4000000954,3.2000000477,3.4000000954,3.5,3.0999999046,3.9000000954
1645666959, ,3.5,3.2999999523,3.0999999046,3.2999999523,3.2000000477,3.5,0,0,3.5,3.4000000954,3.4000000954,3.5,3.0999999046,3.9000000954
1645666960, ,3.4000000954,3.2999999523,3.2000000477,3.2999999523,3.2000000477,3.5,0,0,3.5,3.4000000954,3.4000000954,3.5,3.0999999046,3.9000000954
1645666961, ,3.4000000954,3.2999999523,3.2000000477,3.4000000954,3.5,3.5,0,0,3.5,3.4000000954,3.5999999046,3.4000000954,2.9000000954,3.5999999046
1645666962, ,3.4000000954,3.2999999523,3.2000000477,3.4000000954,3.5,3.5,0,0,3.5,3.4000000954,3.5999999046,3.4000000954,2.9000000954,3.5999999046
1645666963, ,3.2999999523,3.2999999523,3.2999999523,3.7999999523,3.5,3.5,0,0,3.2000000477,3.2999999523,3.5999999046,3.4000000954,3,3.4000000954
1645666964, ,3.2999999523,3.2999999523,3.2999999523,3.7999999523,3.5,3.4000000954,0,0,3.2000000477,3.2999999523,3.5999999046,3.4000000954,3,3.4000000954
1645666965, ,3.5999999046,3.4000000954,3.2000000477,3.2999999523,3.2000000477,3.4000000954,0,0,3.2000000477,3.2999999523,3.5999999046,3.4000000954,3,3.4000000954
1645666966, ,3.5999999046,3.4000000954,3.2000000477,3.2999999523,3.2000000477,3.4000000954,0,0,3.2000000477,3.2000000477,3.2999999523,3.4000000954,3,3.4000000954
1645666967, ,3.5999999046,3.4000000954,3.2000000477,3.2999999523,3.2000000477,3.2999999523,0,0,3.2000000477,3.2000000477,3.2999999523,3.4000000954,2.9000000954,3.2999999523
1645666968, ,3.0999999046,3.2999999523,3.0999999046,3.2999999523,3.2999999523,3.5,0,0,3.4000000954,3.2000000477,3.7999999523,3.2000000477,3,3.2999999523
1645666969, ,3.0999999046,3.2999999523,3.0999999046,3.2999999523,3.2999999523,3.5,0,0,3.4000000954,3.2000000477,3.7999999523,3.2000000477,3,3.2999999523
1645666970, ,3.0999999046,3.2999999523,3.0999999046,3.2999999523,3.2999999523,3.5,0,0,3.4000000954,3.2000000477,3.7999999523,3.2000000477,3,3.4000000954
1645666971, ,3.0999999046,3.2999999523,3,3.0999999046,3.4000000954,3.5,0,0,3.5,3.2999999523,3.5,3.2999999523,2.9000000954,3.5
1645666972, ,3.0999999046,3.2999999523,3,3.0999999046,3.4000000954,3.5,0,0,3.5,3.2999999523,3.5,3.2999999523,2.9000000954,3.5
1645666973, ,3.0999999046,3.2999999523,3,3.0999999046,3.4000000954,3.5,0,0,3.5,3.2999999523,3.5,3.2999999523,2.9000000954,3.5
1645666974, ,3.2000000477,3.4000000954,3.2000000477,3.2000000477,3.5,3.2999999523,0,0,3.4000000954,3.4000000954,3.4000000954,3.5,2.9000000954,3.4000000954
1645666975, ,3.2000000477,3.4000000954,3.2000000477,3.2000000477,3.5,3.2999999523,0,0,3.4000000954,3.4000000954,3.4000000954,3.5,2.9000000954,3.4000000954
1645666976, ,3.5,3.5,3.2000000477,3.2000000477,3.5,3.2999999523,0,0,3.4000000954,3.4000000954,3.4000000954,3.5,2.9000000954,3.4000000954
1645666977, ,3.5,3.5,3.2000000477,3.2000000477,3.5,3.2999999523,0,0,3.4000000954,3.4000000954,3.4000000954,3.5,2.9000000954,3.4000000954
1645666978, ,3.5,3.5,3.0999999046,3.2999999523,3.2999999523,3.7000000477,0,0,3.2999999523,3.2000000477,3.4000000954,3.4000000954,3.2000000477,3.2999999523
1645666979, ,3.4000000954,3.4000000954,3.0999999046,3.2999999523,3.2999999523,3.7000000477,0,0,3.4000000954,3.2999999523,3.4000000954,3.4000000954,3.2000000477,3.2999999523
1645666980, ,3.4000000954,3.4000000954,3.0999999046,3.4000000954,3.2999999523,3.4000000954,0,0,3.4000000954,3.2999999523,3.5,3.4000000954,3.4000000954,3.4000000954
1645666981, ,3.4000000954,3.4000000954,3.0999999046,3.4000000954,3.2999999523,3.4000000954,0,0,3.4000000954,3.2999999523,3.5,3.4000000954,3.4000000954,3.4000000954
1645666982, ,3.4000000954,3.4000000954,3.0999999046,3.4000000954,3.2999999523,3.4000000954,0,0,3.4000000954,3.2999999523,3.5,3.4000000954,3.4000000954,3.4000000954
1645666983, ,3.2000000477,3.9000000954,3.2999999523,3.7000000477,3.5,3.4000000954,0,0,3.4000000954,3.2999999523,3.5,3.2999999523,3.2000000477,3.4000000954
1645666984, ,3.2000000477,3.9000000954,3.2999999523,3.7000000477,3.5,3.4000000954,0,0,3.4000000954,3.2999999523,3.5,3.2999999523,3.2000000477,3.4000000954
1645666985, ,3.2000000477,3.9000000954,3.2999999523,3.7000000477,3.5,3.4000000954,0,0,3.5,3.2000000477,3.5,3.4000000954,3.2000000477,3.4000000954
1645666986, ,3.2999999523,3.2999999523,3.2000000477,3.2999999523,3.2999999523,3.4000000954,0,0,3.5,3.2000000477,3.5,3.4000000954,3,3.4000000954
1645666987, ,3.2999999523,3.2999999523,3.2000000477,3.2999999523,3.2999999523,3.2999999523,0,0,3.5,3.2000000477,3.5,3.4000000954,3,3.4000000954
1645666988, ,3.2999999523,3.2999999523,3.2000000477,3.2999999523,3.2999999523,3.2999999523,0,0,3.5,3.2000000477,3.5,3.4000000954,3,3.4000000954
1645666989, ,3.4000000954,3.5,3.0999999046,3.2999999523,3.2999999523,3.4000000954,0,0,3.2999999523,3.2000000477,3.4000000954,3.4000000954,3,3.4000000954
1645666990, ,3.4000000954,3.5,3.0999999046,3.2999999523,3.2999999523,3.4000000954,0,0,3.2999999523,3.2000000477,3.4000000954,3.4000000954,3,3.4000000954
1645666991, ,3.4000000954,3.2000000477,3.0999999046,3.4000000954,3.4000000954,3.2999999523,0,0,3.5,3.4000000954,3.5,3.2999999523,3,3.4000000954
1645666992, ,3.4000000954,3.2000000477,3.0999999046,3.4000000954,3.4000000954,3.2999999523,0,0,3.5,3.4000000954,3.5,3.2999999523,3,3.4000000954
1645666993, ,3.4000000954,3.2000000477,3.0999999046,3.4000000954,3.4000000954,3.2999999523,0,0,3.5,3.4000000954,3.5,3.2999999523,3,3.4000000954
1645666994, ,4.0999999046,4.0999999046,3.2000000477,3.7999999523,4.5999999046,3.2999999523,0,0,3.2999999523,3.2999999523,3.5,3.2000000477,2.9000000954,3.5999999046
1645666995, ,4.0999999046,4.0999999046,3.2000000477,3.7999999523,4.5999999046,3.2999999523,0,0,3.2999999523,3.2999999523,3.5,3.2000000477,2.9000000954,3.5999999046
1645666996, ,4.0999999046,4.0999999046,3.2000000477,3.7999999523,4.5999999046,3.2999999523,0,0,3.2999999523,3.2999999523,3.5,3.2000000477,2.9000000954,3.5999999046
