Timestamp,Time,Total_energy,192.168.5.101
1645774787,1973,7.4000000954,7.4000000954
1645774788,1974,7.4000000954,7.4000000954
1645774789,1975,7.4000000954,7.4000000954
1645774790,1976,7,7
1645774791,1977,7,7
1645774792,1978,7,7
1645774793,1979,6.3000001907,6.3000001907
1645774794,1980,6.3000001907,6.3000001907
1645774795,1981,6.3000001907,6.3000001907
1645774796,1982,6.8000001907,6.8000001907
1645774797,1983,6.8000001907,6.8000001907
1645774798,1984,6.8000001907,6.8000001907
1645774799,1985,6.5,6.5
1645774800,1986,6.5,6.5
1645774801,1987,6.5,6.5
1645774802,1988,7.3000001907,7.3000001907
1645774803,1989,7.3000001907,7.3000001907
1645774804,1990,6.4000000954,6.4000000954
1645774805,1991,6.4000000954,6.4000000954
1645774806,1992,6.4000000954,6.4000000954
1645774807,1993,7.3000001907,7.3000001907
1645774808,1994,7.3000001907,7.3000001907
1645774809,1995,7.3000001907,7.3000001907
1645774810,1996,5.8000001907,5.8000001907
1645774811,1997,5.8000001907,5.8000001907
1645774812,1998,5.9000000954,5.9000000954
1645774813,1999,5.9000000954,5.9000000954
1645774814,2000,5.9000000954,5.9000000954
1645774815,2001,5.9000000954,5.9000000954
1645774816,2002,6.5999999046,6.5999999046
1645774817,2003,6.5999999046,6.5999999046
1645774818,2004,6.5999999046,6.5999999046
1645774819,2005,7.0999999046,7.0999999046
1645774820,2006,7.0999999046,7.0999999046
1645774821,2007,7.0999999046,7.0999999046
1645774822,2008,6.5999999046,6.5999999046
1645774823,2009,6.5999999046,6.5999999046
1645774824,2010,6.5999999046,6.5999999046
1645774825,2011,7.0999999046,7.0999999046
1645774826,2012,7.1999998093,7.1999998093
1645774827,2013,7.1999998093,7.1999998093
1645774828,2014,7.1999998093,7.1999998093
1645774829,2015,7.0999999046,7.0999999046
1645774830,2016,7.0999999046,7.0999999046
1645774831,2017,7.0999999046,7.0999999046
1645774832,2018,7.3000001907,7.3000001907
1645774833,2019,7.3000001907,7.3000001907
1645774834,2020,7.3000001907,7.3000001907
1645774835,2021,7.3000001907,7.3000001907
1645774836,2022,7.0999999046,7.0999999046
1645774837,2023,7.0999999046,7.0999999046
1645774838,2024,7.0999999046,7.0999999046
1645774839,2025,7.1999998093,7.1999998093
1645774840,2026,7.1999998093,7.1999998093
1645774841,2027,7.1999998093,7.1999998093
1645774842,2028,7,7
1645774843,2029,7,7
1645774844,2030,7,7
1645774845,2031,7.1999998093,7.1999998093
1645774846,2032,7.1999998093,7.1999998093
1645774847,2033,7.3000001907,7.3000001907
1645774848,2034,7.3000001907,7.3000001907
1645774849,2035,7.0999999046,7.0999999046
1645774850,2036,7.0999999046,7.0999999046
1645774851,2037,7.0999999046,7.0999999046
1645774852,2038,7.5999999046,7.5999999046
1645774853,2039,7.5999999046,7.5999999046
1645774854,2040,7.5999999046,7.5999999046
1645774855,2041,7.5999999046,7.5999999046
1645774856,2042,6.9000000954,6.9000000954
1645774857,2043,6.9000000954,6.9000000954
1645774858,2044,6.9000000954,6.9000000954
1645774859,2045,7.6999998093,7.6999998093
1645774860,2046,7.6999998093,7.6999998093
1645774861,2047,6.5999999046,6.5999999046
1645774862,2048,6.5999999046,6.5999999046
1645774863,2049,6.5999999046,6.5999999046
1645774864,2050,6.5999999046,6.5999999046
1645774865,2051,7.5999999046,7.5999999046
1645774866,2052,7.5999999046,7.5999999046
1645774867,2053,7.1999998093,7.1999998093
1645774868,2054,7.1999998093,7.1999998093
1645774869,2055,7.1999998093,7.1999998093
1645774870,2056,6.1999998093,6.1999998093
1645774871,2057,6.1999998093,6.1999998093
1645774872,2058,5.3000001907,5.3000001907
1645774873,2059,5.3000001907,5.3000001907
1645774874,2060,5.3000001907,5.3000001907
1645774875,2061,5.3000001907,5.3000001907
1645774876,2062,4.5999999046,4.5999999046
1645774877,2063,4.5999999046,4.5999999046
1645774878,2064,4.5999999046,4.5999999046
1645774879,2065,3.5,3.5
1645774880,2066,3.5,3.5
1645774881,2067,3.5,3.5
1645774882,2068,3.5,3.5
1645774883,2069,3.5,3.5
1645774884,2070,3.5,3.5
1645774885,2071,3.5999999046,3.5999999046
1645774886,2072,3.5999999046,3.5999999046
1645774887,2073,3.7999999523,3.7999999523
1645774888,2074,3.7999999523,3.7999999523
1645774889,2075,3.7999999523,3.7999999523
1645774890,2076,3.7000000477,3.7000000477
1645774891,2077,3.7000000477,3.7000000477
1645774892,2078,3.7000000477,3.7000000477
1645774893,2079,3.5999999046,3.5999999046
1645774894,2080,3.5999999046,3.5999999046
1645774895,2081,3.4000000954,3.4000000954
1645774896,2082,3.4000000954,3.4000000954
1645774897,2083,3.4000000954,3.4000000954
1645774898,2084,3.4000000954,3.4000000954
1645774899,2085,3.5,3.5
1645774900,2086,3.5,3.5
1645774901,2087,3.5999999046,3.5999999046
1645774902,2088,3.5999999046,3.5999999046
1645774903,2089,3.5999999046,3.5999999046
1645774904,2090,3.5999999046,3.5999999046
1645774905,2091,5.5,5.5
1645774906,2092,5.5,5.5
1645774907,2093,5.1999998093,5.1999998093
1645774908,2094,5.1999998093,5.1999998093
1645774909,2095,5.1999998093,5.1999998093
1645774910,2096,5.5,5.5
1645774911,2097,5.5,5.5
1645774912,2098,5.5,5.5
1645774913,2099,5.5,5.5
1645774914,2100,5.5,5.5
1645774915,2101,5.5,5.5
1645774916,2102,5.5999999046,5.5999999046
1645774917,2103,5.5999999046,5.5999999046
1645774918,2104,5.5999999046,5.5999999046
1645774919,2105,6.3000001907,6.3000001907
1645774920,2106,6.3000001907,6.3000001907
1645774921,2107,6.3000001907,6.3000001907
1645774922,2108,6.8000001907,6.8000001907
1645774923,2109,6.8000001907,6.8000001907
1645774924,2110,6.8000001907,6.8000001907
1645774925,2111,6.5,6.5
1645774926,2112,6.5,6.5
1645774927,2113,6.1999998093,6.1999998093
1645774928,2114,6.1999998093,6.1999998093
1645774929,2115,6.8000001907,6.8000001907
1645774930,2116,6.8000001907,6.8000001907
1645774931,2117,6.8000001907,6.8000001907
1645774932,2118,7.3000001907,7.3000001907
1645774933,2119,7.3000001907,7.3000001907
1645774934,2120,7.3000001907,7.3000001907
1645774935,2121,7.3000001907,7.3000001907
1645774936,2122,7.5,7.5
1645774937,2123,7.5,7.5
1645774938,2124,7.5,7.5
1645774939,2125,7,7
1645774940,2126,7,7
1645774941,2127,7,7
1645774942,2128,6.8000001907,6.8000001907
1645774943,2129,6.8000001907,6.8000001907
1645774944,2130,6.8000001907,6.8000001907
1645774945,2131,7.6999998093,7.6999998093
1645774946,2132,7.6999998093,7.6999998093
1645774947,2133,6.3000001907,6.3000001907
1645774948,2134,6.3000001907,6.3000001907
1645774949,2135,6.3000001907,6.3000001907
1645774950,2136,7.4000000954,7.4000000954
1645774951,2137,7.4000000954,7.4000000954
1645774952,2138,6.3000001907,6.3000001907
1645774953,2139,6.3000001907,6.3000001907
1645774954,2140,6.3000001907,6.3000001907
1645774955,2141,7.5,7.5
1645774956,2142,7.5,7.5
1645774957,2143,7.5,7.5
1645774958,2144,7.5,7.5
1645774959,2145,7.3000001907,7.3000001907
1645774960,2146,7.3000001907,7.3000001907
1645774961,2147,7.3000001907,7.3000001907
1645774962,2148,6.6999998093,6.6999998093
1645774963,2149,6.6999998093,6.6999998093
1645774964,2150,6.6999998093,6.6999998093
1645774965,2151,7.0999999046,7.0999999046
1645774966,2152,7.0999999046,7.0999999046
1645774967,2153,7.0999999046,7.0999999046
1645774968,2154,7,7
1645774969,2155,7,7
1645774970,2156,7,7
1645774971,2157,7,7
1645774972,2158,6.6999998093,6.6999998093
1645774973,2159,6.6999998093,6.6999998093
1645774974,2160,6.6999998093,6.6999998093
1645774975,2161,6.6999998093,6.6999998093
1645774976,2162,6.6999998093,6.6999998093
1645774977,2163,6.6999998093,6.6999998093
1645774978,2164,6.6999998093,6.6999998093
1645774979,2165,6.6999998093,6.6999998093
1645774980,2166,6.6999998093,6.6999998093
1645774981,2167,6.6999998093,6.6999998093
1645774982,2168,7.3000001907,7.3000001907
1645774983,2169,7.3000001907,7.3000001907
1645774984,2170,7.3000001907,7.3000001907
1645774985,2171,6.9000000954,6.9000000954
1645774986,2172,6.9000000954,6.9000000954
1645774987,2173,6.9000000954,6.9000000954
1645774988,2174,6.9000000954,6.9000000954
1645774989,2175,7.6999998093,7.6999998093
1645774990,2176,7.6999998093,7.6999998093
1645774991,2177,6.8000001907,6.8000001907
1645774992,2178,6.8000001907,6.8000001907
1645774993,2179,6.8000001907,6.8000001907
1645774994,2180,7.6999998093,7.6999998093
1645774995,2181,7.6999998093,7.6999998093
1645774996,2182,6.9000000954,6.9000000954
1645774997,2183,6.9000000954,6.9000000954
1645774998,2184,6.9000000954,6.9000000954
1645774999,2185,6.8000001907,6.8000001907
1645775000,2186,6.8000001907,6.8000001907
1645775001,2187,6.8000001907,6.8000001907
1645775002,2188,7,7
1645775003,2189,7,7
1645775004,2190,7,7
1645775005,2191,7,7
1645775006,2192,7.1999998093,7.1999998093
1645775007,2193,7.1999998093,7.1999998093
1645775008,2194,7.0999999046,7.0999999046
1645775009,2195,7.0999999046,7.0999999046
1645775010,2196,7.0999999046,7.0999999046
1645775011,2197,6.6999998093,6.6999998093
1645775012,2198,6.6999998093,6.6999998093
1645775013,2199,6.6999998093,6.6999998093
1645775014,2200,7.5,7.5
1645775015,2201,7.5,7.5
1645775016,2202,5.9000000954,5.9000000954
1645775017,2203,5.9000000954,5.9000000954
1645775018,2204,5.9000000954,5.9000000954
1645775019,2205,7.5999999046,7.5999999046
1645775020,2206,7.5999999046,7.5999999046
1645775021,2207,7.5999999046,7.5999999046
1645775022,2208,7.5999999046,7.5999999046
1645775023,2209,6.6999998093,6.6999998093
1645775024,2210,6.6999998093,6.6999998093
1645775025,2211,7.3000001907,7.3000001907
1645775026,2212,7.3000001907,7.3000001907
1645775027,2213,7.3000001907,7.3000001907
1645775028,2214,7.3000001907,7.3000001907
1645775029,2215,7.4000000954,7.4000000954
1645775030,2216,7.4000000954,7.4000000954
1645775031,2217,6.8000001907,6.8000001907
1645775032,2218,6.8000001907,6.8000001907
1645775033,2219,6.8000001907,6.8000001907
1645775034,2220,7.0999999046,7.0999999046
1645775035,2221,7.0999999046,7.0999999046
1645775036,2222,7.0999999046,7.0999999046
1645775037,2223,7.4000000954,7.4000000954
1645775038,2224,7.4000000954,7.4000000954
1645775039,2225,6.6999998093,6.6999998093
1645775040,2226,6.6999998093,6.6999998093
1645775041,2227,6.6999998093,6.6999998093
1645775042,2228,6.6999998093,6.6999998093
1645775043,2229,6.9000000954,6.9000000954
1645775044,2230,6.9000000954,6.9000000954
1645775045,2231,6.5,6.5
1645775046,2232,6.5,6.5
1645775047,2233,6.5,6.5
1645775048,2234,6.9000000954,6.9000000954
1645775049,2235,6.9000000954,6.9000000954
1645775050,2236,6.9000000954,6.9000000954
1645775051,2237,6.5,6.5
1645775052,2238,6.5,6.5
1645775053,2239,7.0999999046,7.0999999046
1645775054,2240,7.0999999046,7.0999999046
1645775055,2241,7.0999999046,7.0999999046
1645775056,2242,7.0999999046,7.0999999046
1645775057,2243,7.5,7.5
1645775058,2244,7.5,7.5
1645775059,2245,7.5,7.5
1645775060,2246,6.8000001907,6.8000001907
1645775061,2247,6.8000001907,6.8000001907
1645775062,2248,6.8000001907,6.8000001907
1645775063,2249,7.6999998093,7.6999998093
1645775064,2250,7.6999998093,7.6999998093
1645775065,2251,7.6999998093,7.6999998093
1645775066,2252,7.0999999046,7.0999999046
1645775067,2253,7.0999999046,7.0999999046
1645775068,2254,7.0999999046,7.0999999046
1645775069,2255,6.5999999046,6.5999999046
1645775070,2256,6.5999999046,6.5999999046
1645775071,2257,6.8000001907,6.8000001907
1645775072,2258,6.8000001907,6.8000001907
1645775073,2259,7.1999998093,7.1999998093
1645775074,2260,7.1999998093,7.1999998093
1645775075,2261,7.1999998093,7.1999998093
1645775076,2262,7.1999998093,7.1999998093
1645775077,2263,7.0999999046,7.0999999046
1645775078,2264,7.0999999046,7.0999999046
1645775079,2265,7.0999999046,7.0999999046
1645775080,2266,6.0999999046,6.0999999046
1645775081,2267,6.0999999046,6.0999999046
1645775082,2268,6.0999999046,6.0999999046
1645775083,2269,7.0999999046,7.0999999046
1645775084,2270,7.0999999046,7.0999999046
1645775085,2271,7.0999999046,7.0999999046
1645775086,2272,7.4000000954,7.4000000954
1645775087,2273,7.4000000954,7.4000000954
1645775088,2274,7.4000000954,7.4000000954
1645775089,2275,5.5,5.5
1645775090,2276,5.5,5.5
1645775091,2277,5.5,5.5
1645775092,2278,7,7
1645775093,2279,7,7
1645775094,2280,7.4000000954,7.4000000954
1645775095,2281,7.4000000954,7.4000000954
1645775096,2282,7.4000000954,7.4000000954
1645775097,2283,7,7
1645775098,2284,7,7
1645775099,2285,7,7
1645775100,2286,7.0999999046,7.0999999046
1645775101,2287,7.0999999046,7.0999999046
1645775102,2288,7.0999999046,7.0999999046
1645775103,2289,6.9000000954,6.9000000954
1645775104,2290,6.9000000954,6.9000000954
1645775105,2291,6.9000000954,6.9000000954
1645775106,2292,6.9000000954,6.9000000954
1645775107,2293,6.9000000954,6.9000000954
1645775108,2294,6.9000000954,6.9000000954
1645775109,2295,7.4000000954,7.4000000954
1645775110,2296,7.4000000954,7.4000000954
1645775111,2297,7.4000000954,7.4000000954
1645775112,2298,7.0999999046,7.0999999046
1645775113,2299,7.5999999046,7.5999999046
1645775114,2300,7.5999999046,7.5999999046
1645775115,2301,7.5999999046,7.5999999046
1645775116,2302,7.1999998093,7.1999998093
1645775117,2303,7.1999998093,7.1999998093
1645775118,2304,7.1999998093,7.1999998093
1645775119,2305,7.1999998093,7.1999998093
1645775120,2306,6.9000000954,6.9000000954
1645775121,2307,6.9000000954,6.9000000954
1645775122,2308,6.5,6.5
1645775123,2309,6.5,6.5
1645775124,2310,6.5,6.5
1645775125,2311,6.5,6.5
1645775126,2312,6.9000000954,6.9000000954
1645775127,2313,6.9000000954,6.9000000954
1645775128,2314,6.9000000954,6.9000000954
1645775129,2315,7.3000001907,7.3000001907
1645775130,2316,7.3000001907,7.3000001907
1645775131,2317,6.6999998093,6.6999998093
1645775132,2318,6.6999998093,6.6999998093
1645775133,2319,7.0999999046,7.0999999046
1645775134,2320,7.0999999046,7.0999999046
1645775135,2321,7.0999999046,7.0999999046
1645775136,2322,6.9000000954,6.9000000954
1645775137,2323,6.9000000954,6.9000000954
1645775138,2324,6.9000000954,6.9000000954
1645775139,2325,6.9000000954,6.9000000954
1645775140,2326,7.5999999046,7.5999999046
1645775141,2327,7.5999999046,7.5999999046
1645775142,2328,7.5999999046,7.5999999046
1645775143,2329,6.8000001907,6.8000001907
1645775144,2330,6.8000001907,6.8000001907
1645775145,2331,6.8000001907,6.8000001907
1645775146,2332,6.5999999046,6.5999999046
1645775147,2333,6.5999999046,6.5999999046
1645775148,2334,7.0999999046,7.0999999046
1645775149,2335,7.0999999046,7.0999999046
1645775150,2336,7.0999999046,7.0999999046
1645775151,2337,7.0999999046,7.0999999046
1645775152,2338,6.8000001907,6.8000001907
1645775153,2339,6.5999999046,6.5999999046
1645775154,2340,6.5999999046,6.5999999046
1645775155,2341,6.5999999046,6.5999999046
1645775156,2342,7.5,7.5
1645775157,2343,7.5,7.5
1645775158,2344,7.5,7.5
1645775159,2345,6.6999998093,6.6999998093
1645775160,2346,6.6999998093,6.6999998093
1645775161,2347,6.6999998093,6.6999998093
1645775162,2348,5.4000000954,5.4000000954
1645775163,2349,5.4000000954,5.4000000954
1645775164,2350,5.4000000954,5.4000000954
1645775165,2351,5.4000000954,5.4000000954
1645775166,2352,6.1999998093,6.1999998093
1645775167,2353,6.1999998093,6.1999998093
1645775168,2354,6.9000000954,6.9000000954
1645775169,2355,6.9000000954,6.9000000954
1645775170,2356,6.9000000954,6.9000000954
1645775171,2357,7.4000000954,7.4000000954
1645775172,2358,7.4000000954,7.4000000954
1645775173,2359,7.4000000954,7.4000000954
1645775174,2360,7.3000001907,7.3000001907
1645775175,2361,7.3000001907,7.3000001907
1645775176,2362,7.3000001907,7.3000001907
1645775177,2363,6.4000000954,6.4000000954
1645775178,2364,6.4000000954,6.4000000954
1645775179,2365,7.1999998093,7.1999998093
1645775180,2366,7.1999998093,7.1999998093
1645775181,2367,7.1999998093,7.1999998093
1645775182,2368,7.1999998093,7.1999998093
1645775183,2369,7.8000001907,7.8000001907
1645775184,2370,7.8000001907,7.8000001907
1645775185,2371,7.8000001907,7.8000001907
1645775186,2372,7.3000001907,7.3000001907
1645775187,2373,7.3000001907,7.3000001907
1645775188,2374,7.3000001907,7.3000001907
1645775189,2375,6.6999998093,6.6999998093
1645775190,2376,6.6999998093,6.6999998093
1645775191,2377,7,7
1645775192,2378,7,7
1645775193,2379,7,7
1645775194,2380,7.4000000954,7.4000000954
1645775195,2381,7.4000000954,7.4000000954
1645775196,2382,7.4000000954,7.4000000954
1645775197,2383,7.1999998093,7.1999998093
1645775198,2384,7.1999998093,7.1999998093
1645775199,2385,5.5999999046,5.5999999046
1645775200,2386,5.5999999046,5.5999999046
1645775201,2387,5.5999999046,5.5999999046
1645775202,2388,5.5999999046,5.5999999046
1645775203,2389,7.9000000954,7.9000000954
1645775204,2390,7.9000000954,7.9000000954
1645775205,2391,7,7
1645775206,2392,7,7
1645775207,2393,7,7
1645775208,2394,7,7
1645775209,2395,7,7
1645775210,2396,7,7
1645775211,2397,7,7
1645775212,2398,6.8000001907,6.8000001907
1645775213,2399,6.8000001907,6.8000001907
1645775214,2400,5.9000000954,5.9000000954
1645775215,2401,5.9000000954,5.9000000954
1645775216,2402,5.9000000954,5.9000000954
1645775217,2403,7.1999998093,7.1999998093
1645775218,2404,7.1999998093,7.1999998093
1645775219,2405,7.1999998093,7.1999998093
1645775220,2406,6.5999999046,6.5999999046
1645775221,2407,6.5999999046,6.5999999046
1645775222,2408,7,7
1645775223,2409,7,7
1645775224,2410,7,7
1645775225,2411,7,7
1645775226,2412,7.0999999046,7.0999999046
1645775227,2413,7.0999999046,7.0999999046
1645775228,2414,7.0999999046,7.0999999046
1645775229,2415,7.1999998093,7.1999998093
1645775230,2416,7.1999998093,7.1999998093
1645775231,2417,6.9000000954,6.9000000954
1645775232,2418,6.9000000954,6.9000000954
1645775233,2419,5.8000001907,5.8000001907
1645775234,2420,5.8000001907,5.8000001907
1645775235,2421,5.8000001907,5.8000001907
1645775236,2422,6.5999999046,6.5999999046
1645775237,2423,6.5999999046,6.5999999046
1645775238,2424,6.5999999046,6.5999999046
1645775239,2425,6.5999999046,6.5999999046
1645775240,2426,7,7
1645775241,2427,7,7
1645775242,2428,7,7
1645775243,2429,6.5,6.5
1645775244,2430,6.5,6.5
1645775245,2431,6.5,6.5
1645775246,2432,6.5,6.5
1645775247,2433,6.5,6.5
1645775248,2434,6.5,6.5
1645775249,2435,7,7
1645775250,2436,7,7
1645775251,2437,6.5,6.5
1645775252,2438,6.5,6.5
1645775253,2439,6.5,6.5
1645775254,2440,7.3000001907,7.3000001907
1645775255,2441,7.3000001907,7.3000001907
1645775256,2442,7.3000001907,7.3000001907
1645775257,2443,5.6999998093,5.6999998093
1645775258,2444,5.6999998093,5.6999998093
1645775259,2445,7.0999999046,7.0999999046
1645775260,2446,7.0999999046,7.0999999046
1645775261,2447,7.0999999046,7.0999999046
1645775262,2448,6.5,6.5
1645775263,2449,6.5,6.5
1645775264,2450,6.5,6.5
1645775265,2451,6.5,6.5
1645775266,2452,6.1999998093,6.1999998093
1645775267,2453,6.1999998093,6.1999998093
1645775268,2454,6.1999998093,6.1999998093
1645775269,2455,5.5999999046,5.5999999046
1645775270,2456,5.5999999046,5.5999999046
1645775271,2457,5.5999999046,5.5999999046
1645775272,2458,5.6999998093,5.6999998093
1645775273,2459,5.6999998093,5.6999998093
1645775274,2460,5.6999998093,5.6999998093
1645775275,2461,5.6999998093,5.6999998093
1645775276,2462,7,7
1645775277,2463,7,7
1645775278,2464,7,7
1645775279,2465,7,7
1645775280,2466,7.4000000954,7.4000000954
1645775281,2467,7.4000000954,7.4000000954
1645775282,2468,7.4000000954,7.4000000954
1645775283,2469,7,7
1645775284,2470,7,7
1645775285,2471,5.6999998093,5.6999998093
1645775286,2472,5.6999998093,5.6999998093
1645775287,2473,5.6999998093,5.6999998093
1645775288,2474,5.6999998093,5.6999998093
1645775289,2475,6.9000000954,6.9000000954
1645775290,2476,6.9000000954,6.9000000954
1645775291,2477,6.9000000954,6.9000000954
1645775292,2478,7.5999999046,7.5999999046
1645775293,2479,7.5999999046,7.5999999046
1645775294,2480,7.5999999046,7.5999999046
1645775295,2481,6.8000001907,6.8000001907
1645775296,2482,5.8000001907,5.8000001907
1645775297,2483,5.8000001907,5.8000001907
1645775298,2484,5.8000001907,5.8000001907
1645775299,2485,7.6999998093,7.6999998093
1645775300,2486,7.6999998093,7.6999998093
1645775301,2487,7.6999998093,7.6999998093
1645775302,2488,7.6999998093,7.6999998093
1645775303,2489,5.8000001907,5.8000001907
1645775304,2490,5.8000001907,5.8000001907
1645775305,2491,5.8000001907,5.8000001907
1645775306,2492,7.0999999046,7.0999999046
1645775307,2493,7.0999999046,7.0999999046
1645775308,2494,5.1999998093,5.1999998093
1645775309,2495,5.1999998093,5.1999998093
1645775310,2496,5.1999998093,5.1999998093
1645775311,2497,5.1999998093,5.1999998093
1645775312,2498,6.6999998093,6.6999998093
1645775313,2499,6.6999998093,6.6999998093
1645775314,2500,6.6999998093,6.6999998093
1645775315,2501,5.6999998093,5.6999998093
1645775316,2502,5.6999998093,5.6999998093
1645775317,2503,6.0999999046,6.0999999046
1645775318,2504,6.0999999046,6.0999999046
1645775319,2505,6.0999999046,6.0999999046
1645775320,2506,5.5,5.5
1645775321,2507,5.5,5.5
1645775322,2508,5.5,5.5
1645775323,2509,6.5,6.5
1645775324,2510,6.5,6.5
1645775325,2511,6.8000001907,6.8000001907
1645775326,2512,6.8000001907,6.8000001907
1645775327,2513,6.8000001907,6.8000001907
1645775328,2514,6.8000001907,6.8000001907
1645775329,2515,5.4000000954,5.4000000954
1645775330,2516,5.4000000954,5.4000000954
1645775331,2517,5.4000000954,5.4000000954
1645775332,2518,6.5999999046,6.5999999046
1645775333,2519,6.5999999046,6.5999999046
1645775334,2520,6.5999999046,6.5999999046
1645775335,2521,6.4000000954,6.4000000954
1645775336,2522,6.4000000954,6.4000000954
1645775337,2523,5.6999998093,5.6999998093
1645775338,2524,5.6999998093,5.6999998093
1645775339,2525,5.6999998093,5.6999998093
1645775340,2526,7.1999998093,7.1999998093
1645775341,2527,7.1999998093,7.1999998093
1645775342,2528,7.3000001907,7.3000001907
1645775343,2529,7.3000001907,7.3000001907
1645775344,2530,7.3000001907,7.3000001907
1645775345,2531,7.3000001907,7.3000001907
1645775346,2532,6.3000001907,6.3000001907
1645775347,2533,6.3000001907,6.3000001907
1645775348,2534,6.3000001907,6.3000001907
1645775349,2535,5.4000000954,5.4000000954
1645775350,2536,5.4000000954,5.4000000954
1645775351,2537,5.4000000954,5.4000000954
1645775352,2538,7.4000000954,7.4000000954
1645775353,2539,7.4000000954,7.4000000954
1645775354,2540,7.4000000954,7.4000000954
1645775355,2541,5.6999998093,5.6999998093
1645775356,2542,5.6999998093,5.6999998093
1645775357,2543,5.6999998093,5.6999998093
1645775358,2544,7.1999998093,7.1999998093
1645775359,2545,7.1999998093,7.1999998093
1645775360,2546,5.4000000954,5.4000000954
1645775361,2547,5.4000000954,5.4000000954
1645775362,2548,5.4000000954,5.4000000954
1645775363,2549,6.6999998093,6.6999998093
1645775364,2550,6.6999998093,6.6999998093
1645775365,2551,6.6999998093,6.6999998093
1645775366,2552,7.3000001907,7.3000001907
1645775367,2553,7.3000001907,7.3000001907
1645775368,2554,7.3000001907,7.3000001907
1645775369,2555,5.9000000954,5.9000000954
1645775370,2556,5.9000000954,5.9000000954
1645775371,2557,5.9000000954,5.9000000954
1645775372,2558,6.1999998093,6.1999998093
1645775373,2559,6.1999998093,6.1999998093
1645775374,2560,6.1999998093,6.1999998093
1645775375,2561,6.5999999046,6.5999999046
1645775376,2562,6.5999999046,6.5999999046
1645775377,2563,6.5999999046,6.5999999046
1645775378,2564,5.6999998093,5.6999998093
1645775379,2565,5.6999998093,5.6999998093
1645775380,2566,5.6999998093,5.6999998093
1645775381,2567,5.6999998093,5.6999998093
1645775382,2568,7,7
1645775383,2569,7,7
1645775384,2570,7,7
1645775385,2571,7,7
1645775386,2572,7.4000000954,7.4000000954
1645775387,2573,7.4000000954,7.4000000954
1645775388,2574,7.4000000954,7.4000000954
1645775389,2575,5.6999998093,5.6999998093
1645775390,2576,5.6999998093,5.6999998093
1645775391,2577,5.6999998093,5.6999998093
1645775392,2578,7.3000001907,7.3000001907
1645775393,2579,7.3000001907,7.3000001907
1645775394,2580,6.8000001907,6.8000001907
1645775395,2581,6.8000001907,6.8000001907
1645775396,2582,6.8000001907,6.8000001907
1645775397,2583,5.5,5.5
1645775398,2584,5.5,5.5
1645775399,2585,5.5999999046,5.5999999046
1645775400,2586,5.5999999046,5.5999999046
1645775401,2587,5.5999999046,5.5999999046
1645775402,2588,5.5999999046,5.5999999046
1645775403,2589,5.3000001907,5.3000001907
1645775404,2590,5.3000001907,5.3000001907
1645775405,2591,5.3000001907,5.3000001907
1645775406,2592,7.6999998093,7.6999998093
1645775407,2593,7.6999998093,7.6999998093
1645775408,2594,7.6999998093,7.6999998093
1645775409,2595,6.1999998093,6.1999998093
1645775410,2596,6.1999998093,6.1999998093
1645775411,2597,6.1999998093,6.1999998093
1645775412,2598,5.5999999046,5.5999999046
1645775413,2599,5.5999999046,5.5999999046
1645775414,2600,5.5999999046,5.5999999046
1645775415,2601,6.8000001907,6.8000001907
1645775416,2602,6.8000001907,6.8000001907
1645775417,2603,6.6999998093,6.6999998093
1645775418,2604,6.6999998093,6.6999998093
1645775419,2605,7.1999998093,7.1999998093
1645775420,2606,7.1999998093,7.1999998093
1645775421,2607,7.1999998093,7.1999998093
1645775422,2608,6.6999998093,6.6999998093
1645775423,2609,6.6999998093,6.6999998093
1645775424,2610,6.6999998093,6.6999998093
1645775425,2611,5.6999998093,5.6999998093
1645775426,2612,5.6999998093,5.6999998093
1645775427,2613,5.6999998093,5.6999998093
1645775428,2614,5.8000001907,5.8000001907
1645775429,2615,5.8000001907,5.8000001907
1645775430,2616,5.8000001907,5.8000001907
1645775431,2617,6.9000000954,6.9000000954
1645775432,2618,6.9000000954,6.9000000954
1645775433,2619,6.9000000954,6.9000000954
1645775434,2620,6.9000000954,6.9000000954
1645775435,2621,5.3000001907,5.3000001907
1645775436,2622,5.3000001907,5.3000001907
1645775437,2623,5.3000001907,5.3000001907
1645775438,2624,6.6999998093,6.6999998093
1645775439,2625,6.6999998093,6.6999998093
1645775440,2626,6.8000001907,6.8000001907
1645775441,2627,6.8000001907,6.8000001907
1645775442,2628,6.8000001907,6.8000001907
1645775443,2629,7.4000000954,7.4000000954
1645775444,2630,7.4000000954,7.4000000954
1645775445,2631,7.1999998093,7.1999998093
1645775446,2632,7.1999998093,7.1999998093
1645775447,2633,7.1999998093,7.1999998093
1645775448,2634,7.1999998093,7.1999998093
1645775449,2635,5.6999998093,5.6999998093
1645775450,2636,5.6999998093,5.6999998093
1645775451,2637,5.6999998093,5.6999998093
1645775452,2638,6.0999999046,6.0999999046
1645775453,2639,6.0999999046,6.0999999046
1645775454,2640,6.0999999046,6.0999999046
1645775455,2641,7.5,7.5
1645775456,2642,7.5,7.5
1645775457,2643,7.5,7.5
1645775458,2644,7.4000000954,7.4000000954
1645775459,2645,6.6999998093,6.6999998093
1645775460,2646,6.6999998093,6.6999998093
1645775461,2647,6.6999998093,6.6999998093
1645775462,2648,6.6999998093,6.6999998093
1645775463,2649,5.4000000954,5.4000000954
