Timestamp,Time,Total_energy,192.168.5.101,192.168.5.102,192.168.5.103,192.168.5.104,192.168.5.105
1645955516,1119,25.2999997138,5.1999998093,5.0999999046,4.3000001907,5.5999999046,5.0999999046
1645955517,1120,25.2999997138,5.1999998093,5.0999999046,4.3000001907,5.5999999046,5.0999999046
1645955518,1121,25.2999997138,5.1999998093,5.0999999046,4.3000001907,5.5999999046,5.0999999046
1645955519,1122,26.7999997139,5.6999998093,5.5,4.5,5.5,5.5999999046
1645955520,1123,26.7999997139,5.6999998093,5.5,4.5,5.5,5.5999999046
1645955521,1124,26.7999997139,5.6999998093,5.5,4.5,5.5,5.5999999046
1645955522,1125,28.1999998091,7.0999999046,5.3000001907,4.5999999046,5.5999999046,5.5999999046
1645955523,1126,29.1999998091,7.0999999046,5.3000001907,4.5999999046,5.5999999046,6.5999999046
1645955524,1127,29.1999998091,7.0999999046,5.3000001907,4.5999999046,5.5999999046,6.5999999046
1645955525,1128,24.5999999045,5.0999999046,5.5999999046,4.3000001907,4.5,5.0999999046
1645955526,1129,24.5999999045,5.0999999046,5.5999999046,4.3000001907,4.5,5.0999999046
1645955527,1130,26.9999995232,7.4000000954,5.1999998093,4.5999999046,4.5999999046,5.1999998093
1645955528,1131,26.9999995232,7.4000000954,5.1999998093,4.5999999046,4.5999999046,5.1999998093
1645955529,1132,26.9999995232,7.4000000954,5.1999998093,4.5999999046,4.5999999046,5.1999998093
1645955530,1133,26.9999995232,7.4000000954,5.1999998093,4.5999999046,4.5999999046,5.1999998093
1645955531,1134,26.3000001907,6,5.5999999046,4.9000000954,4.8000001907,5
1645955532,1135,26.3000001907,6,5.5999999046,4.9000000954,4.8000001907,5
1645955533,1136,28.1999998091,7.0999999046,5.5999999046,5.8000001907,4.0999999046,5.5999999046
1645955534,1137,28.1999998091,7.0999999046,5.5999999046,5.8000001907,4.0999999046,5.5999999046
1645955535,1138,28.1999998091,7.0999999046,5.5999999046,5.8000001907,4.0999999046,5.5999999046
1645955536,1139,26.1999993325,6.1999998093,5.5999999046,4.1999998093,4.5,5.6999998093
1645955537,1140,26.1999993325,6.1999998093,5.5999999046,4.1999998093,4.5,5.6999998093
1645955538,1141,26.1999993325,6.1999998093,5.5999999046,4.1999998093,4.5,5.6999998093
1645955539,1142,27.8999996184,7.0999999046,5.5999999046,5.0999999046,5.5,4.5999999046
1645955540,1143,27.8999996184,7.0999999046,5.5999999046,5.0999999046,5.5,4.5999999046
1645955541,1144,27.8999996184,7.0999999046,5.5999999046,5.0999999046,5.5,4.5999999046
1645955542,1145,27.9999999999,6.5999999046,5.5,5.8000001907,5.5,4.5999999046
1645955543,1146,27.9999999999,6.5999999046,5.5,5.8000001907,4.5,5.5999999046
1645955544,1147,27.9999999999,6.5999999046,5.5,5.8000001907,4.5,5.5999999046
1645955545,1148,27.9999995232,7,5.5999999046,6.1999998093,4.6999998093,4.5
1645955546,1149,27.9999995232,7,5.5999999046,6.1999998093,4.6999998093,4.5
1645955547,1150,27.9999995232,7,5.5999999046,6.1999998093,4.6999998093,4.5
1645955548,1151,28.1999998094,6.4000000954,5.5,4.9000000954,5.6999998093,5.6999998093
1645955549,1152,28.1999998094,6.4000000954,5.5,4.9000000954,5.6999998093,5.6999998093
1645955550,1153,26.6999998092,6.5,5.8000001907,5.0999999046,4.5999999046,4.6999998093
1645955551,1154,26.6999998092,6.5,5.8000001907,5.0999999046,4.5999999046,4.6999998093
1645955552,1155,26.6999998092,6.5,5.8000001907,5.0999999046,4.5999999046,4.6999998093
1645955553,1156,28.4999995232,6.1999998093,5.5999999046,5.5999999046,5.4000000954,5.6999998093
1645955554,1157,28.4999995232,6.1999998093,5.5999999046,5.5999999046,5.4000000954,5.6999998093
1645955555,1158,28.6999998093,6.4000000954,5.5999999046,5.5999999046,5.4000000954,5.6999998093
1645955556,1159,27.3999996186,6.4000000954,5.6999998093,5.1999998093,4.5,5.5999999046
1645955557,1160,27.3999996186,6.4000000954,5.6999998093,5.1999998093,4.5,5.5999999046
1645955558,1161,27.3999996186,6.4000000954,5.6999998093,5.1999998093,4.5,5.5999999046
1645955559,1162,27.8000001908,6.9000000954,5.4000000954,5.5999999046,4.5,5.4000000954
1645955560,1163,27.8000001908,6.9000000954,5.4000000954,5.5999999046,4.5,5.4000000954
1645955561,1164,27.8000001908,6.9000000954,5.4000000954,5.5999999046,4.5,5.4000000954
1645955562,1165,25.7000002861,6.3000001907,5.5,4.1999998093,4.3000001907,5.4000000954
1645955563,1166,25.7000002861,6.3000001907,5.5,4.1999998093,4.3000001907,5.4000000954
1645955564,1167,25.7000002861,6.3000001907,5.5,4.1999998093,4.3000001907,5.4000000954
1645955565,1168,26.5999999046,6.5,5.5999999046,4.0999999046,5.5,4.9000000954
1645955566,1169,26.5999999046,6.5,5.5999999046,4.0999999046,5.5,4.9000000954
1645955567,1170,26.5999999046,6.5,5.5999999046,4.0999999046,5.5,4.9000000954
1645955568,1171,28.2999997138,7.0999999046,5.5999999046,5.5,4.5,5.5999999046
1645955569,1172,28.2999997138,7.0999999046,5.5999999046,5.5,4.5,5.5999999046
1645955570,1173,28.2999997138,7.0999999046,5.5999999046,5.5,4.5,5.5999999046
1645955571,1174,28.5999999046,7.1999998093,5.6999998093,4.8000001907,5.3000001907,5.5999999046
1645955572,1175,28.5999999046,7.1999998093,5.6999998093,4.8000001907,5.3000001907,5.5999999046
1645955573,1176,27.5,6.9000000954,5.5999999046,5.4000000954,4.5,5.0999999046
1645955574,1177,27.5,6.9000000954,5.5999999046,5.4000000954,4.5,5.0999999046
1645955575,1178,27.5,6.9000000954,5.5999999046,5.4000000954,4.5,5.0999999046
1645955576,1179,27.4999995231,5.1999998093,5.5,5.5999999046,5.5999999046,5.5999999046
1645955577,1180,27.4999995231,5.1999998093,5.5,5.5999999046,5.5999999046,5.5999999046
1645955578,1181,27.4999995231,5.1999998093,5.5,5.5999999046,5.5999999046,5.5999999046
1645955579,1182,27.7999997139,7.1999998093,5.3000001907,5.5999999046,4.5,5.1999998093
1645955580,1183,27.7999997139,7.1999998093,5.3000001907,5.5999999046,4.5,5.1999998093
1645955581,1184,27.7999997139,7.1999998093,5.3000001907,5.5999999046,4.5,5.1999998093
1645955582,1185,27.7999997138,7.1999998093,5.5999999046,5.5999999046,4.5999999046,4.8000001907
1645955583,1186,27.7999997138,7.1999998093,5.5999999046,5.5999999046,4.5999999046,4.8000001907
1645955584,1187,27.7999997138,7.1999998093,5.5999999046,5.5999999046,4.5999999046,4.8000001907
1645955585,1188,27.6999998092,6.5999999046,5.5,5.5999999046,4.3000001907,5.6999998093
1645955586,1189,27.6999998092,6.5999999046,5.5,5.5999999046,4.3000001907,5.6999998093
1645955587,1190,27.6999998092,6.5999999046,5.5,5.5999999046,4.3000001907,5.6999998093
1645955588,1191,28.3000001907,7.4000000954,5.5999999046,5.5999999046,5.4000000954,4.3000001907
1645955589,1192,28.3000001907,7.4000000954,5.5999999046,5.5999999046,5.4000000954,4.3000001907
1645955590,1193,28.3000001907,7.4000000954,5.5999999046,5.5999999046,5.4000000954,4.3000001907
1645955591,1194,27.7999997139,7.0999999046,5.5999999046,5.4000000954,4.5,5.1999998093
1645955592,1195,27.7999997139,7.0999999046,5.5999999046,5.4000000954,4.5,5.1999998093
1645955593,1196,27.7999997139,7.0999999046,5.5999999046,5.4000000954,4.5,5.1999998093
1645955594,1197,28.9000000953,6.9000000954,5.5,5.5999999046,5.3000001907,5.5999999046
1645955595,1198,28.9000000953,6.9000000954,5.5,5.5999999046,5.3000001907,5.5999999046
1645955596,1199,27.6999998093,6.9000000954,5.5,5.1999998093,5.5999999046,4.5
1645955597,1200,27.6999998093,6.9000000954,5.5,5.1999998093,5.5999999046,4.5
1645955598,1201,27.6999998093,6.9000000954,5.5,5.1999998093,5.5999999046,4.5
1645955599,1202,27.9999995231,7.0999999046,5.5999999046,5.1999998093,5.5999999046,4.5
1645955600,1203,26.7999997138,7.0999999046,5.5999999046,5.5999999046,4.1999998093,4.3000001907
1645955601,1204,26.7999997138,7.0999999046,5.5999999046,5.5999999046,4.1999998093,4.3000001907
1645955602,1205,27.6999998092,6.4000000954,5.5999999046,5.0999999046,5.5,5.0999999046
1645955603,1206,27.6999998092,6.4000000954,5.5999999046,5.0999999046,5.5,5.0999999046
1645955604,1207,27.6999998092,6.4000000954,5.5999999046,5.0999999046,5.5,5.0999999046
1645955605,1208,27.4999999999,6.8000001907,5.4000000954,5.5999999046,4.5999999046,5.0999999046
1645955606,1209,27.4999999999,6.8000001907,5.4000000954,5.5999999046,4.5999999046,5.0999999046
1645955607,1210,27.9000000954,6.8000001907,5.4000000954,5.5,4.5,5.6999998093
1645955608,1211,27.9000000954,6.8000001907,5.4000000954,5.5,4.5,5.6999998093
1645955609,1212,27.9000000954,6.8000001907,5.4000000954,5.5,4.5,5.6999998093
1645955610,1213,27.9000000954,6.8000001907,5.4000000954,5.5,4.5,5.6999998093
1645955611,1214,27.1999998093,7.4000000954,5.5999999046,5.5,4.5,4.1999998093
1645955612,1215,27.1999998093,7.4000000954,5.5999999046,5.5,4.5,4.1999998093
1645955613,1216,27.1999998093,7.4000000954,5.5999999046,5.5,4.5,4.1999998093
1645955614,1217,25.4999999999,6,5.0999999046,4.3000001907,4.5,5.5999999046
1645955615,1218,26.9999999999,7.5,5.0999999046,4.3000001907,4.5,5.5999999046
1645955616,1219,26.9999999999,7.5,5.0999999046,4.3000001907,4.5,5.5999999046
1645955617,1220,27.200000286,7.5,5.3000001907,4.3000001907,4.5,5.5999999046
1645955618,1221,27.200000286,7.5,5.3000001907,4.3000001907,4.5,5.5999999046
1645955619,1222,25.4000000954,6.4000000954,4.6999998093,5.5,4.5,4.3000001907
1645955620,1223,25.4000000954,6.4000000954,4.6999998093,5.5,4.5,4.3000001907
1645955621,1224,25.4000000954,6.4000000954,4.6999998093,5.5,4.5,4.3000001907
1645955622,1225,27.9000000953,7,6.5,5.5999999046,4.5,4.3000001907
1645955623,1226,29,7,6.5,5.5999999046,5.5,4.4000000954
1645955624,1227,29,7,6.5,5.5999999046,5.5,4.4000000954
1645955625,1228,29.5999994277,7.0999999046,5.6999998093,5.5999999046,5.5999999046,5.5999999046
1645955626,1229,29.5999994277,7.0999999046,5.6999998093,5.5999999046,5.5999999046,5.5999999046
1645955627,1230,29.5999994277,7.0999999046,5.6999998093,5.5999999046,5.5999999046,5.5999999046
1645955628,1231,27.7999997139,5.8000001907,6.1999998093,5.6999998093,4.5,5.5999999046
1645955629,1232,27.7999997139,5.8000001907,6.1999998093,5.6999998093,4.5,5.5999999046
1645955630,1233,27.7999997139,5.8000001907,6.1999998093,5.6999998093,4.5,5.5999999046
1645955631,1234,27,7.1999998093,5.6999998093,5.3000001907,4.5,4.3000001907
1645955632,1235,27,7.1999998093,5.6999998093,5.3000001907,4.5,4.3000001907
1645955633,1236,28.1999998092,7.0999999046,5.0999999046,5.5999999046,5,5.4000000954
1645955634,1237,28.1999998092,7.0999999046,5.0999999046,5.5999999046,5,5.4000000954
1645955635,1238,28.4000000953,7.3000001907,5.0999999046,5.5999999046,5,5.4000000954
1645955636,1239,28.7999997138,7.3000001907,5.5999999046,5.5999999046,4.6999998093,5.5999999046
1645955637,1240,28.7999997138,7.3000001907,5.5999999046,5.5999999046,4.6999998093,5.5999999046
1645955638,1241,27.5999999046,6.3000001907,5.4000000954,5.5999999046,4.6999998093,5.5999999046
1645955639,1242,27.5999999046,6.3000001907,5.4000000954,5.5999999046,4.6999998093,5.5999999046
1645955640,1243,26.5000004768,6.3000001907,5.4000000954,5.3000001907,4.4000000954,5.0999999046
1645955641,1244,26.8000001907,7.0999999046,4.9000000954,5.3000001907,4.4000000954,5.0999999046
1645955642,1245,28,7.0999999046,4.9000000954,5.3000001907,5.5,5.1999998093
1645955643,1246,28,7.0999999046,4.9000000954,5.3000001907,5.5,5.1999998093
1645955644,1247,28.3999996185,7.0999999046,4.8000001907,5.5999999046,5.6999998093,5.1999998093
1645955645,1248,28.3999996185,7.0999999046,4.8000001907,5.5999999046,5.6999998093,5.1999998093
1645955646,1249,28.3999996185,7.0999999046,4.8000001907,5.5999999046,5.6999998093,5.1999998093
1645955647,1250,27.6999998093,7.0999999046,5.4000000954,5.5,4.5,5.1999998093
1645955648,1251,27.6999998093,7.0999999046,5.4000000954,5.5,4.5,5.1999998093
1645955649,1252,27.6999998093,7.0999999046,5.4000000954,5.5,4.5,5.1999998093
1645955650,1253,27.6999998093,7.0999999046,5.4000000954,5.5,4.5,5.1999998093
1645955651,1254,27.5,6.4000000954,5.5,4.4000000954,5.5999999046,5.5999999046
1645955652,1255,27.5,6.4000000954,5.5,4.4000000954,5.5999999046,5.5999999046
1645955653,1256,28.4999995231,7.0999999046,5.5999999046,5.0999999046,5,5.6999998093
1645955654,1257,28.4999995231,7.0999999046,5.5999999046,5.0999999046,5,5.6999998093
1645955655,1258,28.4999995231,7.0999999046,5.5999999046,5.0999999046,5,5.6999998093
1645955656,1259,27.2999997139,6.5,5.5,5,4.5999999046,5.6999998093
1645955657,1260,27.2999997139,6.5,5.5,5,4.5999999046,5.6999998093
1645955658,1261,27.6999998093,6.9000000954,5.5,5,4.5999999046,5.6999998093
1645955659,1262,27.6999998093,6.9000000954,5.5,5,4.5999999046,5.6999998093
1645955660,1263,27.8000001908,6.9000000954,5.6999998093,4.3000001907,5.4000000954,5.5
1645955661,1264,27.8000001908,6.9000000954,5.6999998093,4.3000001907,5.4000000954,5.5
1645955662,1265,27.1000003814,6.3000001907,5.5999999046,4.3000001907,5.4000000954,5.5
1645955663,1266,27.9000000952,6.3000001907,5.5999999046,5.5999999046,5.5999999046,4.8000001907
1645955664,1267,27.9000000952,6.3000001907,5.5999999046,5.5999999046,5.5999999046,4.8000001907
1645955665,1268,29.1999998091,7.5999999046,5.5999999046,5.5999999046,5.5999999046,4.8000001907
1645955666,1269,28.6999998091,7.5999999046,5.5999999046,5.5999999046,4.3000001907,5.5999999046
1645955667,1270,28.6999998091,7.5999999046,5.5999999046,5.5999999046,4.3000001907,5.5999999046
1645955668,1271,26.9999995231,5.6999998093,5.5999999046,5,5.0999999046,5.5999999046
1645955669,1272,26.9999995231,5.6999998093,5.5999999046,5,5.0999999046,5.5999999046
1645955670,1273,27.5999999046,7.0999999046,5.5,5.5999999046,4.9000000954,4.5
1645955671,1274,27.5999999046,7.0999999046,5.5,5.5999999046,4.9000000954,4.5
1645955672,1275,27.5999999046,7.0999999046,5.5,5.5999999046,4.9000000954,4.5
1645955673,1276,25.3999996185,6.5999999046,5.0999999046,4.5,4.1999998093,5
1645955674,1277,25.3999996185,6.5999999046,5.0999999046,4.5,4.1999998093,5
1645955675,1278,25.3999996185,6.5999999046,5.0999999046,4.5,4.1999998093,5
1645955676,1279,25.6999998093,6.6999998093,4.6999998093,5.5999999046,4.4000000954,4.3000001907
1645955677,1280,25.6999998093,6.6999998093,4.6999998093,5.5999999046,4.4000000954,4.3000001907
1645955678,1281,25.6999998093,6.6999998093,4.6999998093,5.5999999046,4.4000000954,4.3000001907
1645955679,1282,25.9999997616,6.6999998093,5,5.5999999046,3.7999999523,4.9000000954
1645955680,1283,25.9999997616,6.6999998093,5,5.5999999046,3.7999999523,4.9000000954
1645955681,1284,25.9999997616,6.6999998093,5,5.5999999046,3.7999999523,4.9000000954
1645955682,1285,26.1999995708,5.5999999046,5.5999999046,5.5,3.7999999523,5.6999998093
1645955683,1286,26.1999995708,5.5999999046,5.5999999046,5.5,3.7999999523,5.6999998093
1645955684,1287,26.1999995708,5.5999999046,5.5999999046,5.5,3.7999999523,5.6999998093
1645955685,1288,26.2999999523,6.5999999046,4.9000000954,5.3000001907,3.7999999523,5.6999998093
1645955686,1289,26,6.5999999046,4.9000000954,5.3000001907,3.5,5.6999998093
1645955687,1290,26,6.5999999046,4.9000000954,5.3000001907,3.5,5.6999998093
1645955688,1291,26.8999996184,7.0999999046,5.5999999046,5.5999999046,3.5999999046,5
1645955689,1292,26.8999996184,7.0999999046,5.5999999046,5.5999999046,3.5999999046,5
1645955690,1293,25.2999999523,6.5,5.0999999046,5.5999999046,3.7000000477,4.4000000954
1645955691,1294,25.2999999523,6.5,5.0999999046,5.5999999046,3.7000000477,4.4000000954
1645955692,1295,25.2999999523,6.5,5.0999999046,5.5999999046,3.7000000477,4.4000000954
1645955693,1296,25.2999999523,6.5,5.0999999046,5.5999999046,3.7000000477,4.4000000954
1645955694,1297,24.1999998093,6.6999998093,5.5999999046,4.4000000954,3.4000000954,4.0999999046
1645955695,1298,24.1999998093,6.6999998093,5.5999999046,4.4000000954,3.4000000954,4.0999999046
1645955696,1299,24.1999998093,6.6999998093,5.5999999046,4.4000000954,3.4000000954,4.0999999046
1645955697,1300,27.0999999045,7.3000001907,5.5999999046,5.0999999046,3.5,5.5999999046
1645955698,1301,27.0999999045,7.3000001907,5.5999999046,5.0999999046,3.5,5.5999999046
1645955699,1302,25.7999997138,6.5999999046,5.5999999046,5.6999998093,3.5999999046,4.3000001907
1645955700,1303,25.7999997138,6.5999999046,5.5999999046,5.6999998093,3.5999999046,4.3000001907
1645955701,1304,25.7999997138,6.5999999046,5.5999999046,5.6999998093,3.5999999046,4.3000001907
1645955702,1305,24.8999996185,6.1999998093,5.0999999046,5.6999998093,3.5999999046,4.3000001907
1645955703,1306,26.1999995708,6.1999998093,5.0999999046,5.5999999046,3.7000000477,5.5999999046
1645955704,1307,26.1999995708,6.1999998093,5.0999999046,5.5999999046,3.7000000477,5.5999999046
1645955705,1308,24.9999995232,6.1999998093,5.6999998093,5.5,3.5999999046,4
1645955706,1309,24.9999995232,6.1999998093,5.6999998093,5.5,3.5999999046,4
1645955707,1310,24.9999995232,6.1999998093,5.6999998093,5.5,3.5999999046,4
1645955708,1311,26.5999999045,6.8000001907,5.5999999046,5,3.5999999046,5.5999999046
1645955709,1312,26.5999999045,6.8000001907,5.5999999046,5,3.5999999046,5.5999999046
1645955710,1313,25.9999997616,6.1999998093,5.4000000954,5.5999999046,3.7000000477,5.0999999046
1645955711,1314,25.9999997616,6.1999998093,5.4000000954,5.5999999046,3.7000000477,5.0999999046
1645955712,1315,25.9999997616,6.1999998093,5.4000000954,5.5999999046,3.7000000477,5.0999999046
1645955713,1316,26.3999996185,6.6999998093,5,5.5,3.5999999046,5.5999999046
1645955714,1317,26.3999996185,6.6999998093,5,5.5,3.5999999046,5.5999999046
1645955715,1318,26.3999996185,6.6999998093,5,5.5,3.5999999046,5.5999999046
1645955716,1319,27.0999999047,7.4000000954,5.5,5.5,3.5,5.1999998093
1645955717,1320,27.0999999047,7.4000000954,5.5,5.5,3.5,5.1999998093
1645955718,1321,27.0999999047,7.4000000954,5.5,5.5,3.5,5.1999998093
1645955719,1322,26.1999998093,6.5,5.5,5.5,3.5,5.1999998093
1645955720,1323,24.8000001908,6.5,5.5,4.9000000954,3.5,4.4000000954
1645955721,1324,24.8000001908,6.5,5.5,4.9000000954,3.5,4.4000000954
1645955722,1325,24.8000001908,6.5,5.5,4.9000000954,3.5,4.4000000954
1645955723,1326,26.5999999046,6.5,5.5,5.5,3.5999999046,5.5
1645955724,1327,26.5999999046,6.5,5.5,5.5,3.5999999046,5.5
1645955725,1328,26.3000001907,7.4000000954,5.5999999046,4.3000001907,3.4000000954,5.5999999046
1645955726,1329,26.3000001907,7.4000000954,5.5999999046,4.3000001907,3.4000000954,5.5999999046
1645955727,1330,25,6.0999999046,5.5,4.4000000954,3.4000000954,5.5999999046
1645955728,1331,25,6.0999999046,5.5,4.4000000954,3.4000000954,5.5999999046
1645955729,1332,24.3000001908,6.0999999046,5.5,4.4000000954,3.4000000954,4.9000000954
1645955730,1333,26.1999998093,7.4000000954,4.6999998093,5,3.5,5.5999999046
1645955731,1334,26.1999998093,7.4000000954,4.6999998093,5,3.5,5.5999999046
1645955732,1335,26.1999998093,7.4000000954,4.6999998093,5,3.5,5.5999999046
1645955733,1336,26.1999998093,7.4000000954,4.6999998093,5,3.5,5.5999999046
1645955734,1337,26.6999993324,7.0999999046,5.1999998093,5.5999999046,3.5999999046,5.1999998093
1645955735,1338,26.6999993324,7.0999999046,5.1999998093,5.5999999046,3.5999999046,5.1999998093
1645955736,1339,27.0999994278,7.1999998093,5.5,5.1999998093,3.5999999046,5.5999999046
1645955737,1340,27.0999994278,7.1999998093,5.5,5.1999998093,3.5999999046,5.5999999046
1645955738,1341,27.0999994278,7.1999998093,5.5,5.1999998093,3.5999999046,5.5999999046
1645955739,1342,26.9999995231,7.0999999046,5.5,5.1999998093,3.5999999046,5.5999999046
1645955740,1343,26,7.0999999046,5.5,4.4000000954,3.4000000954,5.5999999046
1645955741,1344,26,7.0999999046,5.5,4.4000000954,3.4000000954,5.5999999046
1645955742,1345,25.8999996184,5.5999999046,5.5999999046,5.5999999046,3.5999999046,5.5
1645955743,1346,25.8999996184,5.5999999046,5.5999999046,5.5999999046,3.5999999046,5.5
1645955744,1347,25.8999996184,5.5999999046,5.5999999046,5.5999999046,3.5999999046,5.5
1645955745,1348,26,6.8000001907,5.6999998093,4.4000000954,3.5999999046,5.5
1645955746,1349,24.8000001907,6.8000001907,5.6999998093,4.4000000954,3.5999999046,4.3000001907
1645955747,1350,24.8000001907,6.8000001907,5.6999998093,4.4000000954,3.5999999046,4.3000001907
1645955748,1351,25.2000005245,7.4000000954,5.5,4.3000001907,3.7000000477,4.3000001907
1645955749,1352,25.2000005245,7.4000000954,5.5,4.3000001907,3.7000000477,4.3000001907
1645955750,1353,25.2000005245,7.4000000954,5.5,4.3000001907,3.7000000477,4.3000001907
1645955751,1354,27.3999996185,7.0999999046,5.5999999046,5.5999999046,3.4000000954,5.6999998093
1645955752,1355,27.3999996185,7.0999999046,5.5999999046,5.5999999046,3.4000000954,5.6999998093
1645955753,1356,27.3999996185,7.0999999046,5.5999999046,5.5999999046,3.4000000954,5.6999998093
1645955754,1357,27.6999998093,7.4000000954,5.5999999046,5.6999998093,3.5,5.5
1645955755,1358,27.6999998093,7.4000000954,5.5999999046,5.6999998093,3.5,5.5
1645955756,1359,27.6999998093,7.4000000954,5.5999999046,5.6999998093,3.5,5.5
1645955757,1360,28.8999996185,5.5,6.6999998093,5.5999999046,5.5,5.5999999046
1645955758,1361,28.8999996185,5.5,6.6999998093,5.5999999046,5.5,5.5999999046
1645955759,1362,29.0999994278,6.5,5.5999999046,5.5999999046,5.6999998093,5.6999998093
1645955760,1363,29.0999994278,6.5,5.5999999046,5.5999999046,5.6999998093,5.6999998093
1645955761,1364,29.0999994278,6.5,5.5999999046,5.5999999046,5.6999998093,5.6999998093
1645955762,1365,29.3999991418,7.1999998093,5.1999998093,5.5999999046,5.6999998093,5.6999998093
1645955763,1366,27.8999991418,7.1999998093,5.1999998093,5.5999999046,4.6999998093,5.1999998093
1645955764,1367,27.8999991418,7.1999998093,5.1999998093,5.5999999046,4.6999998093,5.1999998093
1645955765,1368,27.3999996185,7.3000001907,5.6999998093,4.1999998093,4.5999999046,5.5999999046
1645955766,1369,27.3999996185,7.3000001907,5.6999998093,4.1999998093,4.5999999046,5.5999999046
1645955767,1370,28.2999997138,7.0999999046,5.5,5,5.0999999046,5.5999999046
1645955768,1371,28.2999997138,7.0999999046,5.5,5,5.0999999046,5.5999999046
1645955769,1372,27.5999999046,7.0999999046,5.5,5,5.0999999046,4.9000000954
1645955770,1373,28.5999999045,7.0999999046,5.3000001907,5.5,5.0999999046,5.5999999046
1645955771,1374,28.5999999045,7.0999999046,5.3000001907,5.5,5.0999999046,5.5999999046
1645955772,1375,28.5999999045,7.0999999046,5.3000001907,5.5,5.0999999046,5.5999999046
1645955773,1376,27.7999997139,7.0999999046,5.4000000954,5.5,5.0999999046,4.6999998093
1645955774,1377,27.7999997139,7.0999999046,5.4000000954,5.5,5.0999999046,4.6999998093
1645955775,1378,27.7999997139,7.0999999046,5.4000000954,5.5,5.0999999046,4.6999998093
1645955776,1379,27.7999997139,7.0999999046,5.4000000954,5.5,5.0999999046,4.6999998093
1645955777,1380,29.5999994278,7.6999998093,5.5999999046,5.5999999046,5.6999998093,5
1645955778,1381,29.5999994278,7.6999998093,5.5999999046,5.5999999046,5.6999998093,5
1645955779,1382,26.700000286,7.5999999046,5.0999999046,4.4000000954,5.3000001907,4.3000001907
1645955780,1383,26.700000286,7.5999999046,5.0999999046,4.4000000954,5.3000001907,4.3000001907
1645955781,1384,26.700000286,7.5999999046,5.0999999046,4.4000000954,5.3000001907,4.3000001907
1645955782,1385,26.200000286,7.0999999046,5.0999999046,4.4000000954,5.3000001907,4.3000001907
1645955783,1386,28.9999999999,7.0999999046,5.5999999046,5.5,5.5,5.3000001907
1645955784,1387,28.9999999999,7.0999999046,5.5999999046,5.5,5.5,5.3000001907
1645955785,1388,25.8000001907,7.3000001907,5.4000000954,4.1999998093,4.5999999046,4.3000001907
1645955786,1389,25.8000001907,7.3000001907,5.4000000954,4.1999998093,4.5999999046,4.3000001907
1645955787,1390,27.3000001907,7.3000001907,5.1999998093,5.5999999046,4.9000000954,4.3000001907
1645955788,1391,27.3000001907,7.3000001907,5.1999998093,5.5999999046,4.9000000954,4.3000001907
1645955789,1392,27.4000000954,7.3000001907,5.1999998093,5.5999999046,4.9000000954,4.4000000954
1645955790,1393,27.4000000954,7.3000001907,5.1999998093,5.5999999046,4.9000000954,4.4000000954
1645955791,1394,29.1999998092,6.9000000954,5.5999999046,5.5,5.5999999046,5.5999999046
1645955792,1395,29.1999998092,6.9000000954,5.5999999046,5.5,5.5999999046,5.5999999046
1645955793,1396,24.6999998093,5.4000000954,5.6999998093,4.0999999046,5.1999998093,4.3000001907
1645955794,1397,24.6999998093,5.4000000954,5.6999998093,4.0999999046,5.1999998093,4.3000001907
1645955795,1398,24.6999998093,5.4000000954,5.6999998093,4.0999999046,5.1999998093,4.3000001907
1645955796,1399,24.6999998093,5.4000000954,5.6999998093,4.0999999046,5.1999998093,4.3000001907
1645955797,1400,26.6999998093,6.5,5.6999998093,4,5.5999999046,4.9000000954
1645955798,1401,26.6999998093,6.5,5.6999998093,4,5.5999999046,4.9000000954
1645955799,1402,26.6999998093,6.5,5.6999998093,4,5.5999999046,4.9000000954
1645955800,1403,27.5999999046,6.5,5.4000000954,5.5999999046,4.5,5.5999999046
1645955801,1404,27.5999999046,6.5,5.4000000954,5.5999999046,4.5,5.5999999046
1645955802,1405,29.5000000001,7.4000000954,5.5,5.5,5.6999998093,5.4000000954
1645955803,1406,29.5000000001,7.4000000954,5.5,5.5,5.6999998093,5.4000000954
1645955804,1407,29.5000000001,7.4000000954,5.5,5.5,5.6999998093,5.4000000954
1645955805,1408,29.1999998093,7.0999999046,5.5,5.5,5.6999998093,5.4000000954
1645955806,1409,27.5,7.0999999046,5.5,5,5.5,4.4000000954
1645955807,1410,27.5,7.0999999046,5.5,5,5.5,4.4000000954
1645955808,1411,27.3000001907,6.3000001907,5.5,5.5999999046,5.5,4.4000000954
1645955809,1412,28.4999999999,6.3000001907,5.5,5.5999999046,5.5,5.5999999046
1645955810,1413,28.4999999999,6.3000001907,5.5,5.5999999046,5.5,5.5999999046
1645955811,1414,28.3000001908,7.4000000954,5.5,4.4000000954,5.3000001907,5.6999998093
1645955812,1415,28.3000001908,7.4000000954,5.5,4.4000000954,5.3000001907,5.6999998093
1645955813,1416,28.3000001908,7.4000000954,5.5,4.4000000954,5.3000001907,5.6999998093
1645955814,1417,27.7999992371,7.0999999046,5.0999999046,5.6999998093,5.6999998093,4.1999998093
1645955815,1418,27.7999992371,7.0999999046,5.0999999046,5.6999998093,5.6999998093,4.1999998093
1645955816,1419,25.5999999046,6.5,4.5,5.6999998093,4.5999999046,4.3000001907
1645955817,1420,25.5999999046,6.5,4.5,5.6999998093,4.5999999046,4.3000001907
