1645001412 INTERNAL *** MONITORD_STARTED ***
1645001411 INTERNAL *** DAGMAN_STARTED 1920.0 ***
1645001415 create_dir_1000-genome_0_local SUBMIT 1921.0 local - 1
1645001416 create_dir_1000-genome_0_local EXECUTE 1921.0 local - 1
1645001418 create_dir_1000-genome_0_local JOB_TERMINATED 1921.0 local - 1
1645001420 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1645001420 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 1921.0 local - 1
1645001420 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 1921.0 local - 1
1645001425 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1645001430 stage_in_remote_local_2_0 SUBMIT 1922.0 local - 2
1645001430 stage_in_remote_local_2_0 EXECUTE 1922.0 local - 2
1645001430 stage_in_remote_local_1_0 SUBMIT 1923.0 local - 3
1645001430 stage_in_remote_local_0_0 SUBMIT 1924.0 local - 4
1645001430 stage_in_local_local_0_0 SUBMIT 1925.0 local - 5
1645001430 stage_in_local_local_2_0 SUBMIT 1926.0 local - 6
1645001432 stage_in_remote_local_2_0 JOB_TERMINATED 1922.0 local - 2
1645001435 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1645001435 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 1922.0 local - 2
1645001432 stage_in_local_local_2_0 EXECUTE 1926.0 local - 6
1645001432 stage_in_local_local_0_0 EXECUTE 1925.0 local - 5
1645001432 stage_in_remote_local_0_0 EXECUTE 1924.0 local - 4
1645001432 stage_in_remote_local_1_0 EXECUTE 1923.0 local - 3
1645001435 stage_in_remote_local_1_0 JOB_TERMINATED 1923.0 local - 3
1645001435 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1645001435 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 1923.0 local - 3
1645001435 stage_in_remote_local_0_0 JOB_TERMINATED 1924.0 local - 4
1645001435 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1645001435 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 1924.0 local - 4
1645001435 stage_in_local_local_0_0 JOB_TERMINATED 1925.0 local - 5
1645001435 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1645001435 stage_in_local_local_0_0 POST_SCRIPT_STARTED 1925.0 local - 5
1645001435 stage_in_remote_local_0_1 SUBMIT 1927.0 local - 7
1645001435 stage_in_remote_local_0_1 EXECUTE 1927.0 local - 7
1645001435 stage_in_local_local_0_1 SUBMIT 1928.0 local - 8
1645001435 stage_in_local_local_0_1 EXECUTE 1928.0 local - 8
1645001435 stage_in_local_local_2_1 SUBMIT 1929.0 local - 9
1645001435 stage_in_local_local_2_1 EXECUTE 1929.0 local - 9
1645001435 stage_in_remote_local_2_1 SUBMIT 1930.0 local - 10
1645001435 stage_in_local_local_0_2 SUBMIT 1931.0 local - 11
1645001436 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 1924.0 local - 4
1645001440 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1645001436 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 1923.0 local - 3
1645001440 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1645001436 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 1925.0 local - 5
1645001440 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1645001436 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 1922.0 local - 2
1645001440 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1645001437 stage_in_local_local_2_0 JOB_TERMINATED 1926.0 local - 6
1645001440 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1645001440 stage_in_local_local_2_0 POST_SCRIPT_STARTED 1926.0 local - 6
1645001437 stage_in_remote_local_2_1 EXECUTE 1930.0 local - 10
1645001437 stage_in_local_local_0_2 EXECUTE 1931.0 local - 11
1645001437 stage_in_remote_local_0_1 JOB_TERMINATED 1927.0 local - 7
1645001440 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 7
1645001440 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 1927.0 local - 7
1645001438 stage_in_local_local_0_1 JOB_TERMINATED 1928.0 local - 8
1645001440 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 8
1645001440 stage_in_local_local_0_1 POST_SCRIPT_STARTED 1928.0 local - 8
1645001439 stage_in_remote_local_2_1 JOB_TERMINATED 1930.0 local - 10
1645001440 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 10
1645001440 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 1930.0 local - 10
1645001439 stage_in_local_local_0_2 JOB_TERMINATED 1931.0 local - 11
1645001440 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 11
1645001440 stage_in_local_local_0_2 POST_SCRIPT_STARTED 1931.0 local - 11
1645001439 stage_in_local_local_2_1 JOB_TERMINATED 1929.0 local - 9
1645001440 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 9
1645001440 stage_in_local_local_2_1 POST_SCRIPT_STARTED 1929.0 local - 9
1645001440 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 1928.0 local - 8
1645001445 stage_in_local_local_0_1 POST_SCRIPT_SUCCESS 0 local - 8
1645001440 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 1930.0 local - 10
1645001445 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 10
1645001440 stage_in_local_local_0_2 POST_SCRIPT_TERMINATED 1931.0 local - 11
1645001445 stage_in_local_local_0_2 POST_SCRIPT_SUCCESS 0 local - 11
1645001440 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 1927.0 local - 7
1645001445 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 7
1645001440 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 1926.0 local - 6
1645001445 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 6
1645001440 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 1929.0 local - 9
1645001445 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 9
1645001450 individuals_ID0000037 SUBMIT 1932.0 condorpool - 12
1645001450 individuals_ID0000038 SUBMIT 1933.0 condorpool - 13
1645001450 individuals_ID0000039 SUBMIT 1934.0 condorpool - 14
1645001450 individuals_ID0000033 SUBMIT 1935.0 condorpool - 15
1645001450 individuals_ID0000034 SUBMIT 1936.0 condorpool - 16
1645001455 individuals_ID0000035 SUBMIT 1937.0 condorpool - 17
1645001455 individuals_ID0000036 SUBMIT 1938.0 condorpool - 18
1645001455 individuals_ID0000030 SUBMIT 1939.0 condorpool - 19
1645001455 individuals_ID0000031 SUBMIT 1940.0 condorpool - 20
1645001455 individuals_ID0000032 SUBMIT 1941.0 condorpool - 21
1645001460 individuals_ID0000004 SUBMIT 1942.0 condorpool - 22
1645001460 individuals_ID0000048 SUBMIT 1943.0 condorpool - 23
1645001460 individuals_ID0000005 SUBMIT 1944.0 condorpool - 24
1645001461 individuals_ID0000049 SUBMIT 1945.0 condorpool - 25
1645001461 individuals_ID0000006 SUBMIT 1946.0 condorpool - 26
1645001466 individuals_ID0000007 SUBMIT 1947.0 condorpool - 27
1645001466 individuals_ID0000044 SUBMIT 1948.0 condorpool - 28
1645001466 individuals_ID0000001 SUBMIT 1949.0 condorpool - 29
1645001466 individuals_ID0000045 SUBMIT 1950.0 condorpool - 30
1645001466 individuals_ID0000002 SUBMIT 1951.0 condorpool - 31
