1645009785 INTERNAL *** MONITORD_STARTED ***
1645009783 INTERNAL *** DAGMAN_STARTED 2001.0 ***
1645009787 create_dir_1000-genome_0_local SUBMIT 2002.0 local - 1
1645009788 create_dir_1000-genome_0_local EXECUTE 2002.0 local - 1
1645009790 create_dir_1000-genome_0_local JOB_TERMINATED 2002.0 local - 1
1645009792 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1645009792 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 2002.0 local - 1
1645009792 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 2002.0 local - 1
1645009797 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1645009802 stage_in_remote_local_2_0 SUBMIT 2003.0 local - 2
1645009802 stage_in_remote_local_2_0 EXECUTE 2003.0 local - 2
1645009802 stage_in_remote_local_1_0 SUBMIT 2004.0 local - 3
1645009802 stage_in_remote_local_0_0 SUBMIT 2005.0 local - 4
1645009802 stage_in_local_local_0_0 SUBMIT 2006.0 local - 5
1645009802 stage_in_local_local_2_0 SUBMIT 2007.0 local - 6
1645009805 stage_in_remote_local_2_0 JOB_TERMINATED 2003.0 local - 2
1645009808 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1645009808 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 2003.0 local - 2
1645009805 stage_in_local_local_2_0 EXECUTE 2007.0 local - 6
1645009805 stage_in_local_local_0_0 EXECUTE 2006.0 local - 5
1645009805 stage_in_remote_local_0_0 EXECUTE 2005.0 local - 4
1645009805 stage_in_remote_local_1_0 EXECUTE 2004.0 local - 3
1645009807 stage_in_local_local_0_0 JOB_TERMINATED 2006.0 local - 5
1645009808 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1645009808 stage_in_local_local_0_0 POST_SCRIPT_STARTED 2006.0 local - 5
1645009807 stage_in_remote_local_0_0 JOB_TERMINATED 2005.0 local - 4
1645009808 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1645009808 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 2005.0 local - 4
1645009807 stage_in_remote_local_1_0 JOB_TERMINATED 2004.0 local - 3
1645009808 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1645009808 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 2004.0 local - 3
1645009808 stage_in_remote_local_0_1 SUBMIT 2008.0 local - 7
1645009808 stage_in_local_local_0_1 SUBMIT 2009.0 local - 8
1645009808 stage_in_local_local_2_1 SUBMIT 2010.0 local - 9
1645009808 stage_in_remote_local_2_1 SUBMIT 2011.0 local - 10
1645009808 stage_in_local_local_0_2 SUBMIT 2012.0 local - 11
1645009808 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 2004.0 local - 3
1645009813 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1645009808 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 2003.0 local - 2
1645009813 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1645009808 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 2006.0 local - 5
1645009813 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1645009808 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 2005.0 local - 4
1645009813 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1645009809 stage_in_local_local_2_0 JOB_TERMINATED 2007.0 local - 6
1645009813 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1645009813 stage_in_local_local_2_0 POST_SCRIPT_STARTED 2007.0 local - 6
