1644685210 INTERNAL *** MONITORD_STARTED ***
1644685208 INTERNAL *** DAGMAN_STARTED 163.0 ***
1644685212 create_dir_1000-genome_0_local SUBMIT 164.0 local - 161
1644685214 create_dir_1000-genome_0_local EXECUTE 164.0 local - 161
1644685216 create_dir_1000-genome_0_local JOB_TERMINATED 164.0 local - 161
1644685218 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 161
1644685218 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 164.0 local - 161
1644685218 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 164.0 local - 161
1644685223 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 161
1644685228 stage_in_remote_local_2_0 SUBMIT 165.0 local - 162
1644685228 stage_in_remote_local_2_0 EXECUTE 165.0 local - 162
1644685228 stage_in_remote_local_1_0 SUBMIT 166.0 local - 163
1644685228 stage_in_remote_local_0_0 SUBMIT 167.0 local - 164
1644685228 stage_in_local_local_0_0 SUBMIT 168.0 local - 165
1644685228 stage_in_local_local_2_0 SUBMIT 169.0 local - 166
1644685230 stage_in_remote_local_2_0 JOB_TERMINATED 165.0 local - 162
1644685233 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 162
1644685233 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 165.0 local - 162
1644685230 stage_in_local_local_2_0 EXECUTE 169.0 local - 166
1644685230 stage_in_local_local_0_0 EXECUTE 168.0 local - 165
1644685230 stage_in_remote_local_0_0 EXECUTE 167.0 local - 164
1644685230 stage_in_remote_local_1_0 EXECUTE 166.0 local - 163
1644685232 stage_in_local_local_0_0 JOB_TERMINATED 168.0 local - 165
1644685233 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 165
1644685233 stage_in_local_local_0_0 POST_SCRIPT_STARTED 168.0 local - 165
1644685232 stage_in_remote_local_1_0 JOB_TERMINATED 166.0 local - 163
1644685233 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 163
1644685233 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 166.0 local - 163
1644685232 stage_in_remote_local_0_0 JOB_TERMINATED 167.0 local - 164
1644685233 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 164
1644685233 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 167.0 local - 164
1644685233 stage_in_remote_local_0_1 SUBMIT 170.0 local - 167
1644685233 stage_in_local_local_0_1 SUBMIT 171.0 local - 168
