1644661219 INTERNAL *** MONITORD_STARTED ***
1644661217 INTERNAL *** DAGMAN_STARTED 1.0 ***
1644661221 create_dir_1000-genome_0_local SUBMIT 2.0 local - 1
1644661222 create_dir_1000-genome_0_local EXECUTE 2.0 local - 1
1644661224 create_dir_1000-genome_0_local JOB_TERMINATED 2.0 local - 1
1644661226 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1644661226 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 2.0 local - 1
1644661226 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 2.0 local - 1
1644661231 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1644661236 stage_in_remote_local_2_0 SUBMIT 3.0 local - 2
1644661236 stage_in_remote_local_2_0 EXECUTE 3.0 local - 2
1644661236 stage_in_remote_local_1_0 SUBMIT 4.0 local - 3
1644661236 stage_in_remote_local_0_0 SUBMIT 5.0 local - 4
1644661236 stage_in_local_local_0_0 SUBMIT 6.0 local - 5
1644661236 stage_in_local_local_2_0 SUBMIT 7.0 local - 6
1644661239 stage_in_remote_local_2_0 JOB_TERMINATED 3.0 local - 2
1644661242 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1644661242 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 3.0 local - 2
1644661239 stage_in_local_local_0_0 EXECUTE 6.0 local - 5
1644661239 stage_in_remote_local_0_0 EXECUTE 5.0 local - 4
1644661239 stage_in_remote_local_1_0 EXECUTE 4.0 local - 3
1644661239 stage_in_local_local_2_0 EXECUTE 7.0 local - 6
1644661241 stage_in_local_local_0_0 JOB_TERMINATED 6.0 local - 5
1644661242 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1644661242 stage_in_local_local_0_0 POST_SCRIPT_STARTED 6.0 local - 5
1644661241 stage_in_remote_local_0_0 JOB_TERMINATED 5.0 local - 4
1644661242 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1644661242 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 5.0 local - 4
1644661241 stage_in_remote_local_1_0 JOB_TERMINATED 4.0 local - 3
1644661242 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1644661242 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 4.0 local - 3
1644661241 stage_in_remote_local_0_1 SUBMIT 8.0 local - 7
1644661242 stage_in_remote_local_0_1 EXECUTE 8.0 local - 7
1644661242 stage_in_local_local_0_1 SUBMIT 9.0 local - 8
1644661242 stage_in_local_local_2_1 SUBMIT 10.0 local - 9
1644661242 stage_in_remote_local_2_1 SUBMIT 11.0 local - 10
1644661242 stage_in_local_local_0_2 SUBMIT 12.0 local - 11
1644661242 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 3.0 local - 2
1644661247 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1644661242 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 4.0 local - 3
1644661247 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1644661242 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 6.0 local - 5
1644661247 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1644661242 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 5.0 local - 4
1644661247 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1644661243 stage_in_local_local_2_0 JOB_TERMINATED 7.0 local - 6
1644661247 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1644661247 stage_in_local_local_2_0 POST_SCRIPT_STARTED 7.0 local - 6
1644661243 stage_in_local_local_0_1 EXECUTE 9.0 local - 8
1644661243 stage_in_local_local_0_2 EXECUTE 12.0 local - 11
1644661243 stage_in_remote_local_2_1 EXECUTE 11.0 local - 10
1644661243 stage_in_local_local_2_1 EXECUTE 10.0 local - 9
1644661244 stage_in_remote_local_0_1 JOB_TERMINATED 8.0 local - 7
1644661247 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 7
1644661247 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 8.0 local - 7
1644661245 stage_in_remote_local_2_1 JOB_TERMINATED 11.0 local - 10
1644661247 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 10
1644661247 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 11.0 local - 10
1644661245 stage_in_local_local_0_2 JOB_TERMINATED 12.0 local - 11
1644661247 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 11
1644661247 stage_in_local_local_0_2 POST_SCRIPT_STARTED 12.0 local - 11
1644661246 stage_in_local_local_0_1 JOB_TERMINATED 9.0 local - 8
1644661247 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 8
1644661247 stage_in_local_local_0_1 POST_SCRIPT_STARTED 9.0 local - 8
1644661247 stage_in_local_local_2_1 JOB_TERMINATED 10.0 local - 9
1644661252 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 9
1644661252 stage_in_local_local_2_1 POST_SCRIPT_STARTED 10.0 local - 9
1644661247 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 7.0 local - 6
1644661252 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 6
1644661247 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 11.0 local - 10
1644661252 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 10
1644661247 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 8.0 local - 7
1644661252 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 7
1644661247 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 9.0 local - 8
1644661252 stage_in_local_local_0_1 POST_SCRIPT_SUCCESS 0 local - 8
1644661247 stage_in_local_local_0_2 POST_SCRIPT_TERMINATED 12.0 local - 11
1644661252 stage_in_local_local_0_2 POST_SCRIPT_SUCCESS 0 local - 11
1644661252 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 10.0 local - 9
1644661258 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 9
1644661257 individuals_ID0000037 SUBMIT 13.0 condorpool - 12
1644661257 individuals_ID0000038 SUBMIT 14.0 condorpool - 13
1644661258 individuals_ID0000039 SUBMIT 15.0 condorpool - 14
1644661258 individuals_ID0000033 SUBMIT 16.0 condorpool - 15
1644661258 individuals_ID0000034 SUBMIT 17.0 condorpool - 16
1644661263 individuals_ID0000035 SUBMIT 18.0 condorpool - 17
1644661263 individuals_ID0000036 SUBMIT 19.0 condorpool - 18
1644661263 individuals_ID0000030 SUBMIT 20.0 condorpool - 19
1644661263 individuals_ID0000031 SUBMIT 21.0 condorpool - 20
1644661263 individuals_ID0000032 SUBMIT 22.0 condorpool - 21
1644661268 individuals_ID0000004 SUBMIT 23.0 condorpool - 22
1644661268 individuals_ID0000048 SUBMIT 24.0 condorpool - 23
