1644500575 INTERNAL *** MONITORD_STARTED ***
1644500573 INTERNAL *** DAGMAN_STARTED 1828.0 ***
1644500577 create_dir_1000-genome_0_local SUBMIT 1829.0 local - 1
1644500580 create_dir_1000-genome_0_local EXECUTE 1829.0 local - 1
1644500582 create_dir_1000-genome_0_local JOB_TERMINATED 1829.0 local - 1
1644500582 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1644500582 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 1829.0 local - 1
1644500583 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 1829.0 local - 1
1644500587 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1644500592 stage_in_remote_local_2_0 SUBMIT 1830.0 local - 2
1644500592 stage_in_remote_local_2_0 EXECUTE 1830.0 local - 2
1644500592 stage_in_remote_local_1_0 SUBMIT 1831.0 local - 3
1644500592 stage_in_remote_local_0_0 SUBMIT 1832.0 local - 4
1644500592 stage_in_local_local_0_0 SUBMIT 1833.0 local - 5
1644500592 stage_in_local_local_2_0 SUBMIT 1834.0 local - 6
1644500594 stage_in_remote_local_2_0 JOB_TERMINATED 1830.0 local - 2
1644500597 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1644500597 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 1830.0 local - 2
1644500594 stage_in_local_local_2_0 EXECUTE 1834.0 local - 6
1644500594 stage_in_local_local_0_0 EXECUTE 1833.0 local - 5
1644500594 stage_in_remote_local_0_0 EXECUTE 1832.0 local - 4
1644500594 stage_in_remote_local_1_0 EXECUTE 1831.0 local - 3
1644500596 stage_in_remote_local_0_0 JOB_TERMINATED 1832.0 local - 4
1644500597 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1644500597 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 1832.0 local - 4
1644500596 stage_in_local_local_0_0 JOB_TERMINATED 1833.0 local - 5
1644500597 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1644500597 stage_in_local_local_0_0 POST_SCRIPT_STARTED 1833.0 local - 5
1644500596 stage_in_remote_local_1_0 JOB_TERMINATED 1831.0 local - 3
1644500597 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1644500597 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 1831.0 local - 3
1644500597 stage_in_remote_local_0_1 SUBMIT 1835.0 local - 7
1644500597 stage_in_local_local_0_1 SUBMIT 1836.0 local - 8
1644500597 stage_in_local_local_2_1 SUBMIT 1837.0 local - 9
1644500597 stage_in_remote_local_2_1 SUBMIT 1838.0 local - 10
1644500597 stage_in_local_local_0_2 SUBMIT 1839.0 local - 11
1644500597 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 1833.0 local - 5
1644500602 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1644500597 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 1830.0 local - 2
1644500602 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1644500597 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 1832.0 local - 4
1644500602 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1644500597 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 1831.0 local - 3
1644500602 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1644500598 stage_in_local_local_2_0 JOB_TERMINATED 1834.0 local - 6
1644500602 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1644500602 stage_in_local_local_2_0 POST_SCRIPT_STARTED 1834.0 local - 6
1644500598 stage_in_local_local_0_2 EXECUTE 1839.0 local - 11
1644500598 stage_in_remote_local_2_1 EXECUTE 1838.0 local - 10
1644500598 stage_in_local_local_2_1 EXECUTE 1837.0 local - 9
1644500598 stage_in_local_local_0_1 EXECUTE 1836.0 local - 8
1644500598 stage_in_remote_local_0_1 EXECUTE 1835.0 local - 7
1644500601 stage_in_local_local_0_2 JOB_TERMINATED 1839.0 local - 11
1644500602 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 11
1644500602 stage_in_local_local_0_2 POST_SCRIPT_STARTED 1839.0 local - 11
1644500601 stage_in_remote_local_2_1 JOB_TERMINATED 1838.0 local - 10
1644500602 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 10
1644500602 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 1838.0 local - 10
1644500601 stage_in_remote_local_0_1 JOB_TERMINATED 1835.0 local - 7
1644500602 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 7
1644500602 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 1835.0 local - 7
1644500601 stage_in_local_local_0_1 JOB_TERMINATED 1836.0 local - 8
1644500602 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 8
1644500602 stage_in_local_local_0_1 POST_SCRIPT_STARTED 1836.0 local - 8
1644500602 stage_in_local_local_2_1 JOB_TERMINATED 1837.0 local - 9
1644500607 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 9
1644500607 stage_in_local_local_2_1 POST_SCRIPT_STARTED 1837.0 local - 9
1644500602 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 1838.0 local - 10
1644500607 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 10
1644500602 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 1834.0 local - 6
1644500607 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 6
1644500603 stage_in_local_local_0_2 POST_SCRIPT_TERMINATED 1839.0 local - 11
1644500607 stage_in_local_local_0_2 POST_SCRIPT_SUCCESS 0 local - 11
1644500603 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 1836.0 local - 8
1644500607 stage_in_local_local_0_1 POST_SCRIPT_SUCCESS 0 local - 8
1644500603 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 1835.0 local - 7
1644500607 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 7
1644500607 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 1837.0 local - 9
1644500612 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 9
1644500612 individuals_ID0000037 SUBMIT 1840.0 condorpool - 12
1644500612 individuals_ID0000038 SUBMIT 1841.0 condorpool - 13
1644500612 individuals_ID0000039 SUBMIT 1842.0 condorpool - 14
1644500612 individuals_ID0000033 SUBMIT 1843.0 condorpool - 15
1644500612 individuals_ID0000034 SUBMIT 1844.0 condorpool - 16
1644500617 individuals_ID0000035 SUBMIT 1845.0 condorpool - 17
1644500617 individuals_ID0000036 SUBMIT 1846.0 condorpool - 18
1644500617 individuals_ID0000030 SUBMIT 1847.0 condorpool - 19
1644500617 individuals_ID0000031 SUBMIT 1848.0 condorpool - 20
1644500617 individuals_ID0000032 SUBMIT 1849.0 condorpool - 21
1644500622 individuals_ID0000004 SUBMIT 1850.0 condorpool - 22
1644500622 individuals_ID0000048 SUBMIT 1851.0 condorpool - 23
1644500622 individuals_ID0000005 SUBMIT 1852.0 condorpool - 24
1644500622 individuals_ID0000049 SUBMIT 1853.0 condorpool - 25
1644500622 individuals_ID0000006 SUBMIT 1854.0 condorpool - 26
1644500627 individuals_ID0000007 SUBMIT 1855.0 condorpool - 27
