timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
1646263399, ,3.2999999523,3.4000000954,3.4000000954,3.5,3.5,3.5,0,0,3.4000000954,3.2999999523,3.7999999523,3.4000000954,3.2000000477,3.7000000477
1646263400, ,3.2999999523,3.4000000954,3.4000000954,3.5,3.5,3.5,0,0,3.4000000954,3.2999999523,3.7999999523,3.4000000954,3.2000000477,3.7000000477
1646263401, ,3.2999999523,3.4000000954,3.2999999523,3.5,3.5,3.5,0,0,3.5,3.5,3.4000000954,3.2999999523,3.4000000954,3.7000000477
1646263402, ,3.2999999523,3.4000000954,3.2999999523,3.5,3.5,3.5,0,0,3.5,3.5,3.4000000954,3.2999999523,3.4000000954,3.7000000477
1646263403, ,3.2999999523,3.4000000954,3.2999999523,3.5,3.5,3.5,0,0,3.4000000954,3.5,3.5,3.5,3.4000000954,3.2999999523
1646263404, ,3.2999999523,3.4000000954,3.2999999523,3.5,3.5,3.5,0,0,3.4000000954,3.5,3.5,3.5,3.4000000954,3.2999999523
1646263405, ,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.2999999523,0,0,3.4000000954,3.5,3.5,3.5,3.4000000954,3.2999999523
1646263406, ,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.2999999523,0,0,3.4000000954,3.5,3.5,3.5,3.4000000954,3.2999999523
1646263407, ,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.2999999523,0,0,3.4000000954,3.2999999523,3.2000000477,3.4000000954,3.2000000477,3.4000000954
1646263408, ,3.4000000954,3.2000000477,3.5,3.4000000954,3.4000000954,3.2999999523,0,0,3.2999999523,3.2999999523,3.2000000477,3.4000000954,3.2000000477,3.4000000954
1646263409, ,3.4000000954,3.2000000477,3.5,3.4000000954,3.4000000954,3.2999999523,0,0,3.2999999523,3.2999999523,3.2000000477,3.4000000954,3.2000000477,3.4000000954
1646263410, ,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.5,3.5,0,0,3.2999999523,3.2999999523,3.5,3.2999999523,3.2000000477,3.7000000477
1646263411, ,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.5,3.5,0,0,3.5,3.4000000954,3.4000000954,3.2999999523,3.2000000477,3.7000000477
1646263412, ,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.5,3.5,0,0,3.5,3.4000000954,3.4000000954,3.2999999523,3.2000000477,3.7000000477
1646263413, ,3.7999999523,3.5999999046,3.2999999523,3.4000000954,3.4000000954,3.5,0,0,3.5,3.4000000954,3.4000000954,3.5,3.4000000954,3.4000000954
1646263414, ,3.7999999523,3.5999999046,3.2999999523,3.4000000954,3.4000000954,3.5,0,0,3.5,3.4000000954,3.4000000954,3.5,3.4000000954,3.4000000954
1646263415, ,3.7999999523,3.5999999046,3.2999999523,3.4000000954,3.4000000954,3.5,0,0,3.2999999523,3.4000000954,3.7000000477,3.5,3.4000000954,3.4000000954
1646263416, ,3.5,3.2000000477,3.5,3.2999999523,3.2999999523,3.2999999523,0,0,3.2999999523,3.4000000954,3.7000000477,3.5,3.4000000954,3.2999999523
1646263417, ,3.5,3.2000000477,3.5,3.2999999523,3.2999999523,3.2999999523,0,0,3.2999999523,3.4000000954,3.7000000477,3.5,3.4000000954,3.2999999523
1646263418, ,3.5,3.2000000477,3.5,3.2999999523,3.2999999523,3.2999999523,0,0,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.4000000954
1646263419, ,3.5,3.4000000954,3.5,3.5,3.5,3.4000000954,0,0,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.4000000954
1646263420, ,3.5,3.4000000954,3.5,3.5,3.5,3.4000000954,0,0,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.4000000954
1646263421, ,3.5,3.4000000954,3.5,3.5,3.5,3.4000000954,0,0,3.5,3.2000000477,3.7999999523,3.2999999523,3.0999999046,3.2999999523
1646263422, ,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.5,3.4000000954,0,0,3.5,3.2000000477,3.7999999523,3.2999999523,3.0999999046,3.2999999523
1646263423, ,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.5,3.4000000954,0,0,3.5,3.2000000477,3.7999999523,3.2999999523,3.0999999046,3.2999999523
1646263424, ,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.5,3.4000000954,0,0,3.5,3.4000000954,3.4000000954,3.5,3.2999999523,3.4000000954
1646263425, ,3.5,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.4000000954,0,0,3.4000000954,3.4000000954,3.4000000954,3.5,3.2999999523,3.4000000954
