DAGMAN_STARTED,DAGMAN_FINISHED,FirstSubmit,FirstWorkSubmit,FinalWorkSuccess,FinalSuccess,dag_time,flow_time,work_time
1645612661,1645620181,1645612665,1645612700,1645620146,1645620176,7520,7511,7446
