timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
1646138680, ,3.4000000954,3.5999999046,3.5,3.7999999523,3.2999999523,3.5999999046,0,0,3.5999999046,3.2000000477,3.5,3.4000000954,3.4000000954,3.5
1646138681, ,3.4000000954,3.5999999046,3.5,3.7999999523,3.2999999523,3.4000000954,0,0,3.5,3.4000000954,3.4000000954,3.2999999523,3.2999999523,3.5
1646138682, ,3.4000000954,3.5999999046,3.5,3.7999999523,3.2999999523,3.4000000954,0,0,3.5,3.4000000954,3.4000000954,3.2999999523,3.2999999523,3.5
1646138683, ,3.2999999523,3.4000000954,3.5,3.5,3.4000000954,3.2999999523,0,0,3.2999999523,3.2999999523,3.4000000954,3.5,3.2999999523,3.5
1646138684, ,3.2999999523,3.4000000954,3.5,3.5,3.4000000954,3.2999999523,0,0,3.2999999523,3.2999999523,3.4000000954,3.5,3.2999999523,3.5
1646138685, ,3.2999999523,3.4000000954,3.5,3.5,3.4000000954,3.2999999523,0,0,3.2999999523,3.2999999523,3.4000000954,3.5,3.4000000954,3.4000000954
1646138686, ,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3.5,0,0,3.2999999523,3.2999999523,3.4000000954,3.5,3.4000000954,3.4000000954
1646138687, ,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3.5,0,0,3.2999999523,3.2999999523,3.5999999046,3.2999999523,3.2000000477,3.4000000954
1646138688, ,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3.5,0,0,3.2999999523,3.2999999523,3.5999999046,3.2999999523,3.2000000477,3.4000000954
1646138689, ,3.2999999523,3.5999999046,3.2999999523,3.4000000954,3.4000000954,3.5,0,0,3.2999999523,3.2999999523,3.5999999046,3.2999999523,3.2000000477,3.4000000954
1646138690, ,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.4000000954,3.5,0,0,3.5,3.4000000954,3.5,3.2999999523,3.2999999523,3.5999999046
1646138691, ,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.4000000954,3.5,0,0,3.5,3.4000000954,3.5,3.2999999523,3.2999999523,3.5999999046
1646138692, ,3.4000000954,3.5,3.5999999046,3.7000000477,3.4000000954,3.5,0,0,3.5,3.4000000954,3.2999999523,3.9000000954,3.2999999523,3.5
1646138693, ,3.4000000954,3.5,3.5999999046,3.7000000477,3.4000000954,3.5,0,0,3.5,3.4000000954,3.2999999523,3.9000000954,3.2999999523,3.5
1646138694, ,3.2999999523,3.4000000954,3.4000000954,3.5,3.2999999523,3.4000000954,0,0,3.5,3.4000000954,3.2999999523,3.9000000954,3.2999999523,3.5
1646138695, ,3.2999999523,3.4000000954,3.4000000954,3.5,3.2999999523,3.4000000954,0,0,3.2999999523,3.2000000477,3.2999999523,3.4000000954,3.2000000477,3.4000000954
1646138696, ,3.2999999523,3.4000000954,3.4000000954,3.5,3.2999999523,3.4000000954,0,0,3.2999999523,3.2000000477,3.2999999523,3.4000000954,3.2000000477,3.4000000954
1646138697, ,3.4000000954,3.5999999046,3.4000000954,3.5,3.2999999523,3.4000000954,0,0,3.2999999523,3.2000000477,3.2999999523,3.4000000954,3.2000000477,3.4000000954
1646138698, ,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.4000000954,3.5,0,0,3.2999999523,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.2999999523
1646138699, ,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.4000000954,3.5,0,0,3.2999999523,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.2999999523
1646138700, ,3.5,3.5999999046,3.4000000954,3.2999999523,3.4000000954,3.5,0,0,3.2999999523,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.2999999523
1646138701, ,3.5,3.5999999046,3.4000000954,3.2999999523,3,3.5,0,0,3.5,3.5,3.5999999046,3.2000000477,3.2000000477,3.5999999046
1646138702, ,3.5,3.5999999046,3.4000000954,3.2999999523,3,3.5,0,0,3.5,3.5,3.5999999046,3.2000000477,3.2000000477,3.5999999046
1646138703, ,3.2999999523,3.4000000954,3.5,3.7000000477,3.4000000954,3.4000000954,0,0,3.5,3.5,3.5999999046,3.2000000477,3.2000000477,3.5999999046
1646138704, ,3.2999999523,3.4000000954,3.5,3.7000000477,3.4000000954,3.4000000954,0,0,3.2999999523,3.2999999523,3.4000000954,3.4000000954,3.2000000477,3.2999999523
1646138705, ,3.2999999523,3.5,3.5,3.4000000954,3.4000000954,3.5,0,0,3.2999999523,3.2999999523,3.4000000954,3.4000000954,3.2000000477,3.2999999523
1646138706, ,3.2999999523,3.5,3.5,3.4000000954,3.4000000954,3.5,0,0,3.4000000954,3.2000000477,3.5,3.4000000954,3.2000000477,3.2999999523
