1646196805 INTERNAL *** MONITORD_STARTED ***
1646196803 INTERNAL *** DAGMAN_STARTED 3652.0 ***
1646196807 create_dir_1000-genome_0_local SUBMIT 3653.0 local - 1
1646196808 create_dir_1000-genome_0_local EXECUTE 3653.0 local - 1
1646196810 create_dir_1000-genome_0_local JOB_TERMINATED 3653.0 local - 1
1646196812 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1646196812 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 3653.0 local - 1
1646196812 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 3653.0 local - 1
1646196817 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1646196822 stage_in_remote_local_2_0 SUBMIT 3654.0 local - 2
1646196822 stage_in_remote_local_2_0 EXECUTE 3654.0 local - 2
1646196822 stage_in_remote_local_1_0 SUBMIT 3655.0 local - 3
1646196822 stage_in_remote_local_0_0 SUBMIT 3656.0 local - 4
1646196822 stage_in_local_local_0_0 SUBMIT 3657.0 local - 5
1646196822 stage_in_local_local_2_0 SUBMIT 3658.0 local - 6
1646196824 stage_in_remote_local_2_0 JOB_TERMINATED 3654.0 local - 2
1646196827 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1646196827 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 3654.0 local - 2
1646196825 stage_in_local_local_2_0 EXECUTE 3658.0 local - 6
1646196825 stage_in_local_local_0_0 EXECUTE 3657.0 local - 5
1646196825 stage_in_remote_local_0_0 EXECUTE 3656.0 local - 4
1646196825 stage_in_remote_local_1_0 EXECUTE 3655.0 local - 3
1646196827 stage_in_remote_local_1_0 JOB_TERMINATED 3655.0 local - 3
1646196827 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1646196827 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 3655.0 local - 3
1646196827 stage_in_local_local_2_1 SUBMIT 3659.0 local - 7
1646196827 stage_in_local_local_2_1 EXECUTE 3659.0 local - 7
1646196827 stage_in_remote_local_2_1 SUBMIT 3660.0 local - 8
1646196828 stage_in_remote_local_2_1 EXECUTE 3660.0 local - 8
1646196828 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 3655.0 local - 3
1646196833 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1646196828 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 3654.0 local - 2
1646196833 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1646196829 stage_in_remote_local_0_0 JOB_TERMINATED 3656.0 local - 4
1646196833 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1646196833 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 3656.0 local - 4
1646196829 stage_in_local_local_2_0 JOB_TERMINATED 3658.0 local - 6
1646196833 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1646196833 stage_in_local_local_2_0 POST_SCRIPT_STARTED 3658.0 local - 6
1646196829 stage_in_local_local_0_0 JOB_TERMINATED 3657.0 local - 5
1646196833 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1646196833 stage_in_local_local_0_0 POST_SCRIPT_STARTED 3657.0 local - 5
1646196830 stage_in_remote_local_2_1 JOB_TERMINATED 3660.0 local - 8
1646196833 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 8
1646196833 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 3660.0 local - 8
1646196832 stage_in_local_local_2_1 JOB_TERMINATED 3659.0 local - 7
1646196833 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 7
1646196833 stage_in_local_local_2_1 POST_SCRIPT_STARTED 3659.0 local - 7
1646196833 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 3656.0 local - 4
1646196838 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1646196833 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 3659.0 local - 7
1646196838 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 7
1646196833 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 3657.0 local - 5
1646196838 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1646196833 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 3660.0 local - 8
1646196838 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 8
1646196833 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 3658.0 local - 6
1646196838 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 6
1646196843 individuals_ID0000004 SUBMIT 3661.0 condorpool - 9
1646196843 individuals_ID0000005 SUBMIT 3662.0 condorpool - 10
1646196843 individuals_ID0000001 SUBMIT 3663.0 condorpool - 11
1646196843 individuals_ID0000002 SUBMIT 3664.0 condorpool - 12
1646196843 individuals_ID0000003 SUBMIT 3665.0 condorpool - 13
1646196848 sifting_ID0000007 SUBMIT 3666.0 condorpool - 14
1646196878 individuals_ID0000004 EXECUTE 3661.0 condorpool - 9
1646196879 individuals_ID0000001 EXECUTE 3663.0 condorpool - 11
1646196879 individuals_ID0000002 EXECUTE 3664.0 condorpool - 12
1646196879 individuals_ID0000005 EXECUTE 3662.0 condorpool - 10
1646205668 individuals_ID0000001 JOB_TERMINATED 3663.0 condorpool - 11
1646205672 individuals_ID0000001 JOB_SUCCESS 0 condorpool - 11
1646205672 individuals_ID0000001 POST_SCRIPT_STARTED 3663.0 condorpool - 11
1646205672 individuals_ID0000001 POST_SCRIPT_TERMINATED 3663.0 condorpool - 11
1646205677 individuals_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 11
1646205695 individuals_ID0000003 EXECUTE 3665.0 condorpool - 13
1646206064 individuals_ID0000002 JOB_TERMINATED 3664.0 condorpool - 12
1646206067 individuals_ID0000002 JOB_SUCCESS 0 condorpool - 12
1646206067 individuals_ID0000002 POST_SCRIPT_STARTED 3664.0 condorpool - 12
1646206068 individuals_ID0000002 POST_SCRIPT_TERMINATED 3664.0 condorpool - 12
1646206072 individuals_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1646206090 individuals_ID0000005 JOB_TERMINATED 3662.0 condorpool - 10
1646206092 individuals_ID0000005 JOB_SUCCESS 0 condorpool - 10
1646206092 individuals_ID0000005 POST_SCRIPT_STARTED 3662.0 condorpool - 10
1646206092 individuals_ID0000005 POST_SCRIPT_TERMINATED 3662.0 condorpool - 10
1646206097 individuals_ID0000005 POST_SCRIPT_SUCCESS 0 condorpool - 10
1646206110 sifting_ID0000007 EXECUTE 3666.0 condorpool - 14
1646206112 sifting_ID0000007 JOB_TERMINATED 3666.0 condorpool - 14
1646206112 sifting_ID0000007 JOB_SUCCESS 0 condorpool - 14
1646206112 sifting_ID0000007 POST_SCRIPT_STARTED 3666.0 condorpool - 14
1646206112 sifting_ID0000007 POST_SCRIPT_TERMINATED 3666.0 condorpool - 14
1646206117 sifting_ID0000007 POST_SCRIPT_SUCCESS 0 condorpool - 14
1646206120 individuals_ID0000004 JOB_TERMINATED 3661.0 condorpool - 9
1646206122 individuals_ID0000004 JOB_SUCCESS 0 condorpool - 9
1646206122 individuals_ID0000004 POST_SCRIPT_STARTED 3661.0 condorpool - 9
1646206123 individuals_ID0000004 POST_SCRIPT_TERMINATED 3661.0 condorpool - 9
1646206127 individuals_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 9
1646213514 individuals_ID0000003 JOB_TERMINATED 3665.0 condorpool - 13
1646213518 individuals_ID0000003 JOB_SUCCESS 0 condorpool - 13
1646213518 individuals_ID0000003 POST_SCRIPT_STARTED 3665.0 condorpool - 13
1646213518 individuals_ID0000003 POST_SCRIPT_TERMINATED 3665.0 condorpool - 13
1646213523 individuals_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 13
1646213528 individuals_merge_ID0000006 SUBMIT 3667.0 condorpool - 15
1646213529 individuals_merge_ID0000006 EXECUTE 3667.0 condorpool - 15
1646214077 individuals_merge_ID0000006 JOB_TERMINATED 3667.0 condorpool - 15
1646214078 individuals_merge_ID0000006 JOB_SUCCESS 0 condorpool - 15
1646214078 individuals_merge_ID0000006 POST_SCRIPT_STARTED 3667.0 condorpool - 15
1646214079 individuals_merge_ID0000006 POST_SCRIPT_TERMINATED 3667.0 condorpool - 15
1646214083 individuals_merge_ID0000006 POST_SCRIPT_SUCCESS 0 condorpool - 15
1646214088 frequency_ID0000013 SUBMIT 3668.0 condorpool - 16
1646214088 mutation_overlap_ID0000020 SUBMIT 3669.0 condorpool - 17
1646214088 frequency_ID0000015 SUBMIT 3670.0 condorpool - 18
1646214088 mutation_overlap_ID0000010 SUBMIT 3671.0 condorpool - 19
1646214088 frequency_ID0000021 SUBMIT 3672.0 condorpool - 20
1646214089 frequency_ID0000013 EXECUTE 3668.0 condorpool - 16
1646214093 frequency_ID0000011 SUBMIT 3673.0 condorpool - 21
1646214093 mutation_overlap_ID0000016 SUBMIT 3674.0 condorpool - 22
1646214093 mutation_overlap_ID0000008 SUBMIT 3675.0 condorpool - 23
1646214093 mutation_overlap_ID0000018 SUBMIT 3676.0 condorpool - 24
1646214093 frequency_ID0000017 SUBMIT 3677.0 condorpool - 25
1646214098 mutation_overlap_ID0000012 SUBMIT 3678.0 condorpool - 26
1646214098 frequency_ID0000019 SUBMIT 3679.0 condorpool - 27
1646214098 mutation_overlap_ID0000014 SUBMIT 3680.0 condorpool - 28
1646214098 frequency_ID0000009 SUBMIT 3681.0 condorpool - 29
1646214109 mutation_overlap_ID0000010 EXECUTE 3671.0 condorpool - 19
1646214109 mutation_overlap_ID0000020 EXECUTE 3669.0 condorpool - 17
1646214109 frequency_ID0000015 EXECUTE 3670.0 condorpool - 18
1646214227 mutation_overlap_ID0000020 JOB_TERMINATED 3669.0 condorpool - 17
1646214228 mutation_overlap_ID0000020 JOB_SUCCESS 0 condorpool - 17
1646214228 mutation_overlap_ID0000020 POST_SCRIPT_STARTED 3669.0 condorpool - 17
1646214229 mutation_overlap_ID0000020 POST_SCRIPT_TERMINATED 3669.0 condorpool - 17
1646214233 mutation_overlap_ID0000020 POST_SCRIPT_SUCCESS 0 condorpool - 17
1646214232 mutation_overlap_ID0000010 JOB_TERMINATED 3671.0 condorpool - 19
1646214233 mutation_overlap_ID0000010 JOB_SUCCESS 0 condorpool - 19
1646214233 mutation_overlap_ID0000010 POST_SCRIPT_STARTED 3671.0 condorpool - 19
1646214233 mutation_overlap_ID0000010 POST_SCRIPT_TERMINATED 3671.0 condorpool - 19
1646214238 mutation_overlap_ID0000010 POST_SCRIPT_SUCCESS 0 condorpool - 19
1646214290 frequency_ID0000021 EXECUTE 3672.0 condorpool - 20
1646214290 frequency_ID0000011 EXECUTE 3673.0 condorpool - 21
1646214887 frequency_ID0000015 JOB_TERMINATED 3670.0 condorpool - 18
1646214888 frequency_ID0000015 JOB_SUCCESS 0 condorpool - 18
1646214888 frequency_ID0000015 POST_SCRIPT_STARTED 3670.0 condorpool - 18
1646214889 frequency_ID0000015 POST_SCRIPT_TERMINATED 3670.0 condorpool - 18
1646214893 frequency_ID0000015 POST_SCRIPT_SUCCESS 0 condorpool - 18
1646214949 mutation_overlap_ID0000016 EXECUTE 3674.0 condorpool - 22
1646214962 frequency_ID0000013 JOB_TERMINATED 3668.0 condorpool - 16
1646214963 frequency_ID0000013 JOB_SUCCESS 0 condorpool - 16
1646214963 frequency_ID0000013 POST_SCRIPT_STARTED 3668.0 condorpool - 16
1646214963 frequency_ID0000013 POST_SCRIPT_TERMINATED 3668.0 condorpool - 16
1646214968 frequency_ID0000013 POST_SCRIPT_SUCCESS 0 condorpool - 16
1646215050 frequency_ID0000021 JOB_TERMINATED 3672.0 condorpool - 20
1646215054 frequency_ID0000021 JOB_SUCCESS 0 condorpool - 20
1646215054 frequency_ID0000021 POST_SCRIPT_STARTED 3672.0 condorpool - 20
1646215054 frequency_ID0000021 POST_SCRIPT_TERMINATED 3672.0 condorpool - 20
1646215059 frequency_ID0000021 POST_SCRIPT_SUCCESS 0 condorpool - 20
1646215063 mutation_overlap_ID0000016 JOB_TERMINATED 3674.0 condorpool - 22
1646215064 mutation_overlap_ID0000016 JOB_SUCCESS 0 condorpool - 22
1646215064 mutation_overlap_ID0000016 POST_SCRIPT_STARTED 3674.0 condorpool - 22
1646215064 mutation_overlap_ID0000016 POST_SCRIPT_TERMINATED 3674.0 condorpool - 22
1646215069 mutation_overlap_ID0000016 POST_SCRIPT_SUCCESS 0 condorpool - 22
1646215069 frequency_ID0000017 EXECUTE 3677.0 condorpool - 25
1646215130 mutation_overlap_ID0000008 EXECUTE 3675.0 condorpool - 23
1646215130 mutation_overlap_ID0000018 EXECUTE 3676.0 condorpool - 24
1646215145 frequency_ID0000011 JOB_TERMINATED 3673.0 condorpool - 21
1646215149 frequency_ID0000011 JOB_SUCCESS 0 condorpool - 21
1646215149 frequency_ID0000011 POST_SCRIPT_STARTED 3673.0 condorpool - 21
1646215150 frequency_ID0000011 POST_SCRIPT_TERMINATED 3673.0 condorpool - 21
1646215154 frequency_ID0000011 POST_SCRIPT_SUCCESS 0 condorpool - 21
1646215249 mutation_overlap_ID0000012 EXECUTE 3678.0 condorpool - 26
1646215252 mutation_overlap_ID0000018 JOB_TERMINATED 3676.0 condorpool - 24
1646215254 mutation_overlap_ID0000018 JOB_SUCCESS 0 condorpool - 24
1646215254 mutation_overlap_ID0000018 POST_SCRIPT_STARTED 3676.0 condorpool - 24
1646215254 mutation_overlap_ID0000018 POST_SCRIPT_TERMINATED 3676.0 condorpool - 24
1646215259 mutation_overlap_ID0000018 POST_SCRIPT_SUCCESS 0 condorpool - 24
1646215260 mutation_overlap_ID0000008 JOB_TERMINATED 3675.0 condorpool - 23
1646215264 mutation_overlap_ID0000008 JOB_SUCCESS 0 condorpool - 23
1646215264 mutation_overlap_ID0000008 POST_SCRIPT_STARTED 3675.0 condorpool - 23
1646215264 mutation_overlap_ID0000008 POST_SCRIPT_TERMINATED 3675.0 condorpool - 23
1646215269 mutation_overlap_ID0000008 POST_SCRIPT_SUCCESS 0 condorpool - 23
1646215310 frequency_ID0000019 EXECUTE 3679.0 condorpool - 27
1646215310 mutation_overlap_ID0000014 EXECUTE 3680.0 condorpool - 28
1646215435 mutation_overlap_ID0000014 JOB_TERMINATED 3680.0 condorpool - 28
1646215439 mutation_overlap_ID0000014 JOB_SUCCESS 0 condorpool - 28
1646215439 mutation_overlap_ID0000014 POST_SCRIPT_STARTED 3680.0 condorpool - 28
1646215436 mutation_overlap_ID0000012 JOB_TERMINATED 3678.0 condorpool - 26
1646215439 mutation_overlap_ID0000012 JOB_SUCCESS 0 condorpool - 26
1646215439 mutation_overlap_ID0000012 POST_SCRIPT_STARTED 3678.0 condorpool - 26
1646215440 mutation_overlap_ID0000014 POST_SCRIPT_TERMINATED 3680.0 condorpool - 28
1646215444 mutation_overlap_ID0000014 POST_SCRIPT_SUCCESS 0 condorpool - 28
