1644524236	 	3.1	3.5	3.3	3.2	3.4	3.4	3.3	3.3	3.3	3.4	2.9	3.7	3.4	3.4	3.6	3.5	3.4	4.5	3.4	3.3	0	0	0	0
1644524237	 	3.1	3.5	3.3	3.2	3.4	3.4	3.3	3.3	3.3	3.4	2.9	3.7	3.4	3.4	3.6	3.5	3.4	4.4	3.3	3.1	0	0	0	0
1644524238	 	3	3.2	3.1	3.4	3.4	3.5	3.3	3.4	3.3	3.4	2.9	3.7	3.4	3.4	3.6	3.5	3.4	4.4	3.3	3.1	0	0	0	0
1644524239	 	3	3.2	3.1	3.4	3.4	3.5	3.3	3.4	3.3	3.4	2.9	3.7	3.4	3.4	3.6	3.5	3.3	4.4	3.5	3.1	0	0	0	0
1644524240	 	3	3.2	3.1	3.4	3.4	3.5	3.3	3.4	3.5	3.4	3	3.4	3	3.5	3.3	3.5	3.3	4.4	3.5	3.1	0	0	0	0
1644524241	 	3.1	3.3	3.5	3.2	3.4	3.5	3.3	3.4	3.5	3.4	3	3.4	3	3.5	3.3	3.5	3.3	4.4	3.5	3.1	0	0	0	0
1644524242	 	3.1	3.3	3.5	3.2	3.4	3.3	3.4	3.3	3.5	3.4	3	3.4	3	3.5	3.3	3.5	3.8	4.5	3.5	3.5	0	0	0	0
1644524243	 	3.1	3.3	3.5	3.2	3.4	3.3	3.4	3.3	3.6	3.2	2.8	3.6	3.5	3.5	3.5	3.5	3.8	4.5	3.5	3.5	0	0	0	0
1644524244	 	3.1	3.4	3.2	3.7	3.4	3.3	3.4	3.3	3.6	3.2	2.8	3.6	3.5	3.5	3.5	3.5	3.5	4.5	3.5	3.5	0	0	0	0
1644524245	 	3.1	3.4	3.2	3.7	3.3	3.4	3.3	3.3	3.6	3.2	2.8	3.6	3.5	3.5	3.5	3.5	3.5	4.5	3.5	3.4	0	0	0	0
1644524246	 	3.1	3.4	3.2	3.7	3.3	3.4	3.3	3.3	3.4	3.4	2.8	3.6	3.3	3.5	3.5	3.5	3.5	4.5	3.5	3.4	0	0	0	0
1644524247	 	2.9	3.5	3.1	3.7	3.3	3.4	3.3	3.3	3.4	3.4	2.8	3.6	3.3	3.5	3.5	3.5	3.5	4.5	3.3	3.5	0	0	0	0
1644524248	 	2.9	3.5	3.1	3.3	3.4	3.5	3.5	3.4	3.4	3.4	2.8	3.6	3.3	3.5	3.5	3.5	3.5	4.5	3.3	3.5	0	0	0	0
1644524249	 	3.4	3.4	3.1	3.3	3.4	3.5	3.5	3.4	3.4	3.3	3	3.4	3.4	3.5	3.5	3.5	3.5	4.5	3.3	3.5	0	0	0	0
1644524250	 	3.4	3.4	3.2	3.2	3.3	3.3	3.4	3.3	3.4	3.3	3	3.4	3.4	3.3	3.8	3.4	3.6	4.4	3.4	3.6	0	0	0	0
1644524251	 	3.4	3.4	3.2	3.2	3.3	3.3	3.4	3.3	3.4	3.3	3	3.4	3.4	3.3	3.8	3.4	3.6	4.4	3.4	3.6	0	0	0	0
1644524252	 	3.4	3.4	3.2	3.2	3.3	3.3	3.4	3.3	3.4	3.3	2.9	3.7	3.4	3.3	3.8	3.4	3.4	4.4	3.4	3.6	0	0	0	0
1644524253	 	3.4	3.3	3.1	3.3	3.2	3.4	3.3	3.3	3.4	3.3	2.9	3.7	3.5	3.4	3.6	3.3	3.4	4.4	3.4	3.5	0	0	0	0
1644524254	 	3.4	3.3	3.1	3.3	3.2	3.4	3.3	3.3	3.4	3.3	2.9	3.7	3.5	3.4	3.6	3.3	3.4	4.4	3.4	3.5	0	0	0	0
1644524255	 	3.4	3.3	3.1	3.3	3.2	3.4	3.3	3.3	3.4	3.4	3	3.4	3.5	3.4	3.6	3.3	3.4	4.4	3.4	3.6	0	0	0	0
1644524256	 	3.2	3.4	3.1	3.2	3.4	3.4	3.4	3.4	3.4	3.4	3	3.4	3.3	3.5	3.4	3.5	3.4	4.4	3.4	3.6	0	0	0	0
1644524257	 	3.2	3.4	3.1	3.2	3.4	3.4	3.4	3.4	3.5	3.3	3.1	3.4	3.3	3.5	3.4	3.5	3.3	4.4	3.4	3.6	0	0	0	0
1644524258	 	3.2	3.4	3.1	3.2	3.4	3.4	3.4	3.4	3.5	3.3	3.1	3.4	3.3	3.5	3.4	3.5	3.3	4.5	3.4	3.3	0	0	0	0
1644524259	 	3.2	3.4	3.1	3.2	3.4	3.4	3.4	3.4	3.5	3.3	3.1	3.7	3.3	3.4	3.7	3.3	3.3	4.5	3.4	3.3	0	0	0	0
1644524260	 	3.1	3.1	3.2	3.2	3.3	3.3	3.4	3.3	3.5	3.3	3.1	3.7	3.3	3.4	3.7	3.3	3.5	4.5	3.5	3.4	0	0	0	0
1644524261	 	3.1	3.1	3.2	3.2	3.3	3.3	3.4	3.3	3.4	3.4	3.1	3.7	3.3	3.4	3.7	3.3	3.5	4.5	3.5	3.4	0	0	0	0
1644524262	 	3.1	3.1	3.2	3.2	3.3	3.3	3.4	3.3	3.4	3.4	2.9	3	3.4	3.6	3.4	3.5	3.5	4.5	3.5	3.4	0	0	0	0
1644524263	 	2.9	3.3	3.1	3.4	3.5	3.4	3.3	3.3	3.4	3.4	2.9	3	3.4	3.6	3.4	3.5	3.5	4.4	3.3	3.5	0	0	0	0
1644524264	 	2.9	3.3	3.1	3.4	3.5	3.4	3.3	3.5	3.6	3.5	3	3.5	3.3	3.6	3.4	3.5	3.5	4.4	3.3	3.5	0	0	0	0
1644524265	 	2.9	3.3	3.1	3.4	3.5	3.4	3.3	3.5	3.6	3.5	3	3.5	3.3	3.6	3.4	3.5	3.5	4.5	3.3	3.5	0	0	0	0
1644524266	 	3.1	3.4	3.3	3.3	3.4	3.3	3.3	3.5	3.6	3.5	3	3.5	3.3	3.6	3.4	3.5	3.5	4.5	3.4	3.6	0	0	0	0
1644524267	 	3.1	3.4	3.3	3.3	3.4	3.3	3.5	3.5	3.6	3.5	3	3.5	3.3	3.6	3.4	3.5	3.5	4.5	3.4	3.6	0	0	0	0
1644524268	 	3.1	3.4	3.3	3.3	3.4	3.3	3.5	3.5	3.7	3.3	2.9	3.5	3.4	3.3	3.6	3.2	3.4	4.4	3.3	3.5	0	0	0	0
