timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
1644831191, ,3.4000000954,3.5,3.0999999046,3.4000000954,3.2999999523,3.5,3.2999999523,0,3.4000000954,3.5,3.4000000954,3.2000000477,3.2999999523,3.5
1644831192, ,3.4000000954,3.5,3.0999999046,3.4000000954,3.2999999523,3.5,3.2999999523,0,3.4000000954,3.5,3.4000000954,3.2000000477,3.2999999523,3.5
1644831193, ,3.4000000954,3.4000000954,3.0999999046,3.4000000954,3.2999999523,3.5,3.2999999523,0,3.4000000954,3.5999999046,3.5999999046,3.2999999523,3.4000000954,3.2999999523
1644831194, ,3.4000000954,3.4000000954,3.0999999046,3.4000000954,3.2999999523,3.5,3.2999999523,0,3.4000000954,3.5999999046,3.5999999046,3.2999999523,3.4000000954,3.2999999523
1644831195, ,3.4000000954,3.4000000954,3.5,3.2999999523,3.2000000477,3.5,3.4000000954,0,3.4000000954,3.5999999046,3.5999999046,3.2999999523,3.4000000954,3.2999999523
1644831196, ,3.4000000954,3.4000000954,3.5,3.2999999523,3.2000000477,3.5,3.4000000954,0,3.2999999523,3.7999999523,3.4000000954,3.2000000477,3.4000000954,3.2999999523
1644831197, ,3.4000000954,3.2999999523,3.4000000954,3.2999999523,3.5,3.4000000954,3.5,0,3.2999999523,3.7999999523,3.4000000954,3.2000000477,3.4000000954,3.2999999523
1644831198, ,3.4000000954,3.2999999523,3.4000000954,3.2999999523,3.5,3.4000000954,3.5,0,3.2999999523,3.7999999523,3.4000000954,3.2000000477,3.4000000954,3.2999999523
1644831199, ,3.4000000954,3.2999999523,3.4000000954,3.2999999523,3.5,3.4000000954,3.5,0,3.4000000954,3.5,3.2999999523,3.2000000477,3.2999999523,3.5999999046
1644831200, ,3.2000000477,3.5,3.4000000954,3.2999999523,3.5,3.4000000954,3.5,0,3.4000000954,3.5,3.2999999523,3.2000000477,3.2999999523,3.5999999046
1644831201, ,3.2000000477,3.5,3.0999999046,3.2999999523,3.2999999523,3.4000000954,3.4000000954,0,3.5,3.5,3.2999999523,3.2999999523,3.5999999046,3.5
1644831202, ,3.2000000477,3.5,3.0999999046,3.2999999523,3.2999999523,3.4000000954,3.4000000954,0,3.5,3.5,3.2999999523,3.2999999523,3.5999999046,3.5
1644831203, ,3.5,3.5,3.0999999046,3.2999999523,3.2000000477,3.4000000954,3.2999999523,0,3.5,3.5,3.2999999523,3.2999999523,3.5999999046,3.5
1644831204, ,3.5,3.5,3.0999999046,3.2999999523,3.2000000477,3.4000000954,3.2999999523,0,3.5,3.5,3.2999999523,3.2999999523,3.5999999046,3.5
1644831205, ,3.4000000954,3.4000000954,3.2000000477,3.2999999523,3.2000000477,3.4000000954,3.2999999523,0,3.5,3.5999999046,3.5999999046,3.4000000954,3.4000000954,3.4000000954
1644831206, ,3.4000000954,3.4000000954,3.2000000477,3.2999999523,3.2000000477,3.4000000954,3.2999999523,0,3.5,3.5999999046,3.5999999046,3.4000000954,3.4000000954,3.4000000954
1644831207, ,3.4000000954,3.4000000954,3.2000000477,3.2999999523,3.4000000954,3.4000000954,3.5,0,3.5,3.5999999046,3.5999999046,3.4000000954,3.4000000954,3.4000000954
1644831208, ,3.4000000954,3.4000000954,3.2000000477,3.2999999523,3.4000000954,3.4000000954,3.5,0,3.5,3.7000000477,3.5999999046,3.2999999523,3.2999999523,3.5
1644831209, ,3.2999999523,3.4000000954,3.2000000477,3.2999999523,3.4000000954,3.4000000954,3.5,0,3.5,3.7000000477,3.5999999046,3.2999999523,3.2999999523,3.5
1644831210, ,3.2999999523,3.4000000954,3.2000000477,3.5,3.5,3.7000000477,3.2999999523,0,3.5,3.5999999046,3.4000000954,3.2999999523,3.4000000954,3.2999999523
1644831211, ,3.2999999523,3.4000000954,3.2000000477,3.5,3.5,3.7000000477,3.2999999523,0,3.5,3.5999999046,3.4000000954,3.2999999523,3.4000000954,3.2999999523
1644831212, ,3.4000000954,3.2999999523,3.0999999046,3.2000000477,3.2999999523,3.4000000954,3.5999999046,0,3.5,3.5999999046,3.4000000954,3.2999999523,3.4000000954,3.2999999523
