1645920850 INTERNAL *** MONITORD_STARTED ***
1645920849 INTERNAL *** DAGMAN_STARTED 2900.0 ***
1645920853 create_dir_1000-genome_0_local SUBMIT 2901.0 local - 241
1645920854 create_dir_1000-genome_0_local EXECUTE 2901.0 local - 241
1645920856 create_dir_1000-genome_0_local JOB_TERMINATED 2901.0 local - 241
1645920858 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 241
1645920858 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 2901.0 local - 241
1645920858 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 2901.0 local - 241
1645920863 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 241
1645920868 stage_in_remote_local_2_0 SUBMIT 2902.0 local - 242
1645920868 stage_in_remote_local_2_0 EXECUTE 2902.0 local - 242
1645920868 stage_in_remote_local_1_0 SUBMIT 2903.0 local - 243
1645920868 stage_in_remote_local_0_0 SUBMIT 2904.0 local - 244
1645920868 stage_in_local_local_0_0 SUBMIT 2905.0 local - 245
1645920868 stage_in_local_local_2_0 SUBMIT 2906.0 local - 246
1645920870 stage_in_remote_local_2_0 JOB_TERMINATED 2902.0 local - 242
1645920874 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 242
1645920874 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 2902.0 local - 242
1645920871 stage_in_local_local_2_0 EXECUTE 2906.0 local - 246
1645920871 stage_in_local_local_0_0 EXECUTE 2905.0 local - 245
1645920871 stage_in_remote_local_0_0 EXECUTE 2904.0 local - 244
1645920871 stage_in_remote_local_1_0 EXECUTE 2903.0 local - 243
1645920873 stage_in_remote_local_1_0 JOB_TERMINATED 2903.0 local - 243
1645920874 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 243
1645920874 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 2903.0 local - 243
1645920873 stage_in_local_local_0_0 JOB_TERMINATED 2905.0 local - 245
1645920874 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 245
1645920874 stage_in_local_local_0_0 POST_SCRIPT_STARTED 2905.0 local - 245
1645920873 stage_in_remote_local_0_0 JOB_TERMINATED 2904.0 local - 244
1645920874 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 244
1645920874 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 2904.0 local - 244
1645920873 stage_in_remote_local_0_1 SUBMIT 2907.0 local - 247
1645920873 stage_in_remote_local_0_1 EXECUTE 2907.0 local - 247
1645920873 stage_in_local_local_0_1 SUBMIT 2908.0 local - 248
1645920873 stage_in_local_local_0_1 EXECUTE 2908.0 local - 248
1645920873 stage_in_local_local_2_1 SUBMIT 2909.0 local - 249
1645920874 stage_in_local_local_2_1 EXECUTE 2909.0 local - 249
1645920874 stage_in_remote_local_2_1 SUBMIT 2910.0 local - 250
1645920874 stage_in_local_local_0_2 SUBMIT 2911.0 local - 251
1645920874 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 2902.0 local - 242
1645920879 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 242
1645920874 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 2904.0 local - 244
1645920879 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 244
1645920874 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 2903.0 local - 243
1645920879 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 243
1645920874 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 2905.0 local - 245
1645920879 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 245
1645920875 stage_in_local_local_2_0 JOB_TERMINATED 2906.0 local - 246
1645920879 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 246
1645920879 stage_in_local_local_2_0 POST_SCRIPT_STARTED 2906.0 local - 246
1645920875 stage_in_local_local_0_2 EXECUTE 2911.0 local - 251
1645920875 stage_in_remote_local_2_1 EXECUTE 2910.0 local - 250
1645920876 stage_in_remote_local_0_1 JOB_TERMINATED 2907.0 local - 247
1645920879 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 247
1645920879 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 2907.0 local - 247
1645920876 stage_in_local_local_0_1 JOB_TERMINATED 2908.0 local - 248
1645920879 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 248
1645920879 stage_in_local_local_0_1 POST_SCRIPT_STARTED 2908.0 local - 248
1645920877 stage_in_remote_local_2_1 JOB_TERMINATED 2910.0 local - 250
1645920879 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 250
1645920879 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 2910.0 local - 250
1645920877 stage_in_local_local_0_2 JOB_TERMINATED 2911.0 local - 251
1645920879 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 251
1645920879 stage_in_local_local_0_2 POST_SCRIPT_STARTED 2911.0 local - 251
1645920878 stage_in_local_local_2_1 JOB_TERMINATED 2909.0 local - 249
1645920879 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 249
1645920879 stage_in_local_local_2_1 POST_SCRIPT_STARTED 2909.0 local - 249
1645920879 stage_in_local_local_0_2 POST_SCRIPT_TERMINATED 2911.0 local - 251
1645920884 stage_in_local_local_0_2 POST_SCRIPT_SUCCESS 0 local - 251
1645920879 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 2909.0 local - 249
1645920884 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 249
1645920879 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 2910.0 local - 250
1645920884 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 250
1645920879 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 2907.0 local - 247
1645920884 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 247
1645920879 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 2908.0 local - 248
1645920884 stage_in_local_local_0_1 POST_SCRIPT_SUCCESS 0 local - 248
1645920879 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 2906.0 local - 246
1645920884 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 246
1645920889 sifting_ID0000052 SUBMIT 2912.0 condorpool - 252
1645920889 individuals_ID0000037 SUBMIT 2913.0 condorpool - 253
1645920889 individuals_ID0000038 SUBMIT 2914.0 condorpool - 254
1645920889 individuals_ID0000039 SUBMIT 2915.0 condorpool - 255
1645920889 individuals_ID0000033 SUBMIT 2916.0 condorpool - 256
1645920895 individuals_ID0000034 SUBMIT 2917.0 condorpool - 257
1645920895 individuals_ID0000035 SUBMIT 2918.0 condorpool - 258
1645920895 individuals_ID0000036 SUBMIT 2919.0 condorpool - 259
1645920895 individuals_ID0000030 SUBMIT 2920.0 condorpool - 260
1645920895 individuals_ID0000031 SUBMIT 2921.0 condorpool - 261
1645920900 individuals_ID0000032 SUBMIT 2922.0 condorpool - 262
1645920900 individuals_ID0000004 SUBMIT 2923.0 condorpool - 263
1645920900 individuals_ID0000048 SUBMIT 2924.0 condorpool - 264
1645920900 individuals_ID0000005 SUBMIT 2925.0 condorpool - 265
1645920900 individuals_ID0000049 SUBMIT 2926.0 condorpool - 266
1645920905 individuals_ID0000006 SUBMIT 2927.0 condorpool - 267
1645920905 individuals_ID0000007 SUBMIT 2928.0 condorpool - 268
1645920905 individuals_ID0000044 SUBMIT 2929.0 condorpool - 269
1645920905 individuals_ID0000001 SUBMIT 2930.0 condorpool - 270
1645920905 individuals_ID0000045 SUBMIT 2931.0 condorpool - 271
1645920910 sifting_ID0000052 EXECUTE 2912.0 condorpool - 252
1645920910 individuals_ID0000002 SUBMIT 2932.0 condorpool - 272
1645920910 individuals_ID0000046 SUBMIT 2933.0 condorpool - 273
1645920910 individuals_ID0000003 SUBMIT 2934.0 condorpool - 274
1645920910 individuals_ID0000047 SUBMIT 2935.0 condorpool - 275
1645920910 individuals_ID0000008 SUBMIT 2936.0 condorpool - 276
1645920914 sifting_ID0000052 JOB_TERMINATED 2912.0 condorpool - 252
1645920916 sifting_ID0000052 JOB_SUCCESS 0 condorpool - 252
1645920916 sifting_ID0000052 POST_SCRIPT_STARTED 2912.0 condorpool - 252
1645920915 individuals_ID0000009 SUBMIT 2937.0 condorpool - 277
1645920915 individuals_ID0000040 SUBMIT 2938.0 condorpool - 278
1645920915 individuals_ID0000041 SUBMIT 2939.0 condorpool - 279
1645920915 individuals_ID0000042 SUBMIT 2940.0 condorpool - 280
1645920916 individuals_ID0000043 SUBMIT 2941.0 condorpool - 281
1645920916 sifting_ID0000052 POST_SCRIPT_TERMINATED 2912.0 condorpool - 252
1645920921 sifting_ID0000052 POST_SCRIPT_SUCCESS 0 condorpool - 252
1645920921 individuals_ID0000015 SUBMIT 2942.0 condorpool - 282
1645920921 individuals_ID0000016 SUBMIT 2943.0 condorpool - 283
1645920921 individuals_ID0000017 SUBMIT 2944.0 condorpool - 284
1645920921 individuals_ID0000018 SUBMIT 2945.0 condorpool - 285
1645920921 individuals_ID0000011 SUBMIT 2946.0 condorpool - 286
1645920924 individuals_ID0000038 EXECUTE 2914.0 condorpool - 254
1645920925 individuals_ID0000037 EXECUTE 2913.0 condorpool - 253
1645920926 individuals_ID0000012 SUBMIT 2947.0 condorpool - 287
1645920926 individuals_ID0000013 SUBMIT 2948.0 condorpool - 288
1645920926 individuals_ID0000014 SUBMIT 2949.0 condorpool - 289
1645920926 individuals_ID0000019 SUBMIT 2950.0 condorpool - 290
1645920926 individuals_ID0000010 SUBMIT 2951.0 condorpool - 291
1645920928 individuals_ID0000035 EXECUTE 2918.0 condorpool - 258
1645920929 individuals_ID0000032 EXECUTE 2922.0 condorpool - 262
1645920929 individuals_ID0000031 EXECUTE 2921.0 condorpool - 261
1645920930 individuals_ID0000034 EXECUTE 2917.0 condorpool - 257
1645920930 individuals_ID0000033 EXECUTE 2916.0 condorpool - 256
1645920931 individuals_ID0000050 SUBMIT 2952.0 condorpool - 292
1645920931 individuals_ID0000026 SUBMIT 2953.0 condorpool - 293
1645920931 individuals_ID0000030 EXECUTE 2920.0 condorpool - 260
1645920931 individuals_ID0000027 SUBMIT 2954.0 condorpool - 294
1645920931 individuals_ID0000039 EXECUTE 2915.0 condorpool - 255
1645920931 individuals_ID0000028 SUBMIT 2955.0 condorpool - 295
1645920931 individuals_ID0000029 SUBMIT 2956.0 condorpool - 296
1645920932 individuals_ID0000004 EXECUTE 2923.0 condorpool - 263
1645920933 individuals_ID0000048 EXECUTE 2924.0 condorpool - 264
1645920936 individuals_ID0000036 EXECUTE 2919.0 condorpool - 259
1645920937 individuals_ID0000022 SUBMIT 2957.0 condorpool - 297
1645920937 individuals_ID0000023 SUBMIT 2958.0 condorpool - 298
1645920937 individuals_ID0000024 SUBMIT 2959.0 condorpool - 299
1645920937 individuals_ID0000025 SUBMIT 2960.0 condorpool - 300
1645920937 individuals_ID0000020 SUBMIT 2961.0 condorpool - 301
1645920942 individuals_ID0000021 SUBMIT 2962.0 condorpool - 302
1645921643 individuals_ID0000032 JOB_TERMINATED 2922.0 condorpool - 262
1645921647 individuals_ID0000032 JOB_SUCCESS 0 condorpool - 262
1645921647 individuals_ID0000032 POST_SCRIPT_STARTED 2922.0 condorpool - 262
1645921645 individuals_ID0000004 JOB_TERMINATED 2923.0 condorpool - 263
1645921647 individuals_ID0000004 JOB_SUCCESS 0 condorpool - 263
1645921647 individuals_ID0000004 POST_SCRIPT_STARTED 2923.0 condorpool - 263
1645921647 individuals_ID0000005 EXECUTE 2925.0 condorpool - 265
1645921648 individuals_ID0000032 POST_SCRIPT_TERMINATED 2922.0 condorpool - 262
1645921652 individuals_ID0000032 POST_SCRIPT_SUCCESS 0 condorpool - 262
1645921648 individuals_ID0000004 POST_SCRIPT_TERMINATED 2923.0 condorpool - 263
1645921652 individuals_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 263
1645921648 individuals_ID0000031 JOB_TERMINATED 2921.0 condorpool - 261
1645921652 individuals_ID0000031 JOB_SUCCESS 0 condorpool - 261
1645921652 individuals_ID0000031 POST_SCRIPT_STARTED 2921.0 condorpool - 261
1645921650 individuals_ID0000049 EXECUTE 2926.0 condorpool - 266
1645921652 individuals_ID0000031 POST_SCRIPT_TERMINATED 2921.0 condorpool - 261
1645921657 individuals_ID0000031 POST_SCRIPT_SUCCESS 0 condorpool - 261
1645921654 individuals_ID0000006 EXECUTE 2927.0 condorpool - 267
1645921657 individuals_ID0000030 JOB_TERMINATED 2920.0 condorpool - 260
1645921662 individuals_ID0000030 JOB_SUCCESS 0 condorpool - 260
1645921662 individuals_ID0000030 POST_SCRIPT_STARTED 2920.0 condorpool - 260
1645921662 individuals_ID0000030 POST_SCRIPT_TERMINATED 2920.0 condorpool - 260
1645921667 individuals_ID0000030 POST_SCRIPT_SUCCESS 0 condorpool - 260
1645921663 individuals_ID0000007 EXECUTE 2928.0 condorpool - 268
1645921858 individuals_ID0000034 JOB_TERMINATED 2917.0 condorpool - 257
1645921863 individuals_ID0000034 JOB_SUCCESS 0 condorpool - 257
1645921863 individuals_ID0000034 POST_SCRIPT_STARTED 2917.0 condorpool - 257
1645921862 individuals_ID0000044 EXECUTE 2929.0 condorpool - 269
1645921863 individuals_ID0000034 POST_SCRIPT_TERMINATED 2917.0 condorpool - 257
1645921868 individuals_ID0000034 POST_SCRIPT_SUCCESS 0 condorpool - 257
1645921872 individuals_ID0000036 JOB_TERMINATED 2919.0 condorpool - 259
1645921873 individuals_ID0000036 JOB_SUCCESS 0 condorpool - 259
1645921873 individuals_ID0000036 POST_SCRIPT_STARTED 2919.0 condorpool - 259
1645921872 individuals_ID0000033 JOB_TERMINATED 2916.0 condorpool - 256
1645921873 individuals_ID0000033 JOB_SUCCESS 0 condorpool - 256
1645921873 individuals_ID0000033 POST_SCRIPT_STARTED 2916.0 condorpool - 256
1645921873 individuals_ID0000036 POST_SCRIPT_TERMINATED 2919.0 condorpool - 259
1645921878 individuals_ID0000036 POST_SCRIPT_SUCCESS 0 condorpool - 259
1645921873 individuals_ID0000033 POST_SCRIPT_TERMINATED 2916.0 condorpool - 256
1645921878 individuals_ID0000033 POST_SCRIPT_SUCCESS 0 condorpool - 256
1645921880 individuals_ID0000001 EXECUTE 2930.0 condorpool - 270
1645921880 individuals_ID0000045 EXECUTE 2931.0 condorpool - 271
1645921882 individuals_ID0000035 JOB_TERMINATED 2918.0 condorpool - 258
