timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12
1644473068, ,3.4000000954,3.5,3.0999999046,3.5,3.2999999523,3.5999999046,3.5,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3.4000000954
1644473069, ,3.4000000954,3.5,3.0999999046,3.5,3.2999999523,3.5999999046,3.5,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3.4000000954
1644473070, ,3.4000000954,3.2000000477,3.0999999046,3.5,3.2999999523,3.5999999046,3.5,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3.4000000954
1644473071, ,3.4000000954,3.2000000477,3.2999999523,3.2000000477,3.2999999523,3.4000000954,3.4000000954,3.2000000477,3.5,3.2999999523,3.4000000954,3.4000000954
1644473072, ,3.4000000954,3.2000000477,3.2999999523,3.2000000477,3.2999999523,3.4000000954,3.4000000954,3.2000000477,3.5,3.2999999523,3.4000000954,3.4000000954
1644473073, ,3.2999999523,3.2000000477,3.2999999523,3.2000000477,3.2999999523,3.4000000954,3.4000000954,3.2000000477,3.5,3.2999999523,3.4000000954,3.4000000954
1644473074, ,3.2999999523,3.2999999523,3.0999999046,3.2999999523,3.4000000954,3.5,3.5,3.5,3.2999999523,3.5,2.9000000954,3.4000000954
1644473075, ,3.2999999523,3.2999999523,3.0999999046,3.2999999523,3.4000000954,3.5,3.5,3.5,3.2999999523,3.5,2.9000000954,3.4000000954
1644473076, ,3.4000000954,3.5,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.5,2.9000000954,3.4000000954
1644473077, ,3.4000000954,3.5,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.5999999046,3.5,3.2000000477,3.2999999523
1644473078, ,3.4000000954,3.5,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.5999999046,3.5,3.2000000477,3.2999999523
1644473079, ,3.4000000954,3.5,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.5999999046,3.5,3.2000000477,3.2999999523
1644473080, ,3.2000000477,3.5,3.2000000477,3.2999999523,3.2999999523,3.2999999523,3.2999999523,3.5,3.5,3.4000000954,3,3.7999999523
1644473081, ,3.2000000477,3.5,3.2000000477,3.2999999523,3.2999999523,3.2999999523,3.2999999523,3.5,3.5,3.4000000954,3,3.7999999523
1644473082, ,3.2000000477,3.5,3.2000000477,3.2999999523,3.2999999523,3.2999999523,3.2999999523,3.5,3.5,3.4000000954,3,3.7999999523
1644473083, ,3.2999999523,3.2000000477,3.0999999046,3.4000000954,3.4000000954,3.7999999523,3.5,3.5,3.5,3.5,2.9000000954,3.7999999523
1644473084, ,3.2999999523,3.2000000477,3.0999999046,3.4000000954,3.4000000954,3.7999999523,3.5,3.5,3.5,3.5,2.9000000954,3.4000000954
1644473085, ,3.2999999523,3.2000000477,3.0999999046,3.4000000954,3.4000000954,3.7999999523,3.5,3.5,3.5,3.5,2.9000000954,3.4000000954
1644473086, ,3.4000000954,3.5999999046,3.2000000477,3.5999999046,3.2999999523,3.7000000477,3.4000000954,3.5,3.5999999046,3.2999999523,3.0999999046,3.4000000954
1644473087, ,3.4000000954,3.5999999046,3.2000000477,3.5999999046,3.2999999523,3.7000000477,3.4000000954,3.2999999523,3.5999999046,3.2999999523,3.0999999046,3.2999999523
1644473088, ,3.4000000954,3.5999999046,3.2000000477,3.5999999046,3.2999999523,3.7000000477,3.4000000954,3.2999999523,3.5999999046,3.2999999523,3.0999999046,3.2999999523
1644473089, ,3.2999999523,3.7999999523,3.2999999523,3.2999999523,3.4000000954,3.4000000954,3.5,3.4000000954,3.5,3.2999999523,3.5,3.4000000954
1644473090, ,3.2999999523,3.7999999523,3.2999999523,3.2999999523,3.4000000954,3.4000000954,3.5,3.4000000954,3.5,3.2999999523,3.5,3.4000000954
1644473091, ,3.2999999523,3.7999999523,3.2999999523,3.2999999523,3.4000000954,3.4000000954,3.5,3.4000000954,3.5,3.2999999523,3.5,3.4000000954
1644473092, ,3.5,3.4000000954,3.0999999046,3.5999999046,3.4000000954,3.4000000954,3.5,3.4000000954,3.7000000477,3.2999999523,3.5,3.4000000954
1644473093, ,3.5,3.4000000954,3.0999999046,3.5999999046,3.4000000954,3.2000000477,3.5,3.4000000954,3.7000000477,3.4000000954,3.2000000477,3.5999999046
1644473094, ,3.5,3.4000000954,3.0999999046,3.5999999046,3.4000000954,3.2000000477,3.5,3.4000000954,3.7000000477,3.4000000954,3.2000000477,3.5999999046
1644473095, ,3.2999999523,3.0999999046,3.0999999046,3.2999999523,3.4000000954,3.2000000477,3.5,3.4000000954,3.7000000477,3.4000000954,3.2000000477,3.5999999046
1644473096, ,3.2999999523,3.0999999046,3.0999999046,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.5,3.4000000954,3.4000000954,3.7000000477
1644473098, ,3.2999999523,3.5,3.0999999046,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.5,3.4000000954,3.4000000954,3.7000000477
1644473099, ,3.2999999523,3.5,3.0999999046,3.2999999523,3.4000000954,3.4000000954,3.5,3.4000000954,3.7999999523,3.5,2.9000000954,3.4000000954
1644473100, ,3.2999999523,3.5,3.0999999046,3.2999999523,3.4000000954,3.4000000954,3.5,3.4000000954,3.7999999523,3.5,2.9000000954,3.4000000954
1644473101, ,3.5,3.5,3.4000000954,3.2999999523,3.4000000954,3.4000000954,3.5,3.4000000954,3.7999999523,3.5,2.9000000954,3.4000000954
1644473102, ,3.5,3.5,3.4000000954,3.2999999523,3.2000000477,3.4000000954,3.2999999523,3.4000000954,3.4000000954,3.5,3.0999999046,3.4000000954
1644473103, ,3.5,3.5,3.4000000954,3.2999999523,3.2000000477,3.4000000954,3.2999999523,3.4000000954,3.4000000954,3.5,3.0999999046,3.4000000954
1644473105, ,3.2999999523,3.5,3.2000000477,3.4000000954,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3,3.2999999523
1644473106, ,3.2999999523,3.5,3.2000000477,3.4000000954,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3,3.2999999523
1644473107, ,3.2999999523,3.5,3.2000000477,3.4000000954,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3,3.2999999523
1644473108, ,3.5,3.5,3.0999999046,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.5,3.4000000954,3.4000000954,2.9000000954,3.7000000477
1644473109, ,3.5,3.5,3.0999999046,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.5,3.4000000954,3.4000000954,2.9000000954,3.7000000477
1644473110, ,3.5,3.5,3.0999999046,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.5,3.4000000954,3.4000000954,2.9000000954,3.7000000477
1644473111, ,3.4000000954,3.5,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.5,3.5
1644473112, ,3.4000000954,3.5,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.5,3.5
1644473113, ,3.4000000954,3.5,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.5,3.5
1644473114, ,4,4,4.0999999046,3.5,3.4000000954,3.5999999046,3.5,3.4000000954,3.4000000954,3.4000000954,3.2000000477,3.5
1644473115, ,4,4,4.0999999046,3.5,3.4000000954,3.5999999046,3.5,3.4000000954,3.4000000954,3.4000000954,3.2000000477,3.4000000954
1644473116, ,4,4,4.0999999046,3.5,3.4000000954,3.5999999046,3.5,3.4000000954,3.4000000954,3.4000000954,3.2000000477,3.4000000954
1644473117, ,4.3000001907,4.3000001907,4.1999998093,3.5,3.4000000954,3.4000000954,3.2999999523,3.4000000954,3.7000000477,3.4000000954,3.2000000477,3.4000000954
1644473118, ,4.3000001907,4.3000001907,4.1999998093,3.5,3.4000000954,3.4000000954,3.2999999523,3.5,3.7000000477,3.4000000954,3.2000000477,3.7000000477
1644473119, ,4.3000001907,4.3000001907,4.1999998093,3.5,3.4000000954,3.4000000954,3.2999999523,3.5,3.7000000477,3.4000000954,3.2000000477,3.7000000477
1644473120, ,4.3000001907,4.3000001907,4.4000000954,3.7000000477,3.2999999523,3.2999999523,3.2999999523,3.5,3.7000000477,3.4000000954,3.2000000477,3.7000000477
1644473121, ,4.3000001907,4.3000001907,4.4000000954,3.7000000477,3.2999999523,3.2999999523,3.2999999523,3.7000000477,3.5,3.2999999523,3,3.7999999523
1644473122, ,4.3000001907,4.3000001907,4.4000000954,3.7000000477,3.2999999523,3.2999999523,3.2999999523,3.7000000477,3.5,3.2999999523,3,3.7999999523
1644473123, ,4.3000001907,4.4000000954,4.4000000954,3.9000000954,3.2999999523,3.2999999523,3.2999999523,3.7000000477,3.5,3.2999999523,3,3.7999999523
1644473124, ,4.3000001907,4.4000000954,4.4000000954,3.9000000954,3.2999999523,3.4000000954,3.4000000954,3.5,3.7000000477,3.5,2.9000000954,3.2999999523
1644473125, ,4.3000001907,4.4000000954,4.4000000954,3.9000000954,3.2999999523,3.4000000954,3.4000000954,3.5,3.7000000477,3.5,2.9000000954,3.2999999523
1644473126, ,4.0999999046,4.0999999046,4.5,4.1999998093,3.2999999523,3.4000000954,3.4000000954,3.5,3.7000000477,3.5,2.9000000954,3.2999999523
1644473127, ,4.0999999046,4.0999999046,4.5,4.1999998093,3.2999999523,3.4000000954,3.2000000477,3.2999999523,3.7000000477,3.5,2.9000000954,3.2999999523
1644473128, ,4.0999999046,4.0999999046,4.5,4.1999998093,3.2999999523,3.4000000954,3.2000000477,3.2999999523,3.7999999523,3.2999999523,3,3.5999999046
1644473129, ,4.0999999046,4.0999999046,4.5,4.1999998093,3.2999999523,3.4000000954,3.2000000477,3.2999999523,3.7999999523,3.2999999523,3,3.5999999046
1644473130, ,4.1999998093,4.3000001907,4.5,3.5999999046,3.7999999523,3.2999999523,3.9000000954,3.4000000954,3.4000000954,3.4000000954,3,3.4000000954
1644473131, ,4.1999998093,4.3000001907,4.5,3.5999999046,3.7999999523,3.2999999523,3.9000000954,3.4000000954,3.4000000954,3.4000000954,3,3.4000000954
1644473132, ,3.7999999523,4.9000000954,4.6999998093,3.5999999046,3.7999999523,3.2999999523,3.9000000954,3.4000000954,3.4000000954,3.4000000954,3,3.4000000954
1644473133, ,3.7999999523,4.9000000954,4.6999998093,3.5999999046,3.7999999523,3.2999999523,3.9000000954,3.4000000954,3.4000000954,3.4000000954,3,3.4000000954
1644473134, ,3.7999999523,4.9000000954,4.6999998093,3.7999999523,3.4000000954,3.4000000954,3.2999999523,3.5,3.7999999523,3.5,2.9000000954,3.2000000477
1644473135, ,3.7999999523,4.9000000954,4.6999998093,3.7999999523,3.4000000954,3.4000000954,3.2999999523,3.5,3.7999999523,3.5,2.9000000954,3.2000000477
1644473136, ,3.7000000477,4.3000001907,4.6999998093,3.7999999523,3.4000000954,3.4000000954,3.2999999523,3.5,3.7999999523,3.5,2.9000000954,3.2000000477
1644473137, ,3.7000000477,4.3000001907,4.9000000954,3.5,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.5,3.2999999523,3,3.4000000954
1644473138, ,4.5999999046,4.3000001907,4.9000000954,3.5,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.5,3.2999999523,3,3.4000000954
1644473139, ,4.5999999046,4.3000001907,4.9000000954,3.5,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.5,3.2999999523,3,3.4000000954
1644473140, ,4.5999999046,4.0999999046,4.1999998093,4.9000000954,3.4000000954,3.5999999046,3.5,3.2999999523,3.7999999523,3.5,2.9000000954,3.4000000954
1644473141, ,4.5999999046,4.0999999046,4.1999998093,4.9000000954,3.4000000954,3.5999999046,3.5,3.2999999523,3.7999999523,3.5,2.9000000954,3.4000000954
1644473142, ,4.5999999046,4.5999999046,4.6999998093,4.1999998093,3.2999999523,3.7999999523,3.2999999523,3.2999999523,3.5,3.4000000954,3.5999999046,3.4000000954
1644473143, ,4.5999999046,4.5999999046,4.6999998093,4.1999998093,3.2999999523,3.7999999523,3.2999999523,3.2999999523,3.5,3.4000000954,3.5999999046,3.5
1644473144, ,4.5999999046,4.5999999046,4.6999998093,4.1999998093,3.2999999523,3.7999999523,3.2999999523,3.2999999523,3.5,3.4000000954,3.5999999046,3.5
1644473145, ,4.5999999046,4.5999999046,4.6999998093,4.1999998093,3.2999999523,3.7999999523,3.2999999523,3.2999999523,3.5,3.4000000954,3.4000000954,3.5
1644473146, ,3.7000000477,4,4.0999999046,4.3000001907,3.5999999046,4.6999998093,3.2000000477,3.4000000954,3.5,3.4000000954,3.4000000954,3.5
1644473147, ,3.7000000477,4,4.0999999046,4.3000001907,3.5999999046,4.6999998093,3.2000000477,3.4000000954,3.5,3.4000000954,3.4000000954,3.4000000954
1644473148, ,4.5999999046,3.7999999523,3.7999999523,4.4000000954,3.4000000954,4.4000000954,3.2000000477,3.4000000954,3.7999999523,3.4000000954,3.4000000954,3.4000000954
1644473149, ,4.5999999046,3.7999999523,3.7999999523,4.4000000954,3.4000000954,4.4000000954,3.5,3.4000000954,3.7999999523,3.4000000954,3.2000000477,3.4000000954
1644473150, ,4.5999999046,3.7999999523,3.7999999523,4.4000000954,3.4000000954,4.4000000954,3.5,3.4000000954,3.7999999523,3.4000000954,3.2000000477,3.4000000954
1644473151, ,4.0999999046,3.9000000954,4.0999999046,4.5,3.7999999523,4.4000000954,3.5,3.4000000954,3.5,3.4000000954,3.2000000477,3.4000000954
1644473152, ,4.0999999046,3.9000000954,4.0999999046,4.5,3.7999999523,4.6999998093,3.2999999523,3.4000000954,3.5,3.2999999523,3.4000000954,3.5
1644473153, ,4.0999999046,3.9000000954,4.0999999046,4.5,3.7999999523,4.6999998093,3.2999999523,3.4000000954,3.5,3.2999999523,3.4000000954,3.5
1644473154, ,4.3000001907,3.7999999523,4,4.0999999046,3.9000000954,4.6999998093,3.2999999523,3.4000000954,3.5,3.2999999523,3.4000000954,3.5
1644473155, ,4.3000001907,3.7999999523,4,4.0999999046,3.9000000954,4.5,3.4000000954,3.5,3.5,3.2999999523,2.9000000954,3.2999999523
1644473156, ,4.3000001907,3.7999999523,4,4.0999999046,3.9000000954,4.5,3.4000000954,3.5,3.5,3.2999999523,2.9000000954,3.2999999523
1644473157, ,4.3000001907,3.7999999523,4,4.0999999046,3.9000000954,4.5,3.4000000954,3.5,3.5,3.2999999523,2.9000000954,3.2999999523
1644473158, ,4,3.7999999523,4.0999999046,4.6999998093,3.9000000954,4.5,3.4000000954,3.5,3.5,3.2999999523,2.9000000954,3.2999999523
1644473159, ,4,3.7999999523,4.0999999046,4.6999998093,4.4000000954,4,3.5,3.4000000954,3.5999999046,3.5,2.9000000954,3.5
1644473160, ,4,3.7999999523,4.0999999046,4.6999998093,4.4000000954,4,3.5,3.4000000954,3.5999999046,3.5,2.9000000954,3.5
1644473161, ,4.0999999046,4.3000001907,4.0999999046,4.6999998093,4.4000000954,4,3.5,3.4000000954,3.5999999046,3.5,2.9000000954,3.5
1644473162, ,4.0999999046,4.3000001907,4.0999999046,4.0999999046,3.7999999523,4.4000000954,3.2999999523,3.4000000954,3.5,3.4000000954,3,3.5
1644473163, ,3.5,3.7999999523,4.0999999046,4.0999999046,3.7999999523,4.4000000954,3.2999999523,3.4000000954,3.5,3.4000000954,3,3.5
1644473164, ,3.5,3.7999999523,3.5,4.3000001907,4.5,4.1999998093,3.5,3.5,3.5999999046,3.5,2.9000000954,3.2999999523
1644473165, ,3.5,3.7999999523,3.5,4.3000001907,4.5,4.1999998093,3.5,3.5,3.5999999046,3.5,2.9000000954,3.2999999523
1644473166, ,3.5,3.7999999523,3.5,4.3000001907,4.5,4.1999998093,3.5,3.5,3.5999999046,3.5,2.9000000954,3.2999999523
1644473167, ,3.7000000477,3.5,3.7999999523,4.0999999046,4.0999999046,4.8000001907,3.5,3.2999999523,3.5999999046,3.5,2.9000000954,3.2999999523
1644473168, ,3.7000000477,3.5,3.7999999523,4.0999999046,4.0999999046,4.8000001907,3.5,3.2999999523,3.5,3.4000000954,3,3.4000000954
1644473169, ,3.5,3.5,3.7999999523,4.0999999046,4.0999999046,4.8000001907,3.5,3.2999999523,3.5,3.4000000954,3,3.4000000954
1644473170, ,3.5,3.5,3.7999999523,4.0999999046,4.0999999046,4.8000001907,3.5,3.2999999523,3.5,3.4000000954,3,3.4000000954
1644473171, ,3.5,4,3.9000000954,4.3000001907,4.8000001907,4.0999999046,3.4000000954,3.5999999046,3.5,3.4000000954,3.5,3.2999999523
1644473172, ,3.5,4,3.9000000954,4.3000001907,4.8000001907,4.0999999046,3.4000000954,3.5999999046,3.5,3.4000000954,3.5,3.2999999523
1644473173, ,3.5,4,3.9000000954,4.3000001907,4.8000001907,4.0999999046,3.4000000954,3.5999999046,3.5,3.4000000954,3.5,3.2999999523
1644473174, ,3.9000000954,3.5999999046,3.5,3.7000000477,4.6999998093,4.0999999046,3.5,3.5,3.5,3.5,3.2000000477,3.7000000477
1644473175, ,3.9000000954,3.5999999046,3.5,3.7000000477,4.6999998093,4.0999999046,3.5,3.5,3.5,3.5,3.2000000477,3.7000000477
1644473176, ,3.5999999046,3.5999999046,3.2999999523,4.0999999046,4.8000001907,4.8000001907,3.2999999523,3.5,3.4000000954,3.2999999523,3.4000000954,3.7000000477
1644473177, ,3.5999999046,3.5999999046,3.2999999523,4.0999999046,4.8000001907,4.8000001907,3.2999999523,3.5,3.4000000954,3.2999999523,3.4000000954,3.7000000477
1644473178, ,3.5999999046,3.5999999046,3.2999999523,4.0999999046,4.8000001907,4.8000001907,3.2999999523,3.4000000954,3.4000000954,3.2999999523,3.4000000954,3.5999999046
1644473179, ,3.5999999046,3.5999999046,3.2999999523,4.0999999046,4.8000001907,4.8000001907,3.2999999523,3.4000000954,3.5,3.7999999523,3.4000000954,3.5999999046
1644473180, ,3.5999999046,3.5999999046,3.7000000477,4.5999999046,4.5999999046,4.0999999046,3.2999999523,3.4000000954,3.5,3.7999999523,3,3.5
1644473181, ,3.5999999046,3.5999999046,3.7000000477,4.5999999046,4.5999999046,4.0999999046,3.5,3.4000000954,3.5,3.7999999523,3,3.5
1644473182, ,3.5999999046,3.5999999046,3.7000000477,4.5999999046,4.5999999046,4.0999999046,3.5,3.4000000954,3.5999999046,3.7999999523,3,3.5
1644473183, ,4.1999998093,4.3000001907,3.4000000954,3.9000000954,4.0999999046,4.3000001907,3.2999999523,3.2000000477,3.5999999046,3.7999999523,3,3.5
1644473184, ,4.1999998093,4.3000001907,3.4000000954,3.9000000954,4.0999999046,4.3000001907,3.2999999523,3.2000000477,3.5999999046,3.5,2.9000000954,3.5999999046
1644473185, ,4,3.5,3.5,4.8000001907,4.0999999046,4.3000001907,3.2999999523,3.2000000477,3.5999999046,3.5,2.9000000954,3.5999999046
1644473186, ,4,3.5,3.5,4.8000001907,4.6999998093,4.0999999046,3.4000000954,3.7999999523,3.5999999046,3.5,2.9000000954,3.5999999046
1644473187, ,4,3.5,3.5,4.8000001907,4.6999998093,4.0999999046,3.4000000954,3.7999999523,3.5,3.2999999523,3,3.2999999523
1644473188, ,3.2999999523,3.4000000954,4,4.5999999046,4.6999998093,4.0999999046,3.4000000954,3.7999999523,3.5,3.2999999523,3,3.2999999523
1644473189, ,3.2999999523,3.4000000954,4,4.5999999046,4.5999999046,4.4000000954,3.5,3.5999999046,3.4000000954,3.4000000954,3.4000000954,3.2999999523
1644473190, ,3.2999999523,3.4000000954,4,4.5999999046,4.5999999046,4.4000000954,3.5,3.5999999046,3.4000000954,3.4000000954,3.4000000954,3.2999999523
1644473191, ,3.7999999523,3.9000000954,3.9000000954,4.5999999046,4.5999999046,4.4000000954,3.5,3.5999999046,3.4000000954,3.4000000954,3.4000000954,3.2999999523
1644473192, ,3.7999999523,3.9000000954,3.9000000954,4.1999998093,4.9000000954,4.1999998093,3.2999999523,3.2999999523,3.7999999523,3.5,3.2000000477,3.5
1644473193, ,3.7999999523,3.9000000954,3.9000000954,4.1999998093,4.9000000954,4.1999998093,3.2999999523,3.2999999523,3.7999999523,3.5,3.2000000477,3.5
1644473194, ,3.5999999046,4,3.9000000954,4.1999998093,4.9000000954,4.1999998093,3.2999999523,3.2999999523,3.7999999523,3.5,3.2000000477,3.5
1644473195, ,3.5999999046,4,3.2999999523,5.5999999046,4.9000000954,3.7999999523,3.5,3.5,3.5,3.2999999523,3.4000000954,3.4000000954
1644473196, ,3.5999999046,4,3.2999999523,5.5999999046,4.9000000954,3.7999999523,3.5,3.5,3.5,3.2999999523,3.4000000954,3.4000000954
1644473197, ,3.7000000477,4,3.2999999523,5.5999999046,4.9000000954,3.7999999523,3.5,3.5,3.5,3.2999999523,3.4000000954,3.4000000954
1644473198, ,3.7000000477,3.7999999523,3.5,4.5,4.5999999046,4,3.5,3.2999999523,3.5999999046,3.4000000954,2.9000000954,4
1644473199, ,3.7000000477,3.7999999523,3.5,4.5,4.5999999046,4,3.5,3.2999999523,3.5999999046,3.4000000954,2.9000000954,4
1644473200, ,3.7000000477,3.7999999523,3.5,4.5,4.5999999046,4,3.5,3.2999999523,3.5999999046,3.4000000954,2.9000000954,4
1644473201, ,4.3000001907,4.1999998093,3.5,5.4000000954,5.3000001907,4.0999999046,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.0999999046,3.7000000477
1644473202, ,4.3000001907,4.1999998093,3.5,5.4000000954,5.3000001907,4.0999999046,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.0999999046,3.7000000477
1644473203, ,4.3000001907,4.1999998093,3.5,5.4000000954,5.3000001907,4.0999999046,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.0999999046,3.7000000477
1644473204, ,3.5999999046,4,3.5999999046,5.1999998093,5.6999998093,4,3.4000000954,3.5,3.4000000954,3.2999999523,2.9000000954,3.2999999523
1644473205, ,3.5999999046,4,3.5999999046,5.1999998093,5.6999998093,4,3.4000000954,3.5,3.4000000954,3.2999999523,2.9000000954,3.2999999523
1644473206, ,3.5999999046,4,3.5999999046,5.1999998093,5.6999998093,4,3.4000000954,3.5,3.4000000954,3.2999999523,2.9000000954,3.2999999523
1644473207, ,3.7999999523,4.6999998093,3.5999999046,6.3000001907,5.4000000954,3.7999999523,3.2999999523,3.5,3.7999999523,3.5,2.7999999523,3.2999999523
1644473208, ,3.7999999523,4.6999998093,3.5999999046,6.3000001907,5.4000000954,3.7999999523,3.2999999523,3.2999999523,3.7999999523,3.5,2.7999999523,3.2999999523
1644473209, ,3.7999999523,4.6999998093,3.5999999046,6.3000001907,5.4000000954,3.7999999523,3.2999999523,3.2999999523,3.7999999523,3.5,2.7999999523,3.2999999523
1644473210, ,3.7000000477,4.5999999046,4,5.1999998093,5,4.0999999046,3.2999999523,3.2999999523,3.5,3.2999999523,2.7999999523,3.2999999523
1644473211, ,3.7000000477,4.5999999046,4,5.1999998093,5,4.0999999046,3.4000000954,3.4000000954,3.5,3.2999999523,3,3.7999999523
1644473212, ,3.7000000477,4.5999999046,4,5.1999998093,5,4.0999999046,3.4000000954,3.4000000954,3.5,3.2999999523,3,3.7999999523
1644473213, ,3.5,4.6999998093,3.5999999046,5.3000001907,5.0999999046,4.0999999046,3.4000000954,3.4000000954,3.5,3.2999999523,3,3.7999999523
1644473214, ,3.5,4.6999998093,3.5999999046,5.3000001907,5.0999999046,4,3.5,3.5,3.5,3.5,2.9000000954,3.4000000954
1644473215, ,3.5,4.6999998093,3.5999999046,5.3000001907,5.0999999046,4,3.5,3.5,3.5,3.5,2.9000000954,3.4000000954
1644473216, ,3.7000000477,4.6999998093,3.5999999046,6,5.0999999046,4,3.5,3.5,3.5,3.5,2.9000000954,3.4000000954
1644473217, ,3.7000000477,4.6999998093,3.5999999046,6,5.4000000954,3.7999999523,3.2999999523,3.2999999523,3.5999999046,3.5,3.0999999046,3.0999999046
1644473218, ,3.7000000477,4.6999998093,3.5999999046,6,5.4000000954,3.7999999523,3.2999999523,3.2999999523,3.5999999046,3.5,3.0999999046,3.0999999046
1644473219, ,3.7000000477,5.0999999046,3.5999999046,5.3000001907,5.4000000954,3.7999999523,3.2999999523,3.2999999523,3.5999999046,3.5,3.0999999046,3.0999999046
1644473220, ,3.7000000477,5.0999999046,3.5999999046,5.3000001907,4.6999998093,3.7000000477,3.5,3.4000000954,3.5,3.4000000954,3.5,3.4000000954
1644473221, ,3.7000000477,5.0999999046,3.5999999046,5.3000001907,4.6999998093,3.7000000477,3.5,3.4000000954,3.5,3.4000000954,3.5,3.4000000954
1644473222, ,3.9000000954,5.9000000954,3.7999999523,5.3000001907,4.6999998093,3.7000000477,3.5,3.4000000954,3.5,3.4000000954,3.5,3.4000000954
1644473223, ,3.9000000954,5.9000000954,3.7999999523,5.3000001907,6,3.7000000477,3.5,3.2999999523,3.7999999523,3.4000000954,3.2999999523,3.0999999046
1644473224, ,3.9000000954,5.9000000954,3.7999999523,5.3000001907,6,3.7000000477,3.5,3.2999999523,3.7999999523,3.4000000954,3.2999999523,3.0999999046
1644473225, ,3.7000000477,6.3000001907,3.7999999523,5.3000001907,6,3.7000000477,3.5,3.2999999523,3.7999999523,3.4000000954,3.2999999523,3.0999999046
1644473226, ,3.7000000477,6.3000001907,3.7999999523,5.3000001907,6,3.7000000477,3.5,3.2999999523,3.7999999523,3.4000000954,3.2999999523,3.0999999046
