Job,ID,DagmanID,Node IP,SUBMIT,EXECUTE,JOB_TERMINATED,JOB_SUCCESS,POST_SCRIPT_STARTED,POST_SCRIPT_TERMINATED,POST_SCRIPT_SUCCESS,wait_time,exec_time,ps_time
individuals,ID0000013,3109.000.000,192.168.5.103,1645954472,1645955542,1645956573,1645956574,1645956574,1645956574,1645956579,1070,1032,5
frequency,ID0000062,3127.000.000,192.168.5.104,1645961508,1645961509,1645962421,1645962424,1645962424,1645962425,1645962429,1,915,5
individuals,ID0000017,3105.000.000,192.168.5.105,1645954467,1645955508,1645956545,1645956549,1645956549,1645956549,1645956554,1041,1041,5
mutation_overlap,ID0000061,3136.000.000,192.168.5.102,1645961519,1645961531,1645961739,1645961744,1645961744,1645961745,1645961749,12,213,5
individuals,ID0000007,3089.000.000,192.168.5.101,1645954451,1645954498,1645955202,1645955203,1645955203,1645955203,1645955208,47,705,5
individuals,ID0000016,3104.000.000,192.168.5.105,1645954467,1645955505,1645956549,1645956554,1645956554,1645956555,1645956559,1038,1049,5
individuals,ID0000026,3114.000.000,192.168.5.101,1645954477,1645955945,1645956634,1645956639,1645956639,1645956640,1645956644,1468,694,5
individuals,ID0000015,3103.000.000,192.168.5.103,1645954462,1645955498,1645956523,1645956524,1645956524,1645956524,1645956529,1036,1026,5
individuals,ID0000004,3084.000.000,192.168.5.102,1645954446,1645954501,1645955448,1645955453,1645955453,1645955453,1645955458,55,952,5
individuals,ID0000011,3107.000.000,192.168.5.103,1645954467,1645955535,1645956576,1645956579,1645956579,1645956580,1645956584,1068,1044,5
individuals,ID0000018,3106.000.000,192.168.5.105,1645954467,1645955522,1645956556,1645956559,1645956559,1645956559,1645956564,1055,1037,5
stage_in_remote_local_0,1,3069.000.000,192.168.5.10,1645954421,1645954422,1645954424,1645954426,1645954426,1645954426,1645954431,1,4,5
frequency,ID0000054,3134.000.000,192.168.5.102,1645961514,1645961531,1645962420,1645962424,1645962424,1645962425,1645962429,17,893,5
individuals,ID0000009,3098.000.000,192.168.5.101,1645954457,1645955217,1645955904,1645955908,1645955908,1645955908,1645955913,760,691,5
frequency,ID0000064,3133.000.000,192.168.5.103,1645961513,1645961531,1645962233,1645962234,1645962234,1645962235,1645962239,18,703,5
individuals,ID0000040,3099.000.000,192.168.5.102,1645954462,1645955434,1645956360,1645956364,1645956364,1645956364,1645956369,972,930,5
mutation_overlap,ID0000057,3138.000.000,192.168.5.101,1645961519,1645961531,1645961797,1645961799,1645961799,1645961799,1645961804,12,268,5
individuals,ID0000019,3111.000.000,192.168.5.104,1645954472,1645955762,1645956997,1645956999,1645956999,1645956999,1645957004,1290,1237,5
create_dir_1000-genome_0,local,3063.000.000,192.168.5.10,1645954400,1645954402,1645954404,1645954405,1645954405,1645954405,1645954410,2,3,5
stage_out_local_local_2,0,3140.000.000,192.168.5.10,1645962434,1645962438,1645962442,1645962444,1645962444,1645962444,1645962449,4,6,5
individuals,ID0000028,3116.000.000,192.168.5.101,1645954478,1645955945,1645956641,1645956644,1645956644,1645956644,1645956649,1467,699,5
individuals,ID0000002,3093.000.000,192.168.5.105,1645954451,1645954472,1645955499,1645955503,1645955503,1645955503,1645955508,21,1031,5
individuals,ID0000032,3083.000.000,192.168.5.102,1645954441,1645954471,1645955429,1645955433,1645955433,1645955433,1645955438,30,962,5
individuals,ID0000014,3110.000.000,192.168.5.104,1645954472,1645955764,1645956988,1645956989,1645956989,1645956989,1645956994,1292,1225,5
individuals,ID0000034,3078.000.000,192.168.5.103,1645954436,1645954480,1645955493,1645955493,1645955493,1645955494,1645955498,44,1013,5
individuals,ID0000022,3118.000.000,192.168.5.105,1645954478,1645955999,1645956835,1645956839,1645956839,1645956840,1645956844,1521,840,5
individuals,ID0000020,3122.000.000,192.168.5.102,1645954483,1645956425,1645957293,1645957295,1645957295,1645957296,1645957300,1942,870,5
stage_in_local_local_0,2,3073.000.000,192.168.5.10,1645954421,1645954422,1645954424,1645954426,1645954426,1645954426,1645954431,1,4,5
individuals,ID0000008,3097.000.000,192.168.5.101,1645954457,1645955208,1645955910,1645955913,1645955913,1645955914,1645955918,751,705,5
stage_in_local_local_2,0,3068.000.000,192.168.5.10,1645954416,1645954418,1645954422,1645954426,1645954426,1645954426,1645954431,2,8,5
stage_in_local_local_0,0,3067.000.000,192.168.5.10,1645954416,1645954418,1645954420,1645954421,1645954421,1645954421,1645954426,2,3,5
mutation_overlap,ID0000065,3132.000.000,192.168.5.103,1645961513,1645961531,1645961734,1645961734,1645961734,1645961734,1645961739,18,203,5
individuals,ID0000025,3121.000.000,192.168.5.102,1645954483,1645956425,1645957296,1645957300,1645957300,1645957300,1645957305,1942,875,5
individuals,ID0000041,3100.000.000,192.168.5.102,1645954462,1645955447,1645956390,1645956394,1645956394,1645956394,1645956399,985,947,5
stage_out_local_local_2,1,3141.000.000,192.168.5.10,1645962494,1645962494,1645962498,1645962499,1645962499,1645962499,1645962504,0,5,5
individuals,ID0000035,3079.000.000,192.168.5.103,1645954441,1645954496,1645955534,1645955538,1645955538,1645955539,1645955543,55,1042,5
