1644637979 INTERNAL *** MONITORD_STARTED ***
1644637978 INTERNAL *** DAGMAN_STARTED 2563.0 ***
1644637982 create_dir_1000-genome_0_local SUBMIT 2564.0 local - 316
1644637983 create_dir_1000-genome_0_local EXECUTE 2564.0 local - 316
1644637985 create_dir_1000-genome_0_local JOB_TERMINATED 2564.0 local - 316
1644637987 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 316
1644637987 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 2564.0 local - 316
1644637987 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 2564.0 local - 316
1644637992 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 316
1644637997 stage_in_remote_local_2_0 SUBMIT 2565.0 local - 317
1644637997 stage_in_remote_local_1_0 SUBMIT 2566.0 local - 318
1644637997 stage_in_remote_local_2_0 EXECUTE 2565.0 local - 317
1644637997 stage_in_remote_local_0_0 SUBMIT 2567.0 local - 319
1644637997 stage_in_local_local_0_0 SUBMIT 2568.0 local - 320
1644637997 stage_in_local_local_2_0 SUBMIT 2569.0 local - 321
1644637999 stage_in_remote_local_2_0 JOB_TERMINATED 2565.0 local - 317
1644638002 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 317
1644638002 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 2565.0 local - 317
1644637999 stage_in_local_local_2_0 EXECUTE 2569.0 local - 321
1644637999 stage_in_local_local_0_0 EXECUTE 2568.0 local - 320
1644637999 stage_in_remote_local_0_0 EXECUTE 2567.0 local - 319
1644637999 stage_in_remote_local_1_0 EXECUTE 2566.0 local - 318
1644638002 stage_in_local_local_0_0 JOB_TERMINATED 2568.0 local - 320
1644638002 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 320
1644638002 stage_in_local_local_0_0 POST_SCRIPT_STARTED 2568.0 local - 320
1644638002 stage_in_remote_local_0_0 JOB_TERMINATED 2567.0 local - 319
1644638002 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 319
1644638002 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 2567.0 local - 319
1644638002 stage_in_remote_local_1_0 JOB_TERMINATED 2566.0 local - 318
1644638002 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 318
1644638002 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 2566.0 local - 318
1644638002 stage_in_remote_local_0_1 SUBMIT 2570.0 local - 322
1644638002 stage_in_remote_local_0_1 EXECUTE 2570.0 local - 322
1644638002 stage_in_local_local_0_1 SUBMIT 2571.0 local - 323
1644638002 stage_in_local_local_0_1 EXECUTE 2571.0 local - 323
1644638002 stage_in_remote_local_2_1 SUBMIT 2572.0 local - 324
1644638002 stage_in_local_local_2_1 SUBMIT 2573.0 local - 325
1644638002 stage_in_remote_local_2_1 EXECUTE 2572.0 local - 324
1644638002 stage_in_local_local_0_2 SUBMIT 2574.0 local - 326
1644638003 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 2565.0 local - 317
1644638007 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 317
1644638003 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 2566.0 local - 318
1644638007 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 318
1644638003 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 2568.0 local - 320
1644638007 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 320
1644638003 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 2567.0 local - 319
1644638007 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 319
1644638003 stage_in_local_local_0_2 EXECUTE 2574.0 local - 326
1644638003 stage_in_local_local_2_1 EXECUTE 2573.0 local - 325
1644638004 stage_in_local_local_2_0 JOB_TERMINATED 2569.0 local - 321
1644638007 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 321
1644638007 stage_in_local_local_2_0 POST_SCRIPT_STARTED 2569.0 local - 321
1644638004 stage_in_remote_local_0_1 JOB_TERMINATED 2570.0 local - 322
1644638007 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 322
1644638007 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 2570.0 local - 322
1644638005 stage_in_remote_local_2_1 JOB_TERMINATED 2572.0 local - 324
1644638007 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 324
1644638007 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 2572.0 local - 324
1644638005 stage_in_local_local_0_1 JOB_TERMINATED 2571.0 local - 323
1644638007 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 323
1644638007 stage_in_local_local_0_1 POST_SCRIPT_STARTED 2571.0 local - 323
1644638005 stage_in_local_local_0_2 JOB_TERMINATED 2574.0 local - 326
1644638007 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 326
1644638007 stage_in_local_local_0_2 POST_SCRIPT_STARTED 2574.0 local - 326
1644638007 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 2570.0 local - 322
1644638012 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 322
1644638007 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 2569.0 local - 321
1644638012 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 321
1644638007 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 2571.0 local - 323
1644638012 stage_in_local_local_0_1 POST_SCRIPT_SUCCESS 0 local - 323
1644638007 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 2572.0 local - 324
1644638012 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 324
1644638007 stage_in_local_local_0_2 POST_SCRIPT_TERMINATED 2574.0 local - 326
1644638012 stage_in_local_local_0_2 POST_SCRIPT_SUCCESS 0 local - 326
1644638007 stage_in_local_local_2_1 JOB_TERMINATED 2573.0 local - 325
1644638012 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 325
1644638012 stage_in_local_local_2_1 POST_SCRIPT_STARTED 2573.0 local - 325
1644638012 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 2573.0 local - 325
1644638017 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 325
1644638017 individuals_ID0000037 SUBMIT 2575.0 condorpool - 327
1644638017 individuals_ID0000038 SUBMIT 2576.0 condorpool - 328
1644638017 individuals_ID0000039 SUBMIT 2577.0 condorpool - 329
1644638017 individuals_ID0000033 SUBMIT 2578.0 condorpool - 330
1644638017 individuals_ID0000034 SUBMIT 2579.0 condorpool - 331
1644638022 individuals_ID0000035 SUBMIT 2580.0 condorpool - 332
1644638022 individuals_ID0000036 SUBMIT 2581.0 condorpool - 333
1644638022 individuals_ID0000073 SUBMIT 2582.0 condorpool - 334
1644638023 individuals_ID0000030 SUBMIT 2583.0 condorpool - 335
1644638023 individuals_ID0000074 SUBMIT 2584.0 condorpool - 336
1644638028 individuals_ID0000031 SUBMIT 2585.0 condorpool - 337
1644638028 individuals_ID0000075 SUBMIT 2586.0 condorpool - 338
1644638028 individuals_ID0000032 SUBMIT 2587.0 condorpool - 339
1644638028 individuals_ID0000070 SUBMIT 2588.0 condorpool - 340
1644638028 individuals_ID0000071 SUBMIT 2589.0 condorpool - 341
1644638028 individuals_ID0000034 EXECUTE 2579.0 condorpool - 331
1644638032 individuals_ID0000033 EXECUTE 2578.0 condorpool - 330
1644638033 individuals_ID0000072 SUBMIT 2590.0 condorpool - 342
1644638033 individuals_ID0000004 SUBMIT 2591.0 condorpool - 343
1644638033 individuals_ID0000048 SUBMIT 2592.0 condorpool - 344
1644638033 individuals_ID0000005 SUBMIT 2593.0 condorpool - 345
1644638033 individuals_ID0000049 SUBMIT 2594.0 condorpool - 346
1644638033 individuals_ID0000039 EXECUTE 2577.0 condorpool - 329
1644638036 individuals_ID0000038 EXECUTE 2576.0 condorpool - 328
1644638036 individuals_ID0000037 EXECUTE 2575.0 condorpool - 327
1644638038 individuals_ID0000006 SUBMIT 2595.0 condorpool - 347
1644638038 individuals_ID0000007 SUBMIT 2596.0 condorpool - 348
1644638038 individuals_ID0000044 SUBMIT 2597.0 condorpool - 349
1644638038 individuals_ID0000001 SUBMIT 2598.0 condorpool - 350
1644638038 individuals_ID0000045 SUBMIT 2599.0 condorpool - 351
1644638043 individuals_ID0000002 SUBMIT 2600.0 condorpool - 352
1644638043 individuals_ID0000046 SUBMIT 2601.0 condorpool - 353
1644638043 individuals_ID0000003 SUBMIT 2602.0 condorpool - 354
1644638043 individuals_ID0000047 SUBMIT 2603.0 condorpool - 355
