timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
1644661265, ,3.2000000477,3.4000000954,3.0999999046,3.4000000954,3.2999999523,3.4000000954,3.2999999523,0,3.5999999046,3.5,3.5,3.0999999046,3.2999999523
1644661266, ,3.2000000477,3.4000000954,3.0999999046,3.4000000954,3.2999999523,3.4000000954,3.2999999523,0,3.5999999046,3.5,3.5,3.0999999046,3.2999999523
1644661267, ,3.0999999046,3.2999999523,3.2000000477,3.4000000954,3.2000000477,3.4000000954,3.2999999523,0,3.2999999523,3.5,3.4000000954,2.9000000954,3.2999999523
1644661268, ,3.0999999046,3.2999999523,3.2000000477,3.4000000954,3.2000000477,3.4000000954,3.5,0,3.2999999523,3.5,3.4000000954,2.9000000954,3.2999999523
1644661269, ,3.0999999046,3.2999999523,3.2000000477,3.4000000954,3.2000000477,3.4000000954,3.5,0,3.2999999523,3.5,3.4000000954,2.9000000954,3.2999999523
1644661270, ,3.5,3.5,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.5,0,3.5,3.5999999046,3.2999999523,3,3.2999999523
1644661271, ,3.5,3.5,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.5,0,3.5,3.5999999046,3.2999999523,3,3.2999999523
1644661272, ,3.5,3.5,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.5,0,3.5,3.5999999046,3.2999999523,3,3.2999999523
1644661273, ,4.5999999046,4.1999998093,4.1999998093,3.4000000954,3.2999999523,3.4000000954,3.5,0,3.4000000954,3.2999999523,3.4000000954,3,3.2999999523
1644661274, ,4.5999999046,4.1999998093,4.1999998093,3.4000000954,3.2999999523,3.4000000954,3.2999999523,0,3.4000000954,3.2999999523,3.4000000954,3,3.4000000954
1644661275, ,4.5999999046,4.1999998093,4.1999998093,3.4000000954,3.2999999523,3.4000000954,3.2999999523,0,3.4000000954,3.2999999523,3.4000000954,3,3.4000000954
1644661276, ,4.5999999046,4.3000001907,4.0999999046,3.4000000954,3.2999999523,3.4000000954,3.2999999523,0,3.5,3.5,3.2999999523,2.9000000954,3.4000000954
1644661277, ,4.5999999046,4.3000001907,4.0999999046,3.4000000954,3.2999999523,3.4000000954,4.0999999046,0,3.5,3.5,3.2999999523,2.9000000954,3.2999999523
1644661278, ,4.5999999046,4.3000001907,4.0999999046,3.4000000954,3.2999999523,3.4000000954,4.0999999046,0,3.5,3.5,3.2999999523,2.9000000954,3.2999999523
1644661279, ,4.8000001907,4.3000001907,4.5,3.5999999046,3.5,3.5,4.0999999046,0,3.2999999523,3.5999999046,3.2999999523,3,3.2999999523
1644661280, ,4.8000001907,4.3000001907,4.5,3.5999999046,3.5,3.5,3.5,0,3.2999999523,3.5999999046,3.2999999523,3,3.4000000954
1644661281, ,4.6999998093,4.4000000954,4.1999998093,3.4000000954,3.4000000954,3.4000000954,3.5,0,3.2999999523,3.5999999046,3.2999999523,3,3.4000000954
1644661282, ,4.6999998093,4.4000000954,4.1999998093,3.4000000954,3.4000000954,3.4000000954,3.4000000954,0,3.5,3.7999999523,3.5,3,3.2999999523
1644661283, ,4.6999998093,4.4000000954,4.1999998093,3.4000000954,3.4000000954,3.4000000954,3.4000000954,0,3.5,3.7999999523,3.5,3,3.2999999523
1644661284, ,4.5999999046,4,4.3000001907,3.5,3.2999999523,3.4000000954,3.2999999523,0,3.4000000954,3.5,3.5,3.4000000954,3.2999999523
1644661285, ,4.5999999046,4,4.3000001907,3.5,3.2999999523,3.4000000954,3.2999999523,0,3.4000000954,3.5,3.5,3.4000000954,3.2999999523
1644661286, ,4.5999999046,4,4.3000001907,3.5,3.2999999523,3.4000000954,3.2999999523,0,3.4000000954,3.5,3.5,3.4000000954,3.2999999523
1644661287, ,4.5999999046,4,4.3000001907,3.5,3.2999999523,3.4000000954,3.2999999523,0,3.2999999523,3.7000000477,3.4000000954,3.4000000954,3.4000000954
1644661288, ,4.3000001907,4.4000000954,4.5999999046,3.4000000954,3.5,3.5,3.5,0,3.2999999523,3.7000000477,3.4000000954,3.4000000954,3.4000000954
1644661289, ,4.3000001907,4.4000000954,4.5999999046,3.4000000954,3.5,3.5,3.5,0,3.2999999523,3.7000000477,3.4000000954,3.4000000954,3.4000000954
1644661290, ,4.3000001907,4.5,4.8000001907,3.2000000477,3.2999999523,3.4000000954,3.5,0,3.4000000954,3.5999999046,3.5,3.2999999523,3.4000000954
1644661291, ,4.3000001907,4.5,4.8000001907,3.2000000477,3.2999999523,3.4000000954,3.2999999523,0,3.4000000954,3.5999999046,3.5,3.2999999523,3.4000000954
1644661292, ,4.3000001907,4.5,4.8000001907,3.2000000477,3.2999999523,3.4000000954,3.2999999523,0,3.4000000954,3.5999999046,3.5,3.2999999523,3.4000000954
1644661293, ,4.3000001907,4.5,4.8000001907,3.2000000477,3.2999999523,3.4000000954,3.2999999523,0,3.4000000954,3.5,3.5,3.2000000477,3.4000000954
1644661294, ,4.5999999046,4,3.9000000954,3.4000000954,3.2999999523,3.4000000954,3.4000000954,0,3.4000000954,3.5,3.5,3.2000000477,3.4000000954
1644661295, ,4.5999999046,4,3.9000000954,3.4000000954,3.2999999523,3.4000000954,3.4000000954,0,3.4000000954,3.5,3.5,3.2000000477,3.4000000954
1644661296, ,4.9000000954,4.4000000954,4.8000001907,3.4000000954,3.2999999523,3.5999999046,3.5,0,3.4000000954,3.5,3.5,3.2000000477,3.4000000954
1644661297, ,4.9000000954,4.4000000954,4.8000001907,3.4000000954,3.2999999523,3.5999999046,3.5,0,3.2999999523,3.4000000954,3.4000000954,2.9000000954,3.4000000954
1644661298, ,4.9000000954,4.4000000954,4.8000001907,3.4000000954,3.2999999523,3.5999999046,3.5,0,3.2999999523,3.4000000954,3.4000000954,2.9000000954,3.4000000954
1644661299, ,4.9000000954,4.4000000954,4.8000001907,3.4000000954,3.2999999523,3.5999999046,3.5,0,3.2999999523,3.4000000954,3.4000000954,2.9000000954,3.4000000954
1644661300, ,4.8000001907,4.3000001907,4.5999999046,3.2000000477,3.2999999523,3.4000000954,3.5,0,3.4000000954,3.5999999046,3.5,2.9000000954,3.5
1644661301, ,4.8000001907,4.3000001907,4.5999999046,3.2000000477,3.2999999523,3.4000000954,3.5,0,3.4000000954,3.5999999046,3.5,2.9000000954,3.5
1644661302, ,4.8000001907,4.3000001907,4.5999999046,3.2000000477,3.2999999523,3.4000000954,3.5,0,3.4000000954,3.5999999046,3.5,2.9000000954,3.5
1644661303, ,4.1999998093,4.8000001907,5.0999999046,3.4000000954,3.2999999523,3.2999999523,3.2999999523,0,3.4000000954,3.4000000954,3.5,2.9000000954,3.5
1644661304, ,4.1999998093,4.8000001907,5.0999999046,3.4000000954,3.2999999523,3.2999999523,3.2999999523,0,3.4000000954,3.4000000954,3.5,2.9000000954,3.5
1644661305, ,4.5,4.5,5.1999998093,3.4000000954,3.4000000954,3.5,3.5,0,3.2999999523,3.4000000954,3.2999999523,3,3.5
1644661306, ,4.5,4.5,5.1999998093,3.4000000954,3.4000000954,3.5,3.5,0,3.2999999523,3.4000000954,3.2999999523,3,3.5
1644661307, ,4.5,4.5,5.1999998093,3.4000000954,3.4000000954,3.5,3.5,0,3.2999999523,3.4000000954,3.2999999523,3,3.5
1644661308, ,4.5,4.5,5.1999998093,3.4000000954,3.4000000954,3.5,3.5,0,3.4000000954,3.5999999046,3.5,3,3.2999999523
1644661309, ,4.0999999046,4.3000001907,5.0999999046,3.4000000954,3.2999999523,3.2999999523,3.2999999523,0,3.4000000954,3.5999999046,3.5,3,3.2999999523
1644661310, ,4.0999999046,4.3000001907,5.0999999046,3.4000000954,3.2999999523,3.2999999523,3.2999999523,0,3.4000000954,3.5999999046,3.5,3,3.2999999523
1644661311, ,4.4000000954,4.3000001907,5,3.4000000954,3.2000000477,3.4000000954,3.2999999523,0,3.5,3.5999999046,3.5,2.9000000954,3.2999999523
1644661312, ,4.4000000954,4.3000001907,5,3.4000000954,3.2000000477,3.4000000954,3.2999999523,0,3.5,3.5999999046,3.5,2.9000000954,3.2999999523
1644661313, ,4.4000000954,4.3000001907,5,3.4000000954,3.2000000477,3.4000000954,3.2999999523,0,3.5,3.5999999046,3.5,2.9000000954,3.2999999523
1644661314, ,4.0999999046,4.4000000954,5.3000001907,3.5,3.5,3.5,3.5,0,3.4000000954,3.4000000954,3.2999999523,3,3.2999999523
1644661315, ,4.0999999046,4.4000000954,5.3000001907,3.5,3.5,3.5,3.5,0,3.4000000954,3.4000000954,3.2999999523,3,3.2999999523
1644661316, ,4.0999999046,4.4000000954,5.3000001907,3.5,3.5,3.5,3.5,0,3.4000000954,3.4000000954,3.2999999523,3,3.2999999523
1644661317, ,4.4000000954,4.3000001907,5.1999998093,3.2999999523,3.5,3.4000000954,3.2999999523,0,3.2999999523,3.5,3.5,3,3.4000000954
1644661318, ,4.4000000954,4.3000001907,5.1999998093,3.2999999523,3.5,3.4000000954,3.2999999523,0,3.2999999523,3.5,3.5,3,3.4000000954
1644661319, ,4.4000000954,4.3000001907,5.1999998093,3.2999999523,3.5,3.4000000954,3.2999999523,0,3.2999999523,3.5,3.5,3,3.4000000954
1644661320, ,4.0999999046,4.3000001907,4.4000000954,3.2999999523,3.4000000954,3.4000000954,3.2999999523,0,3.5,3.5,3.5999999046,2.9000000954,3.2999999523
1644661321, ,4.0999999046,4.3000001907,4.4000000954,3.2999999523,3.4000000954,3.4000000954,3.2999999523,0,3.5,3.5,3.5999999046,2.9000000954,3.2999999523
1644661322, ,4.0999999046,4.3000001907,4.4000000954,3.2999999523,3.4000000954,3.4000000954,3.2999999523,0,3.5,3.5,3.5999999046,2.9000000954,3.2999999523
1644661323, ,4.0999999046,4.3000001907,4.4000000954,3.2999999523,3.4000000954,3.4000000954,3.2999999523,0,3.4000000954,3.5,3.4000000954,3,3.4000000954
1644661324, ,4.3000001907,4.3000001907,5.0999999046,3.5,3.4000000954,3.4000000954,3.5,0,3.4000000954,3.5,3.4000000954,3,3.4000000954
1644661325, ,4.3000001907,4.3000001907,5.0999999046,3.5,3.4000000954,3.4000000954,3.5,0,3.4000000954,3.5,3.4000000954,3,3.4000000954
1644661326, ,4.5999999046,4.3000001907,5.0999999046,3.5,3.4000000954,3.4000000954,3.5,0,3.5,3.7999999523,3.5,3,3.5
1644661327, ,4.5999999046,4.6999998093,7.5999999046,3.5,3.4000000954,3.2999999523,3.5,0,3.5,3.7999999523,3.5,3,3.5
1644661328, ,4.5999999046,4.6999998093,7.5999999046,3.5,3.4000000954,3.2999999523,3.5,0,3.5,3.7999999523,3.5,3,3.5
1644661329, ,4.8000001907,4.6999998093,5.9000000954,3.2999999523,3.2999999523,3.4000000954,3.4000000954,0,3.4000000954,3.4000000954,3.5,2.9000000954,3.4000000954
1644661330, ,4.8000001907,4.6999998093,5.9000000954,3.2999999523,3.2999999523,3.4000000954,3.4000000954,0,3.4000000954,3.4000000954,3.5,2.9000000954,3.4000000954
1644661331, ,4.8000001907,4.6999998093,5.9000000954,3.2999999523,3.2999999523,3.4000000954,3.4000000954,0,3.4000000954,3.4000000954,3.5,2.9000000954,3.4000000954
1644661332, ,4.5999999046,4.6999998093,5.9000000954,3.2999999523,3.2999999523,3.4000000954,3.4000000954,0,3.4000000954,3.4000000954,3.5,2.9000000954,3.4000000954
1644661333, ,4.5999999046,5.0999999046,7.0999999046,3.2999999523,3.4000000954,3.5,3.5,0,3.2999999523,3.5,3.2999999523,3,3.5
1644661334, ,4.5999999046,5.0999999046,7.0999999046,3.2999999523,3.4000000954,3.5,3.5,0,3.2999999523,3.5,3.2999999523,3,3.5
1644661335, ,7.0999999046,5.0999999046,7.0999999046,3.2999999523,3.4000000954,3.5,3.5,0,3.2999999523,3.5,3.2999999523,3,3.5
1644661336, ,7.0999999046,6.4000000954,7.0999999046,3.4000000954,3.4000000954,3.5,3.5,0,3.4000000954,3.7999999523,3.5,3,3.2999999523
1644661337, ,7.0999999046,6.4000000954,7.0999999046,3.4000000954,3.4000000954,3.5,3.5,0,3.4000000954,3.7999999523,3.5,3,3.2999999523
1644661338, ,7.0999999046,6.4000000954,7.0999999046,3.4000000954,3.4000000954,3.5,3.5,0,3.4000000954,3.7999999523,3.5,3,3.2999999523
1644661339, ,7.0999999046,6.5,7.0999999046,3.2000000477,3.4000000954,3.5,3.2999999523,0,3.5,3.5999999046,3.4000000954,3.2999999523,3.5
1644661340, ,6.3000001907,6.5,7.0999999046,3.2000000477,3.4000000954,3.5,3.2999999523,0,3.5,3.5999999046,3.4000000954,3.2999999523,3.5
1644661341, ,6.3000001907,6.5,7.0999999046,3.2000000477,3.4000000954,3.5,3.2999999523,0,3.5,3.5999999046,3.4000000954,3.2999999523,3.5
1644661342, ,6.3000001907,6.9000000954,7.0999999046,3.4000000954,3.4000000954,3.2999999523,3.4000000954,0,3.2999999523,3.4000000954,3.4000000954,3.2999999523,3.5
1644661343, ,7.0999999046,6.5,7.0999999046,3.4000000954,3.4000000954,3.2999999523,3.4000000954,0,3.2999999523,3.4000000954,3.4000000954,3.2999999523,3.5
1644661344, ,7.0999999046,6.5,7.1999998093,3.2000000477,3.5,3.5,3.5,0,3.2999999523,3.4000000954,3.4000000954,3.2999999523,3.5
1644661345, ,7.0999999046,6.5,7.1999998093,3.2000000477,3.5,3.5,3.5,0,3.5,3.7000000477,3.5,3.0999999046,3.2999999523
1644661346, ,7.0999999046,6.5,7.1999998093,3.2000000477,3.5,3.5,3.5,0,3.5,3.7000000477,3.5,3.0999999046,3.2999999523
1644661347, ,7.0999999046,7,7.1999998093,3.2000000477,3.5,3.5,3.5,0,3.5,3.7000000477,3.5,3.0999999046,3.2999999523
1644661348, ,7.0999999046,7,6.9000000954,3.2000000477,3.2999999523,3.4000000954,3.4000000954,0,3.5,3.5999999046,3.4000000954,2.9000000954,3.2000000477
1644661349, ,7.0999999046,7,6.9000000954,3.2000000477,3.2999999523,3.4000000954,3.4000000954,0,3.5,3.5999999046,3.4000000954,2.9000000954,3.2000000477
1644661350, ,7.3000001907,7.0999999046,6.3000001907,3.5,3.5,3.5999999046,3.5,0,3.5,3.5999999046,3.4000000954,2.9000000954,3.2000000477
1644661351, ,7.3000001907,7.0999999046,6.3000001907,3.5,3.5,3.5999999046,3.5,0,3.4000000954,3.5,3.4000000954,3,3.7999999523
1644661352, ,7.3000001907,7.0999999046,6.3000001907,3.5,3.5,3.5999999046,3.5,0,3.4000000954,3.5,3.4000000954,3,3.7999999523
1644661353, ,7.3000001907,7.0999999046,6.3000001907,3.5,3.5,3.5999999046,3.5,0,3.4000000954,3.5,3.4000000954,3,3.7999999523
1644661354, ,7.3000001907,7.0999999046,7,3.4000000954,3.5,3.5,3.5999999046,0,3.5,3.5999999046,3.5999999046,3,3.5999999046
1644661355, ,7.3000001907,7.0999999046,7,3.4000000954,3.5,3.5,3.5999999046,0,3.5,3.5999999046,3.5999999046,3,3.5999999046
1644661356, ,7.0999999046,7.1999998093,7,3.2999999523,3.2999999523,3.4000000954,3.2999999523,0,3.4000000954,3.7000000477,3.5,2.9000000954,3.2999999523
1644661357, ,7.0999999046,7.1999998093,7,3.2999999523,3.2999999523,3.4000000954,3.2999999523,0,3.4000000954,3.7000000477,3.5,2.9000000954,3.2999999523
1644661358, ,7.0999999046,7.1999998093,7,3.2999999523,3.2999999523,3.4000000954,3.2999999523,0,3.4000000954,3.7000000477,3.5,2.9000000954,3.2999999523
1644661359, ,7.3000001907,7.0999999046,7.1999998093,3.5,3.5,3.5,3.4000000954,0,3.2999999523,3.5,3.4000000954,3,3.5
1644661360, ,7.3000001907,7.0999999046,7.1999998093,3.5,3.5,3.5,3.4000000954,0,3.2999999523,3.5,3.4000000954,3,3.5
1644661361, ,7.3000001907,7.0999999046,7.1999998093,3.5,3.5,3.5,3.4000000954,0,3.2999999523,3.5,3.4000000954,3,3.5
1644661362, ,7.0999999046,6.9000000954,6.5999999046,3.5,3.5,3.5,3.4000000954,0,3.4000000954,3.5,3.4000000954,3,3.5
1644661363, ,7.0999999046,6.9000000954,6.5999999046,3.5,3.4000000954,3.5,3.5,0,3.4000000954,3.5999999046,4.0999999046,3,3.5999999046
1644661364, ,6.3000001907,6.9000000954,6.4000000954,3.5,3.4000000954,3.5,3.5,0,3.5,3.5999999046,4.0999999046,3,3.5999999046
1644661365, ,6.3000001907,6.9000000954,6.4000000954,3.4000000954,3.2999999523,3.2999999523,3.2000000477,0,3.5,3.5999999046,4.0999999046,3,3.5999999046
1644661366, ,6.3000001907,6.9000000954,6.4000000954,3.4000000954,3.2999999523,3.2999999523,3.2000000477,0,3.5,3.7000000477,3.5,2.9000000954,3.2999999523
1644661367, ,6.3000001907,6.9000000954,6.4000000954,3.4000000954,3.2999999523,3.2999999523,3.2000000477,0,3.5,3.7000000477,3.5,2.9000000954,3.2999999523
1644661368, ,7,7,7,3.4000000954,3.2999999523,3.2999999523,3.2000000477,0,3.5,3.7000000477,3.5,2.9000000954,3.2999999523
1644661369, ,7,7,7,3.5,3.4000000954,3.5999999046,3.4000000954,0,3.4000000954,3.5,3.2999999523,3.2000000477,3.5
1644661370, ,7,7,7,3.5,3.4000000954,3.5999999046,3.4000000954,0,3.4000000954,3.5,3.2999999523,3.2000000477,3.5
1644661371, ,7,6.1999998093,6.5,3.2999999523,3.4000000954,3.4000000954,3.5,0,3.5,3.5,3.2999999523,3.2000000477,3.5
1644661372, ,7,6.1999998093,6.5,3.2999999523,3.4000000954,3.4000000954,3.5,0,3.5,3.5999999046,3.5,3.4000000954,3.5999999046
1644661373, ,7,6.1999998093,6.5,3.2999999523,3.4000000954,3.4000000954,3.5,0,3.5,3.5999999046,3.5,3.4000000954,3.5999999046
1644661374, ,7.1999998093,6.5999999046,7.1999998093,3.2000000477,3.2999999523,3.5,3.2999999523,0,3.5,3.4000000954,3.5,3.4000000954,3.2999999523
1644661375, ,7.1999998093,6.5999999046,7.1999998093,3.2000000477,3.2999999523,3.5,3.2999999523,0,3.5,3.4000000954,3.5,3.4000000954,3.2999999523
1644661376, ,7.0999999046,6.4000000954,6.8000001907,3.5999999046,3.2999999523,3.5,3.2999999523,0,3.5,3.4000000954,3.5,3.4000000954,3.2999999523
1644661377, ,7.0999999046,6.4000000954,6.8000001907,3.5999999046,3.2999999523,3.5,3.2999999523,0,3.2999999523,3.4000000954,3.5,3.4000000954,3.2999999523
1644661378, ,7.0999999046,6.4000000954,6.8000001907,3.5999999046,3.9000000954,3.5,3.5,0,3.2999999523,3.5,3.2999999523,3.2999999523,3.2000000477
1644661379, ,7.0999999046,6.4000000954,6.8000001907,3.5999999046,3.9000000954,3.5,3.5,0,3.2999999523,3.5,3.2999999523,3.2999999523,3.2000000477
1644661380, ,7.0999999046,7,6.8000001907,3.5,3.9000000954,3.5,3.5,0,3.4000000954,3.7000000477,3.2999999523,3.2999999523,3.5
1644661381, ,7.0999999046,7,6.8000001907,3.5,3.4000000954,3.5,3.5,0,3.4000000954,3.7000000477,3.2999999523,3.2999999523,3.5
1644661382, ,7.0999999046,7.0999999046,6.8000001907,3.4000000954,3.4000000954,3.5,3.5,0,3.5,3.7000000477,3.2999999523,3.2999999523,3.5
1644661383, ,7.0999999046,7.0999999046,6.8000001907,3.4000000954,3.2999999523,3.4000000954,3.2999999523,0,3.5,3.7000000477,3.2999999523,3.2999999523,3.5
1644661384, ,7.0999999046,7.0999999046,6.8000001907,3.4000000954,3.2999999523,3.4000000954,3.2999999523,0,3.5,3.5,3.4000000954,2.9000000954,3.2000000477
1644661385, ,7.0999999046,7.0999999046,6.8000001907,3.4000000954,3.2999999523,3.4000000954,3.2999999523,0,3.5,3.5,3.4000000954,2.9000000954,3.2000000477
1644661386, ,6.5999999046,6.8000001907,6.5999999046,3.2000000477,3.2999999523,3.4000000954,3.2999999523,0,3.2999999523,3.4000000954,3.4000000954,2.9000000954,3.2000000477
1644661387, ,6.5999999046,6.8000001907,6.5999999046,3.2000000477,3.2999999523,3.5,3.5,0,3.2999999523,3.4000000954,3.2999999523,2.9000000954,3.7999999523
1644661388, ,6.5999999046,6.8000001907,6.5999999046,3.2000000477,3.2999999523,3.5,3.5,0,3.2999999523,3.4000000954,3.2999999523,2.9000000954,3.7999999523
1644661389, ,7.1999998093,6.4000000954,6.8000001907,3.5,3.5,3.4000000954,3.5,0,3.4000000954,3.5999999046,3.2999999523,2.9000000954,3.5999999046
