timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
1646465043, ,3.4000000954,3.7000000477,3.4000000954,3,3.7999999523,3.4000000954,0,0,3.2000000477,3.5,3.4000000954,3.2999999523,3.0999999046,3.5
1646465044, ,3.4000000954,3.7000000477,3.4000000954,3,3.7999999523,3.4000000954,0,0,3.2000000477,3.5,3.4000000954,3.5,3.2999999523,3.5
1646465045, ,3.5,3.5999999046,3.2999999523,3,3.7999999523,3.4000000954,0,0,3.2000000477,3.5,3.4000000954,3.5,3.2999999523,3.5
1646465046, ,3.5,3.5999999046,3.2999999523,3.0999999046,3.4000000954,3.4000000954,0,0,3.7000000477,3.2999999523,3.4000000954,3.5,3.2999999523,3.5
1646465047, ,3.5,3.5999999046,3.2999999523,3.0999999046,3.4000000954,3.4000000954,0,0,3.7000000477,3.2999999523,3.4000000954,3.5,3.2000000477,3.2999999523
1646465048, ,3.2999999523,3.4000000954,3.5999999046,3.5,3.2999999523,3.5999999046,0,0,3.4000000954,3.2000000477,3.4000000954,3.2999999523,3.2000000477,3.2999999523
1646465049, ,3.2999999523,3.4000000954,3.5999999046,3.5,3.2999999523,3.5999999046,0,0,3.4000000954,3.2000000477,3.4000000954,3.2999999523,3.2000000477,3.2999999523
1646465050, ,3.2999999523,3.4000000954,3.5999999046,3.5,3.2999999523,3.5999999046,0,0,3.4000000954,3.2000000477,3.4000000954,3.2999999523,3.2000000477,3.2999999523
1646465051, ,3.5,3.5,3.2999999523,3.5,3.2999999523,3.5999999046,0,0,3.2999999523,3.2999999523,3.5,3.2999999523,3.2999999523,3.2999999523
1646465052, ,3.5,3.5,3.2999999523,3.5,3.2999999523,3.5999999046,0,0,3.2999999523,3.2999999523,3.5,3.2999999523,3.2999999523,3.5
1646465053, ,3.5,3.5,3.4000000954,3.4000000954,3.5,3.4000000954,0,0,3.2999999523,3.2999999523,3.5,3.2999999523,3.2999999523,3.5
1646465054, ,3.5,3.5,3.4000000954,3.4000000954,3.5,3.4000000954,0,0,3.5999999046,3.5,3.5,3.4000000954,3,3.5999999046
1646465055, ,3.5,3.5,3.4000000954,3.4000000954,3.5,3.4000000954,0,0,3.5999999046,3.5,3.5,3.4000000954,3,3.5999999046
1646465056, ,3.5,3.5,3.4000000954,3.4000000954,3.5,3.4000000954,0,0,3.5999999046,3.5,3.5,3.4000000954,3,3.5999999046
1646465057, ,3.2999999523,3.5999999046,3.9000000954,3.5,3.5,3.5999999046,0,0,3.5999999046,3.5,3.5,3.4000000954,3,3.5999999046
1646465058, ,3.2999999523,3.5999999046,3.9000000954,3.5,3.5,3.5999999046,0,0,3.5,3.2999999523,3.4000000954,3.5,2.9000000954,3.4000000954
1646465059, ,3.2000000477,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.5,0,0,3.5,3.2999999523,3.4000000954,3.5,2.9000000954,3.4000000954
1646465060, ,3.2000000477,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.5,0,0,3.5,3.2999999523,3.4000000954,3.5,2.9000000954,3.4000000954
1646465061, ,3.2000000477,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.5,0,0,3.5,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.4000000954
1646465062, ,3.5,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.5,0,0,3.5,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.4000000954
1646465063, ,3.5,3.7000000477,3.5,3.5,3.4000000954,3.4000000954,0,0,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.4000000954
