1646465043 INTERNAL *** MONITORD_STARTED ***
1646465042 INTERNAL *** DAGMAN_STARTED 4359.0 ***
1646465046 create_dir_1000-genome_0_local SUBMIT 4360.0 local - 481
1646465047 create_dir_1000-genome_0_local EXECUTE 4360.0 local - 481
1646465049 create_dir_1000-genome_0_local JOB_TERMINATED 4360.0 local - 481
1646465051 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 481
1646465051 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 4360.0 local - 481
1646465051 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 4360.0 local - 481
1646465056 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 481
1646465061 stage_in_remote_local_2_0 SUBMIT 4361.0 local - 482
1646465061 stage_in_remote_local_2_0 EXECUTE 4361.0 local - 482
1646465061 stage_in_remote_local_1_0 SUBMIT 4362.0 local - 483
1646465061 stage_in_remote_local_0_0 SUBMIT 4363.0 local - 484
1646465061 stage_in_local_local_0_0 SUBMIT 4364.0 local - 485
1646465061 stage_in_local_local_2_0 SUBMIT 4365.0 local - 486
1646465063 stage_in_remote_local_2_0 JOB_TERMINATED 4361.0 local - 482
1646465067 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 482
1646465067 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 4361.0 local - 482
1646465064 stage_in_local_local_2_0 EXECUTE 4365.0 local - 486
1646465064 stage_in_local_local_0_0 EXECUTE 4364.0 local - 485
1646465064 stage_in_remote_local_0_0 EXECUTE 4363.0 local - 484
1646465064 stage_in_remote_local_1_0 EXECUTE 4362.0 local - 483
1646465066 stage_in_remote_local_0_0 JOB_TERMINATED 4363.0 local - 484
1646465067 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 484
1646465067 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 4363.0 local - 484
1646465066 stage_in_remote_local_1_0 JOB_TERMINATED 4362.0 local - 483
1646465067 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 483
1646465067 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 4362.0 local - 483
1646465066 stage_in_local_local_0_0 JOB_TERMINATED 4364.0 local - 485
1646465067 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 485
1646465067 stage_in_local_local_0_0 POST_SCRIPT_STARTED 4364.0 local - 485
1646465066 stage_in_remote_local_0_1 SUBMIT 4366.0 local - 487
1646465066 stage_in_local_local_0_1 SUBMIT 4367.0 local - 488
1646465066 stage_in_remote_local_0_1 EXECUTE 4366.0 local - 487
1646465066 stage_in_local_local_0_1 EXECUTE 4367.0 local - 488
1646465066 stage_in_local_local_2_1 SUBMIT 4368.0 local - 489
1646465067 stage_in_local_local_2_1 EXECUTE 4368.0 local - 489
1646465067 stage_in_remote_local_2_1 SUBMIT 4369.0 local - 490
1646465067 stage_in_local_local_0_2 SUBMIT 4370.0 local - 491
1646465067 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 4361.0 local - 482
1646465072 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 482
1646465067 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 4364.0 local - 485
1646465072 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 485
1646465067 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 4363.0 local - 484
1646465072 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 484
1646465067 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 4362.0 local - 483
1646465072 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 483
1646465068 stage_in_local_local_2_0 JOB_TERMINATED 4365.0 local - 486
1646465072 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 486
1646465072 stage_in_local_local_2_0 POST_SCRIPT_STARTED 4365.0 local - 486
1646465068 stage_in_local_local_0_2 EXECUTE 4370.0 local - 491
1646465068 stage_in_remote_local_2_1 EXECUTE 4369.0 local - 490
1646465069 stage_in_remote_local_0_1 JOB_TERMINATED 4366.0 local - 487
1646465072 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 487
1646465072 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 4366.0 local - 487
1646465069 stage_in_local_local_0_1 JOB_TERMINATED 4367.0 local - 488
1646465072 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 488
1646465072 stage_in_local_local_0_1 POST_SCRIPT_STARTED 4367.0 local - 488
1646465070 stage_in_remote_local_2_1 JOB_TERMINATED 4369.0 local - 490
1646465072 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 490
