1644610693	 	3.1	3.2	3.3	3.4	3.3	3.4	3.4	3.5	3.4	3.4	2.9	3.5	3.5	3.4	2.9	3.4	3.4	4.5	3.3	3.3	0	0	0	0
1644610694	 	3.1	3.2	3.3	3.4	3.3	3.4	3.4	3.5	3.4	3.4	2.9	3.5	3.5	3.4	2.9	3.4	3.4	4.4	3.3	3.2	0	0	0	0
1644610695	 	3.1	3.2	3.3	3.4	3.3	3.4	3.4	3.5	3.5	3.4	3	3.5	3.5	3.4	2.9	3.4	3.4	4.4	3.3	3.2	0	0	0	0
1644610696	 	3	3.2	3.3	3.4	3.3	3.4	3.4	3.5	3.5	3.4	3	3.5	3.3	3.2	3.5	3.4	3.4	4.4	3.3	3.2	0	0	0	0
1644610697	 	3	3.4	3.1	3.3	3.2	3.3	3.5	3.3	3.5	3.4	3	3.5	3.3	3.2	3.5	3.4	3.4	4.5	3.8	3.6	0	0	0	0
1644610698	 	3	3.4	3.1	3.3	3.2	3.3	3.5	3.3	3.4	3.3	2.8	3.5	3.3	3.4	3.6	3.3	3.4	4.5	3.8	3.6	0	0	0	0
1644610699	 	3.1	3.2	3.2	3.5	3.4	3.5	3.4	3.3	3.4	3.3	2.8	3.5	3.3	3.4	3.6	3.3	3.5	4.5	3.8	3.6	0	0	0	0
1644610700	 	3.1	3.2	3.2	3.5	3.4	3.5	3.4	3.3	3.4	3.3	2.8	3.5	3.3	3.4	3.6	3.3	3.5	4.5	3.4	3.4	0	0	0	0
1644610701	 	3.1	3.2	3.2	3.5	3.4	3.5	3.4	3.3	3.4	3.3	2.8	3.5	3.3	3.4	3.6	3.3	3.5	4.5	3.4	3.4	0	0	0	0
1644610702	 	3.1	3.2	3.2	3.5	3.4	3.5	3.4	3.3	3.4	3.3	3.3	3.3	3.1	3.3	3.4	3.4	3.5	4.4	3.5	3.7	0	0	0	0
1644610703	 	2.9	3.5	3.1	3.4	3.3	3.3	3.2	3.4	3.4	3.3	3.3	3.3	3.1	3.3	3.4	3.4	3.5	4.4	3.5	3.7	0	0	0	0
1644610704	 	2.9	3.5	3.1	3.4	3.3	3.3	3.2	3.4	3.5	3.3	3.1	3.5	3.4	3.6	3.4	3.3	3.5	4.4	3.5	3.7	0	0	0	0
1644610705	 	2.9	3.5	3.1	3.4	3.3	3.3	3.2	3.4	3.5	3.3	3.1	3.5	3.4	3.6	3.4	3.3	3.6	4.4	3.4	3.4	0	0	0	0
