Job,ID,DagmanID,Node IP,SUBMIT,EXECUTE,JOB_TERMINATED,JOB_SUCCESS,POST_SCRIPT_STARTED,POST_SCRIPT_TERMINATED,POST_SCRIPT_SUCCESS,wait_time,exec_time,ps_time
stage_in_remote_local,0_4,13009.000.000,192.168.1.4,1611656420,1611656423,1611656425,1611656426,1611656426,1611656427,1611656432,3,3,6
mDiffFit,ID0000421,13311.000.000,192.168.1.161,1611659978,1611659995,1611659998,1611660005,1611660005,1611660008,1611660019,17,10,14
mDiffFit,ID0000250,13096.000.000,192.168.1.163,1611657978,1611658061,1611658063,1611658064,1611658064,1611658064,1611658069,83,3,5
mDiffFit,ID0000183,13071.000.000,192.168.1.165,1611657697,1611657748,1611657749,1611657752,1611657752,1611657752,1611657757,51,4,5
mDiffFit,ID0000409,13347.000.000,192.168.1.161,1611660170,1611660224,1611660265,1611660278,1611660278,1611660280,1611660293,54,54,15
mDiffFit,ID0000440,13400.000.000,192.168.1.163,1611660497,1611660518,1611660530,1611660541,1611660541,1611660542,1611660553,21,23,12
mProject,ID0000330,13064.000.000,192.168.1.162,1611656883,1611658514,1611660076,1611660088,1611660088,1611660089,1611660100,1631,1574,12
mDiffFit,ID0000097,13425.000.000,192.168.1.161,1611660630,1611660647,1611660653,1611660666,1611660666,1611660669,1611660680,17,19,14
mDiffFit,ID0000216,13203.000.000,192.168.1.161,1611659322,1611659389,1611659394,1611659407,1611659407,1611659409,1611659417,67,18,10
register_local,34_1,13534.000.000,192.168.1.4,1611661251,1611661257,1611661261,1611661267,1611661267,1611661268,1611661280,6,10,13
mDiffFit,ID0000181,13075.000.000,192.168.1.163,1611657875,1611657885,1611657886,1611657888,1611657888,1611657888,1611657895,10,3,7
mDiffFit,ID0000288,13250.000.000,192.168.1.164,1611659639,1611659657,1611659674,1611659683,1611659683,1611659683,1611659696,18,26,13
mDiffFit,ID0000414,13408.000.000,192.168.1.166,1611660540,1611660568,1611660572,1611660584,1611660584,1611660585,1611660598,28,16,14
mDiffFit,ID0000434,13221.000.000,192.168.1.161,1611659476,1611659493,1611659507,1611659513,1611659513,1611659515,1611659520,17,20,7
mImgtbl,ID0000312,13363.000.000,192.168.1.161,1611660272,1611660332,1611660336,1611660343,1611660343,1611660345,1611660356,60,11,13
mDiffFit,ID0000101,13302.000.000,192.168.1.162,1611659924,1611659945,1611659952,1611659953,1611659953,1611659957,1611659966,21,8,13
mDiffFit,ID0000349,13443.000.000,192.168.1.165,1611660717,1611660736,1611660755,1611660758,1611660758,1611660760,1611660771,19,22,13
register_local,18_1,13502.000.000,192.168.1.4,1611661037,1611661050,1611661058,1611661062,1611661062,1611661063,1611661070,13,12,8
mBackground,ID0000306,13335.000.000,192.168.1.161,1611660098,1611660129,1611660177,1611660185,1611660185,1611660187,1611660205,31,56,20
mDiffFit,ID0000274,13177.000.000,192.168.1.161,1611659222,1611659254,1611659256,1611659266,1611659266,1611659270,1611659279,32,12,13
mBackground,ID0000467,13485.000.000,192.168.1.165,1611660900,1611660924,1611660994,1611660996,1611660996,1611660998,1611661005,24,72,9
mDiffFit,ID0000074,13377.000.000,192.168.1.165,1611660353,1611660398,1611660455,1611660473,1611660473,1611660474,1611660485,45,75,12
mDiffFit,ID0000387,13312.000.000,192.168.1.165,1611659978,1611659997,1611660009,1611660019,1611660019,1611660020,1611660031,19,22,12
register_local,32_1,13550.000.000,192.168.1.4,1611661384,1611661384,1611661386,1611661389,1611661389,1611661389,1611661396,0,5,7
clean_up_local_level,9_3,13176.000.000,192.168.1.4,1611659219,1611659222,1611659230,1611659238,1611659238,1611659238,1611659252,3,16,14
clean_up_local_level,0_8,13544.000.000,192.168.1.4,1611661315,1611661316,1611661325,1611661327,1611661327,1611661329,1611661334,1,11,7
stage_in_remote_local,0_0,13004.000.000,192.168.1.4,1611656415,1611656419,1611656422,1611656426,1611656426,1611656426,1611656432,4,7,6
mDiffFit,ID0000213,13274.000.000,192.168.1.163,1611659769,1611659792,1611659795,1611659803,1611659803,1611659804,1611659816,23,11,13
mDiffFit,ID0000122,13471.000.000,192.168.1.165,1611660843,1611660882,1611660903,1611660912,1611660912,1611660914,1611660924,39,30,12
clean_up_local_level,8_3,13332.000.000,192.168.1.4,1611660080,1611660084,1611660098,1611660100,1611660100,1611660101,1611660115,4,16,15
mDiffFit,ID0000019,13131.000.000,192.168.1.164,1611658518,1611658525,1611658526,1611658530,1611658530,1611658531,1611658536,7,5,6
mDiffFit,ID0000418,13315.000.000,192.168.1.162,1611659991,1611660008,1611660022,1611660031,1611660031,1611660032,1611660043,17,23,12
register_local,31_1,13555.000.000,192.168.1.4,1611661396,1611661402,1611661404,1611661406,1611661406,1611661407,1611661418,6,4,12
mDiffFit,ID0000276,13179.000.000,192.168.1.166,1611659231,1611659254,1611659270,1611659279,1611659279,1611659280,1611659288,23,25,9
mDiffFit,ID0000426,13215.000.000,192.168.1.166,1611659441,1611659455,1611659470,1611659482,1611659482,1611659484,1611659493,14,27,11
mDiffFit,ID0000257,13091.000.000,192.168.1.162,1611657958,1611658026,1611658028,1611658030,1611658030,1611658031,1611658036,68,4,6
stage_in_remote_local,0_6,13007.000.000,192.168.1.4,1611656420,1611656423,1611656427,1611656432,1611656432,1611656433,1611656439,3,9,7
mDiffFit,ID0000277,13182.000.000,192.168.1.161,1611659244,1611659270,1611659286,1611659288,1611659288,1611659288,1611659301,26,18,13
mDiffFit,ID0000032,13454.000.000,192.168.1.165,1611660779,1611660799,1611660814,1611660824,1611660824,1611660825,1611660836,20,25,12
mDiffFit,ID0000115,13300.000.000,192.168.1.165,1611659911,1611659936,1611659942,1611659953,1611659953,1611659955,1611659966,25,17,13
mDiffFit,ID0000401,13441.000.000,192.168.1.165,1611660705,1611660731,1611660735,1611660746,1611660746,1611660748,1611660758,26,15,12
mDiffFit,ID0000358,13119.000.000,192.168.1.162,1611658411,1611658450,1611658451,1611658458,1611658458,1611658459,1611658464,39,8,6
mDiffFit,ID0000241,13077.000.000,192.168.1.163,1611657875,1611657905,1611657913,1611657916,1611657916,1611657916,1611657921,30,11,5
register_local,6_1,13469.000.000,192.168.1.4,1611660842,1611660844,1611660854,1611660860,1611660860,1611660863,1611660875,2,16,15
mDiffFit,ID0000025,13103.000.000,192.168.1.161,1611658312,1611658324,1611658326,1611658336,1611658336,1611658336,1611658345,12,12,9
mDiffFit,ID0000438,13321.000.000,192.168.1.165,1611660029,1611660045,1611660054,1611660056,1611660056,1611660059,1611660071,16,11,15
mDiffFit,ID0000413,13120.000.000,192.168.1.164,1611658417,1611658462,1611658464,1611658471,1611658471,1611658471,1611658476,45,9,5
mDiffFit,ID0000024,13294.000.000,192.168.1.163,1611659898,1611659925,1611659933,1611659940,1611659940,1611659942,1611659953,27,15,13
mBackground,ID0000454,13490.000.000,192.168.1.166,1611660932,1611660958,1611661024,1611661030,1611661030,1611661031,1611661037,26,72,7
register_local,7_1,13403.000.000,192.168.1.4,1611660525,1611660528,1611660532,1611660541,1611660541,1611660543,1611660553,3,13,12
mDiffFit,ID0000179,13092.000.000,192.168.1.162,1611657967,1611658033,1611658034,1611658036,1611658036,1611658037,1611658042,66,3,6
mDiffFit,ID0000204,13267.000.000,192.168.1.163,1611659728,1611659751,1611659758,1611659760,1611659760,1611659764,1611659773,23,9,13
register_local,24_1,13420.000.000,192.168.1.4,1611660608,1611660615,1611660620,1611660622,1611660622,1611660623,1611660637,7,7,15
register_local,11_1,13436.000.000,192.168.1.4,1611660688,1611660691,1611660698,1611660706,1611660706,1611660707,1611660720,3,15,14
mDiffFit,ID0000446,13216.000.000,192.168.1.162,1611659450,1611659463,1611659467,1611659482,1611659482,1611659482,1611659493,13,19,11
mDiffFit,ID0000022,13415.000.000,192.168.1.165,1611660591,1611660604,1611660610,1611660622,1611660622,1611660622,1611660637,13,18,15
stage_in_remote_local,2_1,13017.000.000,192.168.1.4,1611656432,1611656437,1611656440,1611656444,1611656444,1611656444,1611656449,5,7,5
register_local,15_1,13530.000.000,192.168.1.4,1611661193,1611661202,1611661209,1611661217,1611661217,1611661218,1611661225,9,15,8
mDiffFit,ID0000196,13178.000.000,192.168.1.165,1611659229,1611659252,1611659254,1611659266,1611659266,1611659268,1611659279,23,14,13
mDiffFit,ID0000217,13079.000.000,192.168.1.163,1611657886,1611657933,1611657935,1611657937,1611657937,1611657938,1611657943,47,4,6
mDiffFit,ID0000411,13220.000.000,192.168.1.162,1611659473,1611659490,1611659494,1611659506,1611659506,1611659506,1611659513,17,16,7
mDiffFit,ID0000268,13170.000.000,192.168.1.161,1611658846,1611658920,1611658921,1611658925,1611658925,1611658925,1611658930,74,5,5
mDiffFit,ID0000234,13200.000.000,192.168.1.162,1611659307,1611659362,1611659366,1611659373,1611659373,1611659374,1611659379,55,11,6
mDiffFit,ID0000239,13090.000.000,192.168.1.162,1611657955,1611658011,1611658021,1611658025,1611658025,1611658025,1611658030,56,14,5
mDiffFit,ID0000047,13449.000.000,192.168.1.165,1611660757,1611660768,1611660772,1611660787,1611660787,1611660789,1611660800,11,19,13
clean_up_local_level,0_10,13562.000.000,192.168.1.4,1611661483,1611661483,1611661498,1611661500,1611661500,1611661501,1611661507,0,17,7
mDiffFit,ID0000064,13134.000.000,192.168.1.164,1611658519,1611658548,1611658552,1611658553,1611658553,1611658553,1611658561,29,5,8
mDiffFit,ID0000366,13259.000.000,192.168.1.163,1611659681,1611659711,1611659720,1611659733,1611659733,1611659734,1611659745,30,22,12
mDiffFit,ID0000043,13371.000.000,192.168.1.166,1611660325,1611660357,1611660371,1611660381,1611660381,1611660382,1611660394,32,24,13
mDiffFit,ID0000102,13141.000.000,192.168.1.164,1611658576,1611658601,1611658607,1611658618,1611658618,1611658618,1611658630,25,17,12
mDiffFit,ID0000266,13181.000.000,192.168.1.165,1611659237,1611659268,1611659285,1611659288,1611659288,1611659288,1611659301,31,20,13
mDiffFit,ID0000393,13124.000.000,192.168.1.162,1611658438,1611658477,1611658479,1611658482,1611658482,1611658484,1611658488,39,5,6
mDiffFit,ID0000342,13357.000.000,192.168.1.166,1611660240,1611660283,1611660290,1611660293,1611660293,1611660297,1611660307,43,10,14
mDiffFit,ID0000017,13206.000.000,192.168.1.162,1611659389,1611659407,1611659424,1611659430,1611659430,1611659431,1611659442,18,23,12
mBackground,ID0000463,13480.000.000,192.168.1.166,1611660889,1611660906,1611660940,1611660949,1611660949,1611660950,1611660963,17,43,14
mDiffFit,ID0000090,13135.000.000,192.168.1.164,1611658548,1611658563,1611658566,1611658567,1611658567,1611658569,1611658579,15,4,12
stage_in_remote_local,0_3,13010.000.000,192.168.1.4,1611656420,1611656423,1611656427,1611656432,1611656432,1611656433,1611656439,3,9,7
mDiffFit,ID0000188,13069.000.000,192.168.1.165,1611657692,1611657729,1611657730,1611657737,1611657737,1611657737,1611657742,37,8,5
mProject,ID0000015,13029.000.000,192.168.1.166,1611656572,1611656587,1611658301,1611658305,1611658305,1611658307,1611658313,15,1718,8
mDiffFit,ID0000201,13189.000.000,192.168.1.166,1611659273,1611659313,1611659318,1611659323,1611659323,1611659323,1611659328,40,10,5
mDiffFit,ID0000405,13427.000.000,192.168.1.165,1611660642,1611660661,1611660666,1611660666,1611660666,1611660671,1611660680,19,5,14
mDiffFit,ID0000442,13111.000.000,192.168.1.166,1611658335,1611658372,1611658374,1611658379,1611658379,1611658381,1611658385,37,7,6
register_local,27_1,13457.000.000,192.168.1.4,1611660794,1611660799,1611660805,1611660812,1611660812,1611660814,1611660824,5,13,12
mDiffFit,ID0000238,13195.000.000,192.168.1.161,1611659287,1611659341,1611659344,1611659345,1611659345,1611659345,1611659350,54,4,5
mDiffFit,ID0000404,13428.000.000,192.168.1.165,1611660646,1611660664,1611660668,1611660680,1611660680,1611660682,1611660693,18,16,13
mDiffFit,ID0000408,13229.000.000,192.168.1.162,1611659512,1611659530,1611659537,1611659544,1611659544,1611659545,1611659556,18,14,12
mProject,ID0000326,13031.000.000,192.168.1.166,1611656758,1611656760,1611658310,1611658313,1611658313,1611658314,1611658325,2,1553,12
mDiffFit,ID0000244,13163.000.000,192.168.1.161,1611658835,1611658876,1611658878,1611658879,1611658879,1611658879,1611658885,41,3,6
mDiffFit,ID0000184,13166.000.000,192.168.1.161,1611658839,1611658899,1611658903,1611658907,1611658907,1611658909,1611658914,60,8,7
mDiffFit,ID0000280,13240.000.000,192.168.1.164,1611659588,1611659605,1611659609,1611659621,1611659621,1611659621,1611659632,17,16,11
mDiffFit,ID0000177,13198.000.000,192.168.1.166,1611659294,1611659361,1611659375,1611659379,1611659379,1611659380,1611659391,67,18,12
stage_in_remote_local,0_7,13006.000.000,192.168.1.4,1611656415,1611656419,1611656422,1611656426,1611656426,1611656426,1611656432,4,7,6
mDiffFit,ID0000214,13268.000.000,192.168.1.161,1611659732,1611659750,1611659757,1611659760,1611659760,1611659763,1611659773,18,10,13
clean_up_local_level,0_11,13565.000.000,192.168.1.4,1611661506,1611661507,1611661515,1611661517,1611661517,1611661517,1611661522,1,10,5
mDiffFit,ID0000431,13227.000.000,192.168.1.161,1611659504,1611659523,1611659526,1611659532,1611659532,1611659532,1611659537,19,9,5
mDiffFit,ID0000415,13310.000.000,192.168.1.163,1611659977,1611659996,1611660000,1611660005,1611660005,1611660008,1611660019,19,9,14
mDiffFit,ID0000088,13138.000.000,192.168.1.164,1611658552,1611658582,1611658584,1611658592,1611658592,1611658593,1611658604,30,10,12
mDiffFit,ID0000432,13226.000.000,192.168.1.165,1611659500,1611659523,1611659532,1611659532,1611659532,1611659533,1611659537,23,9,5
register_local,29_1,13476.000.000,192.168.1.4,1611660868,1611660871,1611660879,1611660890,1611660890,1611660892,1611660901,3,19,11
mDiffFit,ID0000236,13202.000.000,192.168.1.162,1611659320,1611659388,1611659393,1611659407,1611659407,1611659409,1611659417,68,19,10
mBackground,ID0000468,13484.000.000,192.168.1.165,1611660899,1611660924,1611660995,1611660996,1611660996,1611660999,1611661005,25,72,9
DAGMAN,,13000.0,,1611656394,,,,,,1611661587,,,
mDiffFit,ID0000079,13376.000.000,192.168.1.166,1611660350,1611660378,1611660388,1611660394,1611660394,1611660397,1611660409,28,16,15
mDiffFit,ID0000242,13172.000.000,192.168.1.165,1611659211,1611659221,1611659234,1611659238,1611659238,1611659238,1611659252,10,17,14
register_local,4_4,13543.000.000,192.168.1.4,1611661299,1611661302,1611661305,1611661310,1611661310,1611661310,1611661317,3,8,7
mDiffFit,ID0000224,13251.000.000,192.168.1.162,1611659641,1611659662,1611659666,1611659671,1611659671,1611659673,1611659683,21,9,12
stage_in_remote_local,0_2,13002.000.000,192.168.1.4,1611656414,1611656414,1611656419,1611656420,1611656420,1611656421,1611656426,0,6,6
mProject,ID0000173,13023.000.000,192.168.1.165,1611656565,1611656586,1611657666,1611657670,1611657670,1611657670,1611657675,21,1084,5
mDiffFit,ID0000058,13451.000.000,192.168.1.163,1611660767,1611660783,1611660787,1611660800,1611660800,1611660801,1611660812,16,17,12
mProject,ID0000317,13051.000.000,192.168.1.163,1611656865,1611658063,1611659574,1611659580,1611659580,1611659583,1611659594,1198,1517,14
mDiffFit,ID0000333,13353.000.000,192.168.1.166,1611660215,1611660270,1611660281,1611660293,1611660293,1611660294,1611660307,55,23,14
mDiffFit,ID0000374,13439.000.000,192.168.1.163,1611660703,1611660724,1611660729,1611660733,1611660733,1611660734,1611660746,21,9,13
mDiffFit,ID0000052,13456.000.000,192.168.1.165,1611660785,1611660804,1611660807,1611660812,1611660812,1611660814,1611660824,19,8,12
mDiffFit,ID0000428,13115.000.000,192.168.1.162,1611658410,1611658418,1611658421,1611658422,1611658422,1611658423,1611658428,8,4,6
mImgtbl,ID0000155,13538.000.000,192.168.1.163,1611661267,1611661302,1611661304,1611661305,1611661305,1611661305,1611661310,35,3,5
mDiffFit,ID0000109,13293.000.000,192.168.1.165,1611659887,1611659899,1611659931,1611659940,1611659940,1611659942,1611659953,12,41,13
mDiffFit,ID0000130,13474.000.000,192.168.1.165,1611660855,1611660892,1611660902,1611660912,1611660912,1611660913,1611660924,37,20,12
mDiffFit,ID0000373,13122.000.000,192.168.1.162,1611658437,1611658465,1611658467,1611658471,1611658471,1611658472,1611658476,28,6,5
mProject,ID0000328,13021.000.000,192.168.1.165,1611656564,1611656566,1611658075,1611658080,1611658080,1611658081,1611658086,2,1514,6
register_local,17_1,13494.000.000,192.168.1.4,1611660955,1611660959,1611660970,1611660978,1611660978,1611660979,1611660996,4,19,18
mDiffFit,ID0000247,13184.000.000,192.168.1.162,1611659250,1611659285,1611659287,1611659288,1611659288,1611659288,1611659301,35,3,13
mDiffFit,ID0000433,13223.000.000,192.168.1.161,1611659480,1611659495,1611659518,1611659520,1611659520,1611659521,1611659526,15,25,6
mProject,ID0000165,13065.000.000,192.168.1.164,1611656884,1611658658,1611659788,1611659789,1611659789,1611659789,1611659794,1774,1131,5
mDiffFit,ID0000202,13155.000.000,192.168.1.161,1611658801,1611658824,1611658829,1611658829,1611658829,1611658830,1611658840,23,5,11
mDiffFit,ID0000175,13273.000.000,192.168.1.165,1611659767,1611659788,1611659793,1611659794,1611659794,1611659795,1611659803,21,6,9
mDiffFit,ID0000347,13100.000.000,192.168.1.166,1611658273,1611658293,1611658297,1611658299,1611658299,1611658301,1611658305,20,6,6
mDiffFit,ID0000423,13222.000.000,192.168.1.166,1611659477,1611659493,1611659508,1611659513,1611659513,1611659515,1611659520,16,20,7
mDiffFit,ID0000195,13161.000.000,192.168.1.161,1611658808,1611658867,1611658870,1611658873,1611658873,1611658874,1611658879,59,6,6
mDiffFit,ID0000424,13341.000.000,192.168.1.166,1611660136,1611660205,1611660211,1611660220,1611660220,1611660224,1611660233,69,15,13
mDiffFit,ID0000355,13113.000.000,192.168.1.166,1611658343,1611658382,1611658384,1611658385,1611658385,1611658385,1611658390,39,3,5
stage_in_remote_local,1_0,13012.000.000,192.168.1.4,1611656426,1611656426,1611656429,1611656432,1611656432,1611656433,1611656439,0,6,7
register_local,0_0,13573.000.000,192.168.1.4,1611661576,1611661577,1611661579,1611661582,1611661582,1611661582,1611661587,1,5,5
mDiffFit,ID0000084,13296.000.000,192.168.1.165,1611659900,1611659933,1611659943,1611659953,1611659953,1611659956,1611659966,33,20,13
mBackground,ID0000457,13483.000.000,192.168.1.165,1611660898,1611660912,1611660962,1611660963,1611660963,1611660964,1611660978,14,51,15
mBackground,ID0000153,13516.000.000,192.168.1.161,1611661100,1611661151,1611661232,1611661244,1611661244,1611661245,1611661251,51,93,7
mDiffFit,ID0000243,13073.000.000,192.168.1.165,1611657736,1611657762,1611657768,1611657773,1611657773,1611657773,1611657778,26,11,5
mDiffFit,ID0000070,13238.000.000,192.168.1.165,1611659566,1611659594,1611659597,1611659608,1611659608,1611659610,1611659621,28,14,13
mDiffFit,ID0000422,13395.000.000,192.168.1.163,1611660465,1611660493,1611660496,1611660506,1611660506,1611660508,1611660518,28,13,12
mBackground,ID0000148,13518.000.000,192.168.1.161,1611661103,1611661153,1611661233,1611661244,1611661244,1611661246,1611661251,50,91,7
mBackground,ID0000301,13330.000.000,192.168.1.161,1611660065,1611660092,1611660151,1611660159,1611660159,1611660162,1611660172,27,67,13
mDiffFit,ID0000076,13383.000.000,192.168.1.161,1611660379,1611660434,1611660445,1611660455,1611660455,1611660457,1611660473,55,21,18
mDiffFit,ID0000174,13157.000.000,192.168.1.161,1611658802,1611658834,1611658850,1611658851,1611658851,1611658851,1611658856,32,17,5
mProject,ID0000003,13068.000.000,192.168.1.163,1611656884,1611658666,1611660414,1611660426,1611660426,1611660428,1611660440,1782,1760,14
mDiffFit,ID0000228,13196.000.000,192.168.1.161,1611659288,1611659341,1611659364,1611659367,1611659367,1611659368,1611659373,53,26,6
