Timestamp,Time,Node IP,Node ID,WaitingJobs,mAdd,mBackground,mBgModel,mConcatFit,mDiffFit,mImgtbl,mProject,mViewer,TotalJobs,NodeActive,Energy,Utilization,comp_mAdd,comp_mBackground,comp_mBgModel,comp_mConcatFit,comp_mDiffFit,comp_mImgtbl,comp_mProject,comp_mViewer,comp_TotalJobs
1611656395, 1, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0,0,0,0,0,0,0,0,0,0
1611656396, 2, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656396, 2, 192.168.1.162, 2,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656396, 2, 192.168.1.163, 3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656396, 2, 192.168.1.164, 4,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656396, 2, 192.168.1.165, 5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656396, 2, 192.168.1.166, 6,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656396, 2, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0,0,0,0,0,0,0,0,0,0
1611656397, 3, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656397, 3, 192.168.1.162, 2,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656397, 3, 192.168.1.163, 3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656397, 3, 192.168.1.164, 4,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656397, 3, 192.168.1.165, 5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656397, 3, 192.168.1.166, 6,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656397, 3, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0,0,0,0,0,0,0,0,0,0
1611656398, 4, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656398, 4, 192.168.1.162, 2,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656398, 4, 192.168.1.163, 3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656398, 4, 192.168.1.164, 4,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656398, 4, 192.168.1.165, 5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656398, 4, 192.168.1.166, 6,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656398, 4, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,,0,0,0,0,0,0,0,0,0,0
1611656399, 5, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656399, 5, 192.168.1.162, 2,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656399, 5, 192.168.1.163, 3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656399, 5, 192.168.1.164, 4,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656399, 5, 192.168.1.165, 5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656399, 5, 192.168.1.166, 6,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.59999990463,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656399, 5, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20.09999990464,0,0,0,0,0,0,0,0,0,0
1611656400, 6, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656400, 6, 192.168.1.162, 2,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656400, 6, 192.168.1.163, 3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656400, 6, 192.168.1.164, 4,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656400, 6, 192.168.1.165, 5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656400, 6, 192.168.1.166, 6,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.59999990463,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656400, 6, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20.20000004769,0,0,0,0,0,0,0,0,0,0
1611656401, 7, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656401, 7, 192.168.1.162, 2,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656401, 7, 192.168.1.163, 3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.09999990463,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611656401, 7, 192.168.1.164, 4,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0, 0, 0, 0,0
