timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12
1644466510, ,5.1999998093,3.2999999523,3.2000000477,3.2999999523,3.2999999523,3.5,3.5999999046,3.4000000954,3.5,3.5,3,3.2999999523
1644466511, ,5.1999998093,3.2999999523,3.2000000477,3.2999999523,3.2999999523,3.5,3.5999999046,3.4000000954,3.5,3.5,3,3.2999999523
1644466512, ,5.1999998093,3.4000000954,3.0999999046,3.5,3.5,3.7999999523,3.4000000954,3.5,3.7000000477,3.4000000954,3.5999999046,3.2999999523
1644466513, ,5.1999998093,3.4000000954,3.0999999046,3.5,3.5,3.7999999523,3.4000000954,3.5,3.7000000477,3.4000000954,3.5999999046,3.0999999046
1644466514, ,5.1999998093,3.4000000954,3.0999999046,3.5,3.5,3.7999999523,3.4000000954,3.5,3.7000000477,3.4000000954,3.5999999046,3.0999999046
1644466515, ,5.1999998093,3.4000000954,3.2999999523,3.5,3.2999999523,3.5999999046,3.2999999523,3.5,3.5,3.2999999523,3.5999999046,3.0999999046
1644466516, ,5.1999998093,3.4000000954,3.2999999523,3.5,3.2999999523,3.5999999046,3.2999999523,3.4000000954,3.5,3.2999999523,3.4000000954,3.4000000954
1644466517, ,5.1999998093,3.4000000954,3.2999999523,3.5,3.2999999523,3.5999999046,3.2999999523,3.4000000954,3.5,3.2999999523,3.4000000954,3.4000000954
1644466518, ,5.3000001907,3.5,3,3.2999999523,3.4000000954,3.7999999523,3.5,3.5,4.0999999046,3.4000000954,2.9000000954,3.4000000954
1644466519, ,5.3000001907,3.5,3,3.2999999523,3.4000000954,3.7999999523,3.5,3.5,4.0999999046,3.4000000954,2.9000000954,3.4000000954
1644466520, ,5.3000001907,3.5,3,3.2999999523,3.4000000954,3.7999999523,3.5,3.5,4.0999999046,3.4000000954,2.9000000954,3.4000000954
1644466521, ,4.9000000954,3.5,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.4000000954,3.2999999523,4.0999999046,3.4000000954,2.9000000954,3.4000000954
1644466522, ,4.9000000954,3.5,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.4000000954,3.2999999523,3.5,3.2999999523,3,3.9000000954
1644466523, ,4.9000000954,3.5,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.4000000954,3.2999999523,3.5,3.2999999523,3,3.9000000954
1644466524, ,5.1999998093,3.2999999523,3.2999999523,3.2999999523,3.5,3.4000000954,3.4000000954,3.2999999523,3.5,3.2999999523,3,3.9000000954
1644466525, ,5.1999998093,3.2999999523,3.2999999523,3.2999999523,3.5,3.5,3.5,3.2999999523,3.5,3.9000000954,3,3.2999999523
1644466526, ,5.4000000954,3.5,3.0999999046,3.2999999523,3.5,3.5,3.5,3.2999999523,3.5,3.9000000954,3,3.2999999523
1644466527, ,5.4000000954,3.5,3.0999999046,3.2999999523,3.5,3.5,3.5,3.2999999523,3.5,3.9000000954,3,3.2999999523
1644466528, ,5.4000000954,3.5,3.0999999046,3.2999999523,3.5,3.5,3.5,3.4000000954,3.5999999046,3.5,3,3
