DAGMAN_STARTED,DAGMAN_FINISHED,FirstSubmit,FirstWorkSubmit,FinalWorkSuccess,FinalSuccess,dag_time,flow_time,work_time
1646024339,1646031579,1646024343,1646024379,1646031544,1646031574,7240,7231,7165
