timestamp, ,total_energy,192.168.1.161,192.168.1.162,192.168.1.163,192.168.1.164,192.168.1.165,192.168.1.166,192.168.1.167
1611662349, ,22,3,3.40000009537,3,3,3,3.5,3.09999990463
1611662350, ,21.60000014305,3,2.90000009537,2.90000009537,3,3.20000004768,3.5,3.09999990463
1611662351, ,21.30000042916,3,2.90000009537,2.90000009537,3,3.20000004768,3.40000009537,2.90000009537
1611662352, ,21.30000042916,3,2.90000009537,2.90000009537,3,3.20000004768,3.40000009537,2.90000009537
1611662353, ,21.40000009537,3.09999990463,2.90000009537,2.90000009537,3.09999990463,3.09999990463,3.40000009537,2.90000009537
1611662354, ,21.19999980927,3.09999990463,2.90000009537,2.90000009537,3.09999990463,3.09999990463,3.29999995232,2.79999995232
1611662355, ,21.7999997139,3.09999990463,3.40000009537,3.09999990463,3,3.09999990463,3.29999995232,2.79999995232
1611662356, ,21.7999997139,3.09999990463,3.40000009537,3.09999990463,3,3.09999990463,3.29999995232,2.79999995232
1611662357, ,21.89999961852,3,3.09999990463,3.09999990463,3,3.09999990463,3.5,3.09999990463
1611662358, ,21.89999961852,3,3.09999990463,3.09999990463,3,3.09999990463,3.5,3.09999990463
1611662359, ,21.89999961852,3,3.09999990463,3.09999990463,3.09999990463,3,3.5,3.09999990463
1611662360, ,21.19999980926,2.90000009537,3.09999990463,3.09999990463,2.90000009537,3,3.09999990463,3.09999990463
1611662361, ,21.19999980926,2.90000009537,3.09999990463,3.09999990463,2.90000009537,3,3.09999990463,3.09999990463
1611662362, ,21.19999980926,2.90000009537,3.09999990463,3.09999990463,2.90000009537,3,3.09999990463,3.09999990463
1611662363, ,21.39999985696,3.09999990463,3,3.29999995232,2.90000009537,2.79999995232,3,3.29999995232
1611662364, ,21.39999985696,3.09999990463,3,3.29999995232,2.90000009537,2.79999995232,3,3.29999995232
1611662365, ,21.69999980928,3.09999990463,3.29999995232,3.29999995232,2.90000009537,2.79999995232,3,3.29999995232
1611662366, ,22.29999971389,3.09999990463,3.29999995232,3.09999990463,3,3.20000004768,3.09999990463,3.5
1611662367, ,22.29999971389,3.09999990463,3.29999995232,3.09999990463,3,3.20000004768,3.09999990463,3.5
1611662368, ,22.29999971389,3.09999990463,3.29999995232,3.09999990463,3,3.20000004768,3.09999990463,3.5
1611662369, ,22.19999980926,3.09999990463,3.29999995232,3.20000004768,3,3.40000009537,3.09999990463,3.09999990463
1611662370, ,22.19999980926,3.09999990463,3.29999995232,3.20000004768,3,3.40000009537,3.09999990463,3.09999990463
1611662371, ,21.89999985694,3,3.40000009537,3.09999990463,3.20000004768,3,3.09999990463,3.09999990463
1611662372, ,21.79999995231,3,3.40000009537,3.09999990463,3.20000004768,3,3,3.09999990463
1611662373, ,21.79999995231,3,3.40000009537,3.09999990463,3.20000004768,3,3,3.09999990463
1611662374, ,21.39999985694,3,3.20000004768,3.09999990463,3.20000004768,2.79999995232,3,3.09999990463
1611662375, ,21.49999976157,3,3.20000004768,3.09999990463,3.20000004768,2.79999995232,3.09999990463,3.09999990463
1611662376, ,21.49999976157,3,3.20000004768,3.09999990463,3.20000004768,2.79999995232,3.09999990463,3.09999990463
1611662377, ,21.89999985694,3.09999990463,2.90000009537,2.90000009537,3.70000004768,3.09999990463,3.09999990463,3.09999990463
1611662378, ,22.09999990463,3.09999990463,2.90000009537,2.90000009537,3.70000004768,3.09999990463,3.29999995232,3.09999990463
1611662379, ,22.09999990463,3.09999990463,2.90000009537,2.90000009537,3.70000004768,3.09999990463,3.29999995232,3.09999990463
1611662380, ,21.7999997139,3.09999990463,3,2.90000009537,3.29999995232,3.09999990463,3.29999995232,3.09999990463
1611662381, ,21.49999976159,3.09999990463,3,2.90000009537,3.29999995232,3.09999990463,3.29999995232,2.79999995232
1611662382, ,21.49999976159,3.09999990463,3,2.90000009537,3.29999995232,3.09999990463,3.29999995232,2.79999995232
1611662383, ,21.7999997139,3,3.20000004768,3.09999990463,3.29999995232,3.09999990463,3.29999995232,2.79999995232
1611662384, ,21.99999976157,3,3.20000004768,3.09999990463,3.29999995232,3.09999990463,3.20000004768,3.09999990463
1611662385, ,21.79999971389,3,3.09999990463,3.09999990463,3.29999995232,3,3.20000004768,3.09999990463
1611662386, ,21.79999971389,3,3.09999990463,3.09999990463,3.29999995232,3,3.20000004768,3.09999990463
1611662387, ,21.59999966621,3,3.09999990463,3.09999990463,3.29999995232,3,3.09999990463,3
1611662388, ,21.5,3,3.20000004768,2.90000009537,3.29999995232,3,3.09999990463,3
1611662389, ,21.40000009537,3,3.20000004768,2.90000009537,3.29999995232,2.90000009537,3.09999990463,3
1611662390, ,22.20000028611,3.5,3,2.90000009537,3.40000009537,3.40000009537,2.90000009537,3.09999990463
1611662391, ,22.20000028611,3.5,3,2.90000009537,3.40000009537,3.40000009537,2.90000009537,3.09999990463
1611662392, ,22.20000028611,3.5,3,2.90000009537,3.40000009537,3.40000009537,2.90000009537,3.09999990463
1611662393, ,22.19999980926,3.5,3,3.09999990463,3,3.5,3,3.09999990463
1611662394, ,22.19999980926,3.5,3,3.09999990463,3,3.5,3,3.09999990463
1611662395, ,22.19999980926,3.5,3,3.09999990463,3,3.5,3,3.09999990463
1611662396, ,22.19999957084,3.29999995232,3.09999990463,3.09999990463,2.90000009537,3.59999990463,3.09999990463,3.09999990463
1611662397, ,22.19999957084,3.29999995232,3.09999990463,3.09999990463,2.90000009537,3.59999990463,3.09999990463,3.09999990463
1611662398, ,22.19999957084,3.29999995232,3.09999990463,3.09999990463,2.90000009537,3.59999990463,3.09999990463,3.09999990463
1611662399, ,21.70000004768,3,3.20000004768,3.5,2.90000009537,3.09999990463,2.90000009537,3.09999990463
1611662400, ,21.70000004768,3,3.20000004768,3.5,2.90000009537,3.09999990463,2.90000009537,3.09999990463
1611662401, ,21.29999995232,3.09999990463,2.90000009537,3.29999995232,3,3,2.90000009537,3.09999990463
1611662402, ,21.39999985695,3.09999990463,2.90000009537,3.29999995232,3,3,3,3.09999990463
1611662403, ,21.39999985695,3.09999990463,2.90000009537,3.29999995232,3,3,3,3.09999990463
1611662404, ,21.69999980926,3.09999990463,3.40000009537,3.09999990463,3,3,3,3.09999990463
1611662405, ,21.79999971389,3.09999990463,3.40000009537,3.09999990463,3,3,3.09999990463,3.09999990463
1611662406, ,21.79999971389,3.09999990463,3.40000009537,3.09999990463,3,3,3.09999990463,3.09999990463
1611662407, ,21.69999980926,3,3.40000009537,3,3,3.09999990463,3.09999990463,3.09999990463
1611662408, ,21.5,3,3.40000009537,3,3,3.09999990463,3,3
1611662409, ,21.5,3,3.40000009537,3,3,3.09999990463,3,3
1611662410, ,21.79999971389,3.09999990463,3.5,3.09999990463,3,3.09999990463,3,3
1611662411, ,21.7999997139,3.09999990463,3.5,3.09999990463,3,2.79999995232,3,3.29999995232
1611662412, ,21.50000000001,2.90000009537,3.29999995232,3.09999990463,2.90000009537,3,3,3.29999995232
1611662413, ,21.50000000001,2.90000009537,3.29999995232,3.09999990463,2.90000009537,3,3,3.29999995232
1611662414, ,21.70000004769,2.90000009537,3.29999995232,3.09999990463,2.90000009537,3,3.09999990463,3.40000009537
1611662415, ,21.59999990463,3.09999990463,3,2.90000009537,3,3.09999990463,3.09999990463,3.40000009537
1611662416, ,21.59999990463,3.09999990463,3,2.90000009537,3,3.09999990463,3.09999990463,3.40000009537
1611662417, ,21.29999995232,3.09999990463,3,2.90000009537,3,3.09999990463,3.40000009537,2.79999995232
1611662418, ,21.29999995232,3.09999990463,3,2.90000009537,3,3.09999990463,3.40000009537,2.79999995232
1611662419, ,21.90000009537,3.09999990463,3,2.90000009537,3.5,3.20000004768,3.40000009537,2.79999995232
1611662420, ,22.20000004768,3.09999990463,3,2.90000009537,3.5,3.20000004768,3.29999995232,3.20000004768
1611662421, ,21.90000009537,2.90000009537,3,3,3.40000009537,3.09999990463,3.29999995232,3.20000004768
1611662422, ,21.90000009537,2.90000009537,3,3,3.40000009537,3.09999990463,3.29999995232,3.20000004768
1611662423, ,21.69999980927,3,3.09999990463,3,3.29999995232,2.79999995232,3.40000009537,3.09999990463
1611662424, ,21.69999980927,3,3.09999990463,3,3.29999995232,2.79999995232,3.40000009537,3.09999990463
1611662425, ,21.69999980927,3,3.09999990463,3,3.29999995232,2.79999995232,3.40000009537,3.09999990463
1611662426, ,21.59999990464,2.90000009537,3.09999990463,3,3.29999995232,2.79999995232,3.40000009537,3.09999990463
1611662427, ,21.50000023842,2.90000009537,3.09999990463,2.90000009537,3.20000004768,2.90000009537,3.40000009537,3.09999990463
1611662428, ,21.50000023842,2.90000009537,3.09999990463,2.90000009537,3.20000004768,2.90000009537,3.40000009537,3.09999990463
1611662429, ,21.5,3.09999990463,3,2.90000009537,3.20000004768,2.90000009537,3.29999995232,3.09999990463
1611662430, ,21.99999976158,3.09999990463,3,2.90000009537,3.5,3.09999990463,3.29999995232,3.09999990463
1611662431, ,21.89999961853,3.09999990463,3,3.09999990463,3.29999995232,3,3.29999995232,3.09999990463
1611662432, ,22.09999966621,3.09999990463,3,3.09999990463,3.29999995232,3,3.5,3.09999990463
1611662433, ,22.09999966621,3.09999990463,3,3.09999990463,3.29999995232,3,3.5,3.09999990463
1611662434, ,21.99999976158,3,3.09999990463,3.09999990463,3.40000009537,2.79999995232,3.5,3.09999990463
1611662435, ,21.49999976159,3,3.09999990463,3.09999990463,3.40000009537,2.79999995232,3.29999995232,2.79999995232
1611662436, ,21.49999976159,3,3.09999990463,3.09999990463,3.40000009537,2.79999995232,3.29999995232,2.79999995232
1611662437, ,20.79999995232,3,3.09999990463,3.09999990463,2.90000009537,2.90000009537,3,2.79999995232
1611662438, ,21,3,3.09999990463,3.09999990463,2.90000009537,2.90000009537,3,3
1611662439, ,21,3,3.09999990463,3.09999990463,2.90000009537,2.90000009537,3,3
1611662440, ,21.70000004769,3.29999995232,3.40000009537,2.90000009537,2.90000009537,3.09999990463,3.09999990463,3
1611662441, ,21.79999995232,3.29999995232,3.40000009537,2.90000009537,2.90000009537,3.09999990463,3.09999990463,3.09999990463
1611662442, ,22.29999995232,3.40000009537,3.29999995232,2.90000009537,3.09999990463,3.40000009537,3.09999990463,3.09999990463
1611662443, ,22.29999995232,3.40000009537,3.29999995232,2.90000009537,3.09999990463,3.40000009537,3.09999990463,3.09999990463
1611662444, ,22.00000000001,3.40000009537,3.29999995232,2.90000009537,3.09999990463,3.40000009537,3.09999990463,2.79999995232
1611662445, ,22.00000000001,3.40000009537,3.29999995232,2.90000009537,3.09999990463,3.40000009537,3.09999990463,2.79999995232
1611662446, ,22,3,3.70000004768,3,3,3.5,3,2.79999995232
1611662447, ,22.19999980927,3.09999990463,3.29999995232,3,3,3.5,3,3.29999995232
1611662448, ,22.19999980927,3.09999990463,3.29999995232,3,3,3.5,3,3.29999995232
1611662449, ,24.09999990463,3.09999990463,3.29999995232,3.09999990463,2.90000009537,5.30000019073,3.09999990463,3.29999995232
1611662450, ,23.89999985694,3.09999990463,3.29999995232,3.09999990463,2.90000009537,5.30000019073,3.09999990463,3.09999990463
1611662451, ,22.90000009537,2.90000009537,3,2.90000009537,2.90000009537,5,3.09999990463,3.09999990463
1611662452, ,22.80000019074,2.90000009537,3,2.90000009537,2.90000009537,5,3.09999990463,3
1611662453, ,22.80000019074,2.90000009537,3,2.90000009537,2.90000009537,5,3.09999990463,3
1611662454, ,23.69999980926,3.09999990463,3,3.20000004768,3.29999995232,5,3.09999990463,3
1611662455, ,24,3.09999990463,3,3.20000004768,3.29999995232,5,3.40000009537,3
1611662456, ,23.79999995232,3.09999990463,3,3.20000004768,3.29999995232,5,3.40000009537,2.79999995232
1611662457, ,24.70000004769,3.09999990463,2.90000009537,4,3.40000009537,5.09999990463,3.40000009537,2.79999995232
1611662458, ,24.79999995232,3,3.09999990463,4,3.40000009537,5.09999990463,3.40000009537,2.79999995232
1611662459, ,24.19999980926,3,3.09999990463,3.20000004768,3.29999995232,5.09999990463,3.40000009537,3.09999990463
1611662460, ,24.19999980926,3,3.09999990463,3.20000004768,3.29999995232,5.09999990463,3.40000009537,3.09999990463
1611662461, ,24.19999980926,3,3.09999990463,3.20000004768,3.29999995232,5.09999990463,3.40000009537,3.09999990463
1611662462, ,23.70000004768,3,3.09999990463,3.09999990463,3.20000004768,5,3.40000009537,2.90000009537
1611662463, ,23.70000004768,3,3.09999990463,3.09999990463,3.20000004768,5,3.40000009537,2.90000009537
1611662464, ,23.39999985694,3,3.09999990463,3.09999990463,3.20000004768,5,3.20000004768,2.79999995232
1611662465, ,23.39999985694,3.09999990463,3,3,3.20000004768,5.09999990463,3.20000004768,2.79999995232
1611662466, ,24.39999985694,4.09999990463,3,3,3.20000004768,5.09999990463,3.20000004768,2.79999995232
1611662467, ,26.19999980926,4.09999990463,3.29999995232,3.29999995232,3,5.09999990463,4.30000019073,3.09999990463
1611662468, ,26.19999980926,4.09999990463,3.29999995232,3.29999995232,3,5.09999990463,4.30000019073,3.09999990463
1611662469, ,26.19999980926,4.09999990463,3.29999995232,3.29999995232,3,5.09999990463,4.30000019073,3.09999990463
1611662470, ,26.80000019075,3.40000009537,3.79999995232,3.90000009537,3,6.5,3.40000009537,2.79999995232
1611662471, ,26.80000019075,3.40000009537,3.79999995232,3.90000009537,3,6.5,3.40000009537,2.79999995232
1611662472, ,26.80000019075,3.40000009537,3.79999995232,3.90000009537,3,6.5,3.40000009537,2.79999995232
1611662473, ,34.30000019074,6.80000019073,3.5,5.19999980927,3,6.5,6.40000009537,2.90000009537
1611662474, ,34.50000000001,6.80000019073,3.5,5.19999980927,3,6.69999980927,6.40000009537,2.90000009537
1611662475, ,36.40000033379,6.90000009537,3.20000004768,7.09999990463,2.90000009537,7,6.40000009537,2.90000009537
1611662476, ,36.89999985695,6.90000009537,3.20000004768,7.09999990463,2.90000009537,7,6.69999980927,3.09999990463
1611662477, ,36.99999976158,7,3.20000004768,7.09999990463,2.90000009537,7,6.69999980927,3.09999990463
1611662478, ,36.99999976158,7,3.20000004768,7.09999990463,2.90000009537,7,6.69999980927,3.09999990463
1611662479, ,36.60000014306,7,3.20000004768,6.90000009537,2.90000009537,6.90000009537,6.69999980927,3
1611662480, ,36.60000014306,7,3.20000004768,6.90000009537,2.90000009537,6.90000009537,6.69999980927,3
1611662481, ,36.90000009538,7,3.40000009537,7,2.90000009537,6.90000009537,6.69999980927,3
1611662482, ,37.09999990464,7,3.40000009537,7,3.09999990463,6.90000009537,6.69999980927,3
1611662483, ,36.7999997139,7.09999990463,3.40000009537,6.59999990463,3.09999990463,6.90000009537,6.69999980927,3
1611662484, ,36.7999997139,7.09999990463,3.40000009537,6.59999990463,3.09999990463,6.90000009537,6.69999980927,3
1611662485, ,37,7.09999990463,3.40000009537,6.59999990463,3.09999990463,6.90000009537,6.90000009537,3
1611662486, ,38.5,7,3.59999990463,7.09999990463,3.90000009537,7,6.90000009537,3
1611662487, ,38.5,7,3.59999990463,7.09999990463,3.90000009537,7,6.90000009537,3
1611662488, ,38.70000004768,7,3.59999990463,7.09999990463,3.90000009537,7,6.80000019073,3.29999995232
1611662489, ,37.10000061989,6.80000019073,3,6.90000009537,3.40000009537,6.90000009537,6.80000019073,3.29999995232
1611662490, ,37.10000061989,6.80000019073,3,6.90000009537,3.40000009537,6.90000009537,6.80000019073,3.29999995232
1611662491, ,40,7.09999990463,3.09999990463,7,3.40000009537,6.90000009537,7,5.5
1611662492, ,43.19999980926,7.09999990463,3.09999990463,7,6.59999990463,6.90000009537,7,5.5
1611662493, ,43.19999980926,7.09999990463,3.09999990463,7,6.59999990463,6.90000009537,7,5.5
1611662494, ,45.00000023843,7,3.29999995232,6.90000009537,6.80000019073,7.19999980927,6.90000009537,6.90000009537
1611662495, ,45.00000023843,7,3.29999995232,6.90000009537,6.80000019073,7.19999980927,6.90000009537,6.90000009537
1611662496, ,45.00000023843,7,3.29999995232,6.90000009537,6.80000019073,7.19999980927,6.90000009537,6.90000009537
1611662497, ,44.79999971389,7.09999990463,3.09999990463,6.90000009537,6.59999990463,7,7.09999990463,7
1611662498, ,44.79999971389,7.09999990463,3.09999990463,6.90000009537,6.59999990463,7,7.09999990463,7
1611662499, ,44.79999971389,7.09999990463,3.09999990463,6.90000009537,6.59999990463,7,7.09999990463,7
1611662500, ,44.29999995232,6.90000009537,3.20000004768,7,6.59999990463,6.90000009537,6.69999980927,7
1611662501, ,44.29999995232,6.90000009537,3.20000004768,7,6.59999990463,6.90000009537,6.69999980927,7
1611662502, ,44.29999995232,6.90000009537,3.20000004768,7,6.59999990463,6.90000009537,6.69999980927,7
1611662503, ,44.70000028609,6.80000019073,3.09999990463,6.90000009537,6.80000019073,7.09999990463,7,7
1611662504, ,44.70000028609,6.80000019073,3.09999990463,6.90000009537,6.80000019073,7.09999990463,7,7
1611662505, ,44.40000009537,6.90000009537,3,7,6.69999980927,6.80000019073,7,7
1611662506, ,44.69999980927,6.90000009537,3,7,6.69999980927,6.80000019073,7.09999990463,7.19999980927
1611662507, ,44.69999980927,6.90000009537,3,7,6.69999980927,6.80000019073,7.09999990463,7.19999980927
1611662508, ,46.69999980926,7,4.59999990463,7,6.80000019073,7,7.09999990463,7.19999980927
1611662509, ,46.20000028609,7,4.59999990463,7,6.80000019073,7,6.80000019073,7
1611662510, ,46.20000028609,7,4.59999990463,7,6.80000019073,7,6.80000019073,7
1611662511, ,48,6.90000009537,6.59999990463,7,6.69999980927,7,6.80000019073,7
1611662512, ,48.00000000001,6.90000009537,6.59999990463,7,6.69999980927,7,6.90000009537,6.90000009537
1611662513, ,48.00000000001,6.90000009537,6.59999990463,7,6.69999980927,7,6.90000009537,6.90000009537
1611662514, ,48.20000076295,6.90000009537,6.90000009537,6.90000009537,6.80000019073,6.90000009537,6.90000009537,6.90000009537
1611662515, ,48.40000057221,6.90000009537,6.90000009537,6.90000009537,6.80000019073,6.90000009537,6.90000009537,7.09999990463
1611662516, ,48.4000005722,7,6.80000019073,6.90000009537,6.80000019073,6.90000009537,6.90000009537,7.09999990463
1611662517, ,48.4000005722,7,6.80000019073,6.90000009537,6.80000019073,6.90000009537,6.90000009537,7.09999990463
1611662518, ,48.30000066756,7,6.80000019073,6.90000009537,6.80000019073,6.90000009537,6.80000019073,7.09999990463
1611662519, ,47.99999999999,7,6.80000019073,6.59999990463,6.69999980927,7,6.80000019073,7.09999990463
1611662520, ,47.99999999999,7,6.80000019073,6.59999990463,6.69999980927,7,6.80000019073,7.09999990463
1611662521, ,48.19999980926,7,6.80000019073,6.59999990463,6.69999980927,7,7,7.09999990463
1611662522, ,48.70000028609,7.09999990463,6.80000019073,6.90000009537,6.80000019073,7,7,7.09999990463
1611662523, ,48.70000028609,7.09999990463,6.80000019073,6.90000009537,6.80000019073,7,7,7.09999990463
1611662524, ,48.5,7.09999990463,7,6.90000009537,6.69999980927,6.90000009537,6.80000019073,7.09999990463
1611662525, ,48.5,7.09999990463,7,6.90000009537,6.69999980927,6.90000009537,6.80000019073,7.09999990463
1611662526, ,48.5,7.09999990463,7,6.90000009537,6.69999980927,6.90000009537,6.80000019073,7.09999990463
1611662527, ,48.90000009536,6.90000009537,7,7,6.80000019073,7.09999990463,7,7.09999990463
1611662528, ,48.90000009536,6.90000009537,7,7,6.80000019073,7.09999990463,7,7.09999990463
1611662529, ,48.99999999999,7,7,7,6.80000019073,7.09999990463,7,7.09999990463
1611662530, ,48.2000002861,7,6.80000019073,6.90000009537,6.59999990463,6.90000009537,6.90000009537,7.09999990463
1611662531, ,48.2000002861,7,6.80000019073,6.90000009537,6.59999990463,6.90000009537,6.90000009537,7.09999990463
1611662532, ,48.2000002861,7,6.80000019073,6.90000009537,6.59999990463,6.90000009537,6.90000009537,7.09999990463
1611662533, ,48.20000076293,6.90000009537,6.80000019073,6.80000019073,6.80000019073,7,6.90000009537,7
1611662534, ,48.20000076293,6.90000009537,6.80000019073,6.80000019073,6.80000019073,7,6.90000009537,7
1611662535, ,48.4000005722,7,7,6.80000019073,6.80000019073,6.90000009537,6.90000009537,7
1611662536, ,48.60000038147,7,7,6.80000019073,6.80000019073,6.90000009537,7.19999980927,6.90000009537
1611662537, ,48.60000038147,7,7,6.80000019073,6.80000019073,6.90000009537,7.19999980927,6.90000009537
1611662538, ,48.90000009537,7.19999980927,6.80000019073,7.09999990463,6.80000019073,6.90000009537,7.19999980927,6.90000009537
1611662539, ,48.80000019073,7.19999980927,6.80000019073,7.09999990463,6.80000019073,6.90000009537,6.90000009537,7.09999990463
1611662540, ,48.80000019073,7.19999980927,6.80000019073,7.09999990463,6.80000019073,6.90000009537,6.90000009537,7.09999990463
