Job,ID,DagmanID,Node IP,SUBMIT,EXECUTE,JOB_TERMINATED,JOB_SUCCESS,POST_SCRIPT_STARTED,POST_SCRIPT_TERMINATED,POST_SCRIPT_SUCCESS,wait_time,exec_time,ps_time
frequency,ID0000058,3291.000.000,192.168.5.104,1646018124,1646018145,1646019101,1646019101,1646019101,1646019101,1646019106,21,956,5
frequency,ID0000062,3289.000.000,192.168.5.104,1646018123,1646018125,1646019034,1646019036,1646019036,1646019036,1646019041,2,911,5
individuals,ID0000047,3258.000.000,192.168.5.107,1646011849,1646011880,1646012790,1646012792,1646012792,1646012792,1646012797,31,912,5
individuals,ID0000038,3237.000.000,192.168.5.104,1646011828,1646011840,1646013049,1646013052,1646013052,1646013052,1646013057,12,1212,5
individuals,ID0000019,3273.000.000,192.168.5.108,1646011865,1646012746,1646013534,1646013534,1646013534,1646013535,1646013539,881,788,5
individuals,ID0000002,3255.000.000,192.168.5.108,1646011844,1646011893,1646012754,1646012756,1646012756,1646012756,1646012761,49,863,5
mutation_overlap,ID0000053,3290.000.000,192.168.5.104,1646018124,1646018145,1646018361,1646018365,1646018365,1646018365,1646018370,21,220,5
frequency,ID0000060,3288.000.000,192.168.5.104,1646018123,1646018125,1646019030,1646019031,1646019031,1646019032,1646019036,2,906,5
frequency,ID0000064,3295.000.000,192.168.5.106,1646018129,1646018146,1646018855,1646018856,1646018856,1646018856,1646018861,17,710,5
mutation_overlap,ID0000059,3301.000.000,192.168.5.102,1646018134,1646018146,1646018356,1646018359,1646018359,1646018360,1646018365,12,213,6
individuals,ID0000005,3248.000.000,192.168.5.102,1646011838,1646011909,1646012949,1646012952,1646012952,1646012952,1646012957,71,1043,5
individuals,ID0000042,3263.000.000,192.168.5.101,1646011854,1646011920,1646012677,1646012681,1646012681,1646012681,1646012686,66,761,5
individuals,ID0000013,3271.000.000,192.168.5.101,1646011865,1646012676,1646013423,1646013428,1646013428,1646013428,1646013433,811,752,5
individuals,ID0000041,3262.000.000,192.168.5.101,1646011854,1646011904,1646012670,1646012671,1646012671,1646012671,1646012676,50,767,5
stage_in_local_local_0,2,3235.000.000,192.168.5.10,1646011813,1646011814,1646011817,1646011818,1646011818,1646011819,1646011823,1,4,5
individuals,ID0000034,3240.000.000,192.168.5.106,1646011828,1646011836,1646012781,1646012781,1646012781,1646012782,1646012787,8,945,6
individuals,ID0000026,3276.000.000,192.168.5.106,1646011870,1646012786,1646013731,1646013734,1646013734,1646013734,1646013739,916,948,5
individuals,ID0000012,3270.000.000,192.168.5.101,1646011859,1646012672,1646013410,1646013413,1646013413,1646013413,1646013418,813,741,5
stage_in_local_local_2,0,3230.000.000,192.168.5.10,1646011808,1646011810,1646011814,1646011818,1646011818,1646011819,1646011823,2,8,5
individuals,ID0000010,3274.000.000,192.168.5.108,1646011865,1646012759,1646013556,1646013559,1646013559,1646013559,1646013564,894,800,5
individuals,ID0000049,3249.000.000,192.168.5.102,1646011838,1646011864,1646012907,1646012907,1646012907,1646012908,1646012912,26,1043,5
individuals,ID0000031,3244.000.000,192.168.5.103,1646011833,1646011894,1646013055,1646013057,1646013057,1646013058,1646013063,61,1163,6
individuals,ID0000025,3283.000.000,192.168.5.106,1646011875,1646012857,1646013814,1646013819,1646013819,1646013819,1646013824,982,962,5
sifting,ID0000052,3286.000.000,192.168.5.102,1646011880,1646012916,1646012918,1646012922,1646012922,1646012923,1646012927,1036,6,5
individuals,ID0000040,3261.000.000,192.168.5.101,1646011854,1646011907,1646012667,1646012671,1646012671,1646012671,1646012676,53,764,5
mutation_overlap,ID0000055,3293.000.000,192.168.5.106,1646018129,1646018146,1646018359,1646018360,1646018360,1646018360,1646018365,17,214,5
individuals,ID0000028,3278.000.000,192.168.5.107,1646011870,1646012805,1646013712,1646013714,1646013714,1646013715,1646013719,935,909,5
mutation_overlap,ID0000061,3298.000.000,192.168.5.103,1646018134,1646018146,1646018357,1646018359,1646018359,1646018360,1646018365,12,213,6
individuals,ID0000035,3241.000.000,192.168.5.106,1646011833,1646011862,1646012840,1646012842,1646012842,1646012842,1646012847,29,980,5
mutation_overlap,ID0000057,3300.000.000,192.168.5.102,1646018134,1646018146,1646018416,1646018420,1646018420,1646018420,1646018425,12,274,5
individuals,ID0000021,3285.000.000,192.168.5.102,1646011875,1646012916,1646013657,1646013659,1646013659,1646013660,1646013664,1041,743,5
individuals_merge,ID0000051,3287.000.000,192.168.5.104,1646013829,1646013835,1646018109,1646018113,1646018113,1646018113,1646018118,6,4278,5
individuals,ID0000023,3281.000.000,192.168.5.106,1646011875,1646012831,1646013775,1646013779,1646013779,1646013780,1646013784,956,948,5
individuals,ID0000024,3282.000.000,192.168.5.106,1646011875,1646012846,1646013808,1646013809,1646013809,1646013809,1646013814,971,963,5
stage_in_local_local_0,1,3232.000.000,192.168.5.10,1646011813,1646011814,1646011817,1646011818,1646011818,1646011819,1646011823,1,4,5
frequency,ID0000066,3297.000.000,192.168.5.103,1646018129,1646018146,1646018942,1646018946,1646018946,1646018947,1646018951,17,800,5
individuals,ID0000029,3279.000.000,192.168.5.107,1646011870,1646012805,1646013704,1646013704,1646013704,1646013704,1646013709,935,899,5
individuals,ID0000007,3251.000.000,192.168.5.102,1646011843,1646011865,1646012910,1646012912,1646012912,1646012912,1646012917,22,1047,5
cleanup_1000-genome_0,local,3304.000.000,192.168.5.10,1646019126,1646019126,1646019128,1646019131,1646019131,1646019131,1646019136,0,5,5
individuals,ID0000033,3239.000.000,192.168.5.104,1646011828,1646011837,1646013048,1646013052,1646013052,1646013052,1646013057,9,1215,5
individuals,ID0000048,3247.000.000,192.168.5.103,1646011838,1646011889,1646013058,1646013063,1646013063,1646013063,1646013068,51,1174,5
individuals,ID0000043,3264.000.000,192.168.5.105,1646011854,1646011910,1646012921,1646012922,1646012922,1646012923,1646012927,56,1012,5
individuals,ID0000015,3265.000.000,192.168.5.105,1646011854,1646011911,1646012919,1646012922,1646012922,1646012923,1646012927,57,1011,5
individuals,ID0000039,3238.000.000,192.168.5.104,1646011828,1646011841,1646013042,1646013047,1646013047,1646013047,1646013052,13,1206,5
individuals,ID0000027,3277.000.000,192.168.5.107,1646011870,1646012794,1646013692,1646013694,1646013694,1646013694,1646013699,924,900,5
individuals,ID0000022,3280.000.000,192.168.5.107,1646011870,1646012816,1646013713,1646013714,1646013714,1646013715,1646013719,946,898,5
individuals,ID0000018,3268.000.000,192.168.5.108,1646011859,1646012316,1646013160,1646013163,1646013163,1646013164,1646013168,457,847,5
frequency,ID0000054,3296.000.000,192.168.5.103,1646018129,1646018146,1646019041,1646019041,1646019041,1646019041,1646019046,17,895,5
DAGMAN,,3224.0,,1646011789,,,,,,1646019136,,,
individuals,ID0000016,3266.000.000,192.168.5.105,1646011859,1646011920,1646012918,1646012922,1646012922,1646012923,1646012927,61,1002,5
