1645612663 INTERNAL *** MONITORD_STARTED ***
1645612661 INTERNAL *** DAGMAN_STARTED 2203.0 ***
1645612665 create_dir_1000-genome_0_local SUBMIT 2204.0 local - 1
1645612667 create_dir_1000-genome_0_local EXECUTE 2204.0 local - 1
1645612669 create_dir_1000-genome_0_local JOB_TERMINATED 2204.0 local - 1
1645612670 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1645612670 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 2204.0 local - 1
1645612671 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 2204.0 local - 1
1645612675 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1645612680 stage_in_remote_local_2_0 SUBMIT 2205.0 local - 2
1645612680 stage_in_remote_local_2_0 EXECUTE 2205.0 local - 2
1645612680 stage_in_remote_local_1_0 SUBMIT 2206.0 local - 3
1645612680 stage_in_remote_local_0_0 SUBMIT 2207.0 local - 4
1645612680 stage_in_local_local_0_0 SUBMIT 2208.0 local - 5
1645612680 stage_in_local_local_2_0 SUBMIT 2209.0 local - 6
1645612682 stage_in_remote_local_2_0 JOB_TERMINATED 2205.0 local - 2
1645612685 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1645612685 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 2205.0 local - 2
1645612682 stage_in_local_local_2_0 EXECUTE 2209.0 local - 6
1645612682 stage_in_local_local_0_0 EXECUTE 2208.0 local - 5
1645612682 stage_in_remote_local_0_0 EXECUTE 2207.0 local - 4
1645612682 stage_in_remote_local_1_0 EXECUTE 2206.0 local - 3
1645612684 stage_in_local_local_0_0 JOB_TERMINATED 2208.0 local - 5
1645612685 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1645612685 stage_in_local_local_0_0 POST_SCRIPT_STARTED 2208.0 local - 5
1645612684 stage_in_remote_local_1_0 JOB_TERMINATED 2206.0 local - 3
1645612685 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1645612685 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 2206.0 local - 3
1645612684 stage_in_remote_local_0_0 JOB_TERMINATED 2207.0 local - 4
1645612685 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1645612685 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 2207.0 local - 4
1645612685 stage_in_remote_local_0_1 SUBMIT 2210.0 local - 7
1645612685 stage_in_local_local_0_1 SUBMIT 2211.0 local - 8
1645612685 stage_in_local_local_2_1 SUBMIT 2212.0 local - 9
1645612685 stage_in_remote_local_2_1 SUBMIT 2213.0 local - 10
1645612685 stage_in_local_local_0_2 SUBMIT 2214.0 local - 11
1645612685 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 2208.0 local - 5
1645612690 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1645612685 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 2207.0 local - 4
1645612690 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1645612685 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 2205.0 local - 2
1645612690 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1645612685 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 2206.0 local - 3
