Job,ID,DagmanID,Node IP,SUBMIT,EXECUTE,JOB_TERMINATED,JOB_SUCCESS,POST_SCRIPT_STARTED,POST_SCRIPT_TERMINATED,POST_SCRIPT_SUCCESS,wait_time,exec_time,ps_time
individuals,ID0000048,3004.000.000,192.168.5.102,1645945713,1645945759,1645946663,1645946666,1645946666,1645946666,1645946671,46,907,5
stage_in_local_local_2,1,2990.000.000,192.168.5.10,1645945687,1645945688,1645945692,1645945697,1645945697,1645945697,1645945703,1,9,6
individuals,ID0000007,3008.000.000,192.168.5.101,1645945718,1645945745,1645946445,1645946450,1645946450,1645946451,1645946455,27,705,5
individuals,ID0000021,3042.000.000,192.168.5.104,1645945750,1645948108,1645948945,1645948948,1645948948,1645948949,1645948953,2358,840,5
individuals,ID0000019,3030.000.000,192.168.5.102,1645945739,1645947633,1645948570,1645948573,1645948573,1645948573,1645948578,1894,940,5
individuals,ID0000001,3010.000.000,192.168.5.101,1645945718,1645946458,1645946787,1645946791,1645946791,1645946792,1645946796,740,333,5
stage_in_local_local_2,0,2987.000.000,192.168.5.10,1645945681,1645945684,1645945688,1645945692,1645945692,1645945692,1645945697,3,8,5
individuals,ID0000032,3002.000.000,192.168.5.102,1645945708,1645945743,1645946658,1645946661,1645946661,1645946661,1645946666,35,918,5
individuals_merge,ID0000051,3044.000.000,192.168.5.103,1645948958,1645948961,1645953148,1645953151,1645953151,1645953152,1645953156,3,4190,5
individuals,ID0000012,3027.000.000,192.168.5.101,1645945734,1645947211,1645947891,1645947892,1645947892,1645947892,1645947897,1477,681,5
individuals,ID0000008,3016.000.000,192.168.5.102,1645945723,1645946672,1645947611,1645947612,1645947612,1645947612,1645947617,949,940,5
stage_in_local_local_0,1,2989.000.000,192.168.5.10,1645945687,1645945688,1645945691,1645945692,1645945692,1645945692,1645945697,1,4,5
individuals,ID0000028,3035.000.000,192.168.5.103,1645945744,1645947813,1645948828,1645948828,1645948828,1645948829,1645948833,2069,1015,5
individuals,ID0000026,3033.000.000,192.168.5.102,1645945744,1645947632,1645948565,1645948568,1645948568,1645948569,1645948573,1888,936,5
individuals,ID0000045,3011.000.000,192.168.5.101,1645945718,1645946459,1645947157,1645947161,1645947161,1645947161,1645947166,741,702,5
frequency,ID0000056,3056.000.000,192.168.5.102,1645953171,1645953184,1645954029,1645954033,1645954033,1645954033,1645954038,13,849,5
individuals,ID0000002,3012.000.000,192.168.5.101,1645945718,1645946466,1645947155,1645947156,1645947156,1645947156,1645947161,748,690,5
stage_in_local_local_0,0,2986.000.000,192.168.5.10,1645945681,1645945684,1645945686,1645945687,1645945687,1645945687,1645945692,3,3,5
individuals,ID0000010,3031.000.000,192.168.5.102,1645945739,1645947633,1645948571,1645948573,1645948573,1645948573,1645948578,1894,940,5
individuals,ID0000031,3001.000.000,192.168.5.102,1645945708,1645945742,1645946661,1645946666,1645946666,1645946666,1645946671,34,924,5
stage_in_remote_local_2,0,2983.000.000,192.168.5.10,1645945681,1645945681,1645945684,1645945687,1645945687,1645945687,1645945692,0,6,5
individuals,ID0000024,3039.000.000,192.168.5.101,1645945749,1645947904,1645948575,1645948578,1645948578,1645948578,1645948583,2155,674,5
individuals,ID0000029,3036.000.000,192.168.5.103,1645945744,1645947811,1645948810,1645948813,1645948813,1645948813,1645948818,2067,1002,5
mutation_overlap,ID0000063,3049.000.000,192.168.5.103,1645953161,1645953184,1645953389,1645953392,1645953392,1645953392,1645953397,23,208,5
individuals,ID0000020,3041.000.000,192.168.5.104,1645945750,1645948108,1645948939,1645948943,1645948943,1645948943,1645948948,2358,835,5
individuals,ID0000004,3003.000.000,192.168.5.102,1645945713,1645945741,1645946662,1645946666,1645946666,1645946666,1645946671,28,925,5
individuals,ID0000023,3038.000.000,192.168.5.101,1645945749,1645947896,1645948556,1645948558,1645948558,1645948558,1645948563,2147,662,5
mutation_overlap,ID0000065,3051.000.000,192.168.5.103,1645953166,1645953184,1645953386,1645953387,1645953387,1645953387,1645953392,18,203,5
mutation_overlap,ID0000057,3057.000.000,192.168.5.101,1645953171,1645953183,1645953452,1645953452,1645953452,1645953453,1645953457,12,269,5
individuals,ID0000013,3028.000.000,192.168.5.101,1645945739,1645947211,1645947899,1645947902,1645947902,1645947903,1645947907,1472,691,5
individuals,ID0000022,3037.000.000,192.168.5.103,1645945744,1645947813,1645948824,1645948828,1645948828,1645948829,1645948833,2069,1015,5
sifting,ID0000052,3043.000.000,192.168.5.104,1645945755,1645948104,1645948108,1645948108,1645948108,1645948108,1645948113,2349,4,5
frequency,ID0000058,3048.000.000,192.168.5.104,1645953161,1645953183,1645954173,1645954174,1645954174,1645954175,1645954179,22,991,5
individuals,ID0000030,3000.000.000,192.168.5.103,1645945708,1645945764,1645946729,1645946731,1645946731,1645946731,1645946736,56,967,5
individuals,ID0000049,3006.000.000,192.168.5.101,1645945713,1645945751,1645946460,1645946460,1645946460,1645946460,1645946465,38,709,5
individuals,ID0000017,3024.000.000,192.168.5.104,1645945734,1645946864,1645948060,1645948062,1645948062,1645948063,1645948068,1130,1198,6
individuals,ID0000050,3032.000.000,192.168.5.102,1645945739,1645947633,1645948570,1645948573,1645948573,1645948573,1645948578,1894,940,5
mutation_overlap,ID0000055,3050.000.000,192.168.5.103,1645953166,1645953184,1645953392,1645953397,1645953397,1645953397,1645953402,18,213,5
individuals,ID0000009,3017.000.000,192.168.5.103,1645945723,1645946725,1645947742,1645947742,1645947742,1645947742,1645947747,1002,1017,5
stage_in_local_local_0,2,2992.000.000,192.168.5.10,1645945687,1645945688,1645945690,1645945692,1645945692,1645945692,1645945697,1,4,5
individuals,ID0000043,3021.000.000,192.168.5.101,1645945729,1645946793,1645947475,1645947477,1645947477,1645947477,1645947482,1064,684,5
stage_in_remote_local_2,1,2991.000.000,192.168.5.10,1645945687,1645945688,1645945690,1645945692,1645945692,1645945692,1645945697,1,4,5
mutation_overlap,ID0000061,3055.000.000,192.168.5.102,1645953171,1645953184,1645953391,1645953392,1645953392,1645953392,1645953397,13,208,5
individuals,ID0000015,3022.000.000,192.168.5.104,1645945729,1645946854,1645948056,1645948057,1645948057,1645948057,1645948062,1125,1203,5
individuals,ID0000006,3007.000.000,192.168.5.101,1645945713,1645945764,1645946451,1645946455,1645946455,1645946455,1645946460,51,691,5
mutation_overlap,ID0000059,3058.000.000,192.168.5.101,1645953171,1645953183,1645953389,1645953392,1645953392,1645953392,1645953397,12,209,5
individuals,ID0000047,3015.000.000,192.168.5.102,1645945723,1645946671,1645947614,1645947617,1645947617,1645947618,1645947622,948,946,5
frequency,ID0000066,3054.000.000,192.168.5.102,1645953166,1645953183,1645953983,1645953987,1645953987,1645953988,1645953993,17,804,6
individuals,ID0000037,2993.000.000,192.168.5.104,1645945703,1645945744,1645946850,1645946851,1645946851,1645946851,1645946856,41,1107,5
individuals,ID0000036,2999.000.000,192.168.5.103,1645945708,1645945759,1645946727,1645946731,1645946731,1645946731,1645946736,51,972,5
individuals,ID0000034,2997.000.000,192.168.5.103,1645945703,1645945744,1645946720,1645946721,1645946721,1645946722,1645946726,41,977,5
stage_in_remote_local_0,1,2988.000.000,192.168.5.10,1645945687,1645945688,1645945690,1645945692,1645945692,1645945692,1645945697,1,4,5
individuals,ID0000044,3009.000.000,192.168.5.101,1645945718,1645946450,1645947141,1645947146,1645947146,1645947147,1645947151,732,696,5
individuals,ID0000042,3020.000.000,192.168.5.103,1645945729,1645946739,1645947769,1645947772,1645947772,1645947772,1645947777,1010,1033,5
stage_in_remote_local_1,0,2984.000.000,192.168.5.10,1645945681,1645945684,1645945686,1645945687,1645945687,1645945687,1645945692,3,3,5
individuals,ID0000038,2994.000.000,192.168.5.104,1645945703,1645945737,1645946852,1645946856,1645946856,1645946856,1645946861,34,1119,5
individuals,ID0000046,3013.000.000,192.168.5.102,1645945723,1645946663,1645947613,1645947617,1645947617,1645947618,1645947622,940,954,5
frequency,ID0000062,3046.000.000,192.168.5.104,1645953161,1645953162,1645954106,1645954109,1645954109,1645954110,1645954114,1,947,5
stage_in_remote_local_0,0,2985.000.000,192.168.5.10,1645945681,1645945684,1645945686,1645945687,1645945687,1645945687,1645945692,3,3,5
individuals,ID0000040,3018.000.000,192.168.5.103,1645945729,1645946732,1645947761,1645947762,1645947762,1645947762,1645947767,1003,1030,5
stage_out_local_local_2,0,3059.000.000,192.168.5.10,1645954114,1645954114,1645954118,1645954119,1645954119,1645954119,1645954124,0,5,5
create_dir_1000-genome_0,local,2982.000.000,192.168.5.10,1645945666,1645945667,1645945669,1645945671,1645945671,1645945671,1645945676,1,4,5
