timestamp, ,total_energy,192.168.1.161,192.168.1.162,192.168.1.163,192.168.1.164,192.168.1.165,192.168.1.166,192.168.1.167,192.168.1.168,192.168.1.169,192.168.1.170
1611709565, ,44.199999809263,3.59999990463,4.19999980927,3.79999995232,5.09999990463,6.09999990463,4.40000009537,3.20000004768,5.099999904633,5.30000019073,3.40000009537
1611709566, ,44.199999809263,3.59999990463,4.19999980927,3.79999995232,5.09999990463,6.09999990463,4.40000009537,3.20000004768,5.099999904633,5.30000019073,3.40000009537
1611709567, ,42.99999999998,3.5,4.30000019073,3.59999990463,5.09999990463,5.09999990463,4.30000019073,3.40000009537,5,5.09999990463,3.59999990463
1611709568, ,42.99999999998,3.5,4.30000019073,3.59999990463,5.09999990463,5.09999990463,4.30000019073,3.40000009537,5,5.09999990463,3.59999990463
1611709569, ,42.99999999998,3.5,4.30000019073,3.59999990463,5.09999990463,5.09999990463,4.30000019073,3.40000009537,5,5.09999990463,3.59999990463
1611709570, ,43.400000095377,3.5,4.09999990463,3.5,5.69999980927,5.09999990463,4.40000009537,3.40000009537,4.900000095367,5.40000009537,3.40000009537
1611709571, ,43.400000095377,3.5,4.09999990463,3.5,5.69999980927,5.09999990463,4.40000009537,3.40000009537,4.900000095367,5.40000009537,3.40000009537
1611709572, ,43.400000095377,3.5,4.09999990463,3.5,5.69999980927,5.09999990463,4.40000009537,3.40000009537,4.900000095367,5.40000009537,3.40000009537
1611709573, ,42.299999713917,3.40000009537,4.19999980927,3.40000009537,4.19999980927,5.19999980927,4.5,3.40000009537,4.900000095367,5.5,3.59999990463
1611709574, ,42.299999713917,3.40000009537,4.19999980927,3.40000009537,4.19999980927,5.19999980927,4.5,3.40000009537,4.900000095367,5.5,3.59999990463
1611709575, ,44.100000381457,3.5,4.5,3.59999990463,4.30000019073,6.30000019073,4.5,3.40000009537,4.900000095367,5.5,3.59999990463
1611709576, ,43.400000572197,3.5,4.5,3.59999990463,4.30000019073,6.30000019073,4.30000019073,3.29999995232,4.900000095367,5.40000009537,3.29999995232
1611709577, ,43.400000572197,3.5,4.5,3.59999990463,4.30000019073,6.30000019073,4.30000019073,3.29999995232,4.900000095367,5.40000009537,3.29999995232
1611709578, ,43.400000572197,3.5,4.5,3.59999990463,4.30000019073,6.30000019073,4.30000019073,3.29999995232,4.900000095367,5.40000009537,3.29999995232
1611709579, ,44.200000524517,3.5,4.400000095365,3.699999928475,4.30000019073,6.25,5.10000014305,3.29999995232,4.900000095367,5.35000014305,3.39999997616
1611709580, ,45.000000476837,3.5,4.30000019073,3.79999995232,4.30000019073,6.19999980927,5.90000009537,3.29999995232,4.900000095367,5.30000019073,3.5
1611709581, ,43.800000429147,3.59999990463,4.30000019073,3.40000009537,4.5,5.09999990463,5.90000009537,3.29999995232,4.900000095367,5.30000019073,3.5
1611709582, ,42.400000572187,3.59999990463,4.30000019073,3.40000009537,4.5,5.09999990463,4.30000019073,3.40000009537,4.900000095367,5.30000019073,3.59999990463
1611709583, ,42.400000572187,3.59999990463,4.30000019073,3.40000009537,4.5,5.09999990463,4.30000019073,3.40000009537,4.900000095367,5.30000019073,3.59999990463
1611709584, ,42.300000667557,3.29999995232,4.30000019073,3.70000004768,4.19999980927,5.30000019073,4.30000019073,3.40000009537,4.900000095367,5.30000019073,3.59999990463
1611709585, ,42.70000052451,3.29999995232,4.30000019073,3.70000004768,4.19999980927,5.30000019073,4.30000019073,3.29999995232,5,5.30000019073,4
1611709586, ,42.20000004769,3.29999995232,4.19999980927,3.29999995232,4.30000019073,5.19999980927,4.30000019073,3.29999995232,5,5.30000019073,4
1611709587, ,42.20000004769,3.29999995232,4.19999980927,3.29999995232,4.30000019073,5.19999980927,4.30000019073,3.29999995232,5,5.30000019073,4
1611709588, ,42.799999713917,3.29999995232,4.19999980927,3.29999995232,4.30000019073,5.19999980927,4.5,3.40000009537,4.900000095367,5.19999980927,4.5
1611709589, ,43.700000047687,3.5,4.40000009537,3.70000004768,4.5,5.09999990463,4.5,3.40000009537,4.900000095367,5.19999980927,4.5
1611709590, ,43.700000047687,3.5,4.40000009537,3.70000004768,4.5,5.09999990463,4.5,3.40000009537,4.900000095367,5.19999980927,4.5
1611709591, ,43.999999999997,3.5,4.40000009537,3.70000004768,4.5,5.09999990463,5.80000019073,3.59999990463,4.900000095367,5.19999980927,3.29999995232
