1611643167 INTERNAL *** MONITORD_STARTED ***
1611643163 INTERNAL *** DAGMAN_STARTED 11852.0 ***
1611643167 create_dir_montage_0_local SUBMIT 11853.0 local - 1
1611643168 create_dir_montage_0_local EXECUTE 11853.0 local - 1
1611643170 create_dir_montage_0_local JOB_TERMINATED 11853.0 local - 1
1611643172 create_dir_montage_0_local JOB_SUCCESS 0 local - 1
1611643172 create_dir_montage_0_local POST_SCRIPT_STARTED 11853.0 local - 1
1611643172 create_dir_montage_0_local POST_SCRIPT_TERMINATED 11853.0 local - 1
1611643177 create_dir_montage_0_local POST_SCRIPT_SUCCESS 0 local - 1
1611643182 stage_in_remote_local_2_0 SUBMIT 11854.0 local - 2
1611643182 stage_in_remote_local_2_0 EXECUTE 11854.0 local - 2
1611643182 stage_in_remote_local_1_0 SUBMIT 11855.0 local - 3
1611643183 stage_in_remote_local_0_0 SUBMIT 11856.0 local - 4
1611643183 stage_in_local_local_0_0 SUBMIT 11857.0 local - 5
1611643183 stage_in_remote_local_7_0 SUBMIT 11858.0 local - 6
1611643187 stage_in_remote_local_2_0 JOB_TERMINATED 11854.0 local - 2
1611643189 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1611643189 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 11854.0 local - 2
1611643187 stage_in_remote_local_7_0 EXECUTE 11858.0 local - 6
1611643187 stage_in_local_local_0_0 EXECUTE 11857.0 local - 5
1611643187 stage_in_remote_local_0_0 EXECUTE 11856.0 local - 4
1611643187 stage_in_remote_local_1_0 EXECUTE 11855.0 local - 3
1611643188 stage_in_remote_local_6_0 SUBMIT 11859.0 local - 7
1611643188 stage_in_remote_local_5_0 SUBMIT 11860.0 local - 8
1611643188 stage_in_remote_local_4_0 SUBMIT 11861.0 local - 9
1611643188 stage_in_remote_local_3_0 SUBMIT 11862.0 local - 10
1611643189 stage_in_remote_local_1_1 SUBMIT 11863.0 local - 11
1611643189 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 11854.0 local - 2
1611643194 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1611643190 stage_in_remote_local_7_0 JOB_TERMINATED 11858.0 local - 6
1611643194 stage_in_remote_local_7_0 JOB_SUCCESS 0 local - 6
1611643194 stage_in_remote_local_7_0 POST_SCRIPT_STARTED 11858.0 local - 6
1611643190 stage_in_remote_local_1_0 JOB_TERMINATED 11855.0 local - 3
1611643194 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1611643194 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 11855.0 local - 3
1611643190 stage_in_remote_local_0_0 JOB_TERMINATED 11856.0 local - 4
1611643194 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1611643194 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 11856.0 local - 4
1611643190 stage_in_remote_local_1_1 EXECUTE 11863.0 local - 11
1611643191 stage_in_remote_local_3_0 EXECUTE 11862.0 local - 10
1611643191 stage_in_remote_local_4_0 EXECUTE 11861.0 local - 9
1611643191 stage_in_remote_local_5_0 EXECUTE 11860.0 local - 8
1611643191 stage_in_remote_local_6_0 EXECUTE 11859.0 local - 7
1611643193 stage_in_remote_local_1_1 JOB_TERMINATED 11863.0 local - 11
1611643194 stage_in_remote_local_1_1 JOB_SUCCESS 0 local - 11
1611643194 stage_in_remote_local_1_1 POST_SCRIPT_STARTED 11863.0 local - 11
1611643193 stage_in_remote_local_4_0 JOB_TERMINATED 11861.0 local - 9
1611643194 stage_in_remote_local_4_0 JOB_SUCCESS 0 local - 9
1611643194 stage_in_remote_local_4_0 POST_SCRIPT_STARTED 11861.0 local - 9
1611643194 stage_in_remote_local_0_1 SUBMIT 11864.0 local - 12
1611643194 stage_in_remote_local_7_0 POST_SCRIPT_TERMINATED 11858.0 local - 6
1611643200 stage_in_remote_local_7_0 POST_SCRIPT_SUCCESS 0 local - 6
1611643194 stage_in_remote_local_0_1 EXECUTE 11864.0 local - 12
1611643194 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 11855.0 local - 3
1611643200 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1611643194 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 11856.0 local - 4
1611643200 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1611643195 stage_in_remote_local_1_1 POST_SCRIPT_TERMINATED 11863.0 local - 11
1611643200 stage_in_remote_local_1_1 POST_SCRIPT_SUCCESS 0 local - 11
1611643195 stage_in_remote_local_4_0 POST_SCRIPT_TERMINATED 11861.0 local - 9
1611643200 stage_in_remote_local_4_0 POST_SCRIPT_SUCCESS 0 local - 9
1611643196 stage_in_remote_local_5_0 JOB_TERMINATED 11860.0 local - 8
1611643200 stage_in_remote_local_5_0 JOB_SUCCESS 0 local - 8
1611643200 stage_in_remote_local_5_0 POST_SCRIPT_STARTED 11860.0 local - 8
1611643196 stage_in_remote_local_6_0 JOB_TERMINATED 11859.0 local - 7
1611643200 stage_in_remote_local_6_0 JOB_SUCCESS 0 local - 7
1611643200 stage_in_remote_local_6_0 POST_SCRIPT_STARTED 11859.0 local - 7
1611643196 stage_in_remote_local_3_0 JOB_TERMINATED 11862.0 local - 10
1611643200 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 10
1611643200 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 11862.0 local - 10
1611643197 stage_in_remote_local_0_1 JOB_TERMINATED 11864.0 local - 12
1611643200 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 12
1611643200 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 11864.0 local - 12
1611643199 stage_in_local_local_0_1 SUBMIT 11865.0 local - 13
1611643199 stage_in_remote_local_4_1 SUBMIT 11866.0 local - 14
1611643199 stage_in_local_local_0_2 SUBMIT 11867.0 local - 15
1611643199 stage_in_remote_local_4_2 SUBMIT 11868.0 local - 16
1611643199 stage_in_remote_local_1_2 SUBMIT 11869.0 local - 17
1611643200 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 11864.0 local - 12
1611643206 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 12
1611643200 stage_in_remote_local_5_0 POST_SCRIPT_TERMINATED 11860.0 local - 8
1611643206 stage_in_remote_local_5_0 POST_SCRIPT_SUCCESS 0 local - 8
1611643200 stage_in_remote_local_6_0 POST_SCRIPT_TERMINATED 11859.0 local - 7
1611643206 stage_in_remote_local_6_0 POST_SCRIPT_SUCCESS 0 local - 7
1611643200 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 11862.0 local - 10
1611643206 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1611643204 stage_in_remote_local_1_2 EXECUTE 11869.0 local - 17
1611643204 stage_in_remote_local_4_2 EXECUTE 11868.0 local - 16
1611643204 stage_in_local_local_0_2 EXECUTE 11867.0 local - 15
1611643204 stage_in_remote_local_4_1 EXECUTE 11866.0 local - 14
1611643205 stage_in_local_local_0_1 EXECUTE 11865.0 local - 13
1611643205 stage_in_local_local_0_3 SUBMIT 11870.0 local - 18
1611643206 stage_in_remote_local_4_3 SUBMIT 11871.0 local - 19
1611643206 stage_in_local_local_0_4 SUBMIT 11872.0 local - 20
1611643206 stage_in_remote_local_1_2 JOB_TERMINATED 11869.0 local - 17
1611643211 stage_in_remote_local_1_2 JOB_SUCCESS 0 local - 17
1611643211 stage_in_remote_local_1_2 POST_SCRIPT_STARTED 11869.0 local - 17
1611643207 stage_in_remote_local_4_2 JOB_TERMINATED 11868.0 local - 16
1611643212 stage_in_remote_local_4_2 JOB_SUCCESS 0 local - 16
1611643212 stage_in_remote_local_4_2 POST_SCRIPT_STARTED 11868.0 local - 16
1611643207 stage_in_remote_local_4_1 JOB_TERMINATED 11866.0 local - 14
1611643212 stage_in_remote_local_4_1 JOB_SUCCESS 0 local - 14
1611643212 stage_in_remote_local_4_1 POST_SCRIPT_STARTED 11866.0 local - 14
1611643207 stage_in_local_local_0_4 EXECUTE 11872.0 local - 20
1611643207 stage_in_remote_local_4_3 EXECUTE 11871.0 local - 19
1611643208 stage_in_local_local_0_3 EXECUTE 11870.0 local - 18
1611643210 stage_in_remote_local_4_3 JOB_TERMINATED 11871.0 local - 19
1611643212 stage_in_remote_local_4_3 JOB_SUCCESS 0 local - 19
1611643212 stage_in_remote_local_4_3 POST_SCRIPT_STARTED 11871.0 local - 19
1611643212 stage_in_remote_local_1_2 POST_SCRIPT_TERMINATED 11869.0 local - 17
1611643217 stage_in_remote_local_1_2 POST_SCRIPT_SUCCESS 0 local - 17
1611643212 stage_in_remote_local_4_2 POST_SCRIPT_TERMINATED 11868.0 local - 16
1611643217 stage_in_remote_local_4_2 POST_SCRIPT_SUCCESS 0 local - 16
1611643212 stage_in_remote_local_4_1 POST_SCRIPT_TERMINATED 11866.0 local - 14
1611643217 stage_in_remote_local_4_1 POST_SCRIPT_SUCCESS 0 local - 14
1611643212 stage_in_remote_local_4_3 POST_SCRIPT_TERMINATED 11871.0 local - 19
1611643217 stage_in_remote_local_4_3 POST_SCRIPT_SUCCESS 0 local - 19
1611643442 stage_in_local_local_0_0 JOB_TERMINATED 11857.0 local - 5
1611643443 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1611643443 stage_in_local_local_0_0 POST_SCRIPT_STARTED 11857.0 local - 5
1611643443 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 11857.0 local - 5
1611643448 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1611643453 mProject_ID0000328 SUBMIT 11873.0 condorpool - 21
1611643453 mProject_ID0000318 SUBMIT 11874.0 condorpool - 22
1611643454 mProject_ID0000173 SUBMIT 11875.0 condorpool - 23
1611643454 mProject_ID0000163 SUBMIT 11876.0 condorpool - 24
1611643455 mProject_ID0000010 SUBMIT 11877.0 condorpool - 25
1611643455 mProject_ID0000328 EXECUTE 11873.0 condorpool - 21
1611643455 mProject_ID0000318 EXECUTE 11874.0 condorpool - 22
1611643461 mProject_ID0000001 SUBMIT 11878.0 condorpool - 26
1611643462 mProject_ID0000168 SUBMIT 11879.0 condorpool - 27
1611643462 mProject_ID0000158 SUBMIT 11880.0 condorpool - 28
1611643462 mProject_ID0000015 SUBMIT 11881.0 condorpool - 29
1611643463 mProject_ID0000323 SUBMIT 11882.0 condorpool - 30
