Job,ID,DagmanID,Node IP,SUBMIT,EXECUTE,JOB_TERMINATED,JOB_SUCCESS,POST_SCRIPT_STARTED,POST_SCRIPT_TERMINATED,POST_SCRIPT_SUCCESS,wait_time,exec_time,ps_time
mViewer,ID0000472,14132.000.000,192.168.1.165,1611667135,1611667168,1611667214,1611667218,1611667218,1611667218,1611667223,33,50,5
mDiffFit,ID0000036,14011.000.000,192.168.1.161,1611666403,1611666425,1611666439,1611666449,1611666449,1611666450,1611666464,22,24,15
mDiffFit,ID0000051,13832.000.000,192.168.1.161,1611665357,1611665426,1611665432,1611665443,1611665443,1611665443,1611665457,69,17,14
mDiffFit,ID0000247,13764.000.000,192.168.1.161,1611664692,1611664725,1611664730,1611664743,1611664743,1611664744,1611664763,33,18,20
mBackground,ID0000144,14086.000.000,192.168.1.165,1611666829,1611666851,1611666926,1611666930,1611666930,1611666931,1611666936,22,79,6
mProject,ID0000158,13602.000.000,192.168.1.161,1611662453,1611662467,1611663567,1611663570,1611663570,1611663570,1611663575,14,1103,5
register_local,34_1,13972.000.000,192.168.1.4,1611666168,1611666171,1611666178,1611666188,1611666188,1611666190,1611666201,3,17,13
clean_up_local_level,8_7,13964.000.000,192.168.1.4,1611666113,1611666116,1611666131,1611666136,1611666136,1611666137,1611666148,3,20,12
mDiffFit,ID0000268,13891.000.000,192.168.1.162,1611665656,1611665728,1611665749,1611665755,1611665755,1611665759,1611665771,72,27,16
register_local,10_1,14103.000.000,192.168.1.4,1611666901,1611666905,1611666913,1611666915,1611666915,1611666917,1611666924,4,10,9
mDiffFit,ID0000083,13983.000.000,192.168.1.163,1611666223,1611666253,1611666259,1611666271,1611666271,1611666272,1611666287,30,18,16
register_local,2_4,14117.000.000,192.168.1.4,1611667011,1611667013,1611667017,1611667020,1611667020,1611667021,1611667027,2,7,7
mBackground,ID0000310,13934.000.000,192.168.1.165,1611665936,1611665947,1611665970,1611665986,1611665986,1611665987,1611666002,11,39,16
register_local,1_1,13904.000.000,192.168.1.4,1611665750,1611665753,1611665762,1611665771,1611665771,1611665774,1611665788,3,18,17
mBackground,ID0000302,13939.000.000,192.168.1.165,1611665966,1611665979,1611666015,1611666029,1611666029,1611666030,1611666043,13,50,14
mDiffFit,ID0000019,13748.000.000,192.168.1.162,1611664346,1611664384,1611664395,1611664396,1611664396,1611664396,1611664407,38,12,11
mDiffFit,ID0000358,13917.000.000,192.168.1.162,1611665831,1611665865,1611665872,1611665882,1611665882,1611665884,1611665895,34,17,13
clean_up_local_level,7_3,13871.000.000,192.168.1.4,1611665519,1611665525,1611665540,1611665548,1611665548,1611665550,1611665561,6,23,13
mDiffFit,ID0000078,13930.000.000,192.168.1.163,1611665908,1611665930,1611665937,1611665943,1611665943,1611665946,1611665958,22,13,15
mDiffFit,ID0000403,13725.000.000,192.168.1.162,1611664171,1611664270,1611664278,1611664288,1611664288,1611664290,1611664302,99,18,14
mDiffFit,ID0000399,14000.000.000,192.168.1.165,1611666337,1611666349,1611666371,1611666382,1611666382,1611666383,1611666396,12,33,14
mDiffFit,ID0000084,13976.000.000,192.168.1.161,1611666185,1611666203,1611666213,1611666225,1611666225,1611666228,1611666241,18,22,16
mDiffFit,ID0000130,14068.000.000,192.168.1.166,1611666709,1611666733,1611666739,1611666741,1611666741,1611666743,1611666753,24,8,12
mBgModel,ID0000138,14081.000.000,192.168.1.161,1611666794,1611666795,1611666803,1611666806,1611666806,1611666807,1611666812,1,11,6
mDiffFit,ID0000072,13925.000.000,192.168.1.162,1611665881,1611665902,1611665911,1611665914,1611665914,1611665918,1611665927,21,12,13
mProject,ID0000014,13630.000.000,192.168.1.162,1611662502,1611663826,1611665557,1611665561,1611665561,1611665563,1611665573,1324,1735,12
