timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
1646478802, ,3.5,3.4000000954,3.2999999523,3.5999999046,3.2999999523,3.5999999046,0,0,3.4000000954,3.2000000477,3.5,3.5999999046,3.2999999523,3.5
1646478803, ,3.5,3.4000000954,3.2999999523,3.5999999046,3.2999999523,3.5999999046,0,0,3.4000000954,3.2000000477,3.4000000954,3.2999999523,3.2000000477,3.4000000954
1646478804, ,3.2999999523,3.4000000954,3.5,3.5999999046,3.2999999523,3.5,0,0,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.2000000477,3.4000000954
1646478805, ,3.2999999523,3.4000000954,3.5,3.5999999046,3.2999999523,3.5,0,0,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.2000000477,3.4000000954
1646478806, ,3.2999999523,3.4000000954,3.5,3.5999999046,3.2999999523,3.5,0,0,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.5
1646478807, ,3.2999999523,3.5,3.5,3.4000000954,3.4000000954,3.5,0,0,3.5,3.2999999523,3.5,3.5,3.4000000954,3.5
1646478808, ,3.2999999523,3.5,3.5,3.4000000954,3.4000000954,3.5,0,0,3.5,3.2999999523,3.5,3.5,3.4000000954,3.5
1646478809, ,3.5,3.5,3.4000000954,3.5,3.5,3.5,0,0,3.5,3.2999999523,3.5,3.5,3.4000000954,3.4000000954
1646478810, ,3.5,3.5,3.4000000954,3.5,3.5,3.5,0,0,3.4000000954,3.0999999046,3.5,3.4000000954,3.2999999523,3.4000000954
1646478811, ,3.5,3.5,3.4000000954,3.5,3.5,3.5,0,0,3.4000000954,3.0999999046,3.5,3.4000000954,3.2999999523,3.4000000954
1646478812, ,3.5,3.5,3.4000000954,3.5,3.5,3.5,0,0,3.4000000954,3.0999999046,3.5,3.4000000954,3.2999999523,3.4000000954
1646478813, ,3.2999999523,3.5,3.4000000954,3.4000000954,3.4000000954,3.5,0,0,3.4000000954,3.0999999046,3.5,3.4000000954,3.2999999523,3.4000000954
1646478814, ,3.4000000954,3.5,3.4000000954,3.4000000954,3.4000000954,3.5,0,0,3.4000000954,4,3.2999999523,3.4000000954,3.0999999046,3.5999999046
1646478815, ,3.4000000954,3.5,3.5,3.5,3.2999999523,3.5999999046,0,0,3.4000000954,4,3.2999999523,3.4000000954,3.0999999046,3.5999999046
1646478816, ,3.4000000954,3.5,3.5,3.5,3.2999999523,3.5999999046,0,0,3.4000000954,4,3.2999999523,3.4000000954,3.0999999046,3.5999999046
1646478817, ,3.4000000954,3.5,3.5,3.5,3.2999999523,3.5999999046,0,0,3.4000000954,3.4000000954,3.4000000954,3.9000000954,3.4000000954,3.4000000954
1646478818, ,3.5,3.5999999046,3.4000000954,3.4000000954,3.5,3.4000000954,0,0,3.5,3.4000000954,3.4000000954,3.9000000954,3.4000000954,3.4000000954
1646478819, ,3.5,3.5999999046,3.4000000954,3.4000000954,3.5,3.4000000954,0,0,3.5,3.4000000954,3.4000000954,3.9000000954,3.4000000954,3.4000000954
1646478820, ,3.5,3.5999999046,3.4000000954,3.4000000954,3.5,3.4000000954,0,0,3.5,3.2999999523,3.5,3.5,3.2999999523,3.2999999523
