1646457630 INTERNAL *** MONITORD_STARTED ***
1646457628 INTERNAL *** DAGMAN_STARTED 4278.0 ***
1646457632 create_dir_1000-genome_0_local SUBMIT 4279.0 local - 401
1646457634 create_dir_1000-genome_0_local EXECUTE 4279.0 local - 401
1646457637 create_dir_1000-genome_0_local JOB_TERMINATED 4279.0 local - 401
1646457637 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 401
1646457637 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 4279.0 local - 401
1646457638 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 4279.0 local - 401
1646457642 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 401
1646457647 stage_in_remote_local_2_0 SUBMIT 4280.0 local - 402
1646457647 stage_in_remote_local_2_0 EXECUTE 4280.0 local - 402
1646457647 stage_in_remote_local_1_0 SUBMIT 4281.0 local - 403
1646457647 stage_in_remote_local_0_0 SUBMIT 4282.0 local - 404
1646457647 stage_in_local_local_0_0 SUBMIT 4283.0 local - 405
1646457647 stage_in_local_local_2_0 SUBMIT 4284.0 local - 406
1646457649 stage_in_remote_local_2_0 JOB_TERMINATED 4280.0 local - 402
1646457652 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 402
1646457652 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 4280.0 local - 402
1646457649 stage_in_local_local_2_0 EXECUTE 4284.0 local - 406
1646457649 stage_in_local_local_0_0 EXECUTE 4283.0 local - 405
1646457649 stage_in_remote_local_0_0 EXECUTE 4282.0 local - 404
1646457649 stage_in_remote_local_1_0 EXECUTE 4281.0 local - 403
1646457651 stage_in_local_local_0_0 JOB_TERMINATED 4283.0 local - 405
1646457652 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 405
1646457652 stage_in_local_local_0_0 POST_SCRIPT_STARTED 4283.0 local - 405
1646457651 stage_in_remote_local_1_0 JOB_TERMINATED 4281.0 local - 403
1646457652 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 403
1646457652 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 4281.0 local - 403
1646457651 stage_in_remote_local_0_0 JOB_TERMINATED 4282.0 local - 404
1646457652 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 404
1646457652 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 4282.0 local - 404
1646457652 stage_in_remote_local_0_1 SUBMIT 4285.0 local - 407
1646457652 stage_in_local_local_0_1 SUBMIT 4286.0 local - 408
1646457652 stage_in_local_local_2_1 SUBMIT 4287.0 local - 409
1646457652 stage_in_remote_local_2_1 SUBMIT 4288.0 local - 410
1646457652 stage_in_local_local_0_2 SUBMIT 4289.0 local - 411
1646457652 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 4282.0 local - 404
1646457657 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 404
1646457652 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 4281.0 local - 403
1646457657 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 403
1646457652 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 4280.0 local - 402
1646457657 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 402
1646457652 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 4283.0 local - 405
1646457657 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 405
1646457653 stage_in_local_local_2_0 JOB_TERMINATED 4284.0 local - 406
1646457657 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 406
1646457657 stage_in_local_local_2_0 POST_SCRIPT_STARTED 4284.0 local - 406
