DAGMAN_STARTED,DAGMAN_FINISHED,FirstSubmit,FirstWorkSubmit,FinalWorkSuccess,FinalSuccess,dag_time,flow_time,work_time
1611702290,1611706821,1611702294,1611702451,1611706757,1611706815,4531,4521,4306
