timestamp, ,total_energy,192.168.1.161,192.168.1.162
1611617721, ,8.40000009536,4.30000019073,4.09999990463
1611617722, ,8.40000009536,4.30000019073,4.09999990463
1611617723, ,8.40000009536,4.30000019073,4.09999990463
1611617724, ,8.40000009536,4.30000019073,4.09999990463
1611617725, ,9.89999961854,5.69999980927,4.19999980927
1611617726, ,9.89999961854,5.69999980927,4.19999980927
1611617727, ,9.69999980927,5.5,4.19999980927
1611617728, ,9.69999980927,5.5,4.19999980927
1611617729, ,9.69999980927,5.5,4.19999980927
1611617730, ,8.2999997139,4.19999980927,4.09999990463
1611617731, ,8.2999997139,4.19999980927,4.09999990463
1611617732, ,8.2999997139,4.19999980927,4.09999990463
1611617733, ,9.90000009536,5.80000019073,4.09999990463
1611617734, ,9.90000009536,5.80000019073,4.09999990463
1611617735, ,9.2999997139,5.19999980927,4.09999990463
1611617736, ,9.2999997139,5.19999980927,4.09999990463
1611617737, ,9.5,5.19999980927,4.30000019073
1611617738, ,9.59999990463,5.5,4.09999990463
1611617739, ,9.59999990463,5.5,4.09999990463
1611617740, ,9.59999990463,5.5,4.09999990463
1611617741, ,9.59999990463,5.5,4.09999990463
1611617742, ,10.10000038146,5.80000019073,4.30000019073
1611617743, ,10.10000038146,5.80000019073,4.30000019073
1611617744, ,9.59999990464,4.19999980927,5.40000009537
1611617745, ,9.59999990464,4.19999980927,5.40000009537
1611617746, ,9.59999990464,4.19999980927,5.40000009537
1611617747, ,9.90000009537,4.90000009537,5
1611617748, ,9.90000009537,4.90000009537,5
1611617749, ,9.5,5.30000019073,4.19999980927
1611617750, ,9.5,5.30000019073,4.19999980927
1611617751, ,9.5,5.30000019073,4.19999980927
1611617752, ,9.30000019073,5,4.30000019073
1611617753, ,9.30000019073,5,4.30000019073
1611617754, ,9.30000019073,5,4.30000019073
1611617755, ,9.90000009537,5,4.90000009537
1611617756, ,9.90000009537,5,4.90000009537
1611617757, ,9.90000009537,5,4.90000009537
1611617758, ,10,5.30000019073,4.69999980927
1611617759, ,10,5.30000019073,4.69999980927
1611617760, ,10.69999980927,5.19999980927,5.5
1611617761, ,10.69999980927,5.19999980927,5.5
1611617762, ,10.69999980927,5.19999980927,5.5
1611617763, ,9,4.5,4.5
1611617764, ,9,4.5,4.5
1611617765, ,8.59999990463,4.09999990463,4.5
1611617766, ,8.19999980926,4.09999990463,4.09999990463
1611617767, ,8.19999980926,4.09999990463,4.09999990463
1611617768, ,8.19999980926,4.09999990463,4.09999990463
1611617769, ,8.59999990463,4.09999990463,4.5
1611617770, ,8.59999990463,4.09999990463,4.5
1611617771, ,8.59999990463,4.09999990463,4.5
1611617772, ,11,5.69999980927,5.30000019073
1611617773, ,11,5.69999980927,5.30000019073
1611617774, ,10.30000019074,4.90000009537,5.40000009537
1611617775, ,10.30000019074,4.90000009537,5.40000009537
1611617776, ,9.7000002861,4.30000019073,5.40000009537
