1644546415 INTERNAL *** MONITORD_STARTED ***
1644546413 INTERNAL *** DAGMAN_STARTED 2021.0 ***
1644546417 create_dir_1000-genome_0_local SUBMIT 2022.0 local - 1
1644546418 create_dir_1000-genome_0_local EXECUTE 2022.0 local - 1
1644546421 create_dir_1000-genome_0_local JOB_TERMINATED 2022.0 local - 1
1644546422 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1644546422 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 2022.0 local - 1
1644546422 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 2022.0 local - 1
1644546427 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1644546432 stage_in_remote_local_2_0 SUBMIT 2023.0 local - 2
1644546432 stage_in_remote_local_2_0 EXECUTE 2023.0 local - 2
1644546432 stage_in_remote_local_1_0 SUBMIT 2024.0 local - 3
1644546432 stage_in_remote_local_0_0 SUBMIT 2025.0 local - 4
1644546432 stage_in_local_local_0_0 SUBMIT 2026.0 local - 5
1644546432 stage_in_local_local_2_0 SUBMIT 2027.0 local - 6
1644546434 stage_in_remote_local_2_0 JOB_TERMINATED 2023.0 local - 2
1644546438 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1644546438 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 2023.0 local - 2
1644546435 stage_in_local_local_2_0 EXECUTE 2027.0 local - 6
1644546435 stage_in_local_local_0_0 EXECUTE 2026.0 local - 5
1644546435 stage_in_remote_local_0_0 EXECUTE 2025.0 local - 4
1644546435 stage_in_remote_local_1_0 EXECUTE 2024.0 local - 3
1644546437 stage_in_local_local_0_0 JOB_TERMINATED 2026.0 local - 5
1644546438 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1644546438 stage_in_local_local_0_0 POST_SCRIPT_STARTED 2026.0 local - 5
1644546437 stage_in_remote_local_0_0 JOB_TERMINATED 2025.0 local - 4
1644546438 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1644546438 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 2025.0 local - 4
1644546437 stage_in_remote_local_1_0 JOB_TERMINATED 2024.0 local - 3
1644546438 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1644546438 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 2024.0 local - 3
1644546437 stage_in_remote_local_0_1 SUBMIT 2028.0 local - 7
1644546437 stage_in_remote_local_0_1 EXECUTE 2028.0 local - 7
1644546437 stage_in_local_local_0_1 SUBMIT 2029.0 local - 8
1644546438 stage_in_local_local_0_1 EXECUTE 2029.0 local - 8
1644546438 stage_in_local_local_2_1 SUBMIT 2030.0 local - 9
1644546438 stage_in_remote_local_2_1 SUBMIT 2031.0 local - 10
1644546438 stage_in_local_local_0_2 SUBMIT 2032.0 local - 11
1644546438 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 2025.0 local - 4
1644546443 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1644546438 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 2024.0 local - 3
1644546443 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1644546438 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 2026.0 local - 5
1644546443 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1644546438 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 2023.0 local - 2
1644546443 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1644546439 stage_in_local_local_2_0 JOB_TERMINATED 2027.0 local - 6
1644546443 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1644546443 stage_in_local_local_2_0 POST_SCRIPT_STARTED 2027.0 local - 6
1644546439 stage_in_local_local_0_2 EXECUTE 2032.0 local - 11
1644546439 stage_in_remote_local_2_1 EXECUTE 2031.0 local - 10
1644546439 stage_in_local_local_2_1 EXECUTE 2030.0 local - 9
1644546440 stage_in_remote_local_0_1 JOB_TERMINATED 2028.0 local - 7
1644546443 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 7
1644546443 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 2028.0 local - 7
1644546440 stage_in_local_local_0_1 JOB_TERMINATED 2029.0 local - 8
1644546443 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 8
1644546443 stage_in_local_local_0_1 POST_SCRIPT_STARTED 2029.0 local - 8
1644546441 stage_in_remote_local_2_1 JOB_TERMINATED 2031.0 local - 10
1644546443 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 10
1644546443 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 2031.0 local - 10
1644546441 stage_in_local_local_0_2 JOB_TERMINATED 2032.0 local - 11
1644546443 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 11
1644546443 stage_in_local_local_0_2 POST_SCRIPT_STARTED 2032.0 local - 11
1644546443 stage_in_local_local_2_1 JOB_TERMINATED 2030.0 local - 9
1644546448 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 9
1644546448 stage_in_local_local_2_1 POST_SCRIPT_STARTED 2030.0 local - 9
1644546443 stage_in_local_local_0_2 POST_SCRIPT_TERMINATED 2032.0 local - 11
1644546448 stage_in_local_local_0_2 POST_SCRIPT_SUCCESS 0 local - 11
1644546443 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 2028.0 local - 7
1644546448 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 7
1644546443 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 2029.0 local - 8
1644546448 stage_in_local_local_0_1 POST_SCRIPT_SUCCESS 0 local - 8
1644546443 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 2031.0 local - 10
1644546448 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 10
1644546443 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 2027.0 local - 6
1644546448 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 6
1644546448 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 2030.0 local - 9
1644546454 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 9
1644546453 sifting_ID0000027 SUBMIT 2033.0 condorpool - 12
1644546453 individuals_ID0000015 SUBMIT 2034.0 condorpool - 13
1644546453 individuals_ID0000016 SUBMIT 2035.0 condorpool - 14
1644546454 individuals_ID0000017 SUBMIT 2036.0 condorpool - 15
1644546454 individuals_ID0000018 SUBMIT 2037.0 condorpool - 16
1644546459 individuals_ID0000011 SUBMIT 2038.0 condorpool - 17
1644546459 individuals_ID0000012 SUBMIT 2039.0 condorpool - 18
1644546459 individuals_ID0000013 SUBMIT 2040.0 condorpool - 19
