1644887402 INTERNAL *** MONITORD_STARTED ***
1644887400 INTERNAL *** DAGMAN_STARTED 1285.0 ***
1644887404 create_dir_1000-genome_0_local SUBMIT 1286.0 local - 1
1644887406 create_dir_1000-genome_0_local EXECUTE 1286.0 local - 1
1644887408 create_dir_1000-genome_0_local JOB_TERMINATED 1286.0 local - 1
1644887409 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1644887409 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 1286.0 local - 1
1644887410 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 1286.0 local - 1
1644887414 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1644887419 stage_in_remote_local_2_0 SUBMIT 1287.0 local - 2
1644887419 stage_in_remote_local_2_0 EXECUTE 1287.0 local - 2
1644887419 stage_in_remote_local_1_0 SUBMIT 1288.0 local - 3
1644887419 stage_in_remote_local_0_0 SUBMIT 1289.0 local - 4
1644887419 stage_in_local_local_0_0 SUBMIT 1290.0 local - 5
1644887419 stage_in_local_local_2_0 SUBMIT 1291.0 local - 6
1644887421 stage_in_remote_local_2_0 JOB_TERMINATED 1287.0 local - 2
1644887424 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1644887424 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 1287.0 local - 2
1644887421 stage_in_local_local_2_0 EXECUTE 1291.0 local - 6
1644887421 stage_in_local_local_0_0 EXECUTE 1290.0 local - 5
1644887421 stage_in_remote_local_0_0 EXECUTE 1289.0 local - 4
1644887421 stage_in_remote_local_1_0 EXECUTE 1288.0 local - 3
1644887423 stage_in_remote_local_0_0 JOB_TERMINATED 1289.0 local - 4
1644887424 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1644887424 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 1289.0 local - 4
1644887423 stage_in_local_local_0_0 JOB_TERMINATED 1290.0 local - 5
1644887424 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1644887424 stage_in_local_local_0_0 POST_SCRIPT_STARTED 1290.0 local - 5
1644887423 stage_in_remote_local_1_0 JOB_TERMINATED 1288.0 local - 3
1644887424 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1644887424 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 1288.0 local - 3
1644887424 stage_in_remote_local_0_1 SUBMIT 1292.0 local - 7
1644887424 stage_in_local_local_0_1 SUBMIT 1293.0 local - 8
1644887424 stage_in_remote_local_2_1 SUBMIT 1294.0 local - 9
1644887424 stage_in_local_local_2_1 SUBMIT 1295.0 local - 10
1644887424 stage_in_local_local_0_2 SUBMIT 1296.0 local - 11
1644887424 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 1289.0 local - 4
1644887429 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1644887424 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 1287.0 local - 2
1644887429 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1644887424 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 1288.0 local - 3
1644887429 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1644887424 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 1290.0 local - 5
1644887429 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1644887425 stage_in_local_local_2_0 JOB_TERMINATED 1291.0 local - 6
1644887429 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1644887429 stage_in_local_local_2_0 POST_SCRIPT_STARTED 1291.0 local - 6
1644887425 stage_in_local_local_0_2 EXECUTE 1296.0 local - 11
1644887425 stage_in_local_local_2_1 EXECUTE 1295.0 local - 10
1644887425 stage_in_remote_local_2_1 EXECUTE 1294.0 local - 9
1644887425 stage_in_local_local_0_1 EXECUTE 1293.0 local - 8
1644887425 stage_in_remote_local_0_1 EXECUTE 1292.0 local - 7
1644887428 stage_in_local_local_0_2 JOB_TERMINATED 1296.0 local - 11
1644887429 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 11
1644887429 stage_in_local_local_0_2 POST_SCRIPT_STARTED 1296.0 local - 11
1644887428 stage_in_remote_local_2_1 JOB_TERMINATED 1294.0 local - 9
1644887429 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 9
1644887429 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 1294.0 local - 9
1644887428 stage_in_remote_local_0_1 JOB_TERMINATED 1292.0 local - 7
1644887429 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 7
1644887429 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 1292.0 local - 7
1644887428 stage_in_local_local_0_1 JOB_TERMINATED 1293.0 local - 8
1644887429 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 8
1644887429 stage_in_local_local_0_1 POST_SCRIPT_STARTED 1293.0 local - 8
1644887429 stage_in_local_local_2_1 JOB_TERMINATED 1295.0 local - 10
1644887434 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 10
1644887434 stage_in_local_local_2_1 POST_SCRIPT_STARTED 1295.0 local - 10
