1644847496 INTERNAL *** MONITORD_STARTED ***
1644847495 INTERNAL *** DAGMAN_STARTED 1067.0 ***
1644847499 create_dir_1000-genome_0_local SUBMIT 1068.0 local - 1
1644847500 create_dir_1000-genome_0_local EXECUTE 1068.0 local - 1
1644847502 create_dir_1000-genome_0_local JOB_TERMINATED 1068.0 local - 1
1644847504 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1644847504 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 1068.0 local - 1
1644847504 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 1068.0 local - 1
1644847509 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1644847514 stage_in_remote_local_2_0 SUBMIT 1069.0 local - 2
1644847514 stage_in_remote_local_2_0 EXECUTE 1069.0 local - 2
1644847514 stage_in_remote_local_1_0 SUBMIT 1070.0 local - 3
1644847514 stage_in_remote_local_0_0 SUBMIT 1071.0 local - 4
1644847514 stage_in_local_local_0_0 SUBMIT 1072.0 local - 5
1644847514 stage_in_local_local_2_0 SUBMIT 1073.0 local - 6
1644847516 stage_in_remote_local_2_0 JOB_TERMINATED 1069.0 local - 2
1644847519 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1644847519 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 1069.0 local - 2
1644847516 stage_in_local_local_2_0 EXECUTE 1073.0 local - 6
1644847516 stage_in_local_local_0_0 EXECUTE 1072.0 local - 5
1644847516 stage_in_remote_local_0_0 EXECUTE 1071.0 local - 4
1644847516 stage_in_remote_local_1_0 EXECUTE 1070.0 local - 3
1644847519 stage_in_remote_local_1_0 JOB_TERMINATED 1070.0 local - 3
1644847519 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1644847519 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 1070.0 local - 3
1644847519 stage_in_local_local_0_0 JOB_TERMINATED 1072.0 local - 5
1644847519 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1644847519 stage_in_local_local_0_0 POST_SCRIPT_STARTED 1072.0 local - 5
1644847519 stage_in_remote_local_0_0 JOB_TERMINATED 1071.0 local - 4
1644847519 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1644847519 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 1071.0 local - 4
1644847519 stage_in_remote_local_0_1 SUBMIT 1074.0 local - 7
1644847519 stage_in_remote_local_0_1 EXECUTE 1074.0 local - 7
1644847519 stage_in_local_local_0_1 SUBMIT 1075.0 local - 8
1644847519 stage_in_local_local_0_1 EXECUTE 1075.0 local - 8
1644847519 stage_in_remote_local_2_1 SUBMIT 1076.0 local - 9
1644847519 stage_in_local_local_2_1 SUBMIT 1077.0 local - 10
1644847519 stage_in_remote_local_2_1 EXECUTE 1076.0 local - 9
1644847519 stage_in_local_local_0_2 SUBMIT 1078.0 local - 11
1644847520 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 1072.0 local - 5
1644847524 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1644847520 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 1069.0 local - 2
1644847524 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1644847520 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 1070.0 local - 3
1644847524 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
