1644625451 INTERNAL *** MONITORD_STARTED ***
1644625449 INTERNAL *** DAGMAN_STARTED 2457.0 ***
1644625453 create_dir_1000-genome_0_local SUBMIT 2458.0 local - 211
1644625455 create_dir_1000-genome_0_local EXECUTE 2458.0 local - 211
1644625457 create_dir_1000-genome_0_local JOB_TERMINATED 2458.0 local - 211
1644625458 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 211
1644625458 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 2458.0 local - 211
1644625459 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 2458.0 local - 211
1644625463 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 211
1644625468 stage_in_remote_local_2_0 SUBMIT 2459.0 local - 212
1644625468 stage_in_remote_local_2_0 EXECUTE 2459.0 local - 212
1644625468 stage_in_remote_local_1_0 SUBMIT 2460.0 local - 213
1644625468 stage_in_remote_local_0_0 SUBMIT 2461.0 local - 214
1644625468 stage_in_local_local_0_0 SUBMIT 2462.0 local - 215
1644625468 stage_in_local_local_2_0 SUBMIT 2463.0 local - 216
1644625470 stage_in_remote_local_2_0 JOB_TERMINATED 2459.0 local - 212
1644625473 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 212
1644625473 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 2459.0 local - 212
1644625470 stage_in_local_local_2_0 EXECUTE 2463.0 local - 216
1644625470 stage_in_local_local_0_0 EXECUTE 2462.0 local - 215
1644625470 stage_in_remote_local_0_0 EXECUTE 2461.0 local - 214
1644625470 stage_in_remote_local_1_0 EXECUTE 2460.0 local - 213
1644625472 stage_in_local_local_0_0 JOB_TERMINATED 2462.0 local - 215
1644625473 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 215
1644625473 stage_in_local_local_0_0 POST_SCRIPT_STARTED 2462.0 local - 215
1644625472 stage_in_remote_local_1_0 JOB_TERMINATED 2460.0 local - 213
1644625473 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 213
1644625473 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 2460.0 local - 213
1644625472 stage_in_remote_local_0_0 JOB_TERMINATED 2461.0 local - 214
1644625473 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 214
1644625473 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 2461.0 local - 214
1644625473 stage_in_remote_local_0_1 SUBMIT 2464.0 local - 217
1644625473 stage_in_local_local_0_1 SUBMIT 2465.0 local - 218
1644625473 stage_in_remote_local_2_1 SUBMIT 2466.0 local - 219
1644625473 stage_in_local_local_2_1 SUBMIT 2467.0 local - 220
1644625473 stage_in_local_local_0_2 SUBMIT 2468.0 local - 221
1644625473 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 2461.0 local - 214
1644625478 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 214
1644625473 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 2459.0 local - 212
1644625478 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 212
1644625473 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 2462.0 local - 215
1644625478 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 215
1644625473 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 2460.0 local - 213
1644625478 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 213
1644625474 stage_in_local_local_2_0 JOB_TERMINATED 2463.0 local - 216
1644625478 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 216
1644625478 stage_in_local_local_2_0 POST_SCRIPT_STARTED 2463.0 local - 216
1644625474 stage_in_local_local_0_2 EXECUTE 2468.0 local - 221
1644625474 stage_in_local_local_2_1 EXECUTE 2467.0 local - 220
1644625474 stage_in_remote_local_2_1 EXECUTE 2466.0 local - 219
1644625474 stage_in_local_local_0_1 EXECUTE 2465.0 local - 218
1644625474 stage_in_remote_local_0_1 EXECUTE 2464.0 local - 217
1644625477 stage_in_remote_local_2_1 JOB_TERMINATED 2466.0 local - 219
1644625478 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 219
1644625478 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 2466.0 local - 219
1644625477 stage_in_local_local_0_2 JOB_TERMINATED 2468.0 local - 221
1644625478 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 221
1644625478 stage_in_local_local_0_2 POST_SCRIPT_STARTED 2468.0 local - 221
1644625477 stage_in_remote_local_0_1 JOB_TERMINATED 2464.0 local - 217
1644625478 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 217
1644625478 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 2464.0 local - 217
1644625477 stage_in_local_local_0_1 JOB_TERMINATED 2465.0 local - 218
1644625478 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 218
1644625478 stage_in_local_local_0_1 POST_SCRIPT_STARTED 2465.0 local - 218
1644625479 stage_in_local_local_2_1 JOB_TERMINATED 2467.0 local - 220
1644625483 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 220
1644625483 stage_in_local_local_2_1 POST_SCRIPT_STARTED 2467.0 local - 220
1644625479 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 2465.0 local - 218
1644625483 stage_in_local_local_0_1 POST_SCRIPT_SUCCESS 0 local - 218
1644625479 stage_in_local_local_0_2 POST_SCRIPT_TERMINATED 2468.0 local - 221
1644625483 stage_in_local_local_0_2 POST_SCRIPT_SUCCESS 0 local - 221
1644625479 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 2464.0 local - 217
1644625483 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 217
1644625479 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 2466.0 local - 219
1644625483 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 219
1644625479 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 2463.0 local - 216
1644625483 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 216
1644625483 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 2467.0 local - 220
1644625488 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 220
1644625488 individuals_ID0000037 SUBMIT 2469.0 condorpool - 222
1644625488 individuals_ID0000038 SUBMIT 2470.0 condorpool - 223
1644625488 individuals_ID0000039 SUBMIT 2471.0 condorpool - 224
1644625488 individuals_ID0000033 SUBMIT 2472.0 condorpool - 225
1644625488 individuals_ID0000034 SUBMIT 2473.0 condorpool - 226
1644625493 individuals_ID0000035 SUBMIT 2474.0 condorpool - 227
1644625493 individuals_ID0000036 SUBMIT 2475.0 condorpool - 228
1644625493 individuals_ID0000073 SUBMIT 2476.0 condorpool - 229
1644625493 individuals_ID0000030 SUBMIT 2477.0 condorpool - 230
1644625493 individuals_ID0000074 SUBMIT 2478.0 condorpool - 231
1644625497 individuals_ID0000034 EXECUTE 2473.0 condorpool - 226
1644625498 individuals_ID0000031 SUBMIT 2479.0 condorpool - 232
1644625498 individuals_ID0000075 SUBMIT 2480.0 condorpool - 233
1644625498 individuals_ID0000032 SUBMIT 2481.0 condorpool - 234
1644625498 individuals_ID0000070 SUBMIT 2482.0 condorpool - 235
1644625498 individuals_ID0000071 SUBMIT 2483.0 condorpool - 236
1644625504 individuals_ID0000072 SUBMIT 2484.0 condorpool - 237
1644625504 individuals_ID0000004 SUBMIT 2485.0 condorpool - 238
1644625504 individuals_ID0000048 SUBMIT 2486.0 condorpool - 239
1644625504 individuals_ID0000005 SUBMIT 2487.0 condorpool - 240
1644625504 individuals_ID0000049 SUBMIT 2488.0 condorpool - 241
1644625505 individuals_ID0000039 EXECUTE 2471.0 condorpool - 224
1644625505 individuals_ID0000038 EXECUTE 2470.0 condorpool - 223
1644625505 individuals_ID0000037 EXECUTE 2469.0 condorpool - 222
1644625508 individuals_ID0000033 EXECUTE 2472.0 condorpool - 225
1644625509 individuals_ID0000006 SUBMIT 2489.0 condorpool - 242
1644625509 individuals_ID0000007 SUBMIT 2490.0 condorpool - 243
1644625509 individuals_ID0000044 SUBMIT 2491.0 condorpool - 244
1644625509 individuals_ID0000001 SUBMIT 2492.0 condorpool - 245
1644625509 individuals_ID0000045 SUBMIT 2493.0 condorpool - 246
1644625514 individuals_ID0000002 SUBMIT 2494.0 condorpool - 247
1644625514 individuals_ID0000046 SUBMIT 2495.0 condorpool - 248
1644625514 individuals_ID0000003 SUBMIT 2496.0 condorpool - 249
1644625514 individuals_ID0000047 SUBMIT 2497.0 condorpool - 250
1644625514 individuals_ID0000008 SUBMIT 2498.0 condorpool - 251
1644625519 individuals_ID0000009 SUBMIT 2499.0 condorpool - 252
1644625519 individuals_ID0000040 SUBMIT 2500.0 condorpool - 253
1644625519 individuals_ID0000041 SUBMIT 2501.0 condorpool - 254
1644625519 individuals_ID0000042 SUBMIT 2502.0 condorpool - 255
1644625519 individuals_ID0000043 SUBMIT 2503.0 condorpool - 256
1644625524 individuals_ID0000015 SUBMIT 2504.0 condorpool - 257
1644625524 individuals_ID0000059 SUBMIT 2505.0 condorpool - 258
1644625525 individuals_ID0000016 SUBMIT 2506.0 condorpool - 259
1644625525 individuals_ID0000017 SUBMIT 2507.0 condorpool - 260
1644625525 individuals_ID0000018 SUBMIT 2508.0 condorpool - 261
1644625525 individuals_ID0000030 EXECUTE 2477.0 condorpool - 230
1644625525 individuals_ID0000074 EXECUTE 2478.0 condorpool - 231
1644625530 individuals_ID0000011 SUBMIT 2509.0 condorpool - 262
1644625530 individuals_ID0000055 SUBMIT 2510.0 condorpool - 263
1644625530 individuals_ID0000012 SUBMIT 2511.0 condorpool - 264
1644625530 individuals_ID0000056 SUBMIT 2512.0 condorpool - 265
1644625530 individuals_ID0000013 SUBMIT 2513.0 condorpool - 266
1644625532 individuals_ID0000035 EXECUTE 2474.0 condorpool - 227
1644625533 individuals_ID0000036 EXECUTE 2475.0 condorpool - 228
1644625533 individuals_ID0000073 EXECUTE 2476.0 condorpool - 229
1644625533 individuals_ID0000075 EXECUTE 2480.0 condorpool - 233
1644625533 individuals_ID0000031 EXECUTE 2479.0 condorpool - 232
1644625535 individuals_ID0000057 SUBMIT 2514.0 condorpool - 267
1644625535 individuals_ID0000014 SUBMIT 2515.0 condorpool - 268
1644625535 individuals_ID0000058 SUBMIT 2516.0 condorpool - 269
1644625535 individuals_ID0000019 SUBMIT 2517.0 condorpool - 270
1644625535 individuals_ID0000051 SUBMIT 2518.0 condorpool - 271
1644625540 individuals_ID0000052 SUBMIT 2519.0 condorpool - 272
1644625540 individuals_ID0000053 SUBMIT 2520.0 condorpool - 273
1644625540 individuals_ID0000010 SUBMIT 2521.0 condorpool - 274
1644625540 individuals_ID0000054 SUBMIT 2522.0 condorpool - 275
1644625540 individuals_ID0000050 SUBMIT 2523.0 condorpool - 276
1644625545 individuals_ID0000026 SUBMIT 2524.0 condorpool - 277
1644625545 individuals_ID0000027 SUBMIT 2525.0 condorpool - 278
1644625545 individuals_ID0000028 SUBMIT 2526.0 condorpool - 279
1644625545 individuals_ID0000029 SUBMIT 2527.0 condorpool - 280
1644625545 individuals_ID0000022 SUBMIT 2528.0 condorpool - 281
1644625551 individuals_ID0000066 SUBMIT 2529.0 condorpool - 282
1644625551 individuals_ID0000023 SUBMIT 2530.0 condorpool - 283
1644625551 individuals_ID0000067 SUBMIT 2531.0 condorpool - 284
1644625551 individuals_ID0000024 SUBMIT 2532.0 condorpool - 285
1644625551 individuals_ID0000068 SUBMIT 2533.0 condorpool - 286
1644625556 individuals_ID0000025 SUBMIT 2534.0 condorpool - 287
1644625556 individuals_ID0000069 SUBMIT 2535.0 condorpool - 288
1644625556 individuals_ID0000062 SUBMIT 2536.0 condorpool - 289
1644625556 individuals_ID0000063 SUBMIT 2537.0 condorpool - 290
1644625556 individuals_ID0000020 SUBMIT 2538.0 condorpool - 291
1644625561 individuals_ID0000064 SUBMIT 2539.0 condorpool - 292
1644625561 individuals_ID0000021 SUBMIT 2540.0 condorpool - 293
1644625561 individuals_ID0000065 SUBMIT 2541.0 condorpool - 294
