1644831191 INTERNAL *** MONITORD_STARTED ***
1644831190 INTERNAL *** DAGMAN_STARTED 905.0 ***
1644831194 create_dir_1000-genome_0_local SUBMIT 906.0 local - 211
1644831195 create_dir_1000-genome_0_local EXECUTE 906.0 local - 211
1644831197 create_dir_1000-genome_0_local JOB_TERMINATED 906.0 local - 211
1644831199 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 211
1644831199 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 906.0 local - 211
1644831199 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 906.0 local - 211
1644831204 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 211
1644831209 stage_in_remote_local_2_0 SUBMIT 907.0 local - 212
1644831209 stage_in_remote_local_2_0 EXECUTE 907.0 local - 212
1644831209 stage_in_remote_local_1_0 SUBMIT 908.0 local - 213
1644831209 stage_in_remote_local_0_0 SUBMIT 909.0 local - 214
1644831209 stage_in_local_local_0_0 SUBMIT 910.0 local - 215
1644831209 stage_in_local_local_2_0 SUBMIT 911.0 local - 216
1644831211 stage_in_remote_local_2_0 JOB_TERMINATED 907.0 local - 212
1644831214 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 212
1644831214 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 907.0 local - 212
1644831211 stage_in_local_local_0_0 EXECUTE 910.0 local - 215
1644831211 stage_in_remote_local_0_0 EXECUTE 909.0 local - 214
1644831211 stage_in_remote_local_1_0 EXECUTE 908.0 local - 213
1644831211 stage_in_local_local_2_0 EXECUTE 911.0 local - 216
1644831214 stage_in_local_local_0_0 JOB_TERMINATED 910.0 local - 215
1644831214 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 215
1644831214 stage_in_local_local_0_0 POST_SCRIPT_STARTED 910.0 local - 215
1644831214 stage_in_remote_local_1_0 JOB_TERMINATED 908.0 local - 213
1644831214 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 213
1644831214 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 908.0 local - 213
1644831214 stage_in_remote_local_0_0 JOB_TERMINATED 909.0 local - 214
1644831214 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 214
1644831214 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 909.0 local - 214
1644831214 stage_in_remote_local_0_1 SUBMIT 912.0 local - 217
1644831214 stage_in_remote_local_0_1 EXECUTE 912.0 local - 217
1644831214 stage_in_local_local_0_1 SUBMIT 913.0 local - 218
1644831214 stage_in_local_local_0_1 EXECUTE 913.0 local - 218
1644831214 stage_in_remote_local_2_1 SUBMIT 914.0 local - 219
1644831214 stage_in_remote_local_2_1 EXECUTE 914.0 local - 219
1644831214 stage_in_local_local_2_1 SUBMIT 915.0 local - 220
1644831214 stage_in_local_local_0_2 SUBMIT 916.0 local - 221
1644831215 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 909.0 local - 214
1644831219 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 214
1644831215 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 908.0 local - 213
1644831219 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 213
1644831215 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 907.0 local - 212
1644831219 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 212
1644831215 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 910.0 local - 215
1644831219 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 215
1644831216 stage_in_local_local_2_0 JOB_TERMINATED 911.0 local - 216
1644831219 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 216
1644831219 stage_in_local_local_2_0 POST_SCRIPT_STARTED 911.0 local - 216
1644831216 stage_in_local_local_0_2 EXECUTE 916.0 local - 221
1644831216 stage_in_local_local_2_1 EXECUTE 915.0 local - 220
1644831216 stage_in_remote_local_0_1 JOB_TERMINATED 912.0 local - 217
1644831219 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 217
1644831219 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 912.0 local - 217
1644831217 stage_in_remote_local_2_1 JOB_TERMINATED 914.0 local - 219
1644831219 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 219
1644831219 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 914.0 local - 219
1644831217 stage_in_local_local_0_1 JOB_TERMINATED 913.0 local - 218
1644831219 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 218
1644831219 stage_in_local_local_0_1 POST_SCRIPT_STARTED 913.0 local - 218
1644831218 stage_in_local_local_0_2 JOB_TERMINATED 916.0 local - 221
1644831219 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 221
1644831219 stage_in_local_local_0_2 POST_SCRIPT_STARTED 916.0 local - 221
1644831219 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 914.0 local - 219
1644831224 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 219
1644831219 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 913.0 local - 218
1644831224 stage_in_local_local_0_1 POST_SCRIPT_SUCCESS 0 local - 218
1644831219 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 911.0 local - 216
