1644874228	 	3.3	3.3	3.1	3.6	3.4	3.4	3.5	0	3.4	3.4	3.3	2.9	3.4	3.6	3.2	0	3.6	3.5	3.3	4.7	3.5	3.6	0	0
1644874229	 	3.3	3.3	3.1	3.6	3.4	3.4	3.5	0	3.4	3.4	3.3	2.9	3.4	3.6	3.2	0	3.6	3.4	3.5	4.6	3.5	3.6	0	0
1644874230	 	3.3	3.5	3.1	3.4	3.4	3.4	3.3	0	3.4	3.7	3.4	3	3.9	3.4	3.6	0	3.6	3.4	3.5	4.6	3.5	3.6	0	0
1644874231	 	3.3	3.5	3.1	3.4	3.4	3.4	3.3	0	3.4	3.7	3.4	3	3.9	3.4	3.6	0	3.6	3.2	3.5	4.6	3.5	3.6	0	0
1644874232	 	3.3	3.5	3.1	3.4	3.4	3.4	3.3	0	3.4	3.7	3.4	3	3.9	3.4	3.6	0	3.6	3.2	3.4	4.6	3.5	3.4	0	0
1644874233	 	3.5	3.5	3.1	3.4	3.4	3.4	3.3	0	3.4	3.7	3.4	3	3.9	3.4	3.6	0	3.6	3.2	3.4	4.6	3.5	3.4	0	0
1644874234	 	3.5	3.5	3.1	3.2	3.3	3.4	3.8	0	3.3	3.4	3.5	3.1	3.4	3.4	3.4	0	3.4	3.3	3.3	4.6	3.5	3.4	0	0
1644874235	 	3.5	3.5	3.1	3.2	3.3	3.4	3.8	0	3.3	3.4	3.5	3.1	3.4	3.4	3.4	0	3.4	3.3	3.3	4.6	3.5	3.4	0	0
1644874236	 	3.4	3.5	3.1	3.2	3.3	3.4	3.8	0	3.3	3.4	3.5	3.1	3.4	3.4	3.4	0	3.4	3.3	3.3	4.6	3.5	3.4	0	0
1644874237	 	3.4	3.5	3	3.2	3.3	3.2	3.5	0	3.3	3.4	3.4	2.9	3.3	3.3	3.3	0	3.4	3.5	3.6	4.6	3.5	3.4	0	0
1644874238	 	3.4	3.7	3	3.2	3.3	3.2	3.5	0	3.3	3.4	3.4	2.9	3.3	3.3	3.3	0	3.4	3.5	3.6	4.6	3.5	3.7	0	0
