1644790338	 	3.3	3.5	3.3	3.5	3.3	3.3	3.4	0	3.6	3.5	3.5	2.9	3.4	3.4	3.3	0	3.5	3.5	3.4	3.5	3.6	3.1	0	0
1644790339	 	3.3	3.5	3.3	3.5	3.3	3.3	3.4	0	3.3	3.5	3.4	3	3.4	3.4	3.3	0	3.5	3.5	3.4	3.5	3.6	3.1	0	0
1644790340	 	3.4	3.5	3.1	3.5	3.3	3.4	3.5	0	3.3	3.5	3.4	3	3.4	3.4	3.3	0	3.4	3.4	3.4	3.5	3.6	3.1	0	0
1644790341	 	3.4	3.5	3.1	3.5	3.3	3.4	3.5	0	3.3	3.5	3.4	3	3.4	3.4	3.3	0	3.4	3.4	3.4	3.4	3.3	3.5	0	0
1644790342	 	3.3	3.5	3.1	3.5	3.3	3.4	3.5	0	3.4	3.8	3.3	3	3.4	3.4	3.6	0	3.4	3.4	3.4	3.4	3.3	3.5	0	0
1644790343	 	3.3	3.5	3.1	3.5	3.3	3.4	3.5	0	3.4	3.8	3.3	3	3.4	3.4	3.6	0	3.3	3.5	3.5	3.4	3.3	3.5	0	0
1644790344	 	3.3	3.5	3.2	3.4	3.3	3.4	3.4	0	3.4	3.8	3.3	3	3.4	3.4	3.6	0	3.3	3.5	3.5	3.4	3.7	3.6	0	0
1644790345	 	3.3	3.5	3.2	3.4	3.3	3.4	3.4	0	3.4	3.6	3.5	3	3.4	3.4	3.6	0	3.3	3.5	3.5	3.4	3.7	3.6	0	0
1644790346	 	3.2	3.5	3.2	3.4	3.3	3.4	3.4	0	3.4	3.6	3.5	3.4	3.4	3.5	3.3	0	3.6	3.4	3.4	3.6	3.4	3.4	0	0
1644790347	 	3.2	3.5	3.4	3.4	3.4	3.3	3.4	0	3.4	3.6	3.5	3.4	3.4	3.5	3.3	0	3.6	3.4	3.4	3.6	3.4	3.4	0	0
1644790348	 	3.2	3.5	3.4	3.4	3.4	3.3	3.4	0	3.3	3.4	3.3	3.4	3.4	3.5	3.3	0	3.6	3.4	3.4	3.6	3.4	3.4	0	0
1644790349	 	3.4	3.5	3.1	3.4	3.5	3.5	3.5	0	3.3	3.4	3.3	3	3.2	3.3	3.4	0	3.5	3.4	3.4	3.4	3.6	3.3	0	0
1644790350	 	3.4	3.5	3.1	3.4	3.5	3.5	3.5	0	3.3	3.4	3.3	3	3.2	3.3	3.4	0	3.5	3.4	3.4	3.4	3.6	3.3	0	0
1644790351	 	3.2	3.3	3.1	3.4	3.5	3.5	3.5	0	3.4	3.8	3.3	3	3.5	3.4	3.5	0	3.5	3.4	3.4	3.4	3.6	3.3	0	0
1644790352	 	3.2	3.3	3.1	3.4	3.5	3.5	3.5	0	3.4	3.8	3.3	3	3.5	3.4	3.5	0	3.4	3.5	3.6	3.4	3.4	3.5	0	0
1644790353	 	3.2	3.3	3.2	3.6	3.2	3.4	3.5	0	3.5	3.7	3.4	3	3.5	3.4	3.5	0	3.4	3.5	3.6	3.4	3.4	3.5	0	0
1644790354	 	3.3	3.5	3.2	3.6	3.2	3.4	3.5	0	3.5	3.7	3.4	2.9	3.3	3.4	3.3	0	3.4	3.5	3.6	3.4	3.4	3.5	0	0
1644790355	 	3.3	3.5	3.2	3.6	3.2	3.4	3.5	0	3.5	3.7	3.4	2.9	3.3	3.4	3.3	0	3.4	3.4	3.3	3.5	3.6	3.5	0	0
1644790356	 	3.3	3.5	3.2	3.2	3.4	3.3	3.4	0	3.5	3.7	3.4	2.9	3.3	3.4	3.3	0	3.4	3.4	3.3	3.5	3.6	3.5	0	0
1644790357	 	3.3	3.5	3.2	3.2	3.4	3.3	3.4	0	3.3	3.5	3.5	2.9	3.4	3.5	3.4	0	3.7	3.5	3.3	3.5	3.6	3.5	0	0
1644790358	 	3.4	3.6	3.3	3.2	3.4	3.3	3.4	0	3.3	3.5	3.5	2.9	3.4	3.5	3.4	0	3.7	3.5	3.5	3.5	3.4	3.3	0	0
1644790359	 	3.4	3.6	3.3	3.5	3.4	3.4	3.5	0	3.3	3.5	3.5	2.9	3.4	3.5	3.4	0	3.7	3.5	3.5	3.5	3.4	3.3	0	0
1644790360	 	3.4	3.6	3.3	3.5	3.4	3.4	3.5	0	3.3	3.7	3.4	3	3.4	3.5	3.4	0	3.5	3.5	3.6	3.5	3.4	3.3	0	0
1644790361	 	3.3	3.6	3.1	3.5	3.4	3.4	3.5	0	3.3	3.7	3.4	3	3.3	3.5	3.6	0	3.5	3.5	3.6	3.4	3.6	3.2	0	0
1644790362	 	3.3	3.6	3.1	3.4	3.3	3.4	3.5	0	3.3	3.7	3.4	3	3.3	3.5	3.6	0	3.5	3.5	3.6	3.4	3.6	3.2	0	0
1644790363	 	3.3	3.6	3.1	3.4	3.3	3.4	3.5	0	3.4	3.5	3.4	2.9	3.4	3.4	3.4	0	3.5	3.4	3.5	3.5	3.6	3.2	0	0
1644790364	 	3.3	3.5	3.2	3.4	3.5	3.3	3.3	0	3.4	3.5	3.4	2.9	3.4	3.4	3.4	0	3.5	3.4	3.5	3.5	3.5	3.4	0	0
1644790365	 	3.3	3.5	3.2	3.4	3.5	3.3	3.3	0	3.2	3.6	3.5	2.9	3.4	3.4	3.4	0	3.5	3.4	3.5	3.5	3.5	3.4	0	0
