Job,ID,DagmanID,Node IP,SUBMIT,EXECUTE,JOB_TERMINATED,JOB_SUCCESS,POST_SCRIPT_STARTED,POST_SCRIPT_TERMINATED,POST_SCRIPT_SUCCESS,wait_time,exec_time,ps_time
individuals,ID0000019,1585.000.000,192.168.5.103,1644463795,1644465103,1644466285,1644466288,1644466288,1644466288,1644466293,1308,1185,5
sifting,ID0000052,1547.000.000,192.168.5.104,1644463758,1644463780,1644463783,1644463784,1644463784,1644463785,1644463790,22,4,6
individuals,ID0000025,1595.000.000,192.168.5.106,1644463806,1644465270,1644466524,1644466528,1644466528,1644466529,1644466533,1464,1258,5
individuals,ID0000027,1589.000.000,192.168.5.105,1644463800,1644465157,1644466368,1644466368,1644466368,1644466369,1644466373,1357,1211,5
individuals,ID0000042,1575.000.000,192.168.5.101,1644463784,1644464914,1644465926,1644465928,1644465928,1644465928,1644465933,1130,1014,5
individuals,ID0000046,1568.000.000,192.168.5.105,1644463779,1644463863,1644465084,1644465087,1644465087,1644465087,1644465092,84,1224,5
individuals,ID0000036,1554.000.000,192.168.5.102,1644463763,1644463854,1644465031,1644465036,1644465036,1644465036,1644465041,91,1182,5
individuals,ID0000001,1565.000.000,192.168.5.106,1644463774,1644463796,1644464692,1644464696,1644464696,1644464697,1644464701,22,900,5
individuals,ID0000023,1593.000.000,192.168.5.106,1644463805,1644465270,1644466528,1644466528,1644466528,1644466529,1644466533,1465,1258,5
individuals,ID0000040,1573.000.000,192.168.5.101,1644463784,1644464898,1644465900,1644465903,1644465903,1644465903,1644465908,1114,1005,5
individuals,ID0000048,1559.000.000,192.168.5.103,1644463769,1644463801,1644465031,1644465036,1644465036,1644465036,1644465041,32,1235,5
stage_in_remote_local_0,0,1539.000.000,192.168.5.10,1644463737,1644463739,1644463742,1644463743,1644463743,1644463743,1644463748,2,4,5
individuals,ID0000050,1587.000.000,192.168.5.103,1644463800,1644465102,1644466285,1644466288,1644466288,1644466288,1644466293,1302,1186,5
cleanup_1000-genome_0,local,1615.000.000,192.168.5.10,1644472248,1644472248,1644472250,1644472253,1644472253,1644472253,1644472258,0,5,5
individuals,ID0000035,1553.000.000,192.168.5.102,1644463763,1644463844,1644465034,1644465036,1644465036,1644465036,1644465041,81,1192,5
individuals,ID0000002,1567.000.000,192.168.5.104,1644463779,1644463863,1644465077,1644465077,1644465077,1644465078,1644465082,84,1214,5
individuals,ID0000030,1555.000.000,192.168.5.101,1644463764,1644463813,1644464905,1644464906,1644464906,1644464907,1644464911,49,1093,5
frequency,ID0000054,1607.000.000,192.168.5.101,1644471192,1644471209,1644472222,1644472223,1644472223,1644472224,1644472228,17,1014,5
stage_in_remote_local_0,1,1542.000.000,192.168.5.10,1644463742,1644463742,1644463745,1644463748,1644463748,1644463748,1644463753,0,6,5
individuals,ID0000028,1590.000.000,192.168.5.105,1644463800,1644465157,1644466368,1644466368,1644466368,1644466369,1644466373,1357,1211,5
