1644463719 INTERNAL *** MONITORD_STARTED ***
1644463718 INTERNAL *** DAGMAN_STARTED 1535.0 ***
1644463722 create_dir_1000-genome_0_local SUBMIT 1536.0 local - 1
1644463723 create_dir_1000-genome_0_local EXECUTE 1536.0 local - 1
1644463726 create_dir_1000-genome_0_local JOB_TERMINATED 1536.0 local - 1
1644463727 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1644463727 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 1536.0 local - 1
1644463727 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 1536.0 local - 1
1644463732 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1644463737 stage_in_remote_local_2_0 SUBMIT 1537.0 local - 2
1644463737 stage_in_remote_local_2_0 EXECUTE 1537.0 local - 2
1644463737 stage_in_remote_local_1_0 SUBMIT 1538.0 local - 3
1644463737 stage_in_remote_local_0_0 SUBMIT 1539.0 local - 4
1644463737 stage_in_local_local_0_0 SUBMIT 1540.0 local - 5
1644463737 stage_in_local_local_2_0 SUBMIT 1541.0 local - 6
1644463739 stage_in_remote_local_2_0 JOB_TERMINATED 1537.0 local - 2
1644463743 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1644463743 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 1537.0 local - 2
1644463739 stage_in_local_local_2_0 EXECUTE 1541.0 local - 6
1644463739 stage_in_local_local_0_0 EXECUTE 1540.0 local - 5
1644463739 stage_in_remote_local_0_0 EXECUTE 1539.0 local - 4
1644463739 stage_in_remote_local_1_0 EXECUTE 1538.0 local - 3
1644463742 stage_in_remote_local_1_0 JOB_TERMINATED 1538.0 local - 3
1644463743 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1644463743 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 1538.0 local - 3
1644463742 stage_in_local_local_0_0 JOB_TERMINATED 1540.0 local - 5
1644463743 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1644463743 stage_in_local_local_0_0 POST_SCRIPT_STARTED 1540.0 local - 5
1644463742 stage_in_remote_local_0_0 JOB_TERMINATED 1539.0 local - 4
1644463743 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1644463743 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 1539.0 local - 4
1644463742 stage_in_remote_local_0_1 SUBMIT 1542.0 local - 7
1644463742 stage_in_remote_local_0_1 EXECUTE 1542.0 local - 7
1644463742 stage_in_local_local_0_1 SUBMIT 1543.0 local - 8
1644463742 stage_in_local_local_0_1 EXECUTE 1543.0 local - 8
1644463742 stage_in_local_local_2_1 SUBMIT 1544.0 local - 9
1644463742 stage_in_local_local_2_1 EXECUTE 1544.0 local - 9
1644463742 stage_in_remote_local_2_1 SUBMIT 1545.0 local - 10
1644463743 stage_in_remote_local_2_1 EXECUTE 1545.0 local - 10
1644463743 stage_in_local_local_0_2 SUBMIT 1546.0 local - 11
1644463743 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 1537.0 local - 2
1644463748 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1644463743 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 1538.0 local - 3
1644463748 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1644463743 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 1539.0 local - 4
