1644820242 INTERNAL *** MONITORD_STARTED ***
1644820241 INTERNAL *** DAGMAN_STARTED 799.0 ***
1644820245 create_dir_1000-genome_0_local SUBMIT 800.0 local - 106
1644820246 create_dir_1000-genome_0_local EXECUTE 800.0 local - 106
1644820248 create_dir_1000-genome_0_local JOB_TERMINATED 800.0 local - 106
1644820250 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 106
1644820250 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 800.0 local - 106
1644820250 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 800.0 local - 106
1644820255 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 106
1644820260 stage_in_remote_local_2_0 SUBMIT 801.0 local - 107
1644820260 stage_in_remote_local_2_0 EXECUTE 801.0 local - 107
1644820260 stage_in_remote_local_1_0 SUBMIT 802.0 local - 108
1644820260 stage_in_remote_local_0_0 SUBMIT 803.0 local - 109
1644820260 stage_in_local_local_0_0 SUBMIT 804.0 local - 110
1644820260 stage_in_local_local_2_0 SUBMIT 805.0 local - 111
1644820262 stage_in_remote_local_2_0 JOB_TERMINATED 801.0 local - 107
1644820266 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 107
1644820266 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 801.0 local - 107
1644820263 stage_in_local_local_2_0 EXECUTE 805.0 local - 111
1644820263 stage_in_local_local_0_0 EXECUTE 804.0 local - 110
1644820263 stage_in_remote_local_0_0 EXECUTE 803.0 local - 109
1644820263 stage_in_remote_local_1_0 EXECUTE 802.0 local - 108
1644820265 stage_in_local_local_0_0 JOB_TERMINATED 804.0 local - 110
1644820266 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 110
1644820266 stage_in_local_local_0_0 POST_SCRIPT_STARTED 804.0 local - 110
1644820265 stage_in_remote_local_0_0 JOB_TERMINATED 803.0 local - 109
1644820266 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 109
1644820266 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 803.0 local - 109
1644820265 stage_in_remote_local_1_0 JOB_TERMINATED 802.0 local - 108
1644820266 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 108
1644820266 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 802.0 local - 108
1644820265 stage_in_remote_local_0_1 SUBMIT 806.0 local - 112
1644820265 stage_in_remote_local_0_1 EXECUTE 806.0 local - 112
1644820265 stage_in_local_local_0_1 SUBMIT 807.0 local - 113
1644820265 stage_in_local_local_0_1 EXECUTE 807.0 local - 113
1644820266 stage_in_remote_local_2_1 SUBMIT 808.0 local - 114
1644820266 stage_in_remote_local_2_1 EXECUTE 808.0 local - 114
1644820266 stage_in_local_local_2_1 SUBMIT 809.0 local - 115
1644820266 stage_in_local_local_0_2 SUBMIT 810.0 local - 116
1644820266 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 804.0 local - 110
1644820271 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 110
1644820266 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 803.0 local - 109
1644820271 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 109
1644820266 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 801.0 local - 107
1644820271 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 107
1644820266 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 802.0 local - 108
1644820271 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 108
1644820267 stage_in_local_local_2_0 JOB_TERMINATED 805.0 local - 111
1644820271 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 111
1644820271 stage_in_local_local_2_0 POST_SCRIPT_STARTED 805.0 local - 111
1644820267 stage_in_local_local_0_2 EXECUTE 810.0 local - 116
1644820267 stage_in_local_local_2_1 EXECUTE 809.0 local - 115
1644820268 stage_in_remote_local_0_1 JOB_TERMINATED 806.0 local - 112
1644820271 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 112
1644820271 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 806.0 local - 112
1644820268 stage_in_remote_local_2_1 JOB_TERMINATED 808.0 local - 114
1644820271 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 114
1644820271 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 808.0 local - 114
1644820268 stage_in_local_local_0_1 JOB_TERMINATED 807.0 local - 113
1644820271 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 113
1644820271 stage_in_local_local_0_1 POST_SCRIPT_STARTED 807.0 local - 113
1644820269 stage_in_local_local_0_2 JOB_TERMINATED 810.0 local - 116
1644820271 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 116
1644820271 stage_in_local_local_0_2 POST_SCRIPT_STARTED 810.0 local - 116
1644820271 stage_in_local_local_2_1 JOB_TERMINATED 809.0 local - 115
1644820276 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 115
1644820276 stage_in_local_local_2_1 POST_SCRIPT_STARTED 809.0 local - 115
1644820271 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 808.0 local - 114
1644820276 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 114
1644820271 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 805.0 local - 111
1644820276 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 111
1644820271 stage_in_local_local_0_2 POST_SCRIPT_TERMINATED 810.0 local - 116
1644820276 stage_in_local_local_0_2 POST_SCRIPT_SUCCESS 0 local - 116
1644820271 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 807.0 local - 113
1644820276 stage_in_local_local_0_1 POST_SCRIPT_SUCCESS 0 local - 113
1644820271 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 806.0 local - 112
1644820276 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 112
1644820276 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 809.0 local - 115
1644820282 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 115
1644820281 individuals_ID0000037 SUBMIT 811.0 condorpool - 117
1644820281 individuals_ID0000038 SUBMIT 812.0 condorpool - 118
1644820282 individuals_ID0000039 SUBMIT 813.0 condorpool - 119
