1646292525 INTERNAL *** MONITORD_STARTED ***
1646292524 INTERNAL *** DAGMAN_STARTED 3800.0 ***
1646292528 create_dir_1000-genome_0_local SUBMIT 3801.0 local - 1
1646292529 create_dir_1000-genome_0_local EXECUTE 3801.0 local - 1
1646292531 create_dir_1000-genome_0_local JOB_TERMINATED 3801.0 local - 1
1646292533 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1646292533 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 3801.0 local - 1
1646292533 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 3801.0 local - 1
1646292538 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1646292543 stage_in_remote_local_2_0 SUBMIT 3802.0 local - 2
1646292543 stage_in_remote_local_2_0 EXECUTE 3802.0 local - 2
1646292543 stage_in_remote_local_1_0 SUBMIT 3803.0 local - 3
1646292543 stage_in_remote_local_0_0 SUBMIT 3804.0 local - 4
1646292543 stage_in_local_local_0_0 SUBMIT 3805.0 local - 5
1646292543 stage_in_local_local_2_0 SUBMIT 3806.0 local - 6
1646292545 stage_in_remote_local_2_0 JOB_TERMINATED 3802.0 local - 2
1646292548 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1646292548 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 3802.0 local - 2
1646292545 stage_in_local_local_2_0 EXECUTE 3806.0 local - 6
1646292545 stage_in_local_local_0_0 EXECUTE 3805.0 local - 5
1646292545 stage_in_remote_local_0_0 EXECUTE 3804.0 local - 4
1646292545 stage_in_remote_local_1_0 EXECUTE 3803.0 local - 3
1646292548 stage_in_remote_local_1_0 JOB_TERMINATED 3803.0 local - 3
1646292548 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1646292548 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 3803.0 local - 3
1646292548 stage_in_local_local_2_1 SUBMIT 3807.0 local - 7
1646292548 stage_in_local_local_2_1 EXECUTE 3807.0 local - 7
1646292548 stage_in_remote_local_2_1 SUBMIT 3808.0 local - 8
1646292549 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 3802.0 local - 2
1646292553 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
