timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
1646292525, ,3.4000000954,3.4000000954,3.5,3.5,3.5,3.5,0,0,3.2999999523,3.4000000954,3.7000000477,3.7999999523,3.0999999046,3.5999999046
1646292526, ,3.4000000954,3.4000000954,3.5,3.5,3.5,3.5,0,0,3.2999999523,3.4000000954,3.7000000477,3.7999999523,3.0999999046,3.5999999046
1646292527, ,3.5,3.5,3.5,3.5,3.5,3.5,0,0,3.5,3.4000000954,3.5999999046,3.4000000954,3.5,3.2999999523
1646292528, ,3.5,3.5,3.5,3.5,3.5,3.5,0,0,3.5,3.4000000954,3.5999999046,3.4000000954,3.5,3.2999999523
1646292529, ,3.5,3.5,3.4000000954,3.5999999046,3.5,3.5,0,0,3.5,3.5999999046,3.5,3.4000000954,3.2999999523,3.5
1646292530, ,3.5,3.5,3.4000000954,3.5999999046,3.5,3.5,0,0,3.5,3.5999999046,3.5,3.4000000954,3.2999999523,3.5
1646292531, ,3.5,3.5999999046,4,3.5999999046,3.2999999523,3.5,0,0,3.4000000954,3.5999999046,3.5,3.4000000954,3.2999999523,3.5
1646292532, ,3.5,3.5999999046,4,3.5999999046,3.2999999523,3.5,0,0,3.4000000954,3.5999999046,3.5,3.4000000954,3.2999999523,3.5
1646292533, ,3.5,3.5999999046,4,3.5999999046,3.2999999523,3.5,0,0,3.4000000954,3.5,3.5,3.0999999046,3.0999999046,3.5
1646292534, ,3.2999999523,3.4000000954,3.5,3.5999999046,3.2999999523,3.5,0,0,3.4000000954,3.5,3.5,3.0999999046,3.0999999046,3.5
1646292535, ,3.2999999523,3.4000000954,3.5,3.5999999046,3.4000000954,3.5999999046,0,0,3.5,3.2999999523,3.5999999046,3.4000000954,3.0999999046,3.5999999046
1646292536, ,3.2999999523,3.4000000954,3.5,3.5999999046,3.4000000954,3.5999999046,0,0,3.5,3.2999999523,3.5999999046,3.4000000954,3.0999999046,3.5999999046
1646292537, ,3.5,3.5,3.5,3.5,3.5999999046,3.4000000954,0,0,3.4000000954,3.4000000954,3.5,3.4000000954,3.0999999046,3.5999999046
1646292538, ,3.5,3.5,3.5,3.5,3.5999999046,3.4000000954,0,0,3.4000000954,3.4000000954,3.5,3.2999999523,3.2000000477,3.5
1646292539, ,3.5,3.5,3.5,3.5,3.5999999046,3.4000000954,0,0,3.4000000954,3.4000000954,3.5,3.2999999523,3.2000000477,3.5
1646292540, ,3.5999999046,3.5999999046,3.4000000954,3.5999999046,3.5,3.5,0,0,3.4000000954,3.4000000954,3.5,3.2999999523,3.2000000477,3.5
1646292541, ,3.5999999046,3.5999999046,3.4000000954,3.5999999046,3.5,3.5,0,0,3.4000000954,3.4000000954,3.5,3.5999999046,3.0999999046,3.5
1646292542, ,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.4000000954,3.4000000954,0,0,3.4000000954,3.4000000954,3.5,3.5999999046,3.0999999046,3.5
1646292543, ,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.4000000954,3.4000000954,0,0,3.2999999523,3.4000000954,3.5999999046,3.4000000954,3,3.5
1646292544, ,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.4000000954,3.4000000954,0,0,3.2999999523,3.4000000954,3.5999999046,3.4000000954,3,3.5
