Timestamp,Time,Total_energy,192.168.5.101,192.168.5.102,192.168.5.103,192.168.5.104,192.168.5.105,192.168.5.106,192.168.5.108,192.168.5.109,192.168.5.110,192.168.5.111,192.168.5.112,192.168.5.113
1644897394,34,40.5000002385,3.4000000954,3.4000000954,3.2000000477,3.2999999523,3.5,3.4000000954,3.5,3.5999999046,3.2999999523,3,3.4000000954,3.5
1644897395,35,40.5000002385,3.4000000954,3.4000000954,3.2000000477,3.2999999523,3.5,3.4000000954,3.5,3.5999999046,3.2999999523,3,3.4000000954,3.5
1644897396,36,39.8999998569,3.5,3.5,3.2999999523,3.2999999523,3.2999999523,3.2999999523,3.2999999523,3.4000000954,3.5,2.9000000954,3.2999999523,3.2999999523
1644897397,37,39.8999998569,3.5,3.5,3.2999999523,3.2999999523,3.2999999523,3.2999999523,3.2999999523,3.4000000954,3.5,2.9000000954,3.2999999523,3.2999999523
1644897398,38,39.8999998569,3.5,3.5,3.2999999523,3.2999999523,3.2999999523,3.2999999523,3.2999999523,3.4000000954,3.5,2.9000000954,3.2999999523,3.2999999523
1644897399,39,39.3999998569,3.2999999523,3.2999999523,3.2000000477,3.2999999523,3.2999999523,3.2999999523,3.2999999523,3.4000000954,3.5,2.9000000954,3.2999999523,3.2999999523
1644897400,40,40.0000002385,3.2999999523,3.2999999523,3.2000000477,3.2999999523,3.4000000954,3.4000000954,3.2000000477,3.4000000954,3.4000000954,3.0999999046,3.7000000477,3.2999999523
1644897401,41,40.1000006201,3.4000000954,3.4000000954,3.2000000477,3.2000000477,3.4000000954,3.4000000954,3.2000000477,3.4000000954,3.4000000954,3.0999999046,3.7000000477,3.2999999523
1644897402,42,40.2000002862,3.4000000954,3.4000000954,3.2000000477,3.2000000477,3.5,3.4000000954,3.2999999523,3.5,3.5999999046,3,3.2999999523,3.4000000954
1644897403,43,40.2000002862,3.4000000954,3.4000000954,3.2000000477,3.2000000477,3.5,3.4000000954,3.2999999523,3.5,3.5999999046,3,3.2999999523,3.4000000954
1644897404,44,40.2999999523,3.5,3.4000000954,3.2999999523,3.0999999046,3.5,3.4000000954,3.2999999523,3.5,3.5999999046,3,3.2999999523,3.4000000954
1644897405,45,39.9000005724,3.5,3.4000000954,3.2999999523,3.0999999046,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.4000000954,2.9000000954,3.5,3.4000000954
1644897406,46,39.9000005724,3.5,3.4000000954,3.2999999523,3.0999999046,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.4000000954,2.9000000954,3.5,3.4000000954
1644897407,47,39.9000005724,3.5,3.4000000954,3.2999999523,3.0999999046,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.4000000954,2.9000000954,3.5,3.4000000954
1644897408,48,39.4999997615,3.2999999523,3.2999999523,3.0999999046,3.2999999523,3.2000000477,3.4000000954,3.2999999523,3.4000000954,3.2999999523,3,3.5999999046,3.2999999523
1644897409,49,40.2999994753,3.2999999523,3.2999999523,3.0999999046,3.2999999523,4.0999999046,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3,3.5999999046,3.2999999523
1644897410,50,40.2999994753,3.2999999523,3.2999999523,3.0999999046,3.2999999523,4.0999999046,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3,3.5999999046,3.2999999523
1644897411,51,40.5,3.4000000954,3.5,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.0999999046,3.2999999523,3.5
1644897412,52,40.5,3.4000000954,3.5,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.0999999046,3.2999999523,3.5
1644897413,53,40.5,3.4000000954,3.5,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.0999999046,3.2999999523,3.5
1644897414,54,40.7999999523,3.4000000954,3.5,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.0999999046,3.2999999523,3.5
1644897415,55,40.6000003816,3.4000000954,3.5,3.4000000954,3.5999999046,3.2999999523,3.5,3.4000000954,3.4000000954,3.5,2.9000000954,3.2999999523,3.4000000954
1644897416,56,40.6000003816,3.4000000954,3.5,3.4000000954,3.5999999046,3.2999999523,3.5,3.4000000954,3.4000000954,3.5,2.9000000954,3.2999999523,3.4000000954
1644897417,57,39.7000000477,3.2999999523,3.2999999523,3.0999999046,3.2999999523,3.2999999523,3.5,3.4000000954,3.4000000954,3.5,2.9000000954,3.2999999523,3.4000000954
1644897418,58,39.2999997138,3.2999999523,3.2999999523,3.0999999046,3.2999999523,3.2999999523,3.2000000477,3.2000000477,3.5,3.2999999523,3,3.5,3.2999999523
1644897419,59,40.0000002385,3.4000000954,3.5,3.2000000477,3.4000000954,3.5,3.2000000477,3.2000000477,3.5,3.2999999523,3,3.5,3.2999999523
1644897420,60,40.0000002385,3.4000000954,3.5,3.2000000477,3.4000000954,3.5,3.2000000477,3.2000000477,3.5,3.2999999523,3,3.5,3.2999999523
1644897421,61,41.8000001909,3.4000000954,3.5,3.2000000477,3.4000000954,3.5,3.4000000954,3.4000000954,3.7000000477,3.7999999523,3,4.1999998093,3.2999999523
1644897422,62,43.6000001432,4.4000000954,4.5,3.0999999046,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.7000000477,3.7999999523,3,4.1999998093,3.2999999523
1644897423,63,43.6000001432,4.4000000954,4.5,3.0999999046,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.7000000477,3.7999999523,3,4.1999998093,3.2999999523
1644897424,64,43.7000005246,4.4000000954,4.5,3.0999999046,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.5,3.5999999046,3.2999999523,4.3000001907,3.4000000954
1644897425,65,43.3000001907,4.0999999046,4.5,3.0999999046,3.4000000954,3.2999999523,3.4000000954,3.4000000954,3.5,3.5999999046,3.2999999523,4.3000001907,3.4000000954
1644897426,66,43.3000001907,4.0999999046,4.5,3.0999999046,3.4000000954,3.2999999523,3.4000000954,3.4000000954,3.5,3.5999999046,3.2999999523,4.3000001907,3.4000000954
1644897427,67,42.6999998092,4.0999999046,4.5,3.0999999046,3.4000000954,3.2999999523,3.2999999523,3.2999999523,3.5,3.5,2.9000000954,4.5999999046,3.2000000477
1644897428,68,42.6999998092,4.0999999046,4.5,3.0999999046,3.4000000954,3.2999999523,3.2999999523,3.2999999523,3.5,3.5,2.9000000954,4.5999999046,3.2000000477
1644897429,69,42.2000000477,3.9000000954,4.5,3,3.2999999523,3.2000000477,3.2999999523,3.2999999523,3.5,3.5,2.9000000954,4.5999999046,3.2000000477
1644897430,70,43.8000001908,3.9000000954,4.5,3,3.2999999523,3.2000000477,3.2999999523,3.4000000954,4.5,3.2999999523,3,4.5,3.9000000954
1644897431,71,43.8000004293,3.5,4.4000000954,3.2000000477,3.5,3.2000000477,3.4000000954,3.4000000954,4.5,3.2999999523,3,4.5,3.9000000954
1644897432,72,43.8000004293,3.5,4.4000000954,3.2000000477,3.5,3.2000000477,3.4000000954,3.4000000954,4.5,3.2999999523,3,4.5,3.9000000954
1644897433,73,43.60000062,3.5,4.4000000954,3.2000000477,3.5,3.2000000477,3.4000000954,3.4000000954,4.9000000954,3.5999999046,2.9000000954,4.3000001907,3.2999999523
1644897434,74,43.3000001907,3.7999999523,3.9000000954,3.0999999046,3.5,3.2999999523,3.2999999523,3.4000000954,4.9000000954,3.5999999046,2.9000000954,4.3000001907,3.2999999523
1644897435,75,43.3000001907,3.7999999523,3.9000000954,3.0999999046,3.5,3.2999999523,3.2999999523,3.4000000954,4.9000000954,3.5999999046,2.9000000954,4.3000001907,3.2999999523
1644897436,76,42.5999996661,3.7999999523,3.9000000954,3.0999999046,3.5,3.2999999523,3.2999999523,3.2999999523,4.5999999046,3.4000000954,3,4.0999999046,3.2999999523
1644897437,77,42.8999996184,4.0999999046,3.7999999523,3.0999999046,3.2000000477,3.5,3.5,3.2999999523,4.5999999046,3.4000000954,3,4.0999999046,3.2999999523
1644897438,78,42.8999996184,4.0999999046,3.7999999523,3.0999999046,3.2000000477,3.5,3.5,3.2999999523,4.5999999046,3.4000000954,3,4.0999999046,3.2999999523
1644897439,79,42.5999996661,4.0999999046,3.7999999523,3.0999999046,3.2000000477,3.5,3.5,3.2999999523,4.5,3.2999999523,3.0999999046,3.7999999523,3.4000000954
1644897440,80,42.5999996661,4.0999999046,3.7999999523,3.0999999046,3.2000000477,3.5,3.5,3.2999999523,4.5,3.2999999523,3.0999999046,3.7999999523,3.4000000954
1644897441,81,44.6999998092,5.0999999046,4.5,3.5,3.5999999046,3.2000000477,3.4000000954,3.2999999523,4.5,3.2999999523,3.0999999046,3.7999999523,3.4000000954
1644897442,82,45.4000005722,5.0999999046,4.5,3.5,3.5999999046,3.2000000477,3.4000000954,3.4000000954,4.3000001907,3.5,3.2000000477,4.3000001907,3.4000000954
1644897443,83,45.4000005722,5.0999999046,4.5,3.5,3.5999999046,3.2000000477,3.4000000954,3.4000000954,4.3000001907,3.5,3.2000000477,4.3000001907,3.4000000954
1644897444,84,44.2000005244,4.8000001907,4.0999999046,3.2999999523,3.2999999523,3.2999999523,3.2999999523,3.4000000954,4.3000001907,3.5,3.2000000477,4.3000001907,3.4000000954
1644897445,85,44.1999998092,4.8000001907,4.0999999046,3.2999999523,3.2999999523,3.2999999523,3.2999999523,3.2999999523,4.4000000954,3.5,3.2999999523,4.1999998093,3.4000000954
1644897446,86,44.1999998092,4.8000001907,4.0999999046,3.2999999523,3.2999999523,3.2999999523,3.2999999523,3.2999999523,4.4000000954,3.5,3.2999999523,4.1999998093,3.4000000954
1644897447,87,44.5000000001,5,4.0999999046,3.2000000477,3.2999999523,3.4000000954,3.4000000954,3.2999999523,4.4000000954,3.5,3.2999999523,4.1999998093,3.4000000954
1644897448,88,44.0000002385,5,4.0999999046,3.2000000477,3.2999999523,3.4000000954,3.4000000954,3.4000000954,4.3000001907,3.2999999523,3,4.1999998093,3.4000000954
1644897449,89,44.1000003816,4.4000000954,4.4000000954,3.2999999523,3.5999999046,3.4000000954,3.4000000954,3.4000000954,4.3000001907,3.2999999523,3,4.1999998093,3.4000000954
1644897450,90,44.5000002386,4.4000000954,4.4000000954,3.2999999523,3.5999999046,3.4000000954,3.4000000954,3.4000000954,4.1999998093,3.9000000954,2.9000000954,4,3.5999999046
1644897451,91,44.5000002386,4.4000000954,4.4000000954,3.2999999523,3.5999999046,3.4000000954,3.4000000954,3.4000000954,4.1999998093,3.9000000954,2.9000000954,4,3.5999999046
1644897452,92,44.399999857,4.0999999046,4.5999999046,3.2000000477,3.7999999523,3.2999999523,3.4000000954,3.4000000954,4.1999998093,3.9000000954,2.9000000954,4,3.5999999046
1644897453,93,44.2999997139,4.0999999046,4.5999999046,3.2000000477,3.7999999523,3.2999999523,3.4000000954,3.2999999523,4.1999998093,3.9000000954,2.9000000954,4,3.5999999046
1644897454,94,44.0000002384,4.0999999046,4.5999999046,3.2000000477,3.7999999523,3.2999999523,3.4000000954,3.2999999523,4.3000001907,3.9000000954,2.9000000954,3.9000000954,3.2999999523
1644897455,95,44.2000005246,4.5999999046,4.4000000954,3.2000000477,3.2999999523,3.4000000954,3.5999999046,3.4000000954,4.3000001907,3.9000000954,2.9000000954,3.9000000954,3.2999999523
1644897456,96,44.2000005246,4.5999999046,4.4000000954,3.2000000477,3.2999999523,3.4000000954,3.5999999046,3.4000000954,4.3000001907,3.9000000954,2.9000000954,3.9000000954,3.2999999523
1644897457,97,44.2000002862,4.5999999046,4.4000000954,3.2000000477,3.2999999523,3.4000000954,3.5999999046,3.4000000954,4.5,4,2.9000000954,3.5,3.4000000954
1644897458,98,43.6000001431,4.4000000954,4.0999999046,3.0999999046,3.5,3.5,3.4000000954,3.2999999523,4.5,4,2.9000000954,3.5,3.4000000954
1644897459,99,43.6000001431,4.4000000954,4.0999999046,3.0999999046,3.5,3.5,3.4000000954,3.2999999523,4.5,4,2.9000000954,3.5,3.4000000954
1644897460,100,44.0999999046,4.4000000954,4.0999999046,3.0999999046,3.5,3.5,3.4000000954,3.2999999523,4.5999999046,3.7999999523,2.9000000954,4,3.5
1644897461,101,43.2999997139,3.9000000954,4.1999998093,3.2000000477,3.2999999523,3.2999999523,3.2999999523,3.2999999523,4.5999999046,3.7999999523,2.9000000954,4,3.5
1644897462,102,44.0999999048,3.9000000954,4.1999998093,3.2000000477,3.2999999523,3.2999999523,3.2999999523,3.2000000477,4.9000000954,4.4000000954,2.9000000954,4.1999998093,3.2999999523
1644897463,103,44.0999999048,3.9000000954,4.1999998093,3.2000000477,3.2999999523,3.2999999523,3.2999999523,3.2000000477,4.9000000954,4.4000000954,2.9000000954,4.1999998093,3.2999999523
1644897464,104,43.6000001432,4,3.7999999523,3,3.2000000477,3.2999999523,3.4000000954,3.2000000477,4.9000000954,4.4000000954,2.9000000954,4.1999998093,3.2999999523
1644897465,105,43.5999996663,4,3.7999999523,3,3.2000000477,3.2999999523,3.4000000954,3.2999999523,4.9000000954,4.1999998093,3,4.1999998093,3.2999999523
1644897466,106,43.5999996663,4,3.7999999523,3,3.2000000477,3.2999999523,3.4000000954,3.2999999523,4.9000000954,4.1999998093,3,4.1999998093,3.2999999523
1644897467,107,44.2999994756,4,4.1999998093,3.0999999046,3.4000000954,3.4000000954,3.2999999523,3.2999999523,4.9000000954,4.1999998093,3,4.1999998093,3.2999999523
1644897468,108,43.6999993326,4,4.1999998093,3.0999999046,3.4000000954,3.4000000954,3.2999999523,3.4000000954,4.1999998093,4.1999998093,3,4.1999998093,3.2999999523
1644897469,109,44.5999996664,4,4.1999998093,3.0999999046,3.4000000954,3.4000000954,3.2999999523,3.4000000954,4.1999998093,4.6999998093,3,4.5,3.4000000954
1644897470,110,44.5999996664,4,4.1999998093,3.0999999046,3.4000000954,3.4000000954,3.2999999523,3.4000000954,4.1999998093,4.6999998093,3,4.5,3.4000000954
1644897471,111,43.600000143,3.9000000954,4.0999999046,3.0999999046,3.4000000954,3.5999999046,3.2000000477,3.0999999046,4.3000001907,4.5999999046,2.9000000954,4,3.4000000954
1644897472,112,43.600000143,3.9000000954,4.0999999046,3.0999999046,3.4000000954,3.5999999046,3.2000000477,3.0999999046,4.3000001907,4.5999999046,2.9000000954,4,3.4000000954
1644897473,113,43.600000143,3.9000000954,4.0999999046,3.0999999046,3.4000000954,3.5999999046,3.2000000477,3.0999999046,4.3000001907,4.5999999046,2.9000000954,4,3.4000000954
1644897474,114,44.6999995709,3.7999999523,4.1999998093,3.0999999046,3.4000000954,3.7999999523,3.2999999523,3.2000000477,5.1999998093,4.5999999046,3,3.9000000954,3.2000000477
1644897475,115,44.6999995709,3.7999999523,4.1999998093,3.0999999046,3.4000000954,3.7999999523,3.2999999523,3.2000000477,5.1999998093,4.5999999046,3,3.9000000954,3.2000000477
1644897476,116,44.6999995709,3.7999999523,4.1999998093,3.0999999046,3.4000000954,3.7999999523,3.2999999523,3.2000000477,5.1999998093,4.5999999046,3,3.9000000954,3.2000000477
1644897477,117,45.1000001431,4,4.0999999046,3,3.7000000477,3.9000000954,3.5,3.2999999523,4.9000000954,4.5999999046,3,3.9000000954,3.2000000477
1644897478,118,45.0000004769,4,4.0999999046,3,3.7000000477,3.9000000954,3.5,3.2999999523,4.9000000954,4.3000001907,2.9000000954,3.9000000954,3.5
1644897479,119,45.6000008583,3.7999999523,4.3000001907,3.4000000954,3.7000000477,4.3000001907,3.2999999523,3.2999999523,4.9000000954,4.3000001907,2.9000000954,3.9000000954,3.5
1644897480,120,44.1000003815,3.7999999523,4.3000001907,3.4000000954,3.7000000477,4.3000001907,3.2999999523,3.2000000477,3.7999999523,4.1999998093,2.9000000954,3.7000000477,3.5
1644897481,121,44.3000004292,4,4.3000001907,3.4000000954,3.7000000477,4.3000001907,3.2999999523,3.2000000477,3.7999999523,4.1999998093,2.9000000954,3.7000000477,3.5
1644897482,122,44.0000002385,4,4.0999999046,3,3.4000000954,4.4000000954,3.2999999523,3.2999999523,4.4000000954,4,2.9000000954,3.7000000477,3.5
1644897483,123,44.0000002385,4,4.0999999046,3,3.4000000954,4.4000000954,3.2999999523,3.2999999523,4.4000000954,4,2.9000000954,3.7000000477,3.5
1644897484,124,43.7000002862,3.7000000477,4.0999999046,3,3.4000000954,4.4000000954,3.2999999523,3.2999999523,4.4000000954,4,3,3.7000000477,3.4000000954
1644897485,125,43.7000002862,3.7000000477,4.0999999046,3,3.4000000954,4.4000000954,3.2999999523,3.2999999523,4.4000000954,4,3,3.7000000477,3.4000000954
1644897486,126,44.9000005724,3.7000000477,4,3.4000000954,3.5999999046,4,3.4000000954,3.4000000954,4.4000000954,4.9000000954,3,3.7000000477,3.4000000954
1644897487,127,45.500000477,3.7999999523,4,3.4000000954,3.5999999046,4,3.4000000954,3.4000000954,4.4000000954,4.9000000954,3.2999999523,3.9000000954,3.4000000954
1644897488,128,45.2000005245,3.7999999523,4,3.2000000477,3.0999999046,4.0999999046,3.4000000954,3.4000000954,4.3000001907,5.3000001907,3.2999999523,3.9000000954,3.4000000954
1644897489,129,45.3000004291,3.7999999523,4,3.2000000477,3.0999999046,4.0999999046,3.4000000954,3.4000000954,4.3000001907,5.3000001907,3.2000000477,3.9000000954,3.5999999046
1644897490,130,45.4000005722,3.9000000954,4,3.2000000477,3.0999999046,4.0999999046,3.4000000954,3.4000000954,4.3000001907,5.3000001907,3.2000000477,3.9000000954,3.5999999046
1644897491,131,45.4000005722,3.9000000954,4,3.2000000477,3.0999999046,4.0999999046,3.4000000954,3.4000000954,4.3000001907,5.3000001907,3.2000000477,3.9000000954,3.5999999046
1644897492,132,44.1999998093,3.9000000954,4.1999998093,3.2999999523,3.5999999046,4,3.2999999523,3.2999999523,3.9000000954,4,3.2000000477,3.9000000954,3.5999999046
1644897493,133,43.5999999046,3.7999999523,3.9000000954,3.2999999523,3.5999999046,4,3.2999999523,3.2999999523,3.9000000954,4,3.4000000954,4,3.0999999046
1644897494,134,43.6000001431,3.7999999523,3.9000000954,3.0999999046,3.7000000477,4,3.4000000954,3.2999999523,3.9000000954,4,3.4000000954,4,3.0999999046
1644897495,135,44.0999999047,3.7999999523,3.9000000954,3.0999999046,3.7000000477,4,3.4000000954,3.5,3.9000000954,4.6999998093,3,4,3.0999999046
1644897496,136,44.2000000478,3.7999999523,3.9000000954,3.0999999046,3.7000000477,4,3.4000000954,3.5,3.9000000954,4.6999998093,3,3.7000000477,3.5
1644897497,137,45.1000001431,4.0999999046,4.0999999046,3,4.3000001907,4.6999998093,3.4000000954,3.5,4,3.9000000954,2.9000000954,3.7000000477,3.5
1644897498,138,45.1000001431,4.0999999046,4.0999999046,3,4.3000001907,4.6999998093,3.4000000954,3.5,4,3.9000000954,2.9000000954,3.7000000477,3.5
1644897499,139,44.9000003338,3.7999999523,4.3000001907,3,4.3000001907,4.6999998093,3.4000000954,3.5,4,3.9000000954,2.9000000954,3.7999999523,3.2999999523
1644897500,140,45.2999999523,3.7999999523,4.3000001907,3.2000000477,4.6999998093,4.5999999046,3.2999999523,3.5,4,3.9000000954,2.9000000954,3.7999999523,3.2999999523
1644897501,141,45.2999997139,3.7999999523,4.3000001907,3.2000000477,4.6999998093,4.5999999046,3.2999999523,3.2000000477,4,4.1999998093,2.9000000954,3.7999999523,3.2999999523
1644897502,142,45.2999997139,3.7999999523,4.3000001907,3.2000000477,4.6999998093,4.5999999046,3.2999999523,3.2000000477,4,4.1999998093,2.9000000954,3.7999999523,3.2999999523
1644897503,143,44.8999996186,3.9000000954,4.1999998093,3.0999999046,4.0999999046,4.1999998093,3.4000000954,3.4000000954,4.0999999046,4.4000000954,3,3.7999999523,3.2999999523
1644897504,144,44.8999996186,3.9000000954,4.1999998093,3.0999999046,4.0999999046,4.1999998093,3.4000000954,3.4000000954,4.0999999046,4.4000000954,3,3.7999999523,3.2999999523
1644897505,145,44.6999995709,3.9000000954,4.1999998093,3.0999999046,4.0999999046,4.1999998093,3.4000000954,3.4000000954,4.0999999046,4.4000000954,3,3.5999999046,3.2999999523
1644897506,146,44.4999995232,3.7000000477,4.1999998093,3.0999999046,4.0999999046,4.1999998093,3.4000000954,3.4000000954,4.0999999046,4.4000000954,3,3.5999999046,3.2999999523
1644897507,147,44.8999996185,3.7000000477,4.1999998093,3.2000000477,3.7999999523,4.3000001907,3.2999999523,3.2999999523,5.1999998093,4.0999999046,2.9000000954,3.5999999046,3.2999999523
1644897508,148,44.7999997139,3.7000000477,4.1999998093,3.2000000477,3.7999999523,4.3000001907,3.2999999523,3.2999999523,5.1999998093,4.0999999046,2.9000000954,3.7000000477,3.0999999046
1644897509,149,46.2999999523,3.5,5.9000000954,3.2000000477,3.7999999523,4.3000001907,3.2999999523,3.2999999523,5.1999998093,4.0999999046,2.9000000954,3.7000000477,3.0999999046
1644897510,150,47.5999999046,3.5,5.9000000954,3.2000000477,5.0999999046,5,3.2999999523,3.2999999523,4.5999999046,3.7999999523,3,3.5,3.4000000954
1644897511,151,47.5999999046,3.5,5.9000000954,3.2000000477,5.0999999046,5,3.2999999523,3.2999999523,4.5999999046,3.7999999523,3,3.5,3.4000000954
1644897512,152,44.5000002385,3.7000000477,4.6999998093,3.0999999046,4.4000000954,4.3000001907,3.4000000954,3.4000000954,3.9000000954,3.5999999046,3,3.5999999046,3.4000000954
